월,퇴원과,퇴원결과,건수,지역,년도,주상병코드,주상병명
2022-12-22,혈액종양내과,가망없는 퇴원,2,중앙,2022,NA,NA
2022-12-22,혈액종양내과,경쾌,3,중앙,2022,NA,NA
2022-12-22,혈액종양내과,치료안함,10,중앙,2022,NA,NA
2022-12-22,혈액종양내과,호전,97,중앙,2022,NA,NA
2022-12-22,호스피스완화의료센터,48시간 전 사망,19,중앙,2022,NA,NA
2022-12-22,호스피스완화의료센터,가망없는 퇴원,1,중앙,2022,NA,NA
2022-12-22,호스피스완화의료센터,경쾌,1,중앙,2022,NA,NA
2022-12-22,호스피스완화의료센터,호전,7,중앙,2022,NA,NA
2022-12-22,호흡기내과,48시간 전 사망,17,중앙,2022,NA,NA
2022-12-22,호흡기내과,가망없는 퇴원,2,중앙,2022,NA,NA
2022-12-22,호흡기내과,경쾌,2,중앙,2022,NA,NA
2022-12-22,호흡기내과,치료안함,11,중앙,2022,NA,NA
2022-12-22,호흡기내과,호전,32,중앙,2022,NA,NA
2022-12-22,흉부외과,48시간 전 사망,1,중앙,2022,NA,NA
2022-12-22,흉부외과,경쾌,1,중앙,2022,NA,NA
2022-12-22,흉부외과,치료안함,13,중앙,2022,NA,NA
2022-12-22,흉부외과,호전,45,중앙,2022,NA,NA
2023-01,호스피스완화의료센터,48시간 전 사망,3,중앙,2023,C34,기관지 및 폐의 악성 신생물
2023-01,순환기내과,48시간 전 사망,1,중앙,2023,S06,두개내손상
2023-01,신장내과,호전,1,중앙,2023,N10,급성 세뇨관-간질신장염
2023-01,호흡기알레르기내과,호전,7,중앙,2023,J18,상세불명 병원체의 폐렴
2023-01,신경외과,치료안함,5,중앙,2023,I65,뇌경색증을 유발하지 않은 뇌전동맥의 폐쇄 및 협착
2023-01,입원전담의학과,호전,2,중앙,2023,N39,비뇨계통의 기타 장애
2023-01,순환기내과,호전,1,중앙,2023,C00,입술의 악성 신생물
2023-01,안과,호전,9,중앙,2023,H35,기타 망막장애
2023-01,비뇨의학과,치료안함,4,중앙,2023,C61,전립선의 악성 신생물
2023-01,비뇨의학과,호전,1,중앙,2023,Z43,인공개구에 대한 관리를 위하여 보건서비스와 접하고 있는 사람
2023-01,심장혈관흉부외과,호전,4,중앙,2023,I25,만성 허혈심장병
2023-01,안과,불변(호전안됨),3,중앙,2023,H25,노년백내장
2023-01,이비인후과,호전,2,중앙,2023,C73,갑상선의 악성 신생물
2023-01,외과,호전,2,중앙,2023,K57,장의 게실병
2023-01,소화기내과,호전,2,중앙,2023,K85,급성 췌장염
2023-01,혈액종양내과,호전,1,중앙,2023,D59,후천성 용혈성 빈혈
2023-01,호흡기알레르기내과,48시간 전 사망,3,중앙,2023,J96,달리 분류되지 않은 호흡부전
2023-01,신경과,호전,2,중앙,2023,H49,마비성 사시
2023-01,신경외과,호전,5,중앙,2023,I67,기타 뇌혈관질환
2023-01,정형외과,호전,3,중앙,2023,S32,요추 및 골반의 골절
2023-01,소화기내과,호전,1,중앙,2023,C17,소장의 악성 신생물
2023-01,이비인후과,호전,2,중앙,2023,J35,편도 및 아데노이드의 만성 질환
2023-01,호흡기알레르기내과,호전,1,중앙,2023,J12,달리 분류되지 않은 바이러스폐렴
2023-01,외과,호전,1,중앙,2023,R91,폐의 진단영상검사상 이상소견
2023-01,소화기내과,호전,1,중앙,2023,K63,장의 기타 질환
2023-01,소화기내과,호전,1,중앙,2023,R10,복부 및 골반 통증
2023-01,혈액종양내과,48시간 전 사망,1,중앙,2023,D61,기타 무형성빈혈
2023-01,치과,호전,2,중앙,2023,Z48,기타 외과적 추적치료를 위하여 보건서비스와 접하고 있는 사람
2023-01,외과,호전,1,중앙,2023,C78,호흡 및 소화기관의 이차성 악성 신생물
2023-01,신경과,경쾌,1,중앙,2023,G11,유전성 운동실조
2023-01,신경과,호전,1,중앙,2023,R25,이상불수의운동
2023-01,혈액종양내과,호전,1,중앙,2023,C25,췌장의 악성 신생물
2023-01,외과,호전,1,중앙,2023,K45,기타 복부탈장
2023-01,소화기내과,호전,1,중앙,2023,K52,기타 비감염성 위장염 및 결장염
2023-01,입원전담의학과,호전,1,중앙,2023,E87,"수분, 전해질 및 산-염기균형의 기타 장애"
2023-01,입원전담의학과,호전,1,중앙,2023,J40,급성인지 만성인지 명시되지 않은 기관지염
2023-01,호흡기알레르기내과,치료안함,1,중앙,2023,J98,기타 호흡장애
2023-01,신경외과,48시간 전 사망,1,중앙,2023,I61,뇌내출혈
2023-01,순환기내과,호전,1,중앙,2023,I83,하지의 정맥류
2023-01,순환기내과,호전,1,중앙,2023,T82,"심장 및 혈관 인공삽입장치, 삽입물 및 이식편의 합병증"
2023-01,소화기내과,호전,1,중앙,2023,K80,담석증
2023-01,신장내과,경쾌,1,중앙,2023,I77,동맥 및 세동맥의 기타 장애
2023-01,혈액종양내과,호전,2,중앙,2023,C30,비강 및 중이의 악성 신생물
2023-01,외과,호전,2,중앙,2023,C23,담낭의 악성 신생물
2023-01,심장혈관흉부외과,호전,1,중앙,2023,I48,심방세동 및 조동
2023-01,이비인후과,호전,1,중앙,2023,C77,림프절의 이차성 및 상세불명의 악성 신생물
2023-01,정형외과,호전,1,중앙,2023,M89,뼈의 기타 장애
2023-01,혈액종양내과,경쾌,1,중앙,2023,D68,기타 응고결함
2023-01,재활의학과,호전,1,중앙,2023,J96,달리 분류되지 않은 호흡부전
2023-01,심장혈관흉부외과,불변(호전안됨),1,중앙,2023,I65,뇌경색증을 유발하지 않은 뇌전동맥의 폐쇄 및 협착
2023-01,이비인후과,치료안함,1,중앙,2023,C82,소포성 림프종
2023-01,입원전담의학과,48시간 전 사망,1,중앙,2023,J69,고체 및 액체에 의한 폐렴
2023-01,입원전담의학과,호전,1,중앙,2023,N10,급성 세뇨관-간질신장염
2023-02,가정의학과,호전,1,중앙,2023,N41,전립선의 염증성 질환
2023-02,순환기내과,호전,29,중앙,2023,I25,만성 허혈심장병
2023-02,호흡기알레르기내과,치료안함,6,중앙,2023,J98,기타 호흡장애
2023-02,비뇨의학과,치료안함,3,중앙,2023,C61,전립선의 악성 신생물
2023-02,가정의학과,치료안함,1,중앙,2023,Z03,"의심되는 질병 및 병태를 위한 의학적 관찰 및 평가, 배제된"
2023-02,외과,호전,6,중앙,2023,K35,급성 충수염
2023-02,소화기내과,치료안함,1,중앙,2023,Q45,소화계통의 기타 선천기형
2023-02,혈액종양내과,치료안함,1,중앙,2023,C37,흉선의 악성 신생물
2023-02,호흡기알레르기내과,치료안함,9,중앙,2023,C34,기관지 및 폐의 악성 신생물
2023-02,정형외과,호전,2,중앙,2023,M46,기타 염증성 척추병증
2023-02,재활의학과,호전,1,중앙,2023,G23,기저핵의 기타 퇴행성 질환
2023-02,순환기내과,호전,2,중앙,2023,I83,하지의 정맥류
2023-02,소화기내과,치료안함,1,중앙,2023,D13,기타 및 부위불명의 소화계통의 양성 신생물
2023-02,신장내과,호전,4,중앙,2023,N17,급성 신부전
2023-02,재활의학과,호전,15,중앙,2023,G81,편마비
2023-02,신경외과,호전,5,중앙,2023,M51,기타 추간판장애
2023-02,소화기내과,호전,4,중앙,2023,K29,위염 및 십이지장염
2023-02,심장혈관흉부외과,48시간 전 사망,1,중앙,2023,I71,대동맥동맥류 및 박리
2023-02,외과,호전,6,중앙,2023,K91,달리 분류되지 않은 소화계통의 처치후 장애
2023-02,외과,호전,3,중앙,2023,D01,기타 및 상세불명의 소화기관의 제자리암종
2023-02,혈액종양내과,치료안함,1,중앙,2023,C34,기관지 및 폐의 악성 신생물
2023-02,신경과,치료안함,1,중앙,2023,H49,마비성 사시
2023-02,신경과,호전,1,중앙,2023,G30,알츠하이머병
2023-02,신경외과,호전,1,중앙,2023,M47,척추증
2023-02,이비인후과,호전,1,중앙,2023,K11,침샘의 질환
2023-02,외과,경쾌,1,중앙,2023,T81,달리 분류되지 않은 처치의 합병증
2023-02,소화기내과,호전,1,중앙,2023,K62,항문 및 직장의 기타 질환
2023-02,정형외과,불변(호전안됨),4,중앙,2023,M17,무릎관절증
2023-02,이비인후과,호전,5,중앙,2023,H65,비화농성 중이염
2023-02,혈액종양내과,호전,2,중앙,2023,C16,위의 악성 신생물
2023-02,호흡기알레르기내과,호전,1,중앙,2023,B44,아스페르길루스증
2023-02,이비인후과,호전,1,중앙,2023,C32,후두의 악성 신생물
2023-02,이비인후과,호전,1,중앙,2023,C77,림프절의 이차성 및 상세불명의 악성 신생물
2023-02,혈액종양내과,호전,1,중앙,2023,M46,기타 염증성 척추병증
2023-02,비뇨의학과,호전,2,중앙,2023,N35,요도협착
2023-02,심장혈관흉부외과,치료안함,2,중앙,2023,C34,기관지 및 폐의 악성 신생물
2023-02,순환기내과,가망없는 퇴원,1,중앙,2023,I21,급성 심근경색증
2023-02,외과,호전,2,중앙,2023,K62,항문 및 직장의 기타 질환
2023-02,외과,치료안함,1,중앙,2023,R93,기타 신체구조의 진단영상검사상 이상소견
2023-02,입원전담의학과,호전,1,중앙,2023,I95,저혈압
2023-02,이비인후과,치료안함,1,중앙,2023,C05,구개의 악성 신생물
2023-02,소화기내과,호전,1,중앙,2023,D00,"구강, 식도 및 위의 제자리암종"
2023-02,혈액종양내과,호전,1,중앙,2023,J90,달리 분류되지 않은 흉막삼출액
2023-02,호흡기알레르기내과,48시간 전 사망,1,중앙,2023,I26,폐색전증
2023-02,정신건강의학과,호전,1,중앙,2023,F06,"뇌손상, 뇌기능이상 및 신체질환에 의한 기타 정신장애"
2023-02,신경외과,호전,2,중앙,2023,Z45,이식장치의 조정 및 관리를 위하여 보건서비스와 접하고 있는 사람
2023-02,산부인과,호전,1,중앙,2023,N85,자궁경부를 제외한 자궁의 기타 비염증성 장애
2023-02,비뇨의학과,호전,2,중앙,2023,Z46,기타 장치의 부착 및 조정를 위하여 보건서비스와 접하고 있는 사람
2023-02,혈액종양내과,48시간 전 사망,1,중앙,2023,C67,방광의 악성 신생물
2023-02,재활의학과,호전,1,중앙,2023,M17,무릎관절증
2023-02,입원전담의학과,48시간 전 사망,1,중앙,2023,T42,"항뇌전증제, 진정제-수면제 및 항파킨슨제에 의한 중독"
2023-02,비뇨의학과,호전,2,중앙,2023,C64,신우를 제외한 신장의 악성 신생물
2023-02,이비인후과,호전,1,중앙,2023,L72,피부 및 피하조직의 모낭낭
2023-02,외과,호전,1,중앙,2023,C79,기타 및 상세불명 부위의 이차성 악성 신생물
2023-02,정형외과,호전,1,중앙,2023,S46,어깨 및 위팔 부위의 근육 및 힘줄의 손상
2023-02,이비인후과,호전,1,중앙,2023,L02,"피부의 농양, 종기 및 큰종기"
2023-02,신경과,호전,1,중앙,2023,R42,어지럼증 및 어지럼
2023-02,입원전담의학과,호전,1,중앙,2023,S72,대퇴골의 골절
2023-02,정형외과,불변(호전안됨),1,중앙,2023,S86,아래다리 부위의 근육 및 힘줄의 손상
2023-02,외과,호전,1,중앙,2023,K60,항문 및 직장부의 열창 및 누공
2023-02,소화기내과,불변(호전안됨),1,중앙,2023,D64,기타 빈혈
2023-02,정형외과,호전,1,중앙,2023,M43,기타 변형성 등병증
2023-02,혈액종양내과,호전,1,중앙,2023,C22,간 및 간내 담관의 악성 신생물
2023-02,신경과,호전,1,중앙,2023,I95,저혈압
2023-02,재활의학과,호전,1,중앙,2023,S72,대퇴골의 골절
2023-02,심장혈관흉부외과,48시간 전 사망,1,중앙,2023,T82,"심장 및 혈관 인공삽입장치, 삽입물 및 이식편의 합병증"
2023-03,정형외과,호전,11,중앙,2023,S32,요추 및 골반의 골절
2023-03,혈액종양내과,호전,34,중앙,2023,Z51,기타 의학적 관리를 위하여 보건서비스와 접하고 있는 사람
2023-03,정형외과,호전,9,중앙,2023,M96,달리 분류되지 않은 처치후 근골격장애
2023-03,비뇨의학과,치료안함,1,중앙,2023,C78,호흡 및 소화기관의 이차성 악성 신생물
2023-03,이비인후과,호전,7,중앙,2023,H65,비화농성 중이염
2023-03,이비인후과,호전,6,중앙,2023,H91,기타 청력소실
2023-03,외과,호전,13,중앙,2023,K80,담석증
2023-03,신장내과,치료안함,1,중앙,2023,N39,비뇨계통의 기타 장애
2023-03,신경과,진단만실시,1,중앙,2023,Z04,기타 이유의 검사 및 관찰
2023-03,심장혈관흉부외과,호전,6,중앙,2023,I70,죽상경화증
2023-03,외과,호전,13,중앙,2023,I83,하지의 정맥류
2023-03,순환기내과,호전,2,중앙,2023,I47,발작성 빈맥
2023-03,비뇨의학과,치료안함,4,중앙,2023,C61,전립선의 악성 신생물
2023-03,혈액종양내과,가망없는 퇴원,2,중앙,2023,C34,기관지 및 폐의 악성 신생물
2023-03,신장내과,호전,1,중앙,2023,I63,뇌경색증
2023-03,신장내과,호전,11,중앙,2023,N18,만성 신장병
2023-03,신경과,호전,2,중앙,2023,M48,기타 척추병증
2023-03,안과,호전,1,중앙,2023,H05,안와의 장애
2023-03,산부인과,호전,3,중앙,2023,N39,비뇨계통의 기타 장애
2023-03,가정의학과,호전,1,중앙,2023,C61,전립선의 악성 신생물
2023-03,정신건강의학과,호전,2,중앙,2023,F31,양극성 정동장애
2023-03,심장혈관흉부외과,48시간 전 사망,1,중앙,2023,I25,만성 허혈심장병
2023-03,호스피스완화의료센터,호전,1,중앙,2023,C34,기관지 및 폐의 악성 신생물
2023-03,소화기내과,호전,2,중앙,2023,K92,소화계통의 기타 질환
2023-03,신장내과,호전,4,중앙,2023,N39,비뇨계통의 기타 장애
2023-03,가정의학과,호전,1,중앙,2023,S32,요추 및 골반의 골절
2023-03,호흡기알레르기내과,치료안함,1,중앙,2023,R04,기도출혈
2023-03,호흡기알레르기내과,가망없는 퇴원,1,중앙,2023,A31,기타 형태의 마이코박테리아에 의한 감염
2023-03,정신건강의학과,호전,2,중앙,2023,F03,상세불명의 치매
2023-03,산부인과,호전,1,중앙,2023,N99,달리 분류되지 않은 비뇨생식계통의 처치후 장애
2023-03,입원전담의학과,호전,2,중앙,2023,E87,"수분, 전해질 및 산-염기균형의 기타 장애"
2023-03,피부과,호전,1,중앙,2023,B02,대상포진
2023-03,가정의학과,호전,1,중앙,2023,E11,2형 당뇨병
2023-03,신장내과,호전,1,중앙,2023,D69,자반 및 기타 출혈성 병태
2023-03,입원전담의학과,호전,2,중앙,2023,E11,2형 당뇨병
2023-03,순환기내과,48시간 전 사망,2,중앙,2023,I50,심부전
2023-03,혈액종양내과,호전,1,중앙,2023,B37,칸디다증
2023-03,정형외과,호전,1,중앙,2023,M70,"사용, 과용 및 압박에 관련된 연조직장애"
2023-03,비뇨의학과,호전,1,중앙,2023,T81,달리 분류되지 않은 처치의 합병증
2023-03,정형외과,호전,1,중앙,2023,S82,발목을 포함한 아래다리의 골절
2023-03,정형외과,호전,1,중앙,2023,L02,"피부의 농양, 종기 및 큰종기"
2023-03,이비인후과,호전,1,중앙,2023,E04,기타 비독성 고이터
2023-03,호흡기알레르기내과,가망없는 퇴원,1,중앙,2023,A41,기타 패혈증
2023-03,입원전담의학과,호전,1,중앙,2023,L03,연조직염
2023-03,심장혈관흉부외과,불변(호전안됨),1,중앙,2023,J98,기타 호흡장애
2023-03,외과,호전,1,중앙,2023,D01,기타 및 상세불명의 소화기관의 제자리암종
2023-03,류마티스내과,호전,1,중앙,2023,M79,달리 분류되지 않은 기타 연조직장애
2023-03,입원전담의학과,호전,1,중앙,2023,J21,급성 세기관지염
2023-04,혈액종양내과,호전,1,중앙,2023,C18,결장의 악성 신생물
2023-04,혈액종양내과,호전,1,중앙,2023,K92,소화계통의 기타 질환
2023-04,호흡기알레르기내과,호전,1,중앙,2023,J21,급성 세기관지염
2023-04,외과,호전,21,중앙,2023,K40,사타구니탈장
2023-04,정형외과,호전,12,중앙,2023,M96,달리 분류되지 않은 처치후 근골격장애
2023-04,비뇨의학과,호전,5,중앙,2023,Z46,기타 장치의 부착 및 조정를 위하여 보건서비스와 접하고 있는 사람
2023-04,혈액종양내과,불변(호전안됨),1,중앙,2023,C34,기관지 및 폐의 악성 신생물
2023-04,이비인후과,호전,2,중앙,2023,J34,코 및 비동의 기타 장애
2023-04,신경외과,치료안함,6,중앙,2023,I67,기타 뇌혈관질환
2023-04,이비인후과,호전,2,중앙,2023,R42,어지럼증 및 어지럼
2023-04,이비인후과,호전,1,중앙,2023,D16,골 및 관절연골의 양성 신생물
2023-04,가정의학과,호전,1,중앙,2023,E87,"수분, 전해질 및 산-염기균형의 기타 장애"
2023-04,외과,불변(호전안됨),1,중앙,2023,K80,담석증
2023-04,호스피스완화의료센터,48시간 전 사망,1,중앙,2023,C34,기관지 및 폐의 악성 신생물
2023-04,정형외과,호전,2,중앙,2023,S52,아래팔의 골절
2023-04,비뇨의학과,호전,5,중앙,2023,N20,신장 및 요관의 결석
2023-04,심장혈관흉부외과,치료안함,2,중앙,2023,I70,죽상경화증
2023-04,이비인후과,호전,2,중앙,2023,D10,입 및 인두의 양성 신생물
2023-04,신경외과,호전,6,중앙,2023,I65,뇌경색증을 유발하지 않은 뇌전동맥의 폐쇄 및 협착
2023-04,입원전담의학과,호전,2,중앙,2023,J40,급성인지 만성인지 명시되지 않은 기관지염
2023-04,호흡기알레르기내과,치료안함,2,중앙,2023,J98,기타 호흡장애
2023-04,심장혈관흉부외과,48시간 전 사망,1,중앙,2023,T82,"심장 및 혈관 인공삽입장치, 삽입물 및 이식편의 합병증"
2023-04,신장내과,호전,13,중앙,2023,N17,급성 신부전
2023-04,혈액종양내과,치료안함,3,중앙,2023,C78,호흡 및 소화기관의 이차성 악성 신생물
2023-04,정형외과,호전,1,중앙,2023,G90,자율신경계통의 장애
2023-04,순환기내과,치료안함,1,중앙,2023,I21,급성 심근경색증
2023-04,신경과,호전,1,중앙,2023,G91,수두증
2023-04,안과,호전,4,중앙,2023,T85,"기타 내부 인공삽입장치, 삽입물 및 이식편의 합병증"
2023-04,심장혈관흉부외과,치료안함,5,중앙,2023,C34,기관지 및 폐의 악성 신생물
2023-04,혈액종양내과,호전,1,중앙,2023,T80,"주입, 수혈 및 치료용 주사에 따른 합병증"
2023-04,순환기내과,48시간 전 사망,1,중앙,2023,I31,심장막의 기타 질환
2023-04,감염내과,호전,1,중앙,2023,J11,바이러스가 확인되지 않은 인플루엔자
2023-04,신경외과,호전,8,중앙,2023,M51,기타 추간판장애
2023-04,혈액종양내과,호전,1,중앙,2023,J70,기타 외부요인에 의한 호흡기병태
2023-04,비뇨의학과,호전,3,중앙,2023,N30,방광염
2023-04,순환기내과,호전,1,중앙,2023,J45,천식
2023-04,소화기내과,48시간 전 사망,1,중앙,2023,K74,간의 섬유증 및 경변증
2023-04,이비인후과,치료안함,1,중앙,2023,I89,림프관 및 림프절의 기타 비감염성 장애
2023-04,비뇨의학과,호전,2,중앙,2023,C64,신우를 제외한 신장의 악성 신생물
2023-04,심장혈관흉부외과,경쾌,1,중앙,2023,I70,죽상경화증
2023-04,신경외과,호전,1,중앙,2023,I72,기타 동맥류 및 박리
2023-04,소화기내과,호전,7,중앙,2023,K92,소화계통의 기타 질환
2023-04,외과,호전,1,중앙,2023,R10,복부 및 골반 통증
2023-04,혈액종양내과,호전,1,중앙,2023,K71,독성간질환
2023-04,안과,호전,1,중앙,2023,H21,홍채 및 섬모체의 기타 장애
2023-04,입원전담의학과,48시간 전 사망,1,중앙,2023,J69,고체 및 액체에 의한 폐렴
2023-04,소화기내과,호전,1,중앙,2023,K85,급성 췌장염
2023-04,신장내과,48시간 전 사망,1,중앙,2023,J18,상세불명 병원체의 폐렴
2023-04,이비인후과,호전,1,중앙,2023,J03,급성 편도염
2023-04,내분비내과,치료안함,1,중앙,2023,D35,기타 및 상세불명의 내분비선의 양성 신생물
2023-04,입원전담의학과,호전,2,중앙,2023,N39,비뇨계통의 기타 장애
2023-04,입원전담의학과,진단만실시,1,중앙,2023,K75,기타 염증성 간질환
2023-04,감염내과,호전,1,중앙,2023,L73,기타 모낭장애
2023-04,신경과,호전,1,중앙,2023,G21,이차성 파킨슨증
2023-04,신경외과,호전,1,중앙,2023,I62,기타 비외상성 두개내출혈
2023-04,정신건강의학과,호전,1,중앙,2023,F25,조현정동장애
2023-04,정형외과,호전,1,중앙,2023,M86,골수염
2023-05,외과,호전,16,중앙,2023,K80,담석증
2023-05,비뇨의학과,호전,11,중앙,2023,D09,기타 및 상세불명 부위의 제자리암종
2023-05,정형외과,호전,1,중앙,2023,S86,아래다리 부위의 근육 및 힘줄의 손상
2023-05,이비인후과,호전,2,중앙,2023,T81,달리 분류되지 않은 처치의 합병증
2023-05,가정의학과,호전,1,중앙,2023,A09,감염성 및 상세불명 기원의 기타 위장염 및 결장염
2023-05,외과,호전,8,중앙,2023,N18,만성 신장병
2023-05,가정의학과,치료안함,1,중앙,2023,E11,2형 당뇨병
2023-05,외과,호전,1,중앙,2023,K55,장의 혈관장애
2023-05,혈액종양내과,치료안함,1,중앙,2023,C61,전립선의 악성 신생물
2023-05,정형외과,불변(호전안됨),3,중앙,2023,M75,어깨병변
2023-05,순환기내과,치료안함,2,중앙,2023,I35,비류마티스성 대동맥판장애
2023-05,소화기내과,호전,1,중앙,2023,K72,달리 분류되지 않은 간부전
2023-05,혈액종양내과,치료안함,6,중앙,2023,C34,기관지 및 폐의 악성 신생물
2023-05,비뇨의학과,호전,1,중앙,2023,R31,상세불명의 혈뇨
2023-05,비뇨의학과,호전,1,중앙,2023,C79,기타 및 상세불명 부위의 이차성 악성 신생물
2023-05,가정의학과,48시간 전 사망,1,중앙,2023,Z51,기타 의학적 관리를 위하여 보건서비스와 접하고 있는 사람
2023-05,정형외과,호전,7,중앙,2023,M23,무릎의 내부장애
2023-05,외과,호전,2,중앙,2023,K85,급성 췌장염
2023-05,소화기내과,불변(호전안됨),1,중앙,2023,K21,위-식도역류병
2023-05,산부인과,호전,1,중앙,2023,N70,난관염 및 난소염
2023-05,재활의학과,호전,10,중앙,2023,Z50,재활처치를 포함한 치료를 위하여 보건서비스와 접하고 있는 사람
2023-05,재활의학과,호전,1,중앙,2023,M51,기타 추간판장애
2023-05,외과,호전,1,중앙,2023,C50,유방의 악성 신생물
2023-05,신장내과,48시간 전 사망,3,중앙,2023,N17,급성 신부전
2023-05,정형외과,호전,1,중앙,2023,G56,팔의 단일신경병증
2023-05,재활의학과,호전,1,중앙,2023,S72,대퇴골의 골절
2023-05,입원전담의학과,호전,1,중앙,2023,J15,달리 분류되지 않은 세균성 폐렴
2023-05,순환기내과,48시간 전 사망,1,중앙,2023,I50,심부전
2023-05,신경과,치료안함,1,중앙,2023,R25,이상불수의운동
2023-05,정형외과,호전,5,중앙,2023,M48,기타 척추병증
2023-05,외과,호전,3,중앙,2023,K91,달리 분류되지 않은 소화계통의 처치후 장애
2023-05,외과,호전,2,중앙,2023,K57,장의 게실병
2023-05,산부인과,호전,1,중앙,2023,C53,자궁경부의 악성 신생물
2023-05,안과,불변(호전안됨),1,중앙,2023,H25,노년백내장
2023-05,호흡기알레르기내과,호전,1,중앙,2023,U07,U07의 응급사용
2023-05,정형외과,호전,1,중앙,2023,T87,재부착 및 절단에 특이한 합병증
2023-05,소화기내과,호전,2,중앙,2023,K86,췌장의 기타 질환
2023-05,혈액종양내과,치료안함,1,중앙,2023,C64,신우를 제외한 신장의 악성 신생물
2023-05,혈액종양내과,불변(호전안됨),1,중앙,2023,R91,폐의 진단영상검사상 이상소견
2023-05,신경외과,호전,1,중앙,2023,I63,뇌경색증
2023-05,순환기내과,치료안함,1,중앙,2023,Q24,심장의 기타 선천기형
2023-05,감염내과,호전,1,중앙,2023,J18,상세불명 병원체의 폐렴
2023-05,신경과,치료안함,1,중앙,2023,I63,뇌경색증
2023-05,산부인과,호전,1,중앙,2023,N84,여성생식관의 폴립
2023-05,소화기내과,호전,1,중앙,2023,K63,장의 기타 질환
2023-05,입원전담의학과,48시간 전 사망,1,중앙,2023,A41,기타 패혈증
2023-05,호흡기알레르기내과,호전,1,중앙,2023,N18,만성 신장병
2023-05,호흡기알레르기내과,치료안함,1,중앙,2023,J84,기타 간질성 폐질환
2023-05,신경과,치료안함,1,중앙,2023,H49,마비성 사시
2023-05,호스피스완화의료센터,48시간 전 사망,1,중앙,2023,C22,간 및 간내 담관의 악성 신생물
2023-05,호흡기알레르기내과,호전,2,중앙,2023,J15,달리 분류되지 않은 세균성 폐렴
2023-05,외과,호전,1,중앙,2023,L72,피부 및 피하조직의 모낭낭
2023-05,소화기내과,호전,1,중앙,2023,D00,"구강, 식도 및 위의 제자리암종"
2023-06,이비인후과,호전,1,중앙,2023,H60,외이염
2023-06,신경과,치료안함,34,중앙,2023,Z04,기타 이유의 검사 및 관찰
2023-06,신경외과,치료안함,16,중앙,2023,I67,기타 뇌혈관질환
2023-06,산부인과,호전,2,중앙,2023,Z51,기타 의학적 관리를 위하여 보건서비스와 접하고 있는 사람
2023-06,비뇨의학과,불변(호전안됨),1,중앙,2023,C67,방광의 악성 신생물
2023-06,외과,호전,21,중앙,2023,K40,사타구니탈장
2023-06,순환기내과,호전,16,중앙,2023,I50,심부전
2023-06,신경외과,호전,6,중앙,2023,I67,기타 뇌혈관질환
2023-06,입원전담의학과,48시간 전 사망,1,중앙,2023,J12,달리 분류되지 않은 바이러스폐렴
2023-06,소화기내과,호전,1,중앙,2023,D37,구강 및 소화기관의 행동양식 불명 또는 미상의 신생물
2023-06,호흡기알레르기내과,48시간 전 사망,2,중앙,2023,J96,달리 분류되지 않은 호흡부전
2023-06,신경외과,호전,1,중앙,2023,I63,뇌경색증
2023-06,비뇨의학과,호전,10,중앙,2023,D09,기타 및 상세불명 부위의 제자리암종
2023-06,안과,호전,3,중앙,2023,T85,"기타 내부 인공삽입장치, 삽입물 및 이식편의 합병증"
2023-06,신경외과,48시간 전 사망,1,중앙,2023,I60,거미막하출혈
2023-06,산부인과,호전,1,중앙,2023,N70,난관염 및 난소염
2023-06,비뇨의학과,불변(호전안됨),1,중앙,2023,N32,방광의 기타 장애
2023-06,입원전담의학과,호전,1,중앙,2023,K57,장의 게실병
2023-06,이비인후과,호전,1,중앙,2023,H65,비화농성 중이염
2023-06,호스피스완화의료센터,호전,1,중앙,2023,C15,식도의 악성 신생물
2023-06,소화기내과,호전,1,중앙,2023,K31,위 및 십이지장의 기타 질환
2023-06,신경과,호전,2,중앙,2023,Z04,기타 이유의 검사 및 관찰
2023-06,신경외과,호전,1,중앙,2023,D18,모든 부위의 혈관종 및 림프관종
2023-06,안과,호전,14,중앙,2023,H35,기타 망막장애
2023-06,재활의학과,호전,2,중앙,2023,I63,뇌경색증
2023-06,이비인후과,호전,9,중앙,2023,J32,만성 부비동염
2023-06,신경외과,호전,1,중앙,2023,R53,병감 및 피로
2023-06,정형외과,호전,1,중앙,2023,M19,기타 관절증
2023-06,소화기내과,호전,1,중앙,2023,K75,기타 염증성 간질환
2023-06,정형외과,호전,1,중앙,2023,S83,"무릎의 관절 및 인대의 탈구, 염좌 및 긴장"
2023-06,이비인후과,호전,3,중앙,2023,M95,근골격계통 및 결합조직의 기타 후천성 변형
2023-06,외과,호전,1,중앙,2023,C50,유방의 악성 신생물
2023-06,소화기내과,호전,9,중앙,2023,C16,위의 악성 신생물
2023-06,혈액종양내과,48시간 전 사망,1,중앙,2023,C83,비소포성 림프종
2023-06,순환기내과,치료안함,1,중앙,2023,R07,목구멍 및 가슴의 통증
2023-06,외과,호전,4,중앙,2023,K35,급성 충수염
2023-06,호스피스완화의료센터,가망없는 퇴원,1,중앙,2023,Z51,기타 의학적 관리를 위하여 보건서비스와 접하고 있는 사람
2023-06,호스피스완화의료센터,48시간 전 사망,3,중앙,2023,C34,기관지 및 폐의 악성 신생물
2023-06,순환기내과,호전,3,중앙,2023,I49,기타 심장부정맥
2023-06,비뇨의학과,호전,6,중앙,2023,C67,방광의 악성 신생물
2023-06,소화기내과,호전,1,중앙,2023,C18,결장의 악성 신생물
