월,퇴원과,퇴원결과,건수,지역,년도,주상병코드,주상병명
12,호흡기내과,불변(호전안됨),1,인천,2023,,
01,비뇨의학과,호전,23,인천,2023,,
01,정형외과,호전,8,인천,2023,,
01,신경외과,경쾌,8,인천,2023,,
01,외과,호전,4,인천,2023,,
02,신경외과,치료안함,1,인천,2023,,
03,내과,호전,12,인천,2023,,
03,이비인후과,호전,2,인천,2023,,
03,호흡기내과,불변(호전안됨),1,인천,2023,,
04,호흡기내과,호전,2,인천,2023,,
04,가정의학과,호전,4,인천,2023,,
06,가정의학과,호전,8,인천,2023,,
06,재활의학과,호전,4,인천,2023,,
07,정형외과,호전,59,인천,2023,,
07,신경과,호전,9,인천,2023,,
07,비뇨의학과,경쾌,1,인천,2023,,
07,정형외과,경쾌,1,인천,2023,,
07,호흡기내과,진단만실시,1,인천,2023,,
07,정형외과,불변(호전안됨),1,인천,2023,,
08,호흡기내과,호전,4,인천,2023,,
08,외과,호전,6,인천,2023,,
09,안과,호전,16,인천,2023,,
10,신경외과,호전,2,인천,2023,,
10,신경과,진단만실시,1,인천,2023,,
12,비뇨의학과,호전,22,인천,2023,,
12,호흡기내과,경쾌,1,인천,2023,,
01,재활의학과,불변(호전안됨),5,인천,2023,,
02,호흡기내과,호전,2,인천,2023,,
03,비뇨의학과,호전,21,인천,2023,,
03,재활의학과,호전,6,인천,2023,,
03,신경과,경쾌,3,인천,2023,,
04,치과,호전,1,인천,2023,,
05,이비인후과,호전,1,인천,2023,,
05,신경과,경쾌,2,인천,2023,,
06,이비인후과,호전,4,인천,2023,,
06,내과,호전,10,인천,2023,,
07,안과,호전,13,인천,2023,,
08,재활의학과,호전,3,인천,2023,,
09,이비인후과,호전,11,인천,2023,,
09,정형외과,호전,69,인천,2023,,
09,호흡기내과,호전,4,인천,2023,,
10,내과,호전,15,인천,2023,,
10,가정의학과,호전,3,인천,2023,,
10,내과,진단만실시,1,인천,2023,,
11,재활의학과,불변(호전안됨),2,인천,2023,,
11,신경외과,경쾌,1,인천,2023,,
11,이비인후과,호전,4,인천,2023,,
11,내과,경쾌,1,인천,2023,,
12,안과,호전,17,인천,2023,,
01,내과,경쾌,1,인천,2023,,
01,비뇨의학과,치료안함,1,인천,2023,,
01,비뇨의학과,불변(호전안됨),1,인천,2023,,
01,비뇨의학과,진단만실시,1,인천,2023,,
02,내과,호전,11,인천,2023,,
02,가정의학과,호전,4,인천,2023,,
03,가정의학과,호전,1,인천,2023,,
03,신경외과,불변(호전안됨),7,인천,2023,,
03,신경과,진단만실시,1,인천,2023,,
04,정형외과,호전,49,인천,2023,,
05,가정의학과,호전,4,인천,2023,,
05,정형외과,불변(호전안됨),1,인천,2023,,
05,내과,48시간 후 사망,1,인천,2023,,
07,호흡기내과,48시간 후 사망,1,인천,2023,,
07,신경과,경쾌,1,인천,2023,,
08,신경과,호전,9,인천,2023,,
08,안과,호전,16,인천,2023,,
08,이비인후과,불변(호전안됨),2,인천,2023,,
08,가정의학과,호전,1,인천,2023,,
09,신경과,호전,13,인천,2023,,
09,재활의학과,불변(호전안됨),7,인천,2023,,
09,가정의학과,호전,6,인천,2023,,
09,재활의학과,호전,1,인천,2023,,
10,비뇨의학과,호전,18,인천,2023,,
10,재활의학과,불변(호전안됨),4,인천,2023,,
11,치과,호전,1,인천,2023,,
11,내과,호전,13,인천,2023,,
12,재활의학과,불변(호전안됨),5,인천,2023,,
12,신경외과,경쾌,2,인천,2023,,
12,내과,경쾌,1,인천,2023,,
01,재활의학과,호전,3,인천,2023,,
01,외과,경쾌,1,인천,2023,,
01,신경외과,불변(호전안됨),5,인천,2023,,
01,재활의학과,치료안함,1,인천,2023,,
02,재활의학과,호전,4,인천,2023,,
02,재활의학과,불변(호전안됨),1,인천,2023,,
03,정형외과,호전,18,인천,2023,,
03,비뇨의학과,불변(호전안됨),1,인천,2023,,
05,재활의학과,불변(호전안됨),2,인천,2023,,
06,정형외과,호전,68,인천,2023,,
06,재활의학과,불변(호전안됨),4,인천,2023,,
06,외과,호전,4,인천,2023,,
06,비뇨의학과,48시간 후 사망,1,인천,2023,,
06,호흡기내과,진단만실시,1,인천,2023,,
07,가정의학과,호전,5,인천,2023,,
07,호흡기내과,호전,4,인천,2023,,
08,비뇨의학과,호전,36,인천,2023,,
08,비뇨의학과,치료안함,1,인천,2023,,
09,외과,호전,5,인천,2023,,
09,내과,호전,12,인천,2023,,
09,신경외과,불변(호전안됨),1,인천,2023,,
09,내과,경쾌,2,인천,2023,,
09,신경외과,호전,1,인천,2023,,
09,정형외과,경쾌,1,인천,2023,,
10,이비인후과,호전,3,인천,2023,,
11,가정의학과,호전,6,인천,2023,,
01,내과,호전,5,인천,2023,,
01,가정의학과,호전,4,인천,2023,,
01,신경외과,치료안함,1,인천,2023,,
02,이비인후과,호전,2,인천,2023,,
03,비뇨의학과,48시간 후 사망,2,인천,2023,,
03,호흡기내과,호전,3,인천,2023,,
03,신경외과,경쾌,8,인천,2023,,
03,신경외과,호전,2,인천,2023,,
04,재활의학과,불변(호전안됨),4,인천,2023,,
04,비뇨의학과,호전,22,인천,2023,,
04,호흡기내과,경쾌,1,인천,2023,,
05,비뇨의학과,호전,21,인천,2023,,
05,재활의학과,호전,3,인천,2023,,
05,정형외과,치료안함,1,인천,2023,,
06,신경과,호전,6,인천,2023,,
07,신경과,진단만실시,2,인천,2023,,
08,내과,호전,15,인천,2023,,
08,정형외과,호전,78,인천,2023,,
08,내과,진단만실시,4,인천,2023,,
08,이비인후과,호전,4,인천,2023,,
09,이비인후과,경쾌,1,인천,2023,,
09,신경외과,경쾌,1,인천,2023,,
09,비뇨의학과,진단만실시,1,인천,2023,,
09,가정의학과,48시간 후 사망,1,인천,2023,,
10,재활의학과,호전,3,인천,2023,,
10,정형외과,불변(호전안됨),1,인천,2023,,
11,이비인후과,불변(호전안됨),1,인천,2023,,
11,비뇨의학과,48시간 후 사망,1,인천,2023,,
11,신경외과,호전,6,인천,2023,,
12,이비인후과,경쾌,1,인천,2023,,
12,내과,호전,10,인천,2023,,
12,이비인후과,호전,4,인천,2023,,
12,정형외과,불변(호전안됨),1,인천,2023,,
12,가정의학과,불변(호전안됨),1,인천,2023,,
04,내과,호전,7,인천,2023,,
04,비뇨의학과,경쾌,2,인천,2023,,
04,호흡기내과,불변(호전안됨),2,인천,2023,,
05,내과,호전,11,인천,2023,,
05,비뇨의학과,진단만실시,1,인천,2023,,
06,호흡기내과,호전,6,인천,2023,,
06,외과,경쾌,1,인천,2023,,
06,신경과,진단만실시,1,인천,2023,,
07,외과,호전,9,인천,2023,,
08,비뇨의학과,48시간 후 사망,1,인천,2023,,
09,비뇨의학과,호전,31,인천,2023,,
09,비뇨의학과,경쾌,1,인천,2023,,
09,비뇨의학과,48시간 후 사망,2,인천,2023,,
10,정형외과,호전,58,인천,2023,,
10,신경과,호전,16,인천,2023,,
10,호흡기내과,호전,4,인천,2023,,
10,비뇨의학과,48시간 후 사망,1,인천,2023,,
11,외과,호전,7,인천,2023,,
11,안과,호전,20,인천,2023,,
12,정형외과,호전,50,인천,2023,,
12,신경외과,호전,4,인천,2023,,
12,가정의학과,호전,3,인천,2023,,
01,감염병전담의학과,48시간 전 사망,4,중앙,2022,,
01,감염병전담의학과,경쾌,3,중앙,2022,,
01,감염병전담의학과,호전,192,중앙,2022,,
01,내분비내과,호전,5,중앙,2022,,
01,류마티스내과,48시간 전 사망,1,중앙,2022,,
01,류마티스내과,호전,2,중앙,2022,,
01,비뇨의학과,가망없는 퇴원,1,중앙,2022,,
01,비뇨의학과,불변(호전안됨),2,중앙,2022,,
01,비뇨의학과,치료안함,2,중앙,2022,,
01,비뇨의학과,호전,88,중앙,2022,,
01,산부인과,불변(호전안됨),2,중앙,2022,,
01,산부인과,치료안함,1,중앙,2022,,
01,산부인과,호전,17,중앙,2022,,
01,성형외과,호전,1,중앙,2022,,
01,소화기내과,48시간 전 사망,2,중앙,2022,,
01,소화기내과,불변(호전안됨),1,중앙,2022,,
01,소화기내과,치료안함,4,중앙,2022,,
01,소화기내과,호전,60,중앙,2022,,
01,순환기내과,48시간 전 사망,4,중앙,2022,,
01,순환기내과,치료안함,19,중앙,2022,,
01,순환기내과,호전,70,중앙,2022,,
01,신경과,48시간 전 사망,1,중앙,2022,,
01,신경과,치료안함,9,중앙,2022,,
01,신경과,호전,23,중앙,2022,,
01,신경외과,48시간 전 사망,1,중앙,2022,,
01,신경외과,불변(호전안됨),1,중앙,2022,,
01,신경외과,치료안함,31,중앙,2022,,
01,신경외과,호전,42,중앙,2022,,
01,신장내과,48시간 전 사망,2,중앙,2022,,
01,신장내과,치료안함,2,중앙,2022,,
01,신장내과,호전,20,중앙,2022,,
01,안과,호전,165,중앙,2022,,
01,외과,불변(호전안됨),3,중앙,2022,,
01,외과,치료안함,3,중앙,2022,,
01,외과,호전,103,중앙,2022,,
01,이비인후과,불변(호전안됨),3,중앙,2022,,
01,이비인후과,치료안함,2,중앙,2022,,
01,이비인후과,호전,48,중앙,2022,,
01,입원전담의학과,48시간 전 사망,1,중앙,2022,,
01,입원전담의학과,호전,7,중앙,2022,,
01,재활의학과,경쾌,2,중앙,2022,,
01,재활의학과,호전,5,중앙,2022,,
01,정신건강의학과,호전,17,중앙,2022,,
01,정형외과,경쾌,1,중앙,2022,,
01,정형외과,호전,188,중앙,2022,,
01,치과,호전,3,중앙,2022,,
01,피부과,호전,1,중앙,2022,,
01,혈액종양내과,48시간 전 사망,7,중앙,2022,,
01,혈액종양내과,불변(호전안됨),2,중앙,2022,,
01,혈액종양내과,치료안함,7,중앙,2022,,
01,혈액종양내과,호전,52,중앙,2022,,
01,호스피스완화의료센터,48시간 전 사망,16,중앙,2022,,
01,호스피스완화의료센터,가망없는 퇴원,1,중앙,2022,,
01,호스피스완화의료센터,호전,1,중앙,2022,,
01,호흡기내과,48시간 전 사망,6,중앙,2022,,
01,호흡기내과,가망없는 퇴원,2,중앙,2022,,
01,호흡기내과,불변(호전안됨),1,중앙,2022,,
01,호흡기내과,치료안함,4,중앙,2022,,
01,호흡기내과,호전,25,중앙,2022,,
01,흉부외과,48시간 전 사망,1,중앙,2022,,
01,흉부외과,불변(호전안됨),1,중앙,2022,,
01,흉부외과,치료안함,7,중앙,2022,,
01,흉부외과,호전,40,중앙,2022,,
02,감염병전담의학과,48시간 전 사망,2,중앙,2022,,
02,감염병전담의학과,경쾌,2,중앙,2022,,
02,감염병전담의학과,불변(호전안됨),1,중앙,2022,,
02,감염병전담의학과,치료안함,1,중앙,2022,,
02,감염병전담의학과,호전,224,중앙,2022,,
02,내분비내과,호전,2,중앙,2022,,
02,류마티스내과,호전,5,중앙,2022,,
02,비뇨의학과,48시간 전 사망,1,중앙,2022,,
02,비뇨의학과,치료안함,3,중앙,2022,,
02,비뇨의학과,호전,59,중앙,2022,,
02,산부인과,호전,10,중앙,2022,,
02,소화기내과,48시간 전 사망,1,중앙,2022,,
02,소화기내과,가망없는 퇴원,1,중앙,2022,,
02,소화기내과,경쾌,1,중앙,2022,,
02,소화기내과,불변(호전안됨),2,중앙,2022,,
02,소화기내과,치료안함,2,중앙,2022,,
02,소화기내과,호전,41,중앙,2022,,
02,순환기내과,48시간 전 사망,3,중앙,2022,,
02,순환기내과,가망없는 퇴원,1,중앙,2022,,
02,순환기내과,치료안함,10,중앙,2022,,
02,순환기내과,호전,67,중앙,2022,,
02,신경과,가망없는 퇴원,1,중앙,2022,,
02,신경과,치료안함,7,중앙,2022,,
02,신경과,호전,26,중앙,2022,,
02,신경외과,48시간 전 사망,1,중앙,2022,,
02,신경외과,불변(호전안됨),2,중앙,2022,,
02,신경외과,치료안함,19,중앙,2022,,
02,신경외과,호전,35,중앙,2022,,
02,신장내과,48시간 전 사망,1,중앙,2022,,
02,신장내과,가망없는 퇴원,1,중앙,2022,,
02,신장내과,경쾌,1,중앙,2022,,
02,신장내과,치료안함,2,중앙,2022,,
02,신장내과,호전,18,중앙,2022,,
02,안과,불변(호전안됨),4,중앙,2022,,
02,안과,호전,96,중앙,2022,,
02,외과,경쾌,1,중앙,2022,,
02,외과,불변(호전안됨),1,중앙,2022,,
02,외과,치료안함,1,중앙,2022,,
02,외과,호전,79,중앙,2022,,
02,이비인후과,치료안함,1,중앙,2022,,
02,이비인후과,호전,33,중앙,2022,,
02,입원전담의학과,48시간 전 사망,1,중앙,2022,,
02,입원전담의학과,호전,9,중앙,2022,,
02,재활의학과,48시간 전 사망,1,중앙,2022,,
02,재활의학과,호전,6,중앙,2022,,
02,정신건강의학과,경쾌,2,중앙,2022,,
02,정신건강의학과,호전,13,중앙,2022,,
02,정형외과,불변(호전안됨),3,중앙,2022,,
02,정형외과,호전,121,중앙,2022,,
02,치과,호전,3,중앙,2022,,
02,통증클리닉,호전,1,중앙,2022,,
02,혈액종양내과,48시간 전 사망,9,중앙,2022,,
02,혈액종양내과,가망없는 퇴원,1,중앙,2022,,
02,혈액종양내과,치료안함,3,중앙,2022,,
02,혈액종양내과,호전,46,중앙,2022,,
02,호스피스완화의료센터,48시간 전 사망,20,중앙,2022,,
02,호스피스완화의료센터,호전,1,중앙,2022,,
02,호흡기내과,48시간 전 사망,7,중앙,2022,,
02,호흡기내과,가망없는 퇴원,2,중앙,2022,,
02,호흡기내과,치료안함,2,중앙,2022,,
02,호흡기내과,호전,17,중앙,2022,,
02,흉부외과,48시간 전 사망,2,중앙,2022,,
02,흉부외과,경쾌,1,중앙,2022,,
02,흉부외과,불변(호전안됨),1,중앙,2022,,
02,흉부외과,치료안함,12,중앙,2022,,
02,흉부외과,호전,24,중앙,2022,,
03,감염병전담의학과,48시간 전 사망,10,중앙,2022,,
03,감염병전담의학과,가망없는 퇴원,2,중앙,2022,,
03,감염병전담의학과,경쾌,2,중앙,2022,,
03,감염병전담의학과,불변(호전안됨),1,중앙,2022,,
03,감염병전담의학과,치료안함,3,중앙,2022,,
03,감염병전담의학과,호전,248,중앙,2022,,
03,내분비내과,호전,5,중앙,2022,,
03,류마티스내과,호전,1,중앙,2022,,
03,비뇨의학과,48시간 전 사망,2,중앙,2022,,
03,비뇨의학과,가망없는 퇴원,1,중앙,2022,,
03,비뇨의학과,경쾌,1,중앙,2022,,
03,비뇨의학과,불변(호전안됨),8,중앙,2022,,
03,비뇨의학과,호전,63,중앙,2022,,
03,산부인과,치료안함,2,중앙,2022,,
03,산부인과,호전,10,중앙,2022,,
03,소화기내과,48시간 전 사망,1,중앙,2022,,
03,소화기내과,불변(호전안됨),3,중앙,2022,,
03,소화기내과,치료안함,5,중앙,2022,,
03,소화기내과,호전,39,중앙,2022,,
03,순환기내과,48시간 전 사망,1,중앙,2022,,
03,순환기내과,경쾌,2,중앙,2022,,
03,순환기내과,불변(호전안됨),5,중앙,2022,,
03,순환기내과,치료안함,4,중앙,2022,,
03,순환기내과,호전,58,중앙,2022,,
03,신경과,치료안함,25,중앙,2022,,
03,신경과,호전,25,중앙,2022,,
03,신경외과,48시간 전 사망,2,중앙,2022,,
03,신경외과,불변(호전안됨),5,중앙,2022,,
03,신경외과,치료안함,23,중앙,2022,,
03,신경외과,호전,36,중앙,2022,,
03,신장내과,48시간 전 사망,4,중앙,2022,,
03,신장내과,가망없는 퇴원,1,중앙,2022,,
03,신장내과,호전,15,중앙,2022,,
03,안과,불변(호전안됨),10,중앙,2022,,
03,안과,호전,103,중앙,2022,,
03,외과,48시간 전 사망,2,중앙,2022,,
03,외과,경쾌,1,중앙,2022,,
03,외과,불변(호전안됨),9,중앙,2022,,
03,외과,진단만실시,1,중앙,2022,,
03,외과,치료안함,3,중앙,2022,,
03,외과,호전,81,중앙,2022,,
03,이비인후과,불변(호전안됨),2,중앙,2022,,
03,이비인후과,치료안함,3,중앙,2022,,
03,이비인후과,호전,50,중앙,2022,,
03,입원전담의학과,48시간 전 사망,2,중앙,2022,,
03,입원전담의학과,경쾌,1,중앙,2022,,
03,입원전담의학과,치료안함,1,중앙,2022,,
03,입원전담의학과,호전,5,중앙,2022,,
03,재활의학과,48시간 전 사망,2,중앙,2022,,
03,재활의학과,호전,7,중앙,2022,,
03,정신건강의학과,경쾌,2,중앙,2022,,
03,정신건강의학과,호전,17,중앙,2022,,
03,정형외과,48시간 전 사망,1,중앙,2022,,
03,정형외과,경쾌,3,중앙,2022,,
03,정형외과,불변(호전안됨),5,중앙,2022,,
03,정형외과,호전,152,중앙,2022,,
03,치과,호전,3,중앙,2022,,
03,피부과,호전,1,중앙,2022,,
03,혈액종양내과,48시간 전 사망,16,중앙,2022,,
03,혈액종양내과,가망없는 퇴원,1,중앙,2022,,
03,혈액종양내과,경쾌,1,중앙,2022,,
03,혈액종양내과,치료안함,4,중앙,2022,,
03,혈액종양내과,호전,32,중앙,2022,,
03,호스피스완화의료센터,48시간 전 사망,9,중앙,2022,,
03,호스피스완화의료센터,가망없는 퇴원,1,중앙,2022,,
03,호흡기내과,48시간 전 사망,3,중앙,2022,,
03,호흡기내과,가망없는 퇴원,1,중앙,2022,,
03,호흡기내과,치료안함,2,중앙,2022,,
03,호흡기내과,호전,27,중앙,2022,,
03,흉부외과,48시간 전 사망,1,중앙,2022,,
03,흉부외과,경쾌,1,중앙,2022,,
03,흉부외과,불변(호전안됨),2,중앙,2022,,
03,흉부외과,치료안함,9,중앙,2022,,
03,흉부외과,호전,30,중앙,2022,,
04,감염내과,호전,2,중앙,2022,,
04,감염병전담의학과,48시간 전 사망,2,중앙,2022,,
04,감염병전담의학과,경쾌,2,중앙,2022,,
04,감염병전담의학과,호전,114,중앙,2022,,
04,내분비내과,호전,4,중앙,2022,,
04,류마티스내과,호전,2,중앙,2022,,
04,비뇨의학과,48시간 전 사망,3,중앙,2022,,
04,비뇨의학과,경쾌,2,중앙,2022,,
04,비뇨의학과,불변(호전안됨),2,중앙,2022,,
04,비뇨의학과,치료안함,1,중앙,2022,,
04,비뇨의학과,호전,80,중앙,2022,,
04,산부인과,경쾌,1,중앙,2022,,
04,산부인과,불변(호전안됨),2,중앙,2022,,
04,산부인과,치료안함,2,중앙,2022,,
04,산부인과,호전,14,중앙,2022,,
04,성형외과,호전,1,중앙,2022,,
04,소화기내과,48시간 전 사망,2,중앙,2022,,
04,소화기내과,호전,56,중앙,2022,,
04,순환기내과,48시간 전 사망,2,중앙,2022,,
04,순환기내과,가망없는 퇴원,1,중앙,2022,,
04,순환기내과,경쾌,1,중앙,2022,,
04,순환기내과,불변(호전안됨),2,중앙,2022,,
04,순환기내과,진단만실시,1,중앙,2022,,
04,순환기내과,치료안함,5,중앙,2022,,
04,순환기내과,호전,94,중앙,2022,,
04,신경과,치료안함,19,중앙,2022,,
04,신경과,호전,31,중앙,2022,,
04,신경외과,48시간 전 사망,3,중앙,2022,,
04,신경외과,불변(호전안됨),1,중앙,2022,,
04,신경외과,치료안함,44,중앙,2022,,
04,신경외과,호전,40,중앙,2022,,
04,신장내과,48시간 전 사망,2,중앙,2022,,
04,신장내과,치료안함,1,중앙,2022,,
04,신장내과,호전,28,중앙,2022,,
04,안과,불변(호전안됨),3,중앙,2022,,
04,안과,호전,127,중앙,2022,,
04,외과,48시간 전 사망,1,중앙,2022,,
04,외과,경쾌,3,중앙,2022,,
04,외과,불변(호전안됨),4,중앙,2022,,
04,외과,치료안함,5,중앙,2022,,
04,외과,호전,101,중앙,2022,,
04,이비인후과,불변(호전안됨),1,중앙,2022,,
04,이비인후과,치료안함,1,중앙,2022,,
04,이비인후과,호전,41,중앙,2022,,
04,입원전담의학과,가망없는 퇴원,1,중앙,2022,,
04,입원전담의학과,호전,8,중앙,2022,,
04,재활의학과,경쾌,1,중앙,2022,,
04,재활의학과,호전,6,중앙,2022,,
04,정신건강의학과,호전,12,중앙,2022,,
04,정형외과,48시간 전 사망,1,중앙,2022,,
04,정형외과,불변(호전안됨),4,중앙,2022,,
04,정형외과,치료안함,2,중앙,2022,,
04,정형외과,호전,100,중앙,2022,,
04,치과,호전,3,중앙,2022,,
04,통증클리닉,호전,3,중앙,2022,,
04,피부과,호전,2,중앙,2022,,
04,혈액종양내과,48시간 전 사망,12,중앙,2022,,
04,혈액종양내과,진단만실시,1,중앙,2022,,
04,혈액종양내과,치료안함,10,중앙,2022,,
04,혈액종양내과,호전,57,중앙,2022,,
04,호스피스완화의료센터,48시간 전 사망,20,중앙,2022,,
04,호스피스완화의료센터,가망없는 퇴원,1,중앙,2022,,
04,호스피스완화의료센터,경쾌,1,중앙,2022,,
04,호흡기내과,48시간 전 사망,7,중앙,2022,,
04,호흡기내과,가망없는 퇴원,1,중앙,2022,,
04,호흡기내과,치료안함,5,중앙,2022,,
04,호흡기내과,호전,26,중앙,2022,,
04,흉부외과,48시간 전 사망,3,중앙,2022,,
04,흉부외과,치료안함,6,중앙,2022,,
04,흉부외과,호전,35,중앙,2022,,
05,가정의학과,호전,1,중앙,2022,,
05,감염내과,48시간 전 사망,1,중앙,2022,,
05,감염내과,호전,5,중앙,2022,,
05,감염병전담의학과,48시간 전 사망,1,중앙,2022,,
05,감염병전담의학과,가망없는 퇴원,1,중앙,2022,,
05,감염병전담의학과,호전,2,중앙,2022,,
05,내분비내과,호전,6,중앙,2022,,
05,류마티스내과,호전,2,중앙,2022,,
05,비뇨의학과,불변(호전안됨),1,중앙,2022,,
05,비뇨의학과,치료안함,3,중앙,2022,,
05,비뇨의학과,호전,68,중앙,2022,,
05,산부인과,치료안함,2,중앙,2022,,
05,산부인과,호전,20,중앙,2022,,
05,소화기내과,48시간 전 사망,2,중앙,2022,,
05,소화기내과,가망없는 퇴원,1,중앙,2022,,
05,소화기내과,불변(호전안됨),1,중앙,2022,,
05,소화기내과,치료안함,1,중앙,2022,,
05,소화기내과,호전,48,중앙,2022,,
05,순환기내과,48시간 전 사망,6,중앙,2022,,
05,순환기내과,가망없는 퇴원,1,중앙,2022,,
05,순환기내과,경쾌,2,중앙,2022,,
05,순환기내과,치료안함,13,중앙,2022,,
05,순환기내과,호전,88,중앙,2022,,
05,신경과,48시간 전 사망,3,중앙,2022,,
05,신경과,치료안함,44,중앙,2022,,
05,신경과,호전,30,중앙,2022,,
05,신경외과,48시간 전 사망,1,중앙,2022,,
05,신경외과,가망없는 퇴원,1,중앙,2022,,
05,신경외과,불변(호전안됨),1,중앙,2022,,
05,신경외과,치료안함,28,중앙,2022,,
05,신경외과,호전,58,중앙,2022,,
05,신장내과,48시간 전 사망,5,중앙,2022,,
05,신장내과,가망없는 퇴원,1,중앙,2022,,
05,신장내과,불변(호전안됨),1,중앙,2022,,
05,신장내과,치료안함,3,중앙,2022,,
05,신장내과,호전,26,중앙,2022,,
05,안과,불변(호전안됨),7,중앙,2022,,
05,안과,호전,99,중앙,2022,,
05,외과,불변(호전안됨),2,중앙,2022,,
05,외과,치료안함,6,중앙,2022,,
05,외과,호전,109,중앙,2022,,
05,이비인후과,불변(호전안됨),4,중앙,2022,,
05,이비인후과,치료안함,1,중앙,2022,,
05,이비인후과,호전,44,중앙,2022,,
05,입원전담의학과,가망없는 퇴원,2,중앙,2022,,
05,입원전담의학과,경쾌,1,중앙,2022,,
05,입원전담의학과,호전,23,중앙,2022,,
05,재활의학과,호전,6,중앙,2022,,
05,정신건강의학과,호전,9,중앙,2022,,
05,정형외과,경쾌,1,중앙,2022,,
05,정형외과,불변(호전안됨),9,중앙,2022,,
05,정형외과,호전,123,중앙,2022,,
05,치과,호전,3,중앙,2022,,
05,통증클리닉,호전,1,중앙,2022,,
05,피부과,호전,1,중앙,2022,,
05,혈액종양내과,48시간 전 사망,8,중앙,2022,,
05,혈액종양내과,가망없는 퇴원,1,중앙,2022,,
05,혈액종양내과,경쾌,6,중앙,2022,,
05,혈액종양내과,불변(호전안됨),1,중앙,2022,,
05,혈액종양내과,진단만실시,1,중앙,2022,,
05,혈액종양내과,치료안함,4,중앙,2022,,
05,혈액종양내과,호전,55,중앙,2022,,
05,호스피스완화의료센터,48시간 전 사망,18,중앙,2022,,
05,호스피스완화의료센터,경쾌,2,중앙,2022,,
05,호스피스완화의료센터,호전,4,중앙,2022,,
05,호흡기내과,48시간 전 사망,15,중앙,2022,,
05,호흡기내과,경쾌,3,중앙,2022,,
05,호흡기내과,불변(호전안됨),1,중앙,2022,,
05,호흡기내과,치료안함,7,중앙,2022,,
05,호흡기내과,호전,21,중앙,2022,,
05,흉부외과,48시간 전 사망,1,중앙,2022,,
05,흉부외과,경쾌,1,중앙,2022,,
05,흉부외과,불변(호전안됨),1,중앙,2022,,
05,흉부외과,치료안함,11,중앙,2022,,
05,흉부외과,호전,36,중앙,2022,,
06,가정의학과,호전,3,중앙,2022,,
06,감염내과,호전,3,중앙,2022,,
06,내분비내과,호전,8,중앙,2022,,
06,류마티스내과,호전,1,중앙,2022,,
06,비뇨의학과,48시간 전 사망,1,중앙,2022,,
06,비뇨의학과,경쾌,2,중앙,2022,,
06,비뇨의학과,불변(호전안됨),1,중앙,2022,,
06,비뇨의학과,치료안함,2,중앙,2022,,
06,비뇨의학과,호전,75,중앙,2022,,
06,산부인과,치료안함,2,중앙,2022,,
06,산부인과,호전,17,중앙,2022,,
06,소화기내과,48시간 전 사망,2,중앙,2022,,
06,소화기내과,경쾌,3,중앙,2022,,
06,소화기내과,불변(호전안됨),1,중앙,2022,,
06,소화기내과,치료안함,1,중앙,2022,,
06,소화기내과,호전,71,중앙,2022,,
06,순환기내과,48시간 전 사망,4,중앙,2022,,
06,순환기내과,경쾌,1,중앙,2022,,
06,순환기내과,불변(호전안됨),3,중앙,2022,,
06,순환기내과,치료안함,11,중앙,2022,,
06,순환기내과,호전,78,중앙,2022,,
06,신경과,치료안함,37,중앙,2022,,
06,신경과,호전,52,중앙,2022,,
06,신경외과,48시간 전 사망,1,중앙,2022,,
06,신경외과,경쾌,2,중앙,2022,,
06,신경외과,불변(호전안됨),1,중앙,2022,,
06,신경외과,치료안함,47,중앙,2022,,
06,신경외과,호전,60,중앙,2022,,
06,신장내과,48시간 전 사망,1,중앙,2022,,
06,신장내과,가망없는 퇴원,1,중앙,2022,,
06,신장내과,경쾌,1,중앙,2022,,
06,신장내과,호전,22,중앙,2022,,
06,안과,불변(호전안됨),4,중앙,2022,,
06,안과,호전,105,중앙,2022,,
06,외과,48시간 전 사망,1,중앙,2022,,
06,외과,불변(호전안됨),2,중앙,2022,,
06,외과,치료안함,5,중앙,2022,,
06,외과,호전,109,중앙,2022,,
06,이비인후과,불변(호전안됨),2,중앙,2022,,
06,이비인후과,치료안함,1,중앙,2022,,
06,이비인후과,호전,37,중앙,2022,,
06,입원전담의학과,48시간 전 사망,3,중앙,2022,,
06,입원전담의학과,가망없는 퇴원,2,중앙,2022,,
06,입원전담의학과,치료안함,1,중앙,2022,,
06,입원전담의학과,호전,48,중앙,2022,,
06,재활의학과,경쾌,1,중앙,2022,,
06,재활의학과,호전,11,중앙,2022,,
06,정신건강의학과,호전,11,중앙,2022,,
06,정형외과,48시간 전 사망,1,중앙,2022,,
06,정형외과,경쾌,3,중앙,2022,,
06,정형외과,불변(호전안됨),7,중앙,2022,,
06,정형외과,호전,153,중앙,2022,,
06,치과,호전,7,중앙,2022,,
06,피부과,호전,4,중앙,2022,,
06,혈액종양내과,48시간 전 사망,10,중앙,2022,,
06,혈액종양내과,경쾌,2,중앙,2022,,
06,혈액종양내과,치료안함,8,중앙,2022,,
06,혈액종양내과,호전,68,중앙,2022,,
06,호스피스완화의료센터,48시간 전 사망,19,중앙,2022,,
06,호스피스완화의료센터,호전,4,중앙,2022,,
06,호흡기내과,48시간 전 사망,10,중앙,2022,,
06,호흡기내과,가망없는 퇴원,1,중앙,2022,,
06,호흡기내과,경쾌,2,중앙,2022,,
06,호흡기내과,치료안함,5,중앙,2022,,
06,호흡기내과,호전,34,중앙,2022,,
06,흉부외과,48시간 전 사망,2,중앙,2022,,
