"병원","분류","명칭","코드","구분","비용","최저비용","최고비용","치료재료대 포함여부","약제비 포함여부","특이사항"
"부산","-","심혈관 PACS 영상비용/CD Copy","-","-","5000","","","","","-"
"부산","-","뇌파영상 CD COPY","-","-","5000","","","","","-"
"부산","-","내시경 PACS영상 CD Copy(장당)","-","-","5000","","","","","-"
"부산","-","PACS 영상비용/CD(X-Ray Film Copy)/개당","-","-","5000","","","","","-"
"부산","-","채용신체검사(노동청)","AW400603","-","33000","","","","","-"
"부산","-","건강진단 및 신체검사(마약검사확인서,E-9,비전문취업)","AW402200","-","50000","","","","","-"
"부산","-","채용신체검사","AW400601","-","40000","","","","","-"
"부산","-","자동차운전면허신체검사(특수,대형)","AW400500","-","5000","","","","","-"
"부산","-","자동차운전면허신체검사(1종보통,2종)","AW400501","-","4000","","","","","-"
"부산","-","자동차운전면허신체검사(재발행)","AQW00202","-","500","","","","","-"
"부산","-","개인택시면허용건강진단서<인성검사포함>(재발행)","AQW00402","-","1000","","","","","-"
"부산","-","총포및도검소지허가신체검사<인성검사포함>","AW400700","-","28500","","","","","-"
"부산","-","총포및도검소지허가신체검사<인성검사포함>(재발행)","AQW00502","-","1000","","","","","-"
"부산","-","채용신체검사(다면인성검사)","AW400604","-","42000","","","","","-"
"부산","-","채용신체검사-임산부","AW400606","-","34810","","","","","-"
"부산","-","선원신체검사(일반)","AW401001P","-","46840","","","","","-"
"부산","-","선원신체검사(특별)","AW401002P","-","46840","","","","","-"
"부산","-","채용신체검사서(경찰및공무원)","AW400608","-","34000","","","","","-"
"부산","-","건강진단","AW400101","-","20000","","","","","-"
"부산","-","건강진단(조리사,영양사)","AW400104","-","26770","","","","","-"
"부산","-","건강진단(이.미용사)","AW400106","-","41000","","","","","-"
"부산","-","잠수기능사 신체검사","AW400301","-","29000","","","","","-"
"부산","-","영문신체검사","AW401100P","-","35000","","","","","-"
"부산","-","중문신체검사","AW401201P","-","35000","","","","","-"
"부산","-","채용신체검사(재발행)","AQW00102","-","1000","","","","","-"
"부산","-","신체검사<인성검사+일반뇌파검사포함>","AW400302","-","63560","","","","","-"
"부산","-","신체검사<인성검사포함>","AW400303","-","42000","","","","","-"
"부산","-","위생사조리사건강진단(재발행)","AQW01000","-","1000","","","","","-"
"부산","-","방사선작업종사자건강진단","AW400103","-","16470","","","","","-"
