"대분류","중분류","소분류","분류","명칭","코드","구분","비용","최저비용","최고비용","치료재료대포함여부","약제비포함여부","특이사항"
"치료재료","-","-","혈관 중재적 시술후 지혈용","CLO-SUR PLUS P.A.D","BJ7001OO","-","89900","","","","","-"
"치료재료","-","-","혈관 중재적 시술후 지혈용","THE PERCLOSER PROGLIDE SMC DEVICE AND ACCESSORIES","BJ7003EC","-","304482","","","","","-"
"치료재료","-","-","바이스펙트랄 지수(BISPECTRAL INDEX) 감시용 SENSOR","BIS SENSOR","BK5001NF","-","62000","","","","","-"
"치료재료","-","-","혈전방지용 압박스타킹","DUOMED (허벅지형)","BK7306AU","18mm/ 23mm","","25970","47612","","","-"
"치료재료","-","-","혈전방지용 압박스타킹","COMPRESSION STOCKING THIGH LENGTH","BK7309IK","M / L","35000","","","","","-"
"치료재료","-","-","이식형 사건 기록기 삽입용","REVEAL DX INSERTABLE CARDIAC MONITOR","BM0802AW","-","3299879","","","","","-"
"치료재료","-","-","수술후 유착방지용","GUARDIX-SL","BM2101JO","1.5G/ 5G","","71475","224325","","","-"
"치료재료","-","-","창상피복제","NASOPORE","BM2201IE","-","","114950","122760","","","-"
"치료재료","-","-","초음파절삭기(복강경등 내시경하 수술용)","HARMONIC SCALPEL WITH SHEARS SYSTEM","BM2401EE","-","88013","","","","","-"
"치료재료","-","-","전파절삭기(복강경등 내시경하 수술용)","LIGASURE","BM2411DU","-","179200","","","","","-"
"치료재료","-","-","전파절삭기(복강경등 내시경하 수술용)","HAND SWITCH LIGASURE ATLAS","BM2412DU","LS1020 / LS1037","","6000","180000","","","-"
"치료재료","-","-","초음파절삭기(관혈적 갑상선수술용)","HARMONIC SCALPEL","BM2421EE","-","110000","","","","","-"
"치료재료","-","-","불투명.투명멸균드레싱 재료(단순, 건조드레싱류)","STERI STRIP REINFORCED SKIN CLOSURE","BM5003EM","-","1011","","","","","-"
"치료재료","-","-","양막이식술용 AMNIOTIC MEMBRANE","AMBIO DRY2","BTA01011","-","273750","","","","","-"
"치료재료","-","-","보조기류(ARM SLING 등)","TOMAS COLLAR","BZ101007","S/ M/ L","2558","","","","","-"
"치료재료","-","-","보조기류(ARM SLING 등)","ARM SLING","VM060","소아/성인","1008","","","","","-"
"치료재료","-","-","보조기류(ARM SLING 등)","CAST 신발","VM070","중/대","1109","","","","","-"
"치료재료","-","-","보조기류(ARM SLING 등)","CRUTCH(목발)","20330","대/중/소","8526","","","","","-"
"약제","-","-","-","액티피드정(삼일)","643900900","-","13","","","","","-"
"약제","-","-","-","아진탈정(일양)","641701020","-","10","","","","","-"
"약제","-","-","-","삐콤정(유한)","642100700","-","5","","","","","-"
"약제","-","-","-","탄산수소나트륨","-","-","2","","","","","-"
"약제","-","-","-","타스나정((주)넥스팜코리아)","662501680","-","22","","","","","-"
"약제","-","-","-","덱사가글솔루션100ml","-","-","735","","","","","-"
"약제","-","-","-","비사코딜정(신일)","653801170","-","3","","","","","-"
"약제","-","-","-","가스피로캅셀(한화)","651600020","-","46","","","","","-"
"약제","-","-","-","농글리세린","648300040","-","3","","","","","-"
"약제","-","-","-","0.1%GV(100ml)","-","-","78","","","","","-"
"약제","-","-","-","염화 칼륨(국전)","-","-","2","","","","","-"
"약제","-","-","-","산화마그네슘(국전)","-","-","3","","","","","-"
"약제","-","-","-","미리보란정(셀트리온)","658000470","-","69","","","","","-"
"약제","-","-","-","마이드린캅셀(녹십자)","-","-","92","","","","","-"
"약제","-","-","-","오스테민캅셀250mg/C(삼진)","-","-","1","","","","","-"
"약제","-","-","-","바네포연고 5g/통(대한약품)","-","-","25","","","","","-"
"약제","-","-","-","프록토세딜연고 15G/tube(한독약품)","-","-","495","","","","","-"
"약제","-","-","-","페라세이프 (나노팜)","-","-","11135","","","","","-"
"약제","-","-","-","파자임95이중정(부광)","642202760","-","48","","","","","-"
"약제","-","-","-","로와콜연질캅셀(한국팜비오)","-","-","532","","","","","-"
"약제","-","-","-","설간구구좌제(환인제약)","-","-","236","","","","","-"
"약제","-","-","-","실데나필정 100mg/보훈정산(화이자)","-","-","1480","","","","","-"
"약제","-","-","-","유락신연고 100mg 50g/tub(녹십자)","-","-","1550","","","","","-"
"약제","-","-","-","엑스탄디연질캡슐40MG(한국아스텔라스제약(주))","-","-","38360","","","","","-"
"약제","-","-","-","카바젝트","-","-","11657","","","","","-"
"약제","-","-","-","포스테오주/pen (한국릴리(유))","670800290","-","578947","","","","","-"
"약제","-","-","-","경피용건조BCG Vaccine-예방접종","-","-","60000","","","","","-"
"약제","-","-","-","하브릭스주-A형간염백신(소아용)-예방접종","-","-","40000","","","","","-"
"약제","-","-","-","하브릭스주성인용-A형간염백신(예방접종)","-","-","70000","","","","","-"
"약제","-","-","-","헤파빅주200단위/ml(근주용)-예방접종","-","-","34000","","","","","-"
"약제","-","-","-","헤파빅주100단위/0.5ml(녹십자)-예방접종","-","-","22000","","","","","-"
"약제","-","-","-","유박스비주 1ml(LG생명과학)-B형간염예방접종(성인용)","-","-","23000","","","","","-"
"약제","-","-","-","신종플루접종비-예방접종","-","-","15000","","","","","-"
"약제","-","-","-","로타릭스((주)글락소스미스클라인)-예방접종","-","-","130000","","","","","-"
"약제","-","-","-","로타텍액(한국MSD)-예방접종","-","-","100000","","","","","-"
"약제","-","-","-","가다실주(머크)-예방접종","-","-","200000","","","","","-"
"약제","-","-","-","박씨그라프(사노피-아벤티스코리아)-예방접종","-","-","25000","","","","","-"
"약제","-","-","-","인플루엔자텐백신(에스케이케미칼)-예방접종","-","-","25000","","","","","-"
"약제","-","-","-","[국비]폐렴구균(프리베나 13주:와이어스)-예방접종","-","-","100000","","","","","-"
"약제","-","-","-","[사비]폐렴구균(프리베나 13주:와이어스)-예방접종","-","-","150000","","","","","-"
"약제","-","-","-","에스케이디피티트리백신주(DPT)-예방접종","-","-","30000","","","","","-"
"약제","-","-","-","일본뇌염(사백신)-예방접종","-","-","20000","","","","","-"
"약제","-","-","-","씨디제박스일본뇌염주(씨제이)-예방접종","-","-","35000","","","","","-"
"약제","-","-","-","악티브(사노피파스퇴르)-예방접종","-","-","41000","","","","","-"
"약제","-","-","-","폐렴구균(뉴모-23:제일제당)-예방접종","-","-","40000","","","","","-"
"약제","-","-","-","이모박스폴리오주(씨제이)-예방접종","-","-","25000","","","","","-"
"약제","-","-","-","인판릭스-IPV 0.5ML(글락소스미스클라인)-예방접종","-","-","47000","","","","","-"
"약제","-","-","-","녹십자수두백신(녹십자PBM)-예방접종","-","-","29000","","","","","-"
"약제","-","-","-","테트락심주 0.5ML(한독약품)-예방접종","-","-","47000","","","","","-"
"약제","-","-","-","엠엠알-투(SK케미칼)-예방접종","-","-","26000","","","","","-"
"약제","-","-","-","아다셀주 0.5ML(Tdap:한독약품)-예방접종","-","-","40000","","","","","-"
"약제","-","-","-","유박스비주 0.5ml(LG생명)-예방접종(소아용)","-","-","18000","","","","","-"
"약제","-","-","-","PDT:인판릭스(그락소스미스클라인)-예방접종","-","-","32000","","","","","-"
"약제","-","-","-","조스타박스주(한국엠에스디)-예방접종","655500900","-","190000","","","","","-"
"약제","-","-","-","티디퓨어백신주(프리필드)-예방접종","-","-","30000","","","","","-"
"제증명수수료","-","-","-","진단서(일반진단서)","PDZ01","-","10000","","","","","의료법 시행규칙 제9조 [서식5의2]"
"제증명수수료","-","-","-","상해진단서","PDZ02","전치 3주이상","100000","","","","","의료법 시행규칙 제9조 [서식5의3]"
"제증명수수료","-","-","-","상해진단서","PDZ02","전치 3주미만","50000","","","","","의료법 시행규칙 제9조 [서식5의3]"
"제증명수수료","-","-","-","사망진단서","PDZ03","-","10000","","","","","의료법 시행규칙 제10조 [서식6]"
"제증명수수료","-","-","-","시체검안서","PDZ04","-","30000","","","","","의료법 시행규칙 제10조 [서식6]"
"제증명수수료","-","-","-","출생증명서","PDZ06","퇴원후, 1부","3000","","","","","의료법 시행규칙 제11조 [서식7]"
"제증명수수료","-","-","-","장애진단서","PDZ07","일반장애","15000","","","","","장애인복지법 시행규칙 제3조 별지[서식 3] ※ 장애인등록증 발급에 필요서류"
"제증명수수료","-","-","-","장애진단서","PDZ07","정신지체 및 발달장애","40000","","","","","장애인복지법 시행규칙 제3조 별지[서식 3] ※ 장애인등록증 발급에 필요서류"
"제증명수수료","-","-","-","병사용진단서","PDZ08","-","15000","","","","","병역법 시행규칙 제87조, 95조 [서식 106]"
"제증명수수료","-","-","-","국민연금 장애심사용 진단서","PDZ10","-","3000","","","","","국민연금법 시행규칙 제28조 [서식 21] 신청인 제출서류 - 국민연금 장애심사규정 제12조(보건복지부 고시 2011-82호; 2011.7.26) 별지[서식 3]"
"제증명수수료","-","-","-","사체검안서(재발행)","PDZ11","-","3000","","","","","1장당"
"제증명수수료","-","-","-","사체부검료(재발행)","PDZ11","-","2000","","","","","1장당"
"제증명수수료","-","-","-","영문진단서(재발행)","PDZ11","-","1500","","","","","1장당"
"제증명수수료","-","-","-","일반소견서(재발행)","PDZ11","-","2000","","","","","1장당"
"제증명수수료","-","-","-","(영문)출생증명서,퇴원후(재발행)","PDZ11","-","1500","","","","","1장당"
"제증명수수료","-","-","-","사본(재발행)","PDZ11","-","1000","","","","","1장당"
"제증명수수료","-","-","-","근로능력평가용진단서","-","-","10000","","","","","-"
"제증명수수료","-","-","-","노인장기요양소견서","-","-","31960","","","","","-"
"제증명수수료","-","-","-","노인장기요양소견서[치매용]","-","-","47500","","","","","-"
"제증명수수료","-","-","-","보장구검진소견서","-","-","10000","","","","","-"
"제증명수수료","-","-","-","사망진단서 [영문 1부]","-","-","15000","","","","","-"
"제증명수수료","-","-","-","사망진단서(출장료)","-","-","20000","","","","","-"
"제증명수수료","-","-","-","사체부검료(1부)","-","-","20000","","","","","-"
"제증명수수료","-","-","-","수술확인서(1부)","-","-","10000","","","","","-"
"제증명수수료","-","-","-","신체감정료(과목당)","-","-","150000","","","","","-"
"제증명수수료","-","-","-","영문진단서(1부)","-","-","15000","","","","","-"
"제증명수수료","-","-","-","일반소견서(1부)","-","-","10000","","","","","-"
"제증명수수료","-","-","-","입,퇴원확인서","-","퇴원후, 1부","1000","","","","","-"
"제증명수수료","-","-","-","입원사실증명서(1부)","-","-","3000","","","","","-"
"제증명수수료","-","-","-","장애 진단서 (1부)","-","-","100000","","","","","-"
"제증명수수료","-","-","-","장애자증명서(1부)","-","-","20000","","","","","-"
"제증명수수료","-","-","-","정신감정서 (1부)","-","-","100000","","","","","-"
"제증명수수료","-","-","-","진료비추정서<천만원미만> (1부)","-","-","50000","","","","","-"
"제증명수수료","-","-","-","진료비추정서<천만원이상> (1부)","-","-","100000","","","","","-"
"제증명수수료","-","-","-","진료확인서(1부)","-","-","10000","","","","","-"
"제증명수수료","-","-","-","후유장애 진단서 (1부)","-","-","100000","","","","","-"
"제증명수수료","-","-","-","(영문)일반소견서(1부)","-","-","20000","","","","","-"
"제증명수수료","-","-","-","(영문)출생증명서","-","퇴원후, 1부","4500","","","","","-"
"제증명수수료","-","-","-","통원사실증명서","-","병명기재","3000","","","","","-"
"제증명수수료","-","-","-","-","-","병명미기재","1000","","","","","-"
"제증명수수료","-","-","-","의무기록지 COPY","-","기본 5부","2000","","","","","-"
"제증명수수료","-","-","-","-","-","기본5부초과 매당","200","","","","","-"
"제증명수수료","-","-","-","심혈관 PACS 영상비용/CD Copy","-","-","5000","","","","","-"
"제증명수수료","-","-","-","뇌파영상 CD COPY","-","-","5000","","","","","-"
"제증명수수료","-","-","-","내시경 PACS영상 CD Copy(장당)","-","-","5000","","","","","-"
"제증명수수료","-","-","-","PACS 영상비용/CD(X-Ray Film Copy)/개당","-","-","5000","","","","","-"
