"병원","분류","명칭","코드","구분","비용","최저비용","최고비용","치료재료대포함여부","약제비포함여부","특이사항"
"대전","치과보철료","R.P.D., Attachment, complex, G 어태치먼트 국소 의치, 복잡","JP0037G","-","1600000","","","Y","","-"
"대전","치과보철료","R.P.D., Telescopic, simple, G 테레스코픽 국소 의치, 간단","JP0038G","-","880000","","","Y","","-"
"대전","치과보철료","R.P.D., Telescopic, complex, G 테레스코픽 국소 의치, 복잡","JP0039G","-","1100000","","","Y","","-"
"대전","치과보철료","Rebase, indirect, simple, G 의치 이장술, 간접법, 단순","JP0040G","-","190000","","","Y","","-"
"대전","치과보철료","Rebase, indirect, complex, G 의치 이장술, 간접법, 복잡","JP0041G","-","300000","","","Y","","-"
"대전","치과보철료","Flipper, complex, G 임시치, 복잡","JP0042G","-","150000","","","Y","","-"
"대전","치과보철료","Occlusal splint, complex, G 교합안정장치, 복잡","JP0043G","-","600000","","","Y","","-"
"대전","치과보철료","F.D., Prec., base metal, G 총의치, 귀금속편","JP0044G","-","1600000","","","Y","","-"
"대전","치과보철료","F.D., Mesh or base metal, G 총의치, 비귀금속편, 망사","JP0045G","-","1400000","","","Y","","-"
"대전","치과보철료","F.D., resin plate, G 총의치, 레진상","JP0046G","-","1200000","","","Y","","-"
"대전","치과보철료","F.D., Immediate, mesh, G 즉시총의치,망사","JP0047G","-","600000","","","Y","","-"
"대전","치과보철료","F.D., Immediate, resin plate, G 즉치총의치,레진상","JP0048G","-","500000","","","Y","","-"
"대전","치과보철료","ERA,1ea, G","JP0111G","-","280000","","","Y","","-"
"대전","치과보철료","F.D., Temporary, G","JP0049G","-","350000","","","Y","","-"
"대전","치과보철료","Definitive obturator, metal base, G 최종폐쇄장치","JP0050G","-","1500000","","","Y","","-"
"대전","치과보철료","Interrim or immediate obturator, G 즉시 or 임시폐쇄장치","JP0051G","-","400000","","","Y","","-"
"대전","치과보철료","Attachment, Magnetic, G 자석장치","JP0052G","-","340000","","","Y","","-"
"대전","치과보철료","Attachment, simple, G 부착장치, 단순","JP0053G","-","300000","","","Y","","-"
"대전","치과보철료","Attachment, medium, G 부착장치, 보통","JP0054G","-","350000","","","Y","","-"
"대전","치과보철료","Attachment, complex, G 부착장치, 복잡","JP0055G","-","440000","","","Y","","-"
"대전","치과보철료","Konus Teles. crown, inner&outer,PT.G., G 코누스 텔레스코픽 내,외관 백금합금","JP0056G","-","700000","","","Y","","-"
"대전","치과보철료","Konus Teles. crown, inner&outer,Super G., G 코누스 텔레스코픽 내,외관 금합금","JP0057G","-","600000","","","Y","","-"
"대전","치과보철료","Konus Teles. crown, inner&outer,Palladium, G 코누스 텔레스코픽 내,외관 PD합금","JP0058G","-","500000","","","Y","","-"
"대전","치과보철료","Konus Teles. crown, inner&outer,PFM, G 코누스 텔레스코픽 내,외관 비귀금속","JP0059G","-","550000","","","Y","","-"
"대전","치과보철료","Konus Teles. crown, inner&outer,PFG, G 코누스 텔레스코픽 내,외관 귀금속","JP0060G","-","650000","","","Y","","-"
"대전","치과보철료","Semirigid joint, G 세미리지드 연결체","JP0061G","-","150000","","","Y","","-"
"대전","치과보철료","Flexible denture Flexible denture (비귀금속),복잡","JP0062G","-","900000","","","Y","","-"
"대전","치과보철료","Locator, G 로케이터, G","JP0063G","-","500000","","","","","-"
"대전","치과보철료","Orthodontics, fixed type, simp., G 교정, Fixed type, 단순","JP0067G","-","380000","","","Y","","-"
"대전","치과보철료","Implant, simple, G 치아 매식술, 단순","JP0070G","-","1350000","","","Y","","-"
"대전","치과보철료","Implant, complex, G 치아 매식술, 복잡, ASTRA","JP0071G","-","1450000","","","Y","","-"
"대전","치과보철료","Implant crown, Pt-gold, G 매식치금관, 백금가공","JP0072G","-","660000","","","Y","","-"
"대전","치과보철료","Implant crown, Super-gold, G 매식치금관, 슈퍼골드","JP0073G","-","620000","","","Y","","-"
"대전","치과보철료","Implant crown, PFG, G 매식치 귀금속 도재관","JP0074G","-","800000","","","Y","","-"
"대전","치과보철료","Implant crown, PFM, G 매식치 비귀금속 도재관","JP0075G","-","600000","","","Y","","-"
"대전","치과보철료","Implant overdenture, simple, G 임플란트 지지의치, 단순","JP0076G","-","1500000","","","Y","","-"
"대전","치과보철료","Implant overdenture, complex, G 임플란트 지지의치, 복잡","JP0077G","-","1800000","","","Y","","-"
"대전","치과보철료","Implant, Hybrid denture, G 매식술, 혼합형틀니","JP0078G","-","2500000","","","Y","","-"
"대전","치과보철료","Implant, hader bar, G 매식술, 헤더바","JP0080G","-","1150000","","","Y","","-"
"대전","치과보철료","Implant, Magnetic, G 매식술, 자성체","JP0084G","-","500000","","","Y","","-"
"대전","치과보철료","Implant, O-ring, E.R.A., G 매식술, 오-링, E.R.A.","JP0085G","-","450000","","","Y","","-"
"대전","치과보철료","Implant, MDI, G 매식 술, MDI","JP0086G","-","460000","","","Y","","-"
"대전","치과보철료","Implant, Tem. MDI, G 매식술, 임시 MDI","JP0087G","-","230000","","","Y","","-"
"대전","치과보철료","Implant,국산, G 매식술,국산, G","JP0088G","-","1000000","","","Y","","-"
"대전","치과보철료","Implant, complex, G 치아 매식술, 복잡, NOBEL","JP0092G","-","1500000","","","Y","","-"
"대전","치과보철료","Implant, Hybrid denture,Titanium,Fixture 4ea, G 매식술, 혼합형틀니,Titanium,Fixture 4ea","JP0096G","-","1500000","","","Y","","-"
"대전","치과보철료","Implant, Hybrid denture,Titanium,Fixture 5ea, G 매식술, 혼합형틀니,Titanium,Fixture 5ea,","JP0097G","-","1800000","","","Y","","-"
"대전","치과보철료","Implant, Hybrid denture,Titanium,Fixture 6ea, G 매식술, 혼합형틀니 ,Titanium,Fixture 6ea","JP0098G","-","2100000","","","Y","","-"
"대전","치과보철료","Implant, hader bar,Fixture 2ea, G 매식술, 헤더바,Fixture 2ea","JP0099G","-","1200000","","","Y","","-"
"대전","치과보철료","Implant, hader bar,Fixture 3ea, G 매식술, 헤더바,Fixture 3ea","JP0100G","-","1500000","","","Y","","-"
"대전","치과보철료","Implant, hader bar,Fixture 4ea, G 매식술, 헤더바,Fixture 4ea","JP0101G","-","1800000","","","Y","","-"
"대전","치과보철료","Implant, milled bar, Gold,Fixture 3ea, G 매식술, 밀드바, Gold,Fixture 3ea","JP0102G","-","1500000","","","Y","","-"
"대전","치과보철료","Implant, milled bar, Gold,Fixture 4ea, G 매식술, 밀드바, Gold,Fixture 4ea","JP0103G","-","1900000","","","Y","","-"
"대전","치과보철료","Implant, milled bar, Gold,Fixture 5ea, G 매식술, 밀드바, Gold,Fixture 5ea","JP0104G","-","2300000","","","Y","","-"
"대전","치과보철료","Implant, milled bar, Gold,Fixture 6eaG 매식술, 밀드바, Gold,Fixture 6ea","JP0105G","-","2700000","","","Y","","-"
"대전","치과보철료","Implant, milled bar,Titanium,Fixture 3ea, G 매식술, 밀드바,Titanium,Fixture 3ea","JP0106G","-","1200000","","","Y","","-"
"대전","치과보철료","Implant, milled bar,Titanium,Fixture 4ea, G 매식술, 밀드바,Titanium,Fixture 4ea","JP0107G","-","1400000","","","Y","","-"
"대전","치과보철료","Implant, milled bar,Titanium,Fixture 5ea, G 매식술, 밀드바,Titanium,Fixture 5ea","JP0108G","-","1600000","","","Y","","-"
"대전","치과보철료","Implant, milled bar,Titanium,Fixture 6eaG 매식술, 밀드바,Titanium,Fixture 6ea","JP0109G","-","1800000","","","Y","","-"
"대전","치과보철료","Implant crown, A-gold, G 매식치 A-gold 도재관","JP0110G","-","570000","","","Y","","-"
"대전","치과보철료","Magnetic,1ea, G","JP0112G","-","350000","","","Y","","-"
"대전","치과보철료","Locator, G","JP0113G","-","400000","","","Y","","-"
"대전","치과보철료","Spark elosin, G","JP0114G","-","160000","","","Y","","-"
"대전","치과보철료","CAD-CAM Ceramic crown, G 캐드캠 세라믹 크라운","JP0116G","-","550000","","","Y","","-"
"대전","치과보철료","CAD-CAM Ceramic crown,임플란트용(simple), G 캐드캠 세라믹 크라운,임플란트용(단순)","JP0117G","-","700000","","","Y","","-"
"대전","치과보철료","CAD-CAM Ceramic crown,임플란트용(complex), G 캐드캠 세라믹 크라운,임플란트용(복잡)","JP0118G","-","800000","","","Y","","-"
"대전","치과보철료","R.D, Attachment Change, Mat 가철성 의치 어테치먼트 교환 [재료]","JK0001M","-","150000","","","","","-"
"대전","치과보철료","R.D, Magnetic change, Mat 가철성 의치, 자석 교환 [재료]","JK0002M","-","150000","","","","","-"
"대전","치과보철료","Implant, Magnetic change, Mat 인공치매식, 자석 교환 [재료]","JK0003M","-","200000","","","","","-"
"대전","치과보철료","Implant, abutment change, A, Mat 인공치매식, 지대치 교환, A [재료]","JK0004M","-","200000","","","","","-"
"대전","붕대 류","8자 붕대(소)","VM062","-","1400","","","","","-"
"대전","치과보철료","Implant, abutment change, B, Mat 인공치매식, 지대치 교환, B [재료]","JK0005M","-","400000","","","","","-"
"대전","치과보철료","Implant, coping screw change, Mat 인공치매식, 코핑 스크류 교환 [재료]","JK0006M","-","30000","","","","","-"
"대전","치과보철료","Implant, UCLA screw change, Mat 인공치매식, 유씨엘에이 스크류 교환 [재료]","JK0007M","-","50000","","","","","-"
"대전","치과보철료","Implant, Cr. Remake fee, A, Mat 인공치매식, 크라운 재제작비, A [재료]","JK0008M","-","100000","","","","","-"
"대전","치과보철료","Implant, Cr. Remake fee, B, Mat 인공치매식, 크라운 재제작비, B [재료]","JK0009M","-","200000","","","","","-"
"대전","치과보철료","Overdenture clip change, Mat 오버덴쳐 클립 교환 [재료]","JK0010M","-","10000","","","","","-"
"대전","치과보철료","Overdenture O-ring change, Mat 오버덴쳐 오-링 교환 [재료]","JK0011M","-","20000","","","","","-"
"대전","치과보철료","Endura resin, ant. Teeth, Mat 경질 레진 전치 [재료]","JK0012M","-","20000","","","","","-"
"대전","치과보철료","Endura resin, post. Teeth, Mat 경질 레진 구치 [재료]","JK0013M","-","30000","","","","","-"
"대전","치과보철료","Konus Telescopic Milling fee 코너스 텔레스코픽 크라운 밀링 기공비 [재료]","JK0014M","-","100000","","","","","-"
"대전","치과보철료","Pressure Injection Resin System [재료]","JK0015M","-","100000","","","","","-"
"대전","치과보철료","Novel Guide [Finished Surgical Template 5 Implants and more] 노벨가이드 [서지컬템플레이트,임플란트5개이상]","JK0016M","-","1500000","","","","","-"
"대전","치과보철료","Novel Guide [Finished Surgical Template 1-4 Implants] 노벨가이드 [서지컬 템플레이트,임플란트4개이하]","JK0017M","-","1000000","","","","","-"
"대전","치과보철료","Composite resin filling (light curing) 광중합 복합 레진 충전","JM0001T","-","80000","","","","","-"
"대전","치과보철료","Esthetic resin filling 심미 레진 충전 미용 목적 시술시 국비/감면 환자 공히 전액 본인부담","JM0002T","-","250000","","","","","-"
"대전","치과보철료","Light curing G.I filling 광중합 G.I 충전","JM0003T","-","80000","","","","","-"
"대전","치과보철료","P.F.M repair, simple 포세린관 수리, 단순","JM0004T","-","100000","","","","","-"
"대전","치과보철료","P.F.M repair, complex 포세린관 수리, 복잡","JM0005T","-","200000","","","","","-"
"대전","치과보철료","Screw post 나선형 합정","JM0006T","-","70000","","","","","-"
"대전","치과보철료","Denture repair, simple 의치수리, 단순","JM0008T","-","50000","","","","","-"
"대전","치과보철료","Denture repair, complex 의치수리, 복잡","JM0009T","-","100000","","","","","-"
"대전","치과보철료","Direct denture reline, simple 의치 직접 이장술, 단순","JM0010T","-","100000","","","","","-"
"대전","치과보철료","Direct denture reline, complex 의치 직접 이장술, 복잡","JM0011T","-","150000","","","","","-"
"대전","치과보철료","Direct denture soft reline 탄성 의치상 이장술","JM0012T","-","50000","","","","","-"
"대전","치과보철료","Flipper, simple 임시 의치, 단순","JM0013T","-","50000","","","","","-"
"대전","치과보철료","Resin temporary crown 레진 가공 의치 [1치당]","JM0014T","-","30000","","","","","-"
"대전","치과보철료","Face mask impression 안면 체형","JM0015T","-","200000","","","","","-"
"대전","치과보철료","plaque control,simple 치태조절 및 예방술식, 단순","JM0016T","-","10000","","","","","-"
"대전","치과보철료","plaque control, complex 치태조절 및 예방술식, 복잡","JM0017T","-","30000","","","","","-"
"대전","치과보철료","T.B.I 잇솔질 교습 [회당] 예방목적시술 1인 1회(평생) 국비대상자 국비 산정(감면 환자는 최초 1회도 감면산정) 이후 국비/감면 환자 공히 감면부/td>","JM0018T","-","30000","","","","","-"
"대전","치과보철료","Teeth bleaching, simple 치아 표백술, 단순 미용 목적시술 국비/감면 환자 공히 전액 본인부담","JM0019T","-","30000","","","","","-"
"대전","치과보철료","Teeth bleaching, complex 치아 표백술, 복잡 미용 목적시술 국비/감면 환자 공히 전액 본인부담","JM0020T","-","50000","","","","","-"
"대전","치과보철료","S.S crown 유구치 가공 치관","JM0021T","-","150000","","","","","-"
"대전","치과보철료","Study impression [1악당] 모형 분석용 인상 [1악당]","JM0022T","-","30000","","","","","-"
"대전","치과보철료","Occlusal splint, simple [1악당] 교합안정장치, 단순 [1악당]","JM0023T","-","300000","","","","","-"
"대전","치과보철료","Occlusal splint 관리 교합안정장치 관리","JM0024T","-","30000","","","","","-"
"대전","치과보철료","Fluorid therapy [1악당] 불소 도포 [1악당] 예방목적시술 국비/감면 환자 공히 감면부담","JM0025T","-","100000","","","","","-"
"대전","치과보철료","Resin facing repair [1치당] Resin facing 수리 [1치당]","JM0026T","-","50000","","","","","-"
"대전","치과보철료","Oral exam, consult. 구강 검사 및 상담 치료기간중 1회산정","JM0027T","-","30000","","","","","-"
"대전","치과보철료","Dx of implant, simple 치아 매식 진단료, 단순","JM0028T","-","50000","","","","","-"
"대전","치과보철료","Dx of implant, complex 치아 매식 진단료, 복잡","JM0029T","-","100000","","","","","-"
"대전","치과보철료","P.R.P .피.알.피","JM0031T","-","100000","","","","","-"
"대전","치과보철료","Over denture clip 교환 치아지지 가철성 의치 클립 교환","JM0032T","-","50000","","","","","-"
"대전","치과보철료","Over denture O-ring & ERA 교환 치아지지 가철성 의치 오-링&이알에이 교환","JM0033T","-","50000","","","","","-"
"대전","치과보철료","Over denture magnetic 교환 치아지지 가철성 의치 자석체 교환","JM0034T","-","200000","","","","","-"
"대전","치과보철료","Implant, magnetic change fee 치아매식, 자석체 교환","JM0035T","-","300000","","","","","-"
"대전","치과보철료","Implant, abutment change fee 치아매식, 지대체 교환","JM0036T","-","300000","","","","","-"
"대전","치과보철료","Implant, coping screw change fee 치아매식, 코핑 스크류 교환","JM0037T","-","50000","","","","","-"
"대전","치과보철료","Implant, UCLA screw change fee 치아매식, 유씨엘에이 스크류 교환","JM0038T","-","100000","","","","","-"
"대전","치과보철료","implant repair, simple 치아매식 수리, 단순","JM0039T","-","50000","","","","","-"
"대전","치과보철료","implant repair, complex 치아매식 수리, 복잡","JM0040T","-","100000","","","","","-"
"대전","치과보철료","Implant, temporary resin Cr., simple 치아매식, 임시 레진치, 단순","JM0041T","-","50000","","","","","-"
"대전","치과보철료","Implant, temporary resin Cr., complex 치아매식, 임시 레진치, 복잡","JM0042T","-","200000","","","","","-"
"대전","치과보철료","bone graft, simple 골 이식술, 단순","JM0043T","-","200000","","","","","-"
"대전","치과보철료","bone graft, complex 골 이식술, 복잡","JM0044T","-","1000000","","","","","-"
"대전","치과보철료","Pit & fissure sealant 치면 열구 전색","JM0045T","-","30000","","","","","-"
"대전","치과보철료","Orthodontics, Morthly fee 교정 월정비","JM0046T","-","60000","","","","","-"
"대전","치과보철료","Scaling 치석제거","JM0047T","-","80000","","","","","-"
"대전","치과보철료","Laser 충치예방치료 [1치당] 예방 목적시술 국비/감면 환자 공히 감면 부담","JM0048T","-","10000","","","","","-"
"대전","치과보철료","Laser 미백치료 [1치당] 미용목적 국비/감면 환자 공히 본인부담","JM0049T","-","50000","","","","","-"
"대전","치과보철료","구취측정 검사 구취 측정기 사용 측정시 적용, 치료기간중 1회 산정","JM0050T","-","30000","","","","","-"
"대전","치과보철료","Sp cr 기성금관","JM0051T","-","60000","","","","","-"
"대전","치과보철료","Cornus Denture [내관 & 외관]","JM0052T","-","500000","","","","","-"
"대전","치과보철료","보격장치 [고정식]","JM0085T","-","50000","","","","","-"
"대전","치과보철료","보격장치 [가철식]","JM0086T","-","100000","","","","","-"
"대전","치과보철료","보철 치료(CHECK UP)중 주: 보철 장착 당일에는 산정하지 않는다.","JM0083T","-","10000","","","","","-"
"대전","치과보철료","SURGICAL UNCOVERING [1치당] 치관노출술 [1치당]","JM0084T","-","100000","","","","","-"
"대전","치과보철료","골증대술","JM0082T","-","500000","","","","","-"
"대전","치과보철료","임플란트목적 상악동거상술 [편측]","JM0065T","-","300000","","","","","-"
"대전","치과보철료","임플란트목적 하치조측방전위술 [편측]","JM0066T","-","1000000","","","","","-"
"대전","치과보철료","임플란트목적 하치조측방전위술 [양측]","JM0067T","-","1500000","","","","","-"
"대전","치과보철료","MANDIBULAR RECONSTRUCTION A 악안면골재건정복술 A","JM0073T","-","1000000","","","","","-"
"대전","치과보철료","MANDIBULAR RECONSTRUCTION B 악안면골재건정복술 B","JM0074T","-","2000000","","","","","-"
"대전","치과보철료","MANDIBULAR RECONSTRUCTION C 악안면골재건정복술 C","JM0075T","-","3000000","","","","","-"
"대전","치과보철료","MANDIBULAR RECONSTRUCTION D 악안면골재건정복술 D","JM0076T","-","4000000","","","","","-"
"대전","치과보철료","MANDIBULAR RECONSTRUCTION E 악안면골재건정복술 E","JM0077T","-","5000000","","","","","-"
"대전","치과보철료","FIXED ORTHODONTIC TX A 악안면기형안골교정술 A","JM0078T","-","1000000","","","","","-"
"대전","치과보철료","FIXED ORTHODONTIC TX B 악안면기형안골교정술 B","JM0079T","-","2000000","","","","","-"
"대전","치과보철료","FIXED ORTHODONTIC TX C 악안면기형안골교정술 C","JM0080T","-","3000000","","","","","-"
"대전","치과보철료","FIXED ORTHODONTIC TX D 악안면기형안골교정술 D","JM0081T","-","4000000","","","","","-"
"대전","치과보철료","Milling 비","JM0053T","-","100000","","","","","-"
"대전","치과보철료","임플란트목적 상악동거상술,측방접근 [단순]","JM0054T","-","1000000","","","","","-"
"대전","치과보철료","임플란트목적 상악동거상술,측방접근 [복잡]","JM0055T","-","1500000","","","","","-"
"대전","치과보철료","Laser Solder 레이져 솔더","JM0056T","-","60000","","","","","-"
"대전","치과보철료","Peri implantitis treatment 임플란트 주위염 치료 주: 임플란트 1차 및 2차 수술 기간중 발생된 염증 치료는 별도 산정하지 않는다.","JM0057T","-","100000","","","","","-"
"대전","치과보철료","Implant second surgery ,Simple 임플란트 2차 수술, 간단","JM0058T","-","100000","","","","","-"
"대전","치과보철료","Implant second surgery, Complex [연조직] 임플란트 2차 수술, 복잡 [연조직]","JM0059T","-","300000","","","","","-"
"대전","치과보철료","Implant second surgery, Complex [경조직] 임플란트 2차 수술, 복잡 [경조직]","JM0060T","-","500000","","","","","-"
"대전","치과보철료","Perio test [인공치아 개당] 치주 테스트 [인공치아 개당]","JM0061T","-","50000","","","","","-"
"대전","치과보철료","Surgical stent, 단순 [임플란트3개이하] 서지컬 스텐트(수술용 스텐트), 단순 [임플란트3개이하]","JM0062T","-","50000","","","","","-"
"대전","치과보철료","Surgical stent, 복잡 [임플란트4개이상] 서지컬 스텐트(수술용 스텐트), 복잡 [임플란트4개이상]","JM0063T","-","100000","","","","","-"
"대전","치과보철료","임플란트목적 레이저치료","JM0064T","-","100000","","","","","-"
"대전","치과보철료","초음파 골재생 촉진술 주 : 치료기간중 1회만 산정한다.","JM0087T","-","100000","","","","","-"
"대전","치과보철료","타액검사[분비율, 점조도, Ph, 완충기능검사] 주) 1. 검사 종류에 불문하고 월1회이상 실시하더라도 1회만 산정 2. 실시한 검사 결과를 경과기록에 작성한 경우 산정","JM0088T","-","10000","","","","","-"
"대전","혈관내영상카테타","OPTICROSS CORONARY IMAGING CATHETER(전규격)듀렉스","BJ4503BM","-","1090400","","","","","-"
"대전","OSTOMY용 ACCESSORY","3M No sting Barrier film","BL3004EA","-","6367","","","","","-"
"대전","경막외강 신경박리술용","PCM (SURGI R&D) 메디스타","BJ4801OJ","-","638800","","","","","-"
"대전","기타 관절치환용 재료","(OR) TRABECULAR METAL FEMORAL CONE AUGMENT 이원","BE4303DL","-","1940000","","","","","-"
"대전","기타근관충전재(MTA)","(DT)PRO ROOT MTA(1/2가)","BL7601NM","-","54660","","","","","-"
"대전","배액관 고정용판","DRAIN KEEPER (1개/월)　 이노메디","BJ1001BL","-","1983","","","","","-"
"대전","배액관 고정용판","MULTIFIX L-1 (UNIMEDICS) 태성메디칼","BJ1009GA","-","2940","","","","","-"
"대전","배액관 고정용판","ACE GRIP ENDO FIX (ACE MEDICAL)","BJ1010CO","-","7400","","","","","-"
"대전","병원비품 류(체온계, 변기, 시트등)","Urine bottle with cap 1000ml (소변기)","3011500001","-","780","","","","","-"
"대전","병원비품 류(체온계, 변기, 시트등)","Bed Pan(대변기) (pvc)","3011600002","-","910","","","","","-"
"대전","보조기류 (의치창 제작)","보청기(기본형/Ignite-P 20/고막형)","QA55003","-","1250000","","","","","-"
"대전","보조기류 (의치창 제작)","보청기(일반형 1/Ignite-P 30/귀속형)","QA55004","-","1656000","","","","","-"
"대전","보조기류 (의치창 제작)","보청기(일반형 1/Ignite-P 30/소형 귀속형)","QA55005","-","1754000","","","","","-"
"대전","보조기류 (의치창 제작)","보청기(일반형 1/Ignite-P 30/고막형)","QA55006","-","1904000","","","","","-"
"대전","보조기류 (의치창 제작)","보청기(일반형 2/X Series-P 70/귀속형)","QA55007","-","2353000","","","","","-"
"대전","보조기류 (의치창 제작)","보청기(일반형 2/X Series-P 70/초소형 귀속형)","QA55008","-","2417000","","","","","-"
"대전","보조기류 (의치창 제작)","보청기(일반형 2/X Series-P 70/고막형)","QA55009","-","2556000","","","","","-"
"대전","보조기류 (의치창 제작)","보청기(일반형 2/SoundLens-P 11 70/초소형 고막형)","QA55010","-","2895000","","","","","-"
"대전","보조기류 (의치창 제작)","보청기(고급형/X Series-P 90/귀속형)","QA55011","-","2741000","","","","","-"
"대전","보조기류 (의치창 제작)","보청기(고급형/X Series-P 90/소형 귀속형)","QA55012","-","2853000","","","","","-"
"대전","보조기류 (의치창 제작)","보청기(고급형/SoundLens-P 11 90/초소형 고막형)","QA55014","-","3120000","","","","","-"
"대전","보조기류 (의치창 제작)","보청기(최고급형/X Series-P 110/귀속형)","QA55015","-","3042000","","","","","-"
"대전","보조기류 (의치창 제작)","보청기(최고급형/X Series-P 110/소형 귀속형)","QA55016","-","3099000","","","","","-"
"대전","보조기류 (의치창 제작)","보청기(최고급형/X Series-P 110/고막형)","QA55017","-","3237000","","","","","-"
"대전","보조기류 (의치창 제작)","보청기(최고급형/SoundLens-P 11 110/초소형 고막형)","QA55018","-","3379000","","","","","-"
"대전","보조기류 (의치창 제작)","보청기(고출력일반형/I-Power/귀속형)","QA55019","-","1653000","","","","","-"
"대전","보조기류 (의치창 제작)","보청기(고출력일반형/I-Power/고막형)","QA55020","-","1754000","","","","","-"
"대전","보조기류 (의치창 제작)","보청기(고출력최고급형/X-Power/귀속형)","QA55021","-","2965000","","","","","-"
"대전","보조기류 (의치창 제작)","보청기(고출력최고급형/X-Power/고막형)","QA55022","-","3033000","","","","","-"
"대전","보조기류 (의치창 제작)","보청기(보급형Aries/귀걸이형)","QA56001","-","478000","","","","","-"
"대전","보조기류 (의치창 제작)","보청기(기본형/Ignite 20 Power Plus/귀걸이형)","QA56002","-","691000","","","","","-"
"대전","보조기류 (의치창 제작)","보청기(일반형 1/Ignite 30 Power Plus/귀걸이형)","QA56003","-","981000","","","","","-"
"대전","보조기류 (의치창 제작)","보청기(일반형 2/Xino 70/개방형)","QA56004","-","1799000","","","","","-"
"대전","보조기류 (의치창 제작)","보청기(고급형/Xino 90/개방형)","QA56005","-","1979000","","","","","-"
"대전","보조기류 (의치창 제작)","보청기(최고급형/Xino 110/개방형)","QA56006","-","2929000","","","","","-"
"대전","보조기류 (의치창 제작)","보청기(고출력보급형/DP 8 귀걸이형)","QA56007","-","677000","","","","","-"
"대전","보조기류 (의치창 제작)","보청기(고급형/X Series-P 90/고막형)","QA55013","-","2910000","","","","","-"
"대전","보조기류 (의치창 제작)","보청기(기본형/Ignite-P 20/귀속형)","QA55001","-","1102000","","","","","-"
"대전","보조기류 (의치창 제작)","보청기(기본형/Ignite-P 20/소형 귀속형)","QA55002","-","1145000","","","","","-"
"대전","보조기류 (의치창 제작)","아트란타","QA33022","-","453000","","","","","-"
"대전","보조기류 (의치창 제작)","긴다리보조기(골반대부착)(국산/표준)","QA33031","-","500000","","","","","-"
"대전","보조기류 (의치창 제작)","긴다리보조기(골반대부착)(외산/표준)","QA33032","-","818000","","","","","-"
"대전","보조기류 (의치창 제작)","긴다리보조기(골반대부착)(외산/반자동)","QA33033","-","808000","","","","","-"
"대전","보조기류 (의치창 제작)","긴다리보조기(국산/표준)","QA33044","-","292000","","","","","-"
"대전","보조기류 (의치창 제작)","긴다리보조기(외산/표준)","QA33045","-","719000","","","","","-"
"대전","보조기류 (의치창 제작)","긴다리보조기(외산/반자동)","QA33046","-","730000","","","","","-"
"대전","보조기류 (의치창 제작)","긴다리보조기(프라스틱형)","QA33047","-","487000","","","","","-"
"대전","보조기류 (의치창 제작)","긴다리보조기(보우레그형)","QA33048","-","318000","","","","","-"
"대전","보조기류 (의치창 제작)","양쪽긴다리보조기(국산/표준)","QA33051","-","553000","","","","","-"
"대전","보조기류 (의치창 제작)","양쪽긴다리보조기(외산/표준)","QA33052","-","1295000","","","","","-"
"대전","보조기류 (의치창 제작)","양쪽긴다리보조기(외산/반자동)","QA33053","-","1306000","","","","","-"
"대전","보조기류 (의치창 제작)","무릎관절보조기(각도조절/돈죠이/A/P/M/LCL brace)","QA33061","-","157000","","","","","-"
"대전","보조기류 (의치창 제작)","무릎관절보조기(레녹스힐)","QA33062","-","236000","","","","","-"
"대전","보조기류 (의치창 제작)","무릎관절보조기(슬관절보조기)","QA33063","-","231000","","","","","-"
"대전","보조기류 (의치창 제작)","무릎관절보조기(니써포트)","QA33064","-","82000","","","","","-"
"대전","보조기류 (의치창 제작)","무릎관절보조기(갤텍스)","QA33065","-","89000","","","","","-"
"대전","보조기류 (의치창 제작)","짧은다리보조기(PTB형/국산)","QA33071","-","359000","","","","","-"
"대전","보조기류 (의치창 제작)","짧은다리보조기(PTB형/외산)","QA33072","-","594000","","","","","-"
"대전","보조기류 (의치창 제작)","짧은다리플라스틱보조기(기능형)","QA33073","-","212000","","","","","-"
"대전","보조기류 (의치창 제작)","짧은다리플라스틱보조기(일반형)","QA33074","-","119000","","","","","-"
"대전","보조기류 (의치창 제작)","발목관절보조기(국산/고정형)","QA33081","-","204000","","","","","-"
"대전","보조기류 (의치창 제작)","발목관절보조기(외산/고정형)","QA33082","-","358000","","","","","-"
"대전","보조기류 (의치창 제작)","발목관절보조기(국산/크렌쟉식)","QA33083","-","224000","","","","","-"
"대전","보조기류 (의치창 제작)","발목관절보조기(외산/크렌쟉식)","QA33084","-","330000","","","","","-"
"대전","보조기류 (의치창 제작)","발목관절보조기(경성)","QA33085","-","48000","","","","","-"
"대전","보조기류 (의치창 제작)","발목관절보조기(연성)","QA33086","-","32000","","","","","-"
"대전","보조기류 (의치창 제작)","정형외과용구두(기성단화/표준)","QA41018","-","63000","","","","","-"
"대전","보조기류 (의치창 제작)","정형외과용구두(기성정형화/표준)","QA41019","-","71000","","","","","-"
"대전","보조기류 (의치창 제작)","정형외과용구두(기성장화/표준)","QA41020","-","74000","","","","","-"
"대전","보조기류 (의치창 제작)","정형외과용구두(수제단화/기능1)","QA42022","-","175000","","","","","-"
"대전","보조기류 (의치창 제작)","정형외과용구두(수제단화/기능2)","QA42023","-","243000","","","","","-"
"대전","보조기류 (의치창 제작)","정형외과용구두(수제단화/기능3)","QA42024","-","276000","","","","","-"
