"병원","분류","명칭","코드","구분","비용","최저비용","최고비용","치료재료대 포함여부","약제비 포함여부","특이사항"
"광주","치과보철료","가철성 국소의치, 귀금속","-","R.P.D., Prec.,G","2500000","","","","","-"
"광주","치과보철료","가철성 국소의치, 비귀금속","-","R.P.D.,non-Prec.,G","1000000","","","","","-"
"광주","치과보철료","가철성 의치용 금속 교합면 인공치 (S-gold)","-","Atrficial gold crown for RD,G","200000","","","","","-"
"광주","치과보철료","가철성브리지, 귀금속","-","Clasp Bridge,  Prec.,G","","600000","800000","","","-"
"광주","치과보철료","가철성브리지, 비귀금속","-","Clasp Bridge, non-Prec.,G","400000","","","","","-"
"광주","치과보철료","교정, Fixed type","-","Orthodontics, fixed type","","300000","1500000","","","-"
"광주","치과보철료","교합안정장치, 복잡","-","Occlusal splint, complex,G","550000","","","","","-"
"광주","치과보철료","금주조관, 메리랜드, 귀금속","-","Crown, Maryland, Prec.,G","300000","","","","","-"
"광주","치과보철료","도재소부전장관, 귀금속","-","Crown, PFG","","350000","450000","","","-"
"광주","치과보철료","도재소부전장관, 무깃, 귀금속","-","Crown, collarless PFG,G","450000","","","","","-"
"광주","치과보철료","도재소부전장관, 무깃, 비귀금속","-","Crown, collarless PFM,G","350000","","","","","-"
"광주","치과보철료","도재소부전장관, 비귀금속","-","Crown, PFM,G","","250000","300000","","","-"
"광주","치과보철료","로케이터,G","-","Locator,G","600000","","","","","-"
"광주","치과보철료","매식술, MDI","-","Implant, MDI,G","500000","","","","","-"
"광주","치과보철료","매식술, 밀드바,Gold,Fixtur","-","Implant, milled bar,G","","1500000","3000000","","","-"
"광주","치과보철료","매식술, 밀드바,Titanium,Fixture","-","Implant, milled bar,Titanium,Fixture ,G","1000000","1000000","1800000","","","-"
"광주","치과보철료","매식술, 오-링, E.R.A.,","-","Implant, O-ring, E.R.A.,G","500000","","","","","-"
"광주","치과보철료","매식술, 임시 MDI","-","Implant, Tem. MDI,G","200000","","","","","-"
"광주","치과보철료","매식술, 자성체","-","Implant, Magnetic,G","600000","","","","","-"
"광주","치과보철료","매식술, 헤더바","-","Implant, hader bar,G","","1000000","2000000","","","-"
"광주","치과보철료","매식술, 혼합형틀니","-","Implant, Hybrid denture,,G","3000000","","","","","-"
"광주","치과보철료","매식술, 혼합형틀니 ,Gold,Fixture","-","Implant, Hybrid denture,Gold,Fixture,G","","2500000","3500000","","","-"
"광주","치과보철료","매식술, 혼합형틀니 ,Titanium,Fixture","-","Implant, Hybrid denture,Titanium,Fixture ,G","","1500000","2200000","","","-"
"광주","치과보철료","매식술,MDL(그룹)","-","Implant,MDL,(G)","1400000","","","","","-"
"광주","치과보철료","매식술,국산,G","-","Implant,국산,G","1400000","","","","","-"
"광주","치과보철료","매식치  A-gold 도재관","-","Implant crown, A-gold,G","550000","","","","","-"
"광주","치과보철료","매식치 귀금속 도재관","-","Implant crown, PFG,G","700000","","","","","-"
"광주","치과보철료","매식치 비귀금속 도재관","-","Implant crown, PFM,G","550000","","","","","-"
"광주","치과보철료","매식치금관, 백금가공","-","Implant crown, Pt-gold,G","650000","","","","","-"
"광주","치과보철료","매식치금관, 슈퍼골드","-","Implant crown, Super-gold,G","600000","","","","","-"
"광주","치과보철료","부착장치","-","Attachment,G","","300000","500000","","","-"
"광주","치과보철료","세미리지드 연결체","-","Semirigid joint,G","100000","","","","","-"
"광주","치과보철료","어태치먼트 국소 의치","-","R.P.D., Attachment,G","","1200000","1400000","","","-"
"광주","치과보철료","의치 이장술, 간접법","-","Rebase, indirect,G","","100000","200000","","","-"
"광주","치과보철료","인레이, 귀금속","-","Inlay, Prec. Gold ,G","","200000","250000","","","-"
"광주","치과보철료","인레이, 포세라인 or  레진","-","Inlay, Por. or resin,G","","200000","250000","","","-"
"광주","치과보철료","임시 가철성 국소의치","-","R.P.D., Temporary,G","500000","","","","","-"
"광주","치과보철료","임시치, 복잡","-","Flipper, complex,G","50000","","","","","-"
"광주","치과보철료","임플란트 지지의치, 단순","-","Implant overdenture,G","","1500000","1800000","","","-"
"광주","치과보철료","자석장치","-","Attachment, Magnetic,G","400000","","","","","-"
"광주","치과보철료","전부도재관, 순면버니어","-","Crown, Laminate veneer,G","400000","","","","","-"
"광주","치과보철료","전부도재관, 전세라믹","-","Crown, all ceramic,G","450000","","","","","-"
"광주","치과보철료","주조관, N-C 합금","-","Crown, Metal,G","150000","","","","","-"
"광주","치과보철료","주조관, 메리랜드, 비귀금속","-","Crown, Maryland, non-Prec.,G","250000","","","","","-"
"광주","치과보철료","주조금관, Pd 합금","-","Crown, Palladium,G","250000","","","","","-"
"광주","치과보철료","주조금관, 금합금","-","Crown, Super - Gold,G","370000","","","","","-"
"광주","치과보철료","주조금관, 백금합금","-","Crown, Gold - Pt,G","400000","","","","","-"
"광주","치과보철료","즉시 or 임시폐쇄장치","-","Interrim or immediate obturator,G","500000","","","","","-"
"광주","치과보철료","즉시총의치,망사","-","F.D., Immediate, mesh,G","1000000","","","","","-"
"광주","치과보철료","즉치총의치,레진상","-","F.D., Immediate, resin plate,G","800000","","","","","-"
"광주","치과보철료","총의치, 귀금속편","-","F.D., Prec., base metal,G","2000000","","","","","-"
"광주","치과보철료","총의치, 비귀금속편, 망사 (완전틀니-티타늄)","-","F.D., Mesh or base metal,G (완전틀니-티타늄)","1200000","","","","","-"
"광주","치과보철료","최종폐쇄장치","-","Definitive obturator, metal base,G","1500000","","","","","-"
"광주","치과보철료","치아 매식술, 단순","-","Implant, simple,G","1800000","","","","","-"
"광주","치과보철료","치아 매식술, 복잡, ASTRA","-","Implant, complex,G","1900000","","","","","-"
"광주","치과보철료","치아 매식술, 복잡, NOBEL","-","Implant, complex,G","1900000","","","","","-"
"광주","치과보철료","치아지지가철성의치","-","R.P.D., Overdenture,G","","1400000","1600000","","","-"
"광주","치과보철료","캐드캠 세라믹 크라운","-","CAD-CAM Ceramic crown,G","500000","","","","","-"
"광주","치과보철료","캐드캠 세라믹 크라운,임플란트용","-","CAD-CAM Ceramic crown,임플란트용,G","","700000","800000","","","-"
"광주","치과보철료","코누스 텔레스코픽 내,외관 PD합금","-","Konus Teles. crown, inner&outer,Palladium,G","500000","","","","","-"
"광주","치과보철료","코누스 텔레스코픽 내,외관 귀금속","-","Konus Teles. crown, inner&outer,PFG,G","800000","","","","","-"
"광주","치과보철료","코누스 텔레스코픽 내,외관 금합금","-","Konus Teles. crown, inner&outer,Super G.,G","700000","","","","","-"
"광주","치과보철료","코누스 텔레스코픽 내,외관 백금합금","-","Konus Teles. crown, inner&outer,PT.G.,G","800000","","","","","-"
"광주","치과보철료","코누스 텔레스코픽 내,외관 비귀금속","-","Konus Teles. crown, inner&outer,PFM,G","600000","","","","","-"
"광주","치과보철료","테레스코픽 국소 의치","-","R.P.D., Telescopic,G","","1200000","1500000","","","-"
"광주","치과보철료","편측가철성국소의치, 고주파비귀금속","-","R.P.D., Half, non-Prec. Elect.,G","800000","","","","","-"
"광주","치과보철료","편측가철성국소의치, 귀금속","-","R.P.D., Half, Prec.,G","1200000","","","","","-"
"광주","치과보철료","편측가철성국소의치, 비귀금속","-","R.P.D., Half, non-Prec.,G","600000","","","","","-"
"광주","치과보철료","포스트관, 귀금속, 단순","-","Post&Core, gold,G","","150000","200000","","","-"
"광주","치과보철료","포스트관, 그래스화이버","-","Post&Core, glassfiber,G","120000","","","","","-"
"광주","치과보철료","포스트관, 파라 포스트","-","Post&Core, Para,G","100000","","","","","-"
"광주","치과보철료","가철성 의치 어테치먼트 교환, 재료대","-","R.D, Attachment Change, Mat","150000","","","","","-"
"광주","치과보철료","가철성 의치, 자석 교환, 재료대","-","R.D, Magnetic change, Mat","150000","","","","","-"
"광주","치과보철료","인공치매식, 자석 교환, 재료대","-","Implant, Magnetic change, Mat","200000","","","","","-"
"광주","치과보철료","인공치매식, 지대치 교환,재료대","-","Implant, abutment change, Mat","","200000","400000","","","-"
"광주","치과보철료","인공치매식, 코핑 스크류 교환, 재료대","-","Implant, coping screw change, Mat","30000","","","","","-"
"광주","치과보철료","인공치매식, 유씨엘에이 스크류 교환, 재료대","-","Implant, UCLA screw change, Mat","50000","","","","","-"
"광주","치과보철료","인공치매식, 크라운 재제작비,재료대","-","Implant, Cr. Remake fee, Mat","","100000","200000","","","-"
"광주","치과보철료","오버덴쳐 클립 교환, 재료대","-","Overdenture clip change, Mat","10000","","","","","-"
"광주","치과보철료","오버덴쳐 오-링 교환, 재료대","-","Overdenture O-ring change, Mat","20000","","","","","-"
"광주","치과보철료","경질 레진 전치, 재료대","-","Endura resin, ant. Teeth, Mat","20000","","","","","-"
"광주","치과보철료","경질 레진 구치, 재료대","-","Endura resin, post. Teeth, Mat","30000","","","","","-"
"광주","치과보철료","코너스 텔레스코픽 크라운 밀링 기공비","-","Konus Telescopic Milling fee","100000","","","","","-"
"광주","치과보철료","Pressure Injection Resin System","-","Pressure Injection Resin System","100000","","","","","-"
"광주","치과보철료","노벨가이드(서지컬템플레이트)","-","Novel Guide(FinishedSurgicalTemplate임플란트","","1000000","1500000","","","-"
"광주","치과보철료","전체 티타늄 브릿지(8개이상)","-","Full Titanium Bridge(8개이상)","2000000","","","","","-"
"광주","치과보철료","부분 티타늄 브릿지(8개미만)","-","Partial Titanium Bridge(8개미만)","1400000","","","","","-"
"광주","창상봉합용 액상접착제","HISTOACRYL 1050060","BB3001BP","-","52250","","","","","-"
"광주","피부봉합용 봉합기","VISISTAT","BB3101BN","-","15000","","","","","-"
"광주","피부봉합용 봉합기","ROYAL","BB3103DU","-","15480","","","","","-"
"광주","피부봉합용 봉합기","SIGNET","BB3107DU","-","15480","","","","","-"
"광주","의료용가아드","NEOVEIL SHEET TYPE","BB3302MX","-","165000","","","","","-"
"광주","의료용가아드","NEOVEIL SHEET TYPE","BB3303MX","-","290400","","","","","-"
"광주","인체조직유래 2차 가공뼈","DBX PUTTY","BC0101AT","-","846000","","","","","-"
"광주","인체조직유래 2차 가공뼈","OSTEOFIL RT ICM","BC0101AW","-","368600","","","","","-"
"광주","인체조직유래 2차 가공뼈","OSTEOFIL RT DBM PASTE","BC0102AW","-","330770","","","","","-"
"광주","인체조직유래 2차 가공뼈","BONGENER","BC0102QT","-","363000","","","","","-"
"광주","인체조직유래 2차 가공뼈","DYNAGRAFT Ⅱ","BC0202IE","-","363000","","","","","-"
"광주","발톱고정용 재료","K-D CLAMP","BC1301PE","-","138000","","","","","-"
"광주","척추고정용","DISCOCERV","BF0001DB","-","4300000","","","","","-"
"광주","척추고정용","MOBI-C WITH PLUG & FIT","BF0001KV","-","4170000","","","","","-"
"광주","척추고정용","MOBI-C","BF0002GZ","-","3479633","","","","","-"
"광주","척추고정용","PRODISC-C","BF0004AT","-","4150000","","","","","-"
"광주","척추경막외 유착방지제","ADCON-GEL","BF0101AY","-","640000","","","","","-"
"광주","추간판내 고주파 열치료술","양극성 겸자(CVG101)","BF0201GT","-","1600000","","","","","-"
"광주","척추극돌기간고정용","DIAM","BF0402AW","-","2680010","","","","","-"
"광주","척추극돌기간고정용","X-STOP PK","BF0403AW","-","2101440","","","","","-"
"광주","고주파 설근부 축소술용","COBLATION REFLEX ULTRA WAND","BI0601AD","-","80000","","","","","-"
"광주","배액관 고정용판","DRAIN KEEPER","BJ1001BL","-","3864","","","","","-"
"광주","배액관 고정용판","MULTIFIX L-1","BJ1009GA","-","2079","","","","","-"
"광주","중재적시술시 사용되는 색전적출용","ANGIOGUARD RX EMBOLI CAPTURE GUIDEWIRE SYSTEM","BJ4101EE","-","1710000","","","","","-"
"광주","중재적시술시 사용되는 색전적출용","THROMBUSTER Ⅱ","BJ4101JI","-","500000","","","","","-"
"광주","중재적시술시 사용되는 색전적출용","EXPORT ASPIRATION CATHETER","BJ4102AW","-","424763","","","","","-"
"광주","중재적시술시 사용되는 색전적출용","FILTERWIRE EZ EMBOLIC PROTECTION SYSTEM","BJ4102BM","-","1659322","","","","","-"
"광주","중재적시술시 사용되는 색전적출용","MO.MA ULTRA PROXIMAL CEREBRAL PROTECTION DEVICE","BJ4103AW","-","1862400","","","","","-"
"광주","고주파 정맥내막폐쇄요법용","VNUS CLOSURE FAST","BJ4301DU","-","880000","","","","","-"
"광주","혈전제거용 카테터","FOGARTY ARTERIAL CATHETER (3~7Fr)","BJ4412CN","-","62650","","","","","-"
"광주","혈관내영상카테타","EAGLE EYE IVUS IMAGING CATHETER","BJ4501JT","-","1430000","","","","","-"
"광주","혈관내영상카테타","85900P EAGLE EYE PLATINUM DIGITAL IVUS CATHETER","BJ4504JT","-","1420000","","","","","-"
"광주","OSTOMY용 ACCESSORY","CORSAIR","BJ4604JI","-","999990","","","","","-"
"광주","경막외강 신경박리술 및 감압 신경성형술용","RACZ CATHETER(RX COUDE, BLUNT EPIDURAL NEEDLE포함)","BJ4801IG","-","510000","","","","","-"
"광주","경막외강 신경박리술용","ST REED","BJ4801RA","-","510000","","","","","-"
"광주","지속적 대퇴신경차단술(CONTINUOUS FEMORAL NERVE BLOCK)","CONTIPLEX TUOHY SET","BJ4802BP","-","70000","","","","","-"
"광주","경막외강 신경박리술 및 감압 신경성형술용","BIOVISION","BJ4802IU","-","800000","","","","","-"
"광주","지속적 사각근간 상박신경총 통증자가조절법(어깨 및 상완골 수술)","CONTIPLEX TUOHY SET","BJ4831BP","-","70000","","","","","-"
"광주","이물제거용","MULTI SNARE SET","BJ5001CL","-","482155","","","","","-"
"광주","이물제거용","FOREIGNBODY REMOVING FORCEPS","BJ5001FH","-","36500","","","","","-"
"광주","이물제거용","GUNTHER TULIP FILTER RETRIEVAL SET","BJ5001OQ","-","550000","","","","","-"
"광주","이물제거용","MULTI SNARE MICRO SET","BJ5002CL","-","1150000","","","","","-"
"광주","이물제거용","FOREIGNBODY REMOVING FORCEPS","BJ5002FH","-","36500","","","","","-"
"광주","이물제거용","RETRIEVAL NET","BJ5003FM","-","31600","","","","","-"
"광주","요도(요관)금속스텐트","MEMOKATH","BJ5101QV","-","2200000","","","","","-"
"광주","혈관 중재적 시술후 지혈용","EXOSEAL VASCULAR CLOSURE DEVICE","BJ7001EE","-","303800","","","","","-"
"광주","혈관 중재적 시술후 지혈용","NONPNEUMATIC TOURNIQUET","BJ7001EW","-","25000","","","","","-"
"광주","혈관 중재적 시술후 지혈용","QUIKCLOT INTERVENTIONAL HEMOSTATIC BANDAGE","BJ7001LQ","-","90000","","","","","-"
"광주","혈관 중재적 시술후 지혈용","CLO-SUR PLUS P.A.D","BJ7001OO","-","90000","","","","","-"
"광주","혈관 중재적 시술후 지혈용","FEMOSEAL VASCULAR CLOSURE SYSTEM","BJ7002BZ","-","321866","","","","","-"
"광주","혈관 중재적 시술후 지혈용","THE PERCLOSER PROGLIDE SMC DEVICE AND ACCESSORIES","BJ7003EC","-","304482","","","","","-"
"광주","CHEST BOTTLE","PLEUR-EVAC CHEST DRAINAGE SYSTEM S-1100 SERIES","BK3024BN","-","65000","","","","","-"
"광주","바이스펙트랄 지수(BISPECTRAL INDEX) 감시용 SENSOR","BIS SENSOR","BK5001NF","-","66000","","","","","-"
"광주","압박고정용 (탄력반창고)","ELATEX","BK7005AR","-","17480","","","","","-"
"광주","자착성(탄력)붕대","3M COBAN SELF-ADHERENT WRAP","BK7101EA","-","1400","","","","","-"
"광주","자착성(탄력)붕대","CEB IDEAL COHESIVE","BK7101IK","-","13950","","","","","-"
"광주","혈전방지용 압박스타킹","VENEX DUR MICRO LIGHT COMPRESSION STOCKINGS (FULL THIGH-LENGTH KKL2)","BK7320IK","-","60497","","","","","-"
"광주","OSTOMY용 ACCESSORY","STOMAHESIVE PASTE","BL3004BQ","-","9108","","","","","-"
"광주","이식형 사건 기록기 삽입용","REVEAL DX INSERTABLE CARDIAC MONITOR","BM0802AW","-","3200000","","","","","-"
"광주","의약품주입여과기","IV FILTER LINE","BM1301DC","-","6300","","","","","-"
"광주","수술후 유착방지용","GUARDIX-SL","BM2101JO","-","76000","","","","","-"
"광주","수술후 유착방지용","HYALOBARRIER GEL ENDO","BM2101SC","-","255000","","","","","-"
"광주","수술후 유착방지용","Sepra Film 5""*6""(EA) 씨앤케이","BM2101BJ","-","262500","","","","","-"
"광주","수술후 유착방지용","Guardix - SG","BF0101JO","-","380000","","","","","-"
"광주","수술후 유착방지용","HYALOBARRIER GEL","BM2102SC","-","255000","","","","","-"
"광주","창상피복제","NASOPORE","BM2201IE","-","128040","","","","","-"
"광주","초음파절삭기(복강경등 내시경하 수술용)","HARMONIC SCALPEL WITH SHEARS SYSTEM","BM2401EE","-","88013","","","","","-"
"광주","전파절삭기(복강경등 내시경하 수술용)","LIGASURE","BM2411DU","-","218004","","","","","-"
"광주","전파절삭기(복강경등 내시경하 수술용)","HAND SWITCH LIGASURE ATLAS","BM2412DU","-","218000","","","","","-"
"광주","전파절삭기(복강경등 내시경하 수술용)","LIGASURE V SHORT","BM2413DU","-","218000","","","","","-"
"광주","초음파절삭기(관혈적 갑상선수술용)","HARMONIC SCALPEL","BM2421EE","-","88013","","","","","-"
"광주","전파절삭기(관혈적 갑상선수술용)","LIGASURE ( LF1212 )","BM2433DU","-","176000","","","","","-"
"광주","정맥혈전증 예방용","FLOWTRON GARMENT","BM2801MU","-","85987","","","","","-"
"광주","경요도적(TRANSURETHRAL) 조직 절제 및 응고용 전극","SUPER LOOP","BM2911NQ","-","176000","","","","","-"
"광주","경요도적(TRANSURETHRAL) 조직 절제 및 응고용 전극","SUPER LOOP","BM2915LV","-","176000","","","","","-"
"광주","불투명.투명멸균드레싱 재료(단순, 건조드레싱류)","NEO MUCOSAL ACTIVATOR","BM5003RQ","-","","11000","32000","","","-"
"광주","불투명.투명멸균드레싱 재료(단순, 건조드레싱류)","STERI STRIP REINFORCED SKIN CLOSURE","BM5003EM","-","1300","","","","","-"
"광주","불투명.투명멸균드레싱 재료(단순, 건조드레싱류)","엘라반멸균반창고","BM5008JK","-","1220","","","","","-"
"광주","호흡회로(가온·가습용)","HUMID TUBE(HEATED CIRCUIT KIT)","BM6001CO","-","80000","","","","","-"
"광주","호흡회로(가온·가습용)","FISHER&PAYKEL SINGLE USE BREATHING CIRCUIT","BM6001TF","-","79996","","","","","-"
"광주","양막이식술용 AMNIOTIC MEMBRANE","AMBIO DRY2","BTA01011","-","275000","","","","","-"
"광주","동종진피(IMPLANT용)","MEGADERM","BTS01019","-","90000","","","","","-"
"광주","-","레비트라구강붕해정10mg","641105710","-","0","","","","","원외처방"
"광주","-","자이데나정50mg","642506310","-","0","","","","","원외처방"
"광주","-","엠빅스에스구강붕해필름50mg","644703730","-","0","","","","","원외처방"
"광주","-","제피드정100mg","644913320","-","0","","","","","원외처방"
"광주","-","제피드정200mg","644913330","-","0","","","","","원외처방"
"광주","-","프릴리지정30mg","646901090","-","0","","","","","원외처방"
"광주","-","프릴리지정60mg","646901100","-","0","","","","","원외처방"
"광주","-","이소바이드액","652602860","-","0","","","","","원외처방"
"광주","-","시알리스정5mg","670800500","-","0","","","","","원외처방"
"광주","-","슬릿원설하액 0.2ml","662200050","-","0","","","","","원외처방"
"광주","-","자이데나 200mg(동아)","642503030","-","0","","","","","원외처방"
"광주","-","자이데나 100mg(동아)","642503020","-","0","","","","","원외처방"
"광주","-","레비트라정 10mg(바이엘코리아)","641100030","-","0","","","","","원외처방"
"광주","-","레비트라정 20mg(바이엘코리아)","641100040","-","0","","","","","원외처방"
"광주","-","시알리스 10mg(한국릴리)","670800100","-","0","","","","","원외처방"
"광주","-","비아그라정 100mg(화이자)","648900400","-","0","","","","","원외처방"
"광주","-","레비트라정 5mg(바이엘코리아)","641100050","-","0","","","","","원외처방"
"광주","-","비아그라정 50mg(화이자)","648900390","-","0","","","","","원외처방"
"광주","-","제니칼","645000380","-","0","","","","","원외처방"
"광주","-","시알리스정  20mg/Tab     한국릴리","670800110","-","","","","","","원외처방"
"광주","-","리덕틸캅셀10mg(한국애보트)","644200190","-","0","","","","","원외처방"
"광주","-","리덕틸캅셀15mg(한국애보트)","644200200","-","0","","","","","원외처방"
"광주","-","엠빅스정 100mg(SK케미칼)","644701810","-","0","","","","","원외처방"
"광주","-","엠빅스정 50mg(SK케미칼)","644701820","-","0","","","","","원외처방"
"광주","-","싸이트로핀에이카트리지주 30IU","667200040","-","0","","","","","원외처방"
"광주","-","Varenicline 0.5mg(한국화이자)-금연","648900910","-","0","","","","","원외처방"
"광주","-","Varenicline 1mg(한국화이자)-금연","648900920","-","0","","","","","원외처방"
"광주","-","네노마정 15mg","670606490","-","0","","","","","원외처방"
"광주","-","미레나","641100600","-","163226","","","","","-"
"광주","-","박티그라","681800010","-","1980","","","","","-"
"광주","-","SonoVue inj(소노뷰주)","655400790","-","90089","","","","","-"
"광주","-","삐콤정(유한양행)","642100700","-","5","","","","","-"
"광주","-","에세푸릴현탁액","642201580","-","7","","","","","-"
"광주","-","파자임95 이중정(부광)","642202760","-","65","","","","","-"
"광주","-","베스타제 당의정(동아)","642502030","-","5","","","","","-"
"광주","-","자이데나 200mg(동아)","642503030","-","7630","","","","","-"
"광주","-","복합써스펜좌약","643501140","-","274","","","","","-"
"광주","-","마이드린캅셀(녹십자)","643601020","-","104","","","","","-"
"광주","-","유락신 연고 1g (녹십자)","643601400","-","32","","","","","-"
"광주","-","헤파빅 200IU(1cc)(녹십자)","643601900","-","32762","","","","","-"
"광주","-","플루미스트인트라나잘스프레이/독감예방","643603700","-","35000","","","","","-"
"광주","-","액티피드정 60mg(삼일)","643900900","-","13","","","","","-"
"광주","-","스파몬정/Tab (한림제약)","645300990","-","23","","","","","-"
"광주","-","Coverject 20mcg(파마시아앤업죤)","648901020","-","4783","","","","","-"
"광주","-","에스젠질크림","649802480","-","139","","","","","-"
"광주","-","콜크린액 90ml(태준제약)-건강검진용","650101100","-","5000","","","","","-"
"광주","-","이팍살베르나프리필드시린지12IU-A형간염","655800160","-","40000","","","","","-"
"광주","-","환인키누프릴정 2.5mg(환인제약)","657200750","-","32","","","","","-"
"광주","-","백색바세린 (성광)","657400590","-","4","","","","","-"
"광주","-","예나스테론주 250mg(제이텍바이오젠)","659600290","-","5930","","","","","-"
"광주","-","리포라제주 1500IU","669904600","-","12579","","","","","-"
"광주","-","리포라제주 1500IU","669904600","-","12579","","","","","-"
"광주","-","시알리스정  20mg/Tab     한국릴리","670800110","-","13887","","","","","-"
"광주","-","포스테오주","670800290","-","581900","","","","","-"
"광주","-","아젤리아크림 2% (파마링크코리아) Tube","674900100","-","71","","","","","-"
"광주","-","트롬보젝주 1%","676800010","-","23586","","","","","-"
"광주","-","칼라민로션(성광제약)","-","-","3","","","","","-"
"광주","-","Bisacodyl 5mg (신일)","653801170","-","4","","","","","-"
"광주","-","니트로푸라존연고","650201050","-","8","","","","","-"
"광주","-","헤파박스진TF 0.5ml","655800140","-","18000","","","","","-"
"광주","-","일본뇌염백신 1cc(보령)-JEV(사백신)","670500090","-","20000","","","","","-"
"광주","-","소아용 헤파빅0.5cc Vial()","643601890","-","22347","","","","","-"
"광주","-","이모박스(폴리오)(이모박스)-IPV","65900050","-","25000","","","","","-"
"광주","-","MMR2(홍역,볼거리,풍진)예방접종-MMR","655500270","-","26000","","","","","-"
"광주","-","티디퓨어주","644702240","-","30000","","","","","-"
"광주","-","트롬보젝주 3%","676800020","-","31900","","","","","-"
"광주","-","인판릭스 0.5ml(D.P.T 혼합백신)(녹십자)-DTaP","650001000","-","32000","","","","","-"
"광주","-","뉴모23폐렴구균백신주사-성인용","665900010","-","40000","","","","","-"
"광주","-","인판릭스-DTap-IPV","650002730","-","47000","","","","","-"
"광주","-","경피용비씨지백신(한국백신)","686500010","-","60000","","","","","-"
"광주","-","이팍살베르나프리필드시린지24IU-A형간염","655800050","-","70000","","","","","-"
"광주","-","하브릭스주성인용","650001800","-","70000","","","","","-"
"광주","-","로타텍","655500030","-","100000","","","","","-"
"광주","-","멘비오--수막구균예방백신","653602320","-","150000","","","","","-"
"광주","-","프리베나13주 0.5ml(사노피파스퇴르)폐렴","646500900","-","150000","","","","","-"
"광주","-","가다실--자궁경부예방접종","655500020","-","180000","","","","","-"
"광주","-","조스타박스주","655500900","-","190000","","","","","-"
"광주","-","노보-헬리젠 데포(초기용)-4vial/1box","660000050","-","310000","","","","","660000050 외 3종"
"광주","-","노보-헬리젠 데포(유지용)--4vial/1box","660000130","-","330000","","","","","660000130 외 3종"
"광주","-","키미테 패취(성인용) Patch(명문)","649803000","-","247","","","","","-"
"광주","-","농글리세린","-","-","3","","","","","-"
"광주","-","헤파박스진TF 1ml","655800150","-","23000","","","","","-"
"광주","-","인플루엔자텐  백신 0.5cc(SK) syr(3세이상)","644702990","-","25000","","","","","-"
"광주","-","박씨그리프주0.25ML  (3세미만)","665900100","-","25000","","","","","-"
"광주","-","수두박스(녹십자)-Var","643601160","-","29000","","","","","-"
"광주","-","씨디.제박스주(동신제약)","666700010","-","35000","","","","","-"
"광주","-","F-18-FP-CIT","-","-","70900","","","","","-"
"광주","-","메칠렌블루 주사1%(제이텍)","659600130","-","8715","","","","","-"
"광주","-","아다셀주(한독)-Tdap","665900110","-","40000","","","","","-"
"광주","-","하브릭스주(소아용)","650001940","-","40000","","","","","-"
"광주","-","유히브주","668901890","-","41000","","","","","-"
"광주","-","테트락심","665900120","-","47000","","","","","-"
"광주","-","진단서(일반진단서)","AQA01601","일반진단서(1부)","10000","","","","","의료법 시행규칙 제9조 [서식5의2]"
"광주","-","진단서(일반진단서)","AQA01602","일반진단서(재발행)","1000","","","","","의료법 시행규칙 제9조 [서식5의2]"
"광주","-","진단서(일반진단서)","AQA02201","진단서,영문 등 외국어 [1부]","15000","","","","","의료법 시행규칙 제9조 [서식5의2]"
"광주","-","진단서(일반진단서)","AQA02202","진단서,영문 등 외국어 [재발행 1부]","1500","","","","","의료법 시행규칙 제9조 [서식5의2]"
"광주","-","진단서(근로능력평가용)","AQA02801","근로능력평가용진단서(1부)","10000","","","","","-"
"광주","-","진단서(근로능력평가용)","AQA02802","근로능력평가용진단서(재발행)","1000","","","","","-"
"광주","-","소견서(일반소견서)","AQA01501","일반소견서(1부)","10000","","","","","의료법 시행규칙 제9조 [서식5의2]"
"광주","-","소견서(일반소견서)","AQA01502","일반소견서(재발행)","1000","","","","","의료법 시행규칙 제9조 [서식5의2]"
"광주","-","소견서(일반소견서)","AQA01503","일반소견서,영문 [1부]","15000","","","","","의료법 시행규칙 제9조 [서식5의2]"
"광주","-","소견서(검진소견서)","AQA00400","보장구검진소견서","10000","","","","","-"
"광주","-","소견서(노인장기요양보험)","AQA00200","노인장기요양보험 의사소견서","31960","","","","","노인장기요양보험법 시행규칙 제2조 [서식2]"
"광주","-","소견서(노인장기요양보험)","AQA00202","노인장기요양보험(5등급예상 치매진단)의사소견서","47500","","","","","노인장기요양보험법 시행규칙 제2조 [서식2]"
"광주","-","소견서(노인장기요양보험)","AQA00201","방문간호지시서(1회당)","17510","","","","","-"
"광주","-","상해진단서","AQA01003","상해 진단서<3주이상> (1부)","100000","","","","","의료법 시행규칙 제9조 [서식5의3]"
"광주","-","상해진단서","AQA01004","상해 진단서<3주이상>(재발행)","1000","","","","","의료법 시행규칙 제9조 [서식5의3]"
"광주","-","상해진단서","AQA01001","상해 진단서<3주미만> (1부)","50000","","","","","의료법 시행규칙 제9조 [서식5의3]"
"광주","-","상해진단서","AQA01002","상해 진단서<3주미만>(재발행)","1000","","","","","의료법 시행규칙 제9조 [서식5의3]"
"광주","-","사망진단서","AQA00501","사망진단서(1부)","10000","","","","","의료법 시행규칙 제10조 [서식6]"
"광주","-","사망진단서","AQA00502","사망진단서 [재발행 1부]","1000","","","","","의료법 시행규칙 제10조 [서식6]"
"광주","-","사망진단서","AQA00503","사망진단서 [영문 1부]","15000","","","","","의료법 시행규칙 제10조 [서식6]"
