"병원","분류","명칭","코드","구분","비용","최저비용","최고비용","치료재료대 포함여부","약제비 포함여부","특이사항"
"대전","치과보철료","bone graft, simple 골 이식술, 단순","JM0043T","-","200000","","","","","-"
"대전","치과보철료","bone graft, complex 골 이식술, 복잡","JM0044T","-","1000000","","","","","-"
"대전","치과보철료","Pit & fissure sealant 치면 열구 전색","JM0045T","-","30000","","","","","-"
"대전","치과보철료","Orthodontics, Morthly fee 교정 월정비","JM0046T","-","60000","","","","","-"
"대전","치과보철료","Scaling  치석제거","JM0047T","-","80000","","","","","-"
"대전","치과보철료","Laser 충치예방치료 [1치당] 예방 목적시술 국비/감면 환자 공히 감면 부담","JM0048T","-","10000","","","","","-"
"대전","치과보철료","Laser 미백치료 [1치당] 미용목적 국비/감면 환자 공히 본인부담","JM0049T","-","50000","","","","","-"
"대전","치과보철료","구취측정 검사 구취 측정기 사용 측정시 적용, 치료기간중 1회 산정","JM0050T","-","30000","","","","","-"
"대전","치과보철료","Sp cr  기성금관","JM0051T","-","60000","","","","","-"
"대전","치과보철료","Cornus Denture [내관 & 외관]","JM0052T","-","500000","","","","","-"
"대전","치과보철료","보격장치 [고정식]","JM0085T","-","50000","","","","","-"
"대전","치과보철료","보격장치 [가철식]","JM0086T","-","100000","","","","","-"
"대전","치과보철료","보철 치료(CHECK UP)중 주: 보철 장착 당일에는 산정하지 않는다.","JM0083T","-","10000","","","","","-"
"대전","치과보철료","SURGICAL UNCOVERING [1치당] 치관노출술 [1치당]","JM0084T","-","100000","","","","","-"
"대전","치과보철료","골증대술","JM0082T","-","500000","","","","","-"
"대전","치과보철료","임플란트목적 상악동거상술 [편측]","JM0065T","-","300000","","","","","-"
"대전","치과보철료","임플란트목적 하치조측방전위술 [편측]","JM0066T","-","1000000","","","","","-"
"대전","치과보철료","임플란트목적 하치조측방전위술 [양측]","JM0067T","-","1500000","","","","","-"
"대전","치과보철료","MANDIBULAR RECONSTRUCTION A 악안면골재건정복술 A","JM0073T","-","1000000","","","","","-"
"대전","치과보철료","MANDIBULAR RECONSTRUCTION B 악안면골재건정복술 B","JM0074T","-","2000000","","","","","-"
"대전","치과보철료","MANDIBULAR RECONSTRUCTION C 악안면골재건정복술 C","JM0075T","-","3000000","","","","","-"
"대전","치과보철료","MANDIBULAR RECONSTRUCTION D 악안면골재건정복술 D","JM0076T","-","4000000","","","","","-"
"대전","치과보철료","MANDIBULAR RECONSTRUCTION E 악안면골재건정복술 E","JM0077T","-","5000000","","","","","-"
"대전","치과보철료","FIXED ORTHODONTIC TX A 악안면기형안골교정술 A","JM0078T","-","1000000","","","","","-"
"대전","치과보철료","FIXED ORTHODONTIC TX B 악안면기형안골교정술 B","JM0079T","-","2000000","","","","","-"
"대전","치과보철료","FIXED ORTHODONTIC TX C 악안면기형안골교정술 C","JM0080T","-","3000000","","","","","-"
"대전","치과보철료","FIXED ORTHODONTIC TX D 악안면기형안골교정술 D","JM0081T","-","4000000","","","","","-"
"대전","치과보철료","Milling 비","JM0053T","-","100000","","","","","-"
"대전","치과보철료","임플란트목적 상악동거상술,측방접근 [단순]","JM0054T","-","1000000","","","","","-"
"대전","치과보철료","임플란트목적 상악동거상술,측방접근 [복잡]","JM0055T","-","1500000","","","","","-"
"대전","치과보철료","Laser Solder 레이져 솔더","JM0056T","-","60000","","","","","-"
"대전","치과보철료","Peri implantitis treatment  임플란트 주위염 치료주: 임플란트 1차 및 2차 수술 기간중 발생된 염증 치료는 별도 산정하지 않는다.","JM0057T","-","100000","","","","","-"
"대전","치과보철료","Implant  second surgery ,Simple 임플란트 2차 수술, 간단","JM0058T","-","100000","","","","","-"
"대전","치과보철료","Implant  second surgery, Complex [연조직] 임플란트 2차 수술, 복잡 [연조직]","JM0059T","-","300000","","","","","-"
"대전","치과보철료","Implant  second surgery, Complex [경조직] 임플란트 2차 수술, 복잡 [경조직]","JM0060T","-","500000","","","","","-"
"대전","치과보철료","Perio test [인공치아 개당] 치주 테스트 [인공치아 개당]","JM0061T","-","50000","","","","","-"
"대전","치과보철료","Surgical stent, 단순 [임플란트3개이하]서지컬 스텐트(수술용 스텐트), 단순 [임플란트3개이하]","JM0062T","-","50000","","","","","-"
"대전","치과보철료","Surgical stent, 복잡 [임플란트4개이상]서지컬 스텐트(수술용 스텐트), 복잡 [임플란트4개이상]","JM0063T","-","100000","","","","","-"
"대전","치과보철료","임플란트목적 레이저치료","JM0064T","-","100000","","","","","-"
"대전","치과보철료","초음파 골재생 촉진술주 : 치료기간중 1회만 산정한다.","JM0087T","-","100000","","","","","-"
"대전","치과보철료","타액검사[분비율, 점조도, Ph, 완충기능검사]  주) 1. 검사 종류에 불문하고 월1회이상 실시하더라도 1회만 산정  2. 실시한 검사 결과를 경과기록에 작성한 경우 산정","JM0088T","-","10000","","","","","-"
"대전","치과보철료","Implant, milled bar(추가), Mat 매식술, 밀드바(추가) [재료]","JP0083M","-","250000","","","","","-"
"대전","치과보철료","Implant, Hybrid denture(추가), Mat 매식술, 혼합형틀니(추가) [재료]","JP0079M","-","200000","","","","","-"
"대전","종합검진","종합검진(남자)A급","AQH411","-","250000","","","","","-"
"대전","종합검진","종합검진 (여자) A급","AQH412","-","270000","","","","","-"
"대전","중재적시술시 사용되는 색전적출용","THROMBUSTER Ⅱ(전규격) 메디하트","BJ4101JI","-","500000","","","","","-"
"대전","혈관내영상카테타","OPTICROSS CORONARY IMAGING CATHETER(전규격)듀렉스","BJ4503BM","-","1090400","","","","","-"
"대전","OSTOMY용 ACCESSORY","3M No sting Barrier film","BL3004EA","-","6287","","","","","-"
"대전","경막외강 신경박리술용","PCM (SURGI R&D) 메디스타","BJ4801OJ","-","638900","","","","","-"
"대전","기타 관절치환용 재료","(OR) TRABECULAR METAL FEMORAL CONE AUGMENT 이원","BE4303DL","-","1940000","","","","","-"
"대전","기타근관충전재(MTA)","(DT)PRO ROOT MTA(1/2가)","BL7601NM","-","75000","","","","","-"
"대전","배액관 고정용판","DRAIN KEEPER (1개/월)   이노메디","BJ1001BL","-","2222","","","","","-"
"대전","배액관 고정용판","MULTIFIX L-1 (UNIMEDICS) 태성메디칼","BJ1009GA","-","2940","","","","","-"
"대전","배액관 고정용판","ACE GRIP ENDO FIX (ACE MEDICAL)","BJ1010CO","-","7400","","","","","-"
"대전","병원비품 류(체온계, 변기, 시트등)","체온계","3011600021","-","460","","","","","-"
"대전","병원비품 류(체온계, 변기, 시트등)","Urine bottle with cap 1000ml (소변기)","3011500001","-","838","","","","","-"
"대전","병원비품 류(체온계, 변기, 시트등)","Bed Pan(대변기) (pvc)","3011600002","-","1010","","","","","-"
"대전","보조기류 (의치창 제작)","보청기(기본형/Ignite-P 20/고막형)","QA55003","-","1250000","","","","","-"
"대전","보조기류 (의치창 제작)","보청기(일반형 1/Ignite-P 30/귀속형)","QA55004","-","1656000","","","","","-"
"대전","보조기류 (의치창 제작)","보청기(일반형 1/Ignite-P 30/소형 귀속형)","QA55005","-","1754000","","","","","-"
"대전","보조기류 (의치창 제작)","보청기(일반형 1/Ignite-P 30/고막형)","QA55006","-","1904000","","","","","-"
"대전","보조기류 (의치창 제작)","보청기(일반형 2/X Series-P 70/귀속형)","QA55007","-","2353000","","","","","-"
"대전","보조기류 (의치창 제작)","보청기(일반형 2/X Series-P 70/초소형 귀속형)","QA55008","-","2417000","","","","","-"
"대전","보조기류 (의치창 제작)","보청기(일반형 2/X Series-P 70/고막형)","QA55009","-","2556000","","","","","-"
"대전","보조기류 (의치창 제작)","보청기(일반형 2/SoundLens-P 11 70/초소형 고막형)","QA55010","-","2895000","","","","","-"
"대전","보조기류 (의치창 제작)","보청기(고급형/X Series-P 90/귀속형)","QA55011","-","2741000","","","","","-"
"대전","보조기류 (의치창 제작)","보청기(고급형/X Series-P 90/소형 귀속형)","QA55012","-","2853000","","","","","-"
"대전","보조기류 (의치창 제작)","보청기(고급형/SoundLens-P 11 90/초소형 고막형)","QA55014","-","3120000","","","","","-"
"대전","보조기류 (의치창 제작)","보청기(최고급형/X Series-P 110/귀속형)","QA55015","-","3042000","","","","","-"
"대전","보조기류 (의치창 제작)","보청기(최고급형/X Series-P 110/소형 귀속형)","QA55016","-","3099000","","","","","-"
"대전","보조기류 (의치창 제작)","보청기(최고급형/X Series-P 110/고막형)","QA55017","-","3237000","","","","","-"
"대전","보조기류 (의치창 제작)","보청기(최고급형/SoundLens-P 11 110/초소형 고막형)","QA55018","-","3379000","","","","","-"
"대전","보조기류 (의치창 제작)","보청기(고출력일반형/I-Power/귀속형)","QA55019","-","1653000","","","","","-"
"대전","보조기류 (의치창 제작)","보청기(고출력일반형/I-Power/고막형)","QA55020","-","1754000","","","","","-"
"대전","보조기류 (의치창 제작)","보청기(고출력최고급형/X-Power/귀속형)","QA55021","-","2965000","","","","","-"
"대전","보조기류 (의치창 제작)","보청기(고출력최고급형/X-Power/고막형)","QA55022","-","3033000","","","","","-"
"대전","보조기류 (의치창 제작)","보청기(보급형Aries/귀걸이형)","QA56001","-","478000","","","","","-"
"대전","보조기류 (의치창 제작)","보청기(기본형/Ignite 20 Power Plus/귀걸이형)","QA56002","-","691000","","","","","-"
"대전","보조기류 (의치창 제작)","보청기(일반형 1/Ignite 30 Power Plus/귀걸이형)","QA56003","-","981000","","","","","-"
"대전","보조기류 (의치창 제작)","보청기(일반형 2/Xino 70/개방형)","QA56004","-","1799000","","","","","-"
"대전","보조기류 (의치창 제작)","보청기(고급형/Xino 90/개방형)","QA56005","-","1979000","","","","","-"
"대전","보조기류 (의치창 제작)","보청기(최고급형/Xino 110/개방형)","QA56006","-","2929000","","","","","-"
"대전","보조기류 (의치창 제작)","보청기(고출력보급형/DP 8 귀걸이형)","QA56007","-","677000","","","","","-"
"대전","보조기류 (의치창 제작)","보청기(고급형/X Series-P 90/고막형)","QA55013","-","2910000","","","","","-"
"대전","보조기류 (의치창 제작)","보청기(기본형/Ignite-P 20/귀속형)","QA55001","-","1102000","","","","","-"
"대전","보조기류 (의치창 제작)","보청기(기본형/Ignite-P 20/소형 귀속형)","QA55002","-","1145000","","","","","-"
"대전","보조기류 (의치창 제작)","아트란타","QA33022","-","453000","","","","","-"
"대전","보조기류 (의치창 제작)","긴다리보조기(골반대부착)(국산/표준)","QA33031","-","500000","","","","","-"
"대전","보조기류 (의치창 제작)","긴다리보조기(골반대부착)(외산/표준)","QA33032","-","818000","","","","","-"
"대전","보조기류 (의치창 제작)","긴다리보조기(골반대부착)(외산/반자동)","QA33033","-","808000","","","","","-"
"대전","보조기류 (의치창 제작)","긴다리보조기(국산/표준)","QA33044","-","292000","","","","","-"
"대전","보조기류 (의치창 제작)","긴다리보조기(외산/표준)","QA33045","-","719000","","","","","-"
"대전","보조기류 (의치창 제작)","긴다리보조기(외산/반자동)","QA33046","-","730000","","","","","-"
"대전","보조기류 (의치창 제작)","긴다리보조기(프라스틱형)","QA33047","-","487000","","","","","-"
"대전","보조기류 (의치창 제작)","긴다리보조기(보우레그형)","QA33048","-","318000","","","","","-"
"대전","보조기류 (의치창 제작)","양쪽긴다리보조기(국산/표준)","QA33051","-","553000","","","","","-"
"대전","보조기류 (의치창 제작)","양쪽긴다리보조기(외산/표준)","QA33052","-","1295000","","","","","-"
"대전","보조기류 (의치창 제작)","양쪽긴다리보조기(외산/반자동)","QA33053","-","1306000","","","","","-"
"대전","보조기류 (의치창 제작)","무릎관절보조기(각도조절/돈죠이/A/P/M/LCL brace)","QA33061","-","157000","","","","","-"
"대전","보조기류 (의치창 제작)","무릎관절보조기(레녹스힐)","QA33062","-","236000","","","","","-"
"대전","보조기류 (의치창 제작)","무릎관절보조기(슬관절보조기)","QA33063","-","231000","","","","","-"
"대전","보조기류 (의치창 제작)","무릎관절보조기(니써포트)","QA33064","-","82000","","","","","-"
"대전","보조기류 (의치창 제작)","무릎관절보조기(갤텍스)","QA33065","-","89000","","","","","-"
"대전","보조기류 (의치창 제작)","짧은다리보조기(PTB형/국산)","QA33071","-","359000","","","","","-"
"대전","보조기류 (의치창 제작)","짧은다리보조기(PTB형/외산)","QA33072","-","594000","","","","","-"
"대전","보조기류 (의치창 제작)","짧은다리플라스틱보조기(기능형)","QA33073","-","212000","","","","","-"
"대전","보조기류 (의치창 제작)","짧은다리플라스틱보조기(일반형)","QA33074","-","119000","","","","","-"
"대전","보조기류 (의치창 제작)","발목관절보조기(국산/고정형)","QA33081","-","204000","","","","","-"
"대전","보조기류 (의치창 제작)","발목관절보조기(외산/고정형)","QA33082","-","358000","","","","","-"
"대전","보조기류 (의치창 제작)","발목관절보조기(국산/크렌쟉식)","QA33083","-","224000","","","","","-"
"대전","보조기류 (의치창 제작)","발목관절보조기(외산/크렌쟉식)","QA33084","-","330000","","","","","-"
"대전","보조기류 (의치창 제작)","발목관절보조기(경성)","QA33085","-","48000","","","","","-"
"대전","보조기류 (의치창 제작)","발목관절보조기(연성)","QA33086","-","32000","","","","","-"
"대전","보조기류 (의치창 제작)","정형외과용구두(기성단화/표준)","QA41018","-","63000","","","","","-"
"대전","보조기류 (의치창 제작)","정형외과용구두(기성정형화/표준)","QA41019","-","71000","","","","","-"
"대전","보조기류 (의치창 제작)","정형외과용구두(기성장화/표준)","QA41020","-","74000","","","","","-"
"대전","보조기류 (의치창 제작)","정형외과용구두(수제단화/기능1)","QA42022","-","175000","","","","","-"
"대전","보조기류 (의치창 제작)","정형외과용구두(수제단화/기능2)","QA42023","-","243000","","","","","-"
"대전","보조기류 (의치창 제작)","정형외과용구두(수제단화/기능3)","QA42024","-","276000","","","","","-"
"대전","보조기류 (의치창 제작)","정형외과용구두(수제단화/표준)","QA43030","-","148000","","","","","-"
"대전","보조기류 (의치창 제작)","정형외과용구두(수제정형화/표준)","QA43031","-","215000","","","","","-"
"대전","보조기류 (의치창 제작)","정형외과용구두(수제정형화/기능1)","QA43032","-","221000","","","","","-"
"대전","보조기류 (의치창 제작)","정형외과용구두(수제정형화/기능2)","QA43033","-","289000","","","","","-"
"대전","보조기류 (의치창 제작)","정형외과용구두(수제정형화/기능3)","QA43034","-","303000","","","","","-"
"대전","보조기류 (의치창 제작)","정형외과용구두(수제장화/표준)","QA44041","-","238000","","","","","-"
"대전","보조기류 (의치창 제작)","정형외과용구두(수제장화/기능1)","QA44042","-","285000","","","","","-"
"대전","보조기류 (의치창 제작)","정형외과용구두(수제장화/기능2)","QA44043","-","312000","","","","","-"
"대전","보조기류 (의치창 제작)","정형외과용구두(수제장화/기능3)","QA44044","-","366000","","","","","-"
"대전","보조기류 (의치창 제작)","정형외과용구두(정형제화/보험)","QA45051","-","209000","","","","","-"
"대전","보조기류 (의치창 제작)","인솔","QA46011","-","71000","","","","","-"
"대전","보조기류 (의치창 제작)","의안(고정)","QA51011","-","435000","","","","","-"
"대전","보조기류 (의치창 제작)","의안(동작)","QA51012","-","1612000","","","","","-"
"대전","보조기류 (의치창 제작)","의이","QA52000","-","2918000","","","","","-"
"대전","보조기류 (의치창 제작)","보청기(귀속형/압축형/SECRET)","QA53031","-","1266000","","","","","-"
"대전","보조기류 (의치창 제작)","보청기(귀속형/파워형/MEGA X)","QA53032","-","1278000","","","","","-"
"대전","보조기류 (의치창 제작)","보청기(귀속형/디지털/AXENT)","QA53033","-","1744000","","","","","-"
"대전","보조기류 (의치창 제작)","보청기(귀속형/디지털/SEQUEL II)","QA53034","-","1507000","","","","","-"
"대전","보조기류 (의치창 제작)","보청기(귀속형/디지털/ENDEAVOUR TYM)","QA53035","-","959000","","","","","-"
"대전","보조기류 (의치창 제작)","보청기(귀속형/디지털/ENDEAVOUR INTRA)","QA53036","-","825000","","","","","-"
"대전","보조기류 (의치창 제작)","보청기(귀속형/디지털/ENDEAVOUR INTRA)","QA53037","-","825000","","","","","-"
"대전","보조기류 (의치창 제작)","보청기(귀속형/디지털/DXW)","QA53038","-","1283000","","","","","-"
"대전","보조기류 (의치창 제작)","보청기(귀속형/디지털/DESTINY 200 ITC)","QA53041","-","970000","","","","","-"
"대전","보조기류 (의치창 제작)","보청기(귀속형/디지털/DESTINY 400 ITC)","QA53042","-","1335000","","","","","-"
"대전","보조기류 (의치창 제작)","보청기(귀속형/디지털/DESTINY 800 ITC)","QA53043","-","1628000","","","","","-"
"대전","보조기류 (의치창 제작)","보청기(귀속형/디지털/DESTINY 1200 ITC)","QA53044","-","2168000","","","","","-"
"대전","보조기류 (의치창 제작)","보청기(귀속형/디지털/DESTINY 200 M-ITC)","QA53051","-","1444000","","","","","-"
"대전","보조기류 (의치창 제작)","보청기(귀속형/디지털/DESTINY 400 M-ITC)","QA53052","-","2154000","","","","","-"
"대전","보조기류 (의치창 제작)","보청기(귀속형/디지털/DESTINY 800 M-ITC)","QA53053","-","2619000","","","","","-"
"대전","보조기류 (의치창 제작)","보청기(귀속형/디지털/DESTINY 1200 M-ITC)","QA53054","-","3419000","","","","","-"
"대전","보조기류 (의치창 제작)","보청기(귀속형/디지털/DESTINY 200 CIC)","QA53061","-","1574000","","","","","-"
"대전","보조기류 (의치창 제작)","보청기(귀속형/디지털/DESTINY 200 CIC)","QA53062","-","2344000","","","","","-"
"대전","보조기류 (의치창 제작)","보청기(귀속형/디지털/DESTINY 800 CIC)","QA53063","-","2831000","","","","","-"
"대전","보조기류 (의치창 제작)","보청기(귀속형/디지털/DESTINY 1200 CIC)","QA53064","-","3642000","","","","","-"
"대전","보조기류 (의치창 제작)","보청기(귀걸이/파워형/A13HDP)","QA54071","-","433000","","","","","-"
"대전","보조기류 (의치창 제작)","보청기(귀걸이/파워형/A675TSP)","QA54072","-","448000","","","","","-"
"대전","보조기류 (의치창 제작)","보청기(귀걸이/압축형/A675SEQ AV)","QA54073","-","696000","","","","","-"
"대전","보조기류 (의치창 제작)","보청기(귀걸이/디지털/DAVINCI PXP)","QA54074","-","1010000","","","","","-"
"대전","보조기류 (의치창 제작)","보청기(귀걸이/디지털/DAVINCI PSP)","QA54075","-","969000","","","","","-"
"대전","보조기류 (의치창 제작)","보청기(귀걸이/디지털/DP 7 BTE)","QA54076","-","451000","","","","","-"
"대전","보조기류 (의치창 제작)","보청기(귀걸이/디지털/DESTINY 200 BTE)","QA54081","-","519000","","","","","-"
"대전","보조기류 (의치창 제작)","보청기(귀걸이/디지털/DESTINY 200 BTE)","QA54082","-","902000","","","","","-"
"대전","보조기류 (의치창 제작)","보청기(귀걸이/디지털/DESTINY 800 BTE)","QA54083","-","1162000","","","","","-"
"대전","보조기류 (의치창 제작)","보청기(귀걸이/디지털/DESTINY 1200 BTE)","QA54084","-","1367000","","","","","-"
"대전","보조기류 (의치창 제작)","철크럿치(알루미늄/경량)","QA61001","-","0","","","","","-"
"대전","보조기류 (의치창 제작)","철크럿치(알루미늄/중량)","QA61002","-","0","","","","","-"
"대전","보조기류 (의치창 제작)","목발(목)","QA61003","-","0","","","","","-"
"대전","보조기류 (의치창 제작)","지팡이(듀랄루민제)","QA61004","-","0","","","","","-"
"대전","보조기류 (의치창 제작)","흰지팡이","QA61005","-","0","","","","","-"
"대전","보조기류 (의치창 제작)","맹인용안경","QA62001","-","0","","","","","-"
"대전","보조기류 (의치창 제작)","변색안경","QA62002","-","0","","","","","-"
"대전","보조기류 (의치창 제작)","저시력보조안경","QA62003","-","0","","","","","-"
"대전","보조기류 (의치창 제작)","맹인용시계(점자)","QA63001","-","0","","","","","-"
"대전","보조기류 (의치창 제작)","맹인용시계(음성)","QA63002","-","0","","","","","-"
"대전","보조기류 (의치창 제작)","인공후두","QA64001","-","0","","","","","-"
"대전","보조기류 (의치창 제작)","인공뇨장","QA64002","-","0","","","","","-"
"대전","보조기류 (의치창 제작)","맹인용컴퓨터","QA65001","-","0","","","","","-"
"대전","보조기류 (의치창 제작)","브레일라이트","QA65002","-","0","","","","","-"
"대전","보조기류 (의치창 제작)","독서확대기","QA66001","-","0","","","","","-"
"대전","보조기류 (의치창 제작)","비데","QA67001","-","0","","","","","-"
"대전","보조기류 (의치창 제작)","욕창방석","QA68001","-","0","","","","","-"
"대전","보조기류 (의치창 제작)","욕창매트리스","QA68002","-","0","","","","","-"
"대전","보조기류 (의치창 제작)","팩시밀리","QA69001","-","0","","","","","-"
"대전","보조기류 (의치창 제작)","홍채렌즈","QA69002","-","0","","","","","-"
"대전","보조기류 (의치창 제작)","어깨가슴의지(국-재래/국-실리콘미용수)","QA11011","-","1939000","","","","","-"
"대전","보조기류 (의치창 제작)","어깨가슴의지(국-재래/국-PVC미용수)","QA11012","-","828000","","","","","-"
"대전","보조기류 (의치창 제작)","어깨가슴의지(국-재래/중-작업수)","QA11013","-","1142000","","","","","-"
"대전","보조기류 (의치창 제작)","어깨가슴의지(독-골격/국-실리콘미용수)","QA11014","-","2468000","","","","","-"
"대전","보조기류 (의치창 제작)","어깨가슴의지(독-골격/국-PVC미용수)","QA11015","-","1742000","","","","","-"
"대전","보조기류 (의치창 제작)","어깨관절의지(국-재래/국-실리콘미용수)","QA12011","-","1939000","","","","","-"
"대전","보조기류 (의치창 제작)","어깨관절의지(국-재래/국-PVC미용수)","QA12012","-","828000","","","","","-"
"대전","보조기류 (의치창 제작)","어깨관절의지(국-재래/중-작업수)","QA12013","-","1142000","","","","","-"
"대전","보조기류 (의치창 제작)","어깨관절의지(독-골격/국-실리콘미용수)","QA12014","-","2468000","","","","","-"
"대전","보조기류 (의치창 제작)","어깨관절의지(독-골격/국-PVC미용수)","QA12015","-","1742000","","","","","-"
"대전","보조기류 (의치창 제작)","짧은위팔의지(국-재래/중-작업수)","QA13014","-","1038000","","","","","-"
"대전","보조기류 (의치창 제작)","짧은위팔의지(국-재래/국-PVC미용수)","QA13015","-","760000","","","","","-"
"대전","보조기류 (의치창 제작)","짧은위팔의지(국-재래/국-실리콘미용수)","QA13016","-","1748000","","","","","-"
"대전","보조기류 (의치창 제작)","짧은위팔의지(국-재래/독-기능수/미-작업수)","QA13017","-","1790000","","","","","-"
"대전","보조기류 (의치창 제작)","표준위팔의지(독-골격/국-PVC미용수)","QA13021","-","1491000","","","","","-"
"대전","보조기류 (의치창 제작)","표준위팔의지(독-골격/국-실리콘미용수)","QA13022","-","2180000","","","","","-"
"대전","보조기류 (의치창 제작)","표준위팔의지(독-재래/국-PVC미용수)","QA13023","-","1402000","","","","","-"
"대전","보조기류 (의치창 제작)","표준위팔의지(독-재래/국-실리콘미용수)","QA13024","-","2087000","","","","","-"
"대전","보조기류 (의치창 제작)","표준위팔의지(독-재래/독-기능수/미-작업수)","QA13025","-","2161000","","","","","-"
"대전","보조기류 (의치창 제작)","표준위팔의지(국-재래/국-PVC미용수)","QA13026","-","760000","","","","","-"
"대전","보조기류 (의치창 제작)","표준위팔의지(국-재래/국-실리콘미용수)","QA13027","-","1748000","","","","","-"
"대전","보조기류 (의치창 제작)","표준위팔의지(국-재래/독-기능수/미-작업수)","QA13028","-","1790000","","","","","-"
"대전","보조기류 (의치창 제작)","표준위팔의지(국-재래/중-작업수)","QA13029","-","975000","","","","","-"
"대전","보조기류 (의치창 제작)","팔꿈치관절의지(독-재래/국-PVC미용수)","QA14011","-","1202000","","","","","-"
"대전","보조기류 (의치창 제작)","팔꿈치관절의지(독-재래/국-실리콘미용수)","QA14012","-","1867000","","","","","-"
"대전","보조기류 (의치창 제작)","팔꿈치관절의지(독-재래/독-기능수/미-작업수)","QA14013","-","1897000","","","","","-"
"대전","보조기류 (의치창 제작)","팔꿈치관절의지(국-재래/국-PVC미용수)","QA14014","-","801000","","","","","-"
"대전","보조기류 (의치창 제작)","팔꿈치관절의지(국-재래/국-실리콘미용수)","QA14015","-","1750000","","","","","-"
"대전","보조기류 (의치창 제작)","팔꿈치관절의지(국-재래/독-기능수/미-작업수)","QA14016","-","1779000","","","","","-"
"대전","보조기류 (의치창 제작)","팔꿈치관절의지(국-재래/중-작업수)","QA14017","-","1058000","","","","","-"
"대전","보조기류 (의치창 제작)","아주짧은아래팔의지(국-재래/국-PVC미용수)","QA15011","-","610000","","","","","-"
"대전","보조기류 (의치창 제작)","아주짧은아래팔의지(국-재래/국-실리콘미용수)","QA15012","-","1502000","","","","","-"
"대전","보조기류 (의치창 제작)","아주짧은아래팔의지(국-재래/독-기능수/미-작업수)","QA15013","-","1510000","","","","","-"
"대전","보조기류 (의치창 제작)","아주짧은아래팔의지(국-재래/중-작업수)","QA15014","-","890000","","","","","-"
"대전","보조기류 (의치창 제작)","(짧은)표준아래팔의지(국-재래/국-PVC미용수)","QA15021","-","595000","","","","","-"
"대전","보조기류 (의치창 제작)","(짧은)표준아래팔의지(국-재래/국-실리콘미용수)","QA15022","-","1463000","","","","","-"
"대전","보조기류 (의치창 제작)","(짧은)표준아래팔의지(국-재래/독-기능수/미-작업수)","QA15023","-","1503000","","","","","-"
"대전","보조기류 (의치창 제작)","(짧은)표준아래팔의지(국-재래/중-작업수)","QA15024","-","883000","","","","","-"
"대전","보조기류 (의치창 제작)","(짧은)표준아래팔의지(독일-전자의수)","QA15025","-","10892000","","","","","-"
"대전","보조기류 (의치창 제작)","손의지(국-PVC미용수)","QA16011","-","103000","","","","","-"
"대전","보조기류 (의치창 제작)","손의지(국-실리콘미용수)","QA16012","-","768000","","","","","-"
"대전","보조기류 (의치창 제작)","손가락의지(국-PVC미용수)","QA17011","-","43000","","","","","-"
"대전","보조기류 (의치창 제작)","손가락의지(국-실리콘미용수)","QA17012","-","290000","","","","","-"
"대전","보조기류 (의치창 제작)","한쪽편골반의지(골격/회전)","QA21011","-","6419000","","","","","-"
"대전","보조기류 (의치창 제작)","한쪽편골반의지(재래/국산)","QA21012","-","1977000","","","","","-"
"대전","보조기류 (의치창 제작)","엉덩이관절의지(골격/회전)","QA22021","-","6409000","","","","","-"
"대전","보조기류 (의치창 제작)","엉덩이관절의지(재래/국산)","QA22032","-","1977000","","","","","-"
"대전","보조기류 (의치창 제작)","대퇴의지(골격/회전/기계/표준/골반대)","QA23000","-","5434000","","","","","-"
"대전","보조기류 (의치창 제작)","대퇴의지(골격/회전/기계/ 표준/허리반도)","QA23021","-","5061000","","","","","-"
"대전","보조기류 (의치창 제작)","대퇴의지(골격/회전/기압/기능1/허리반도)","QA23022","-","6298000","","","","","-"
"대전","보조기류 (의치창 제작)","대퇴의지(골격/회전/기압/기능2/허리반도)","QA23023","-","6600000","","","","","-"
"대전","보조기류 (의치창 제작)","대퇴의지(골격/회전/유압/기능1/허리반도)","QA23024","-","8010000","","","","","-"
"대전","보조기류 (의치창 제작)","대퇴의지(골격/회전/유압/기능2/허리반도)","QA23025","-","8313000","","","","","-"
"대전","보조기류 (의치창 제작)","대퇴의지(골격/회전/기계/표준/진공)","QA23031","-","5353000","","","","","-"
"대전","보조기류 (의치창 제작)","대퇴의지(골격/회전/기압/기능1/진공)","QA23032","-","6456000","","","","","-"
"대전","보조기류 (의치창 제작)","대퇴의지(골격/회전/기압/기능2/진공)","QA23033","-","6758000","","","","","-"
"대전","보조기류 (의치창 제작)","대퇴의지(골격/회전/유압/기능1/진공)","QA23034","-","8173000","","","","","-"
"대전","보조기류 (의치창 제작)","대퇴의지(골격/회전/유압/기능2/진공)","QA23035","-","8475000","","","","","-"
"대전","보조기류 (의치창 제작)","대퇴의지(골격/회전/유압/기능3/진공)","QA23036","-","9396000","","","","","-"
"대전","보조기류 (의치창 제작)","대퇴의지(골격/회전/유압/기능4/진공)","QA23037","-","10090000","","","","","-"
"대전","보조기류 (의치창 제작)","대퇴의지(골격/회전/C-leg/기능4/진공/신형)","QA23038","-","30565000","","","","","-"
"대전","보조기류 (의치창 제작)","대퇴의지(골격/회전/C-leg/기능4/진공/구형)","QA23039","-","26540000","","","","","-"
"대전","보조기류 (의치창 제작)","대퇴의지(골격/회전/기계/ 표준/실리콘)","QA23041","-","5652000","","","","","-"
