"병원","분류","명칭","코드","구분","비용","최저비용","최고비용","치료재료대포함여부","약제비포함여부","특이사항"
"부산","약제비","그린관장약(100밀리리터)","D50GLY","","500","","","","",""
"부산","약제비","액티피드정(60밀리그램)","DACT","","18","","","","",""
"부산","약제비","아치온현탁액(피리티온아연)(200밀리리터)","DATHIONE","","15480","","","","",""
"부산","약제비","삐콤정(6밀리그램)","DBC","","14","","","N","",""
"부산","약제비","베타가글0.75%100ml/B","DBGA","","130","","","","",""
"부산","약제비","타스나정(탄산수소나트륨)(500밀리그램)","DBIVONT","","23","","","","",""
"부산","약제비","베스타제당의정(75밀리그램)","DBST","","33","","","","",""
"부산","약제비","세르미날워터","DCERUW","","170","","","","",""
"부산","약제비","크레온캡슐25000(판크레아스분말)(300밀리그램)","DCREON25","","372","","","","",""
"부산","약제비","진크피현탁액(아연피리치온2%)","DDANGA","","3330","","","","",""
"부산","약제비","덱사가글솔루션100ml","DDEXAG","","735","","","","",""
"부산","약제비","신일비사코딜정(5밀리그램)","DDULCO","","17","","","","",""
"부산","약제비","주블리아외용액(에피나코나졸)(4밀리리터)","DEFINAIL","","20097","","","","",""
"부산","약제비","플로실헤모스태틱매트릭스(500IU)","DFLOS","","255710","","","","",""
"부산","약제비","농글리세린","DGLY","","4000","","","","",""
"부산","약제비","이소바이드액(이소소르비드액)","DISOS","","41600","","","","",""
"부산","약제비","아미티자연질캡슐24마이크로그램(루비프로스톤)(24마이크로그램)","DLUBIP","","1176","","","","",""
"부산","약제비","폴락스산(마크로골4000)","DMAC10","","756","","","","",""
"부산","약제비","멜라킹서방정2밀리그램(멜라토닌)(2밀리그램)","DMELATONIN","","510","","","","",""
"부산","약제비","하이셀멸균액2%(히드록시프로필메칠셀룰로오스)","DMTCEL","","4570","","","","",""
"부산","약제비","익스트린엠캡슐(325밀리그램)","DMYDR","","64","","","N","",""
"부산","약제비","오페브연질캡슐150밀리그램(닌테다닙에실산염)(150밀리그램)","DNINTEDA15","","47951","","","","",""
"부산","약제비","피엠에스니스타틴시럽(니스타틴)","DNYSTAS","","9100","","","","",""
"부산","약제비","오메크린크림(퍼메트린)","DOMECLEAN","","6500","","","N","",""
"부산","약제비","오스테민캅셀(결정황산글루코사민)(250밀리그램)","DOST","","1","","","","",""
"부산","약제비","바네포연고","DPOBA","","475","","","","",""
"부산","약제비","푸레파인연고(28그램)","DPREPAO","","2985","","","","",""
"부산","약제비","프록토세딜연고","DPROO","","1005","","","","",""
"부산","약제비","파자임-95밀리그램이중정(95밀리그램)","DPZM","","33","","","N","",""
"부산","약제비","레밋치연질캡슐2.5마이크로그램(날푸라핀염산염)(2.5마이크로그램)","DREMITCH","","2667","","","","",""
"부산","약제비","루칼로정1밀리그램(프루칼로프라이드숙신산염)(1밀리그램)","DRESOLOR1","","62","","","","",""
"부산","약제비","루칼로정2밀리그램(프루칼로프라이드숙신산염)(2밀리그램)","DRESOLOR2","","90","","","","",""
"부산","약제비","로타릭스(로타생바이러스백신)(1000000기타)","DROTA","","110000","","","","",""
"부산","약제비","로타텍액[경구용약독화로타생바이러스백신(사람-소재배열)]","DROTAV","","80000","","","","",""
"부산","약제비","로와콜연질캅셀(32밀리그램)","DROWA","","428","","","","",""
"부산","약제비","설간-구구좌제(200밀리그램)","DSGP","","151","","","","",""
"부산","약제비","일양실데나필정100밀리그램(100밀리그램)","DSILDE100","","3114","","","N","",""
"부산","약제비","구구정20밀리그램(타다라필)(20밀리그램)","DTADA20","","1579","","","","",""
"부산","약제비","제로바액","DTALIV","","4699","","","","",""
"부산","약제비","유락신연고(크로타미톤)","DTAMI","","550","","","","",""
"부산","약제비","자이데나정200밀리그람(유데나필)(200밀리그램)","DUDE200","","8950","","","","",""
"부산","약제비","백색바셀린","DVASE","","30","","","","",""
"부산","약제비","그린백색바셀린(원료)","DVASE100","","482","","","","",""
"부산","약제비","아세트펜프리믹스주(아세트아미노펜)(100밀리리터)","MAAPNS","","9267","","","N","",""
"부산","약제비","아다셀주(0.5밀리리터)","MADAC","","40000","","","","",""
"부산","약제비","카버젝트주사20마이크로그람(알프로스타딜)(20마이크로그램)","MALP20","","15518","","","","",""
"부산","약제비","경피용건조비씨지백신(일본균주)(12밀리그램)","MBCGP","","40000","","","","",""
"부산","약제비","아바스틴주(100밀리그램)","MBEVAC","","118551","","","","",""
"부산","약제비","수두박스주(수두생바이러스백신)(수출명:별첨)(0.7밀리리터)","MBIKEN","","30000","","","","",""
"부산","약제비","브리디온주(슈가마덱스나트륨)(2밀리리터)","MBRID2","","79916","","","","",""
"부산","약제비","대한무수에탄올주(바이알)(10밀리리터)","MEOH1","","15361","","","","",""
"부산","약제비","스카이셀플루프리필드시린지(세포배양인플루엔자표면항원백신)(0.5밀리리터)","MFLU05","","25000","","","N","",""
"부산","약제비","박씨그리프테트라주(인플루엔자분할백신)(0.5밀리리터)(소아용)","MFLU4","","30000","","","","",""
"부산","약제비","보령플루Ⅷ테트라백신주(프리필드시린지)(인플루엔자분할백신)(0.5밀리리터)","MFLU4-A","","30000","","","","",""
"부산","약제비","박씨그리프테트라주(인플루엔자분할백신)(0.5밀리리터)","MFLU4-A1","","30000","","","","",""
"부산","약제비","플루아릭스테트라프리필드시린지(인플루엔자분할백신)(0.5밀리리터)","MFLU4-PE","","30000","","","","",""
"부산","약제비","가다실프리필드시린지[인유두종바이러스4가(6111618형)백신(유전자재조합)](0.5밀리리터)","MGDS","","120000","","","","",""
"부산","약제비","가다실 9 프리필드시린지[인유두종바이러스9가(6, 11, 16, 18, 31, 33, 45, 52, 58형)백신(유전자재조합)] (0.5밀리리터)","MGDS9","","180000","","","","",""
"부산","약제비","그로트로핀투주사액카트리지(30IU)","MGHGR","","107664","","","","",""
"부산","약제비","하브릭스주(A형간염백신)(0.5밀리리터)","MHAV","","30000","","","","",""
"부산","약제비","하브릭스주(A형간염백신)(1밀리리터)","MHAV1","","70000","","","","",""
"부산","약제비","헤파빅주(비형간염사람면역글로불린)(수출명:헤파글로브)(1밀리리터)","MHBIG","","26581","","","","",""
"부산","약제비","헤파빅주(비형간염사람면역글로불린)(수출명:헤파글로브)(0.5밀리리터)","MHBIGC","","22000","","","","",""
"부산","약제비","유박스비프리필드주(1밀리리터)","MHBV","","30000","","","","",""
"부산","약제비","유박스비주(B형간염백신유전자재조합)(수출명:리콤박스주헤파티박스주RecombinantHepatitisBVaccine엘지유박스비주)(0.5밀리리터)","MHBVC","","20000","","","","",""
"부산","약제비","하이알라제주(히알루로니다제)(5밀리리터)","MHLASE","","5549","","","","",""
"부산","약제비","유히브주(헤모필루스인플루엔자비형·파상풍톡소이드접합백신)(30마이크로그램)","MHPIB","","30000","","","","",""
"부산","약제비","코박스폴리오PF주(프리필드시린지)(개량불활화폴리오백신)(0.5밀리리터)","MIMOPV","","30000","","","","",""
"부산","약제비","보령세포배양일본뇌염백신주(건조세포배양일본뇌염백신)(0.7밀리리터)","MJBEC","","40000","","","","",""
"부산","약제비","녹십자-세포배양일본뇌염백신주(건조세포배양일본뇌염백신)(0.4밀리리터)","MJBEC04","","30000","","","","",""
"부산","약제비","씨디.제박스(일본뇌염생바이러스백신)(0.5밀리리터)","MJEVAX05","","40000","","","","",""
"부산","약제비","크린조(염화나트륨)(1000밀리리터)","MKLEN","","826","","","","",""
"부산","약제비","멘비오[(수막구균ACW135Y)-CRM197단백접합백신](0.5밀리리터)","MMENVEO","","130000","","","","",""
"부산","약제비","엠엠알II(홍역유행성이하선염및풍진혼합생바이러스백신)(0.5밀리리터)","MMMR2","","30000","","","","",""
"부산","약제비","보령디티에이피백신주(프리필드시린지)(흡착디프테리아파상풍톡소이드및정제백일해혼합백신)(0.5밀리리터)","MPDT","","30000","","","","",""
"부산","약제비","인판릭스주(흡착디프테리아파상풍톡소이드및정제백일해혼합백신)(0.5밀리리터)","MPDT05","","30000","","","","",""
"부산","약제비","인판릭스아이피브이프리필드시린지(흡착 디프테리아, 파상풍 톡소이드, 정제 백일해 및 개량 불활화 폴리오 혼합백신)(0.5밀리리터)","MPDTIPV","","50000","","","","",""
"부산","약제비","펜탁심주(흡착디프테리아파상풍톡소이드정제백일해개량불활화폴리오및헤모필루스인플루엔자비형-파상풍톡소이드접합혼합백신)(0.5밀리리터)","MPENTAXIM","","70000","","","","",""
"부산","약제비","페라미플루주15밀리리터(페라미비르수화물)(15밀리리터)","MPERAMIFLU","","15100","","","","",""
"부산","약제비","프로디악스-23(폐렴구균백신)(0.5밀리리터)","MPNEUMO","","50000","","","","",""
"부산","약제비","덱스메딘주(덱스메데토미딘염산염)(2밀리리터)","MPRECEDEX","","35000","","","","",""
"부산","약제비","프리베나13주(폐렴구균씨알엠(CRM197)단백접합백신)(0.5밀리리터)","MPVENAR-A","","90000","","","","",""
"부산","약제비","스카이셀플루4가프리필드시린지(세포배양인플루엔자표면항원백신)(0.5밀리리터)","MSKYFLU4","","30000","","","","",""
"부산","약제비","에스케이티디백신주(프리필드시린지)(성인용흡착파상풍및디프테리아혼합톡소이드)(0.5밀리리터)","MTD","","30000","","","N","",""
"부산","약제비","예나스테론주(1밀리리터)","MTESTOE","","4674","","","","",""
"부산","약제비","테트락심주(흡착디프테리아파상풍톡소이드정제백일해및개량불활화폴리오혼합백신)(0.5밀리리터)","MTETRA","","50000","","","","",""
"부산","약제비","파이브로베인주1%(테트라데실황산나트륨)(2밀리리터)","MTROMBO1","","15233","","","","",""
"부산","약제비","스카이조스터주(대상포진생바이러스백신)(0.5밀리리터)","MZOSTA","","140000","","","N","",""
"부산","제증명수수료","국민연금 장애심사용진단서","AQA00101","","6000","","","","",""
"부산","제증명수수료","노인 장기요양보험 의사소견서","AQA00200","","38490","","","","",""
"부산","제증명수수료","노인장기요양방문간호지시서(대상자가 의료기관을 방문하는 경우)","AQA00201","","20470","","","","",""
"부산","제증명수수료","노인장기요양보험(5등급예상 치매진단)의사소견서","AQA00202","","54110","","","","",""
"부산","제증명수수료","병무용진단서","AQA00301","","20000","","","","",""
"부산","제증명수수료","사망진단서","AQA00501","","10000","","","","",""
"부산","제증명수수료","사망진단서 [영문 1부]","AQA00503","","15000","","","","",""
"부산","제증명수수료","시체검안서","AQA00801","","30000","","","","",""
"부산","제증명수수료","사체부검료","AQA00901","","20000","","","","",""
"부산","제증명수수료","상해진단서 3주미만","AQA01001","","50000","","","","",""
"부산","제증명수수료","상해진단서 3주이상","AQA01003","","100000","","","","",""
"부산","제증명수수료","장애 정도 심사용 진단서(신체적 장애)","AQA01301","","15000","","","","",""
"부산","제증명수수료","장애 정도 심사용 진단서","AQA01304","","40000","","","","",""
"부산","제증명수수료","일반소견서(보험회사 제출용)","AQA01501","","10000","","","","",""
"부산","제증명수수료","영문일반소견서(보험회사 제출용)","AQA01503","","15000","","","","",""
"부산","제증명수수료","일반진단서 ","AQA01601","","10000","","","","",""
"부산","제증명수수료","입퇴원확인서 ","AQA01701","","3000","","","","",""
"부산","제증명수수료","장애인증명서","AQA01901","","1000","","","","",""
"부산","제증명수수료","장애진단서","AQA02001","","100000","","","","",""
"부산","제증명수수료","정신감정서","AQA02101","","100000","","","","",""
"부산","제증명수수료","향후진료비추정서 천만원미만","AQA02301","","50000","","","","",""
"부산","제증명수수료","향후진료비추정서 천만원이상","AQA02303","","100000","","","","",""
"부산","제증명수수료","진료확인서","AQA02401","","3000","","","","",""
"부산","제증명수수료","출생증명서","AQA02501","","3000","","","","",""
"부산","제증명수수료","영문 등 외국어 출생증명서","AQA02503","","4500","","","","",""
"부산","제증명수수료","통원확인서[병명 미기재]","AQA02601","","1000","","","","",""
"부산","제증명수수료","통원확인서[병명 기재]","AQA02602","","3000","","","","",""
"부산","제증명수수료","후유장애 진단서","AQA02701","","100000","","","","",""
"부산","제증명수수료","진단서 근로능력평가용","AQA02801","","10000","","","","",""
"부산","제증명수수료","수술확인서","AQA03001","","10000","","","","",""
"부산","제증명수수료","진료기록사본 1~5매","AQB00101","","1000","","","","",""
"부산","제증명수수료","진료기록사본 6매 이상","AQB00102","","100","","","","",""
"부산","제증명수수료","진료기록(영상) CD","AQF00101","","5000","","","","",""
"부산","제증명수수료","진료기록(영상) CD","AQF00201","","5000","","","","",""
"부산","제증명수수료","진료기록(영상) CD","AQF00301","","5000","","","","",""
"부산","제증명수수료","진료기록(영상) CD","AQF00401","","5000","","","","",""
"부산","제증명수수료","건강진단서 ","AW400101","","20000","","","","",""
"부산","제증명수수료","채용신체 검사서 공무원","AW400601","","40000","","","","",""
"부산","제증명수수료","채용신체 검사서 일반","AW400602","","30000","","","","",""
"부산","제증명수수료","채용신체검사서(다면인성검사)","AW400604","","42000","","","","",""
"부산","제증명수수료","일반건강진단서 A형","AW401601G","","28000","","","","",""
"부산","제증명수수료","장기복무제대군인건강검진","AW402100","","27830","","","","",""
"부산","제증명수수료","건강진단 및 신체검사(마약검사확인서,E-9,비전문취업)","AW402200","","50000","","","","",""
"부산","기타","종합검진28종(S급)","AQH5001","","199000","","","N","N",""
"부산","기타","종합검진24종(A급)","AQH5011","","163000","","","N","N",""
"부산","기타","종합검진20종(B급)","AQH5012","","114000","","","N","N",""
"부산","기타","종합검진17종(C급)","AQH5013","","76000","","","N","N",""
"부산","기타","환의 상하 한벌(귀가용)","BZ001001","","12240","","","N","N",""
