"상병코드"," 상병명 ","국비","사비"
"L0888"," 피부 및 피하조직의 기타 명시된 국소감염 ","","1"
"L089"," 피부 및 피하조직의 상세불명의 국소감염 ","3","1"
"L109"," 상세불명의 천포창 ","","4"
"L120"," 수포성 유사천포창 ","5","1"
"L138"," 기타 명시된 수포성 장애 ","1",""
"L139"," 상세불명의 수포성 장애 ","1","1"
"L2081"," 굴측습진 ","1",""
"L2083"," 내인성 습진 ","4","2"
"L2088"," 기타 아토피성 피부염 ","1",""
"L209"," 상세불명의 아토피성 피부염 ","1","3"
"L210"," 두피지루 ","4",""
"L218"," 기타 지루피부염 ","2","2"
"L219"," 상세불명의 지루피부염 ","24","9"
"L22"," 기저귀[냅킨]피부염 ","7","5"
"L230"," 금속에 의한 앨러지성 접촉피부염 ","1",""
"L238"," 기타 요인에 의한 앨러지성 접촉피부염 ","1",""
"L239"," 상세불명 원인의 앨러지성 접촉피부염 ","3","1"
"L248"," 기타 요인에 의한 자극물접촉피부염 ","","3"
"L249"," 상세불명 원인의 자극물접촉피부염 ","8","8"
"L250"," 화장품에 의한 상세불명의 접촉피부염 ","1",""
"L259"," 상세불명 원인의 상세불명의 접촉피부염 ","11",""
"L270"," 약물 및 약제에 의한 전신피부발진 ","22","8"
"L271"," 약물 및 약제에 의한 국소피부발진 ","1","3"
"L280"," 만성 단순태선 ","4","2"
"L281"," 결절성 가려움발진 ","6","3"
"L282"," 기타 가려움발진 ","6","3"
"L290"," 항문가려움 ","","1"
"L298"," 기타 가려움 ","26","10"
"L299"," 상세불명의 가려움 ","26","17"
"L300"," 동전모양피부염 ","1","1"
"L301"," 발한이상[한포(汗疱)] ","1","2"
"L308"," 기타 명시된 피부염 ","5","2"
"L309"," 상세불명의 피부염 ","28","14"
"L4008"," 기타 및 상세불명의 보통건선 ","1",""
"L408"," 기타 건선 ","1",""
"L409"," 상세불명의 건선 ","2","2"
"L439"," 상세불명의 편평태선 ","","1"
"L448"," 기타 명시된 구진비늘장애 ","","1"
"L500"," 앨러지성 두드러기 ","3","1"
"L506"," 접촉두드러기 ","2",""
"L5080"," 만성 두드러기 ","1",""
"L5088"," 기타 두드러기 ","5","1"
"L509"," 상세불명의 두드러기 ","11","8"
"L519"," 상세불명의 다형홍반 ","2",""
"L531"," 원심성 고리홍반 ","","1"
"L539"," 상세불명의 홍반성 병태 ","4",""
"L568"," 자외선에 의한 기타 명시된 급성 피부변화 ","","1"
"L570"," 광선각화증 ","8","4"
"L590"," 열성 홍반[열성 피부염] ","1",""
"L600"," 내향성 손발톱 ","11","5"
"L601"," 손발톱박리 ","1","1"
"L602"," 손발톱만곡증 ","2",""
"L608"," 기타 손발톱장애 ","1",""
"L639"," 상세불명의 원형 탈모증 ","2",""
"L662"," 탈모성 모낭염 ","2",""
"L710"," 입주위피부염 ","","1"
"L720"," 표피낭 ","19","15"
"L738"," 기타 명시된 모낭장애 ","","1"
"L739"," 상세불명의 모낭장애 ","","1"
"L80"," 백반증 ","1",""
"L814"," 기타 멜라닌과다색소침착 ","1",""
"L819"," 색소침착의 상세불명 장애 ","","1"
"L82"," 지루각화증 ","12","3"
"L83"," 흑색극세포증 ","1","2"
"L84"," 티눈 및 굳은살 ","7",""
"L851"," 후천성 손발바닥각화증[각피증] ","1",""
"L853"," 피부건조증 ","35","18"
"L859"," 상세불명의 표피의 비후 ","1",""
"L88"," 괴저성 농피증 ","","1"
"L890"," 욕창궤양 및 압박부위 제1단계 ","25","25"
"L891"," 욕창궤양 및 압박부위 제2단계 ","83","66"
"L892"," 욕창궤양 및 압박부위 제3단계 ","176","103"
"L893"," 욕창궤양 및 압박부위 제4단계 ","35","24"
"L899"," 상세불명의 욕창궤양 및 압박부위 ","16","19"
"L905"," 피부의 흉터 병태 및 섬유증 ","1","4"
"L910"," 비대성 흉터 ","4","4"
"L918"," 피부의 기타 비대성 장애 ","2","1"
"L920"," 고리육아종 ","1",""
"L923"," 피부 및 피하조직의 이물육아종 ","1","1"
"L929"," 피부 및 피하조직의 상세불명의 육아종성 장애 ","","3"
"L940"," 국소적 피부경화증 ","1",""
"L942"," 피부석회증 ","1",""
"L959"," 상세불명의 피부에 한정된 혈관염 ","1",""
"L97"," 달리 분류되지 않은 다리의 궤양 ","2","1"
"L980"," 화농성 육아종 ","1",""
"L981"," 인공피부염 ","1","1"
"L984"," 달리 분류되지 않은 피부의 만성 궤양 ","3","1"
"L988"," 피부 및 피하조직의 기타 명시된 장애 ","13","8"
"L989"," 피부 및 피하조직의 상세불명 장애 ","2",""
"M0091"," 상세불명의 화농성 관절염, 어깨부분 ","3","2"
"M0092"," 상세불명의 화농성 관절염, 위팔 ","2","3"
"M0094"," 상세불명의 화농성 관절염, 손 ","1",""
"M0095"," 상세불명의 화농성 관절염, 골반 부분 및 대퇴 ","2",""
"M0096"," 상세불명의 화농성 관절염, 아래다리 ","9","8"
"M0097"," 상세불명의 화농성 관절염, 발목 및 발 ","4",""
"M0099"," 상세불명의 화농성 관절염, 상세불명 부분 ","1",""
"M0538"," 기타 기관 및 계통의 침범을 동반한 류마티스관절염, 기타 부분 ","","2"
"M05809"," 상세불명 기타 혈청검사양성 류마티스관절염, 여러 부위 ","","2"
"M05840"," 경도 기타 혈청검사양성 류마티스관절염, 손 ","1",""
"M05949"," 상세불명 상세불명의 혈청검사양성 류마티스관절염, 손 ","4","5"
"M0610"," 성인발병 스틸병, 여러 부위 ","","1"
"M0634"," 류마티스소결절, 손 ","","1"
"M06840"," 경도 기타 명시된 류마티스관절염, 손 ","1",""
"M06949"," 상세불명 상세불명의 류마티스관절염, 손 ","1",""
"M06979"," 상세불명 상세불명의 류마티스관절염, 발목 및 발 ","1","1"
"M06999"," 상세불명 상세불명의 류마티스관절염, 상세불명 부분 ","2","2"
"M1000"," 특발성 통풍, 여러 부위 ","1","2"
"M1002"," 특발성 통풍, 위팔 ","1",""
"M1003"," 특발성 통풍, 아래팔 ","2","1"
"M1006"," 특발성 통풍, 아래다리 ","4","2"
"M1007"," 특발성 통풍, 발목 및 발 ","8","7"
"M1008"," 특발성 통풍, 기타 부분 ","1",""
"M1009"," 특발성 통풍, 상세불명 부분 ","1",""
"M109"," 상세불명의 통풍 ","","1"
"M1091"," 상세불명의 통풍, 어깨부분 ","1",""
"M1092"," 상세불명의 통풍, 위팔 ","1","1"
"M1093"," 상세불명의 통풍, 아래팔 ","","1"
"M1094"," 상세불명의 통풍, 손 ","1","1"
"M1096"," 상세불명의 통풍, 아래다리 ","3","1"
"M1097"," 상세불명의 통풍, 발목 및 발 ","11","4"
"M1098"," 상세불명의 통풍, 기타 부분 ","","1"
"M1099"," 상세불명의 통풍, 상세불명 부분 ","4","3"
"M1123"," 기타 연골석회증, 아래팔 ","","1"
"M1126"," 기타 연골석회증, 아래다리 ","","1"
"M1194"," 상세불명의 결정관절병증, 손 ","","1"
"M1236"," 재발성 류마티즘, 아래다리 ","","1"
"M1251"," 외상성 관절병증, 어깨부분 ","","1"
"M1256"," 외상성 관절병증, 아래다리 ","2","1"
"M1316"," 달리 분류되지 않은 단일관절염, 아래다리 ","","1"
"M1317"," 달리 분류되지 않은 단일관절염, 발목 및 발 ","","2"
"M1381"," 기타 명시된 관절염, 어깨부분 ","1","2"
"M1382"," 기타 명시된 관절염, 위팔 ","","1"
"M1384"," 기타 명시된 관절염, 손 ","1","2"
"M1385"," 기타 명시된 관절염, 골반 부분 및 대퇴 ","8","9"
"M1386"," 기타 명시된 관절염, 아래다리 ","","1"
"M1387"," 기타 명시된 관절염, 발목 및 발 ","3","5"
"M1389"," 기타 명시된 관절염, 상세불명 부분 ","2",""
"M1391"," 상세불명의 관절염, 어깨부분 ","1",""
"M1394"," 상세불명의 관절염, 손 ","7","3"
"M1396"," 상세불명의 관절염, 아래다리 ","","2"
"M1398"," 상세불명의 관절염, 기타 부분 ","2","1"
"M1399"," 상세불명의 관절염, 상세불명 부분 ","1",""
"M150"," 원발성 전신(골)관절증 ","3","2"
"M153"," 이차성 다발관절증 ","1",""
"M159"," 상세불명의 다발관절증 ","1","1"
"M160"," 양쪽 원발성 고관절증 ","","1"
"M161"," 기타 원발성 고관절증 ","","5"
"M165"," 기타 외상후 고관절증 ","1",""
"M169"," 상세불명의 고관절증 ","2","3"
"M170"," 양쪽 원발성 무릎관절증 ","40","127"
"M171"," 기타 원발성 무릎관절증 ","128","290"
"M179"," 상세불명의 무릎관절증 ","8","3"
"M181"," 제1수근중수관절의 기타 원발성 관절증 ","1",""
"M1902"," 기타 관절의 원발성 관절증, 위팔 ","1",""
"M1904"," 기타 관절의 원발성 관절증, 손 ","1",""
"M1907"," 기타 관절의 원발성 관절증, 발목 및 발 ","3",""
"M1909"," 기타 관절의 원발성 관절증, 상세불명 부분 ","3",""
"M1915"," 기타 관절의 외상후 관절증, 골반 부분 및 대퇴 ","","1"
"M1980"," 기타 명시된 관절증, 여러 부위 ","1",""
"M1985"," 기타 명시된 관절증, 골반 부분 및 대퇴 ","1",""
"M1990"," 상세불명의 관절증, 여러 부위 ","1",""
"M1991"," 상세불명의 관절증, 어깨부분 ","2","3"
"M1992"," 상세불명의 관절증, 위팔 ","3",""
"M1993"," 상세불명의 관절증, 아래팔 ","","2"
"M1994"," 상세불명의 관절증, 손 ","1","5"
"M1995"," 상세불명의 관절증, 골반 부분 및 대퇴 ","","3"
"M1996"," 상세불명의 관절증, 아래다리 ","4","10"
"M1997"," 상세불명의 관절증, 발목 및 발 ","5","8"
"M1998"," 상세불명의 관절증, 기타 부분 ","2","2"
"M1999"," 상세불명의 관절증, 상세불명 부분 ","1","1"
"M2000"," 망치손가락 ","2",""
"M201"," 외반무지(후천성) ","18","33"
"M204"," 기타 망치발가락(후천성) ","","2"
"M205"," 발가락의 기타 변형(후천성) ","1",""
"M2107"," 달리 분류되지 않은 외반변형, 발목 및 발 ","","1"
"M2117"," 달리 분류되지 않은 내반변형, 발목 및 발 ","3","4"
"M220"," 무릎뼈의 재발성 탈구 ","","3"
"M2309"," 낭성 반달연골, 상세불명의 연골 또는 인대 ","","1"
"M2311"," 원반모양반달연골(선천성), 내측반달연골 ","1",""
"M2321"," 오래된 찢김 또는 손상으로 인한 반달연골의 장애, 내측반달연골 ","23","39"
"M2322"," 오래된 찢김 또는 손상으로 인한 반달연골의 장애, 외측반달연골 ","","3"
"M2329"," 오래된 찢김 또는 손상으로 인한 반달연골의 장애, 상세불명의 연골 또는 인대 ","1",""
"M2331"," 기타 반달연골장애, 내측반달연골 ","2","4"
"M2339"," 기타 반달연골장애, 상세불명의 연골 또는 인대 ","2",""
"M234"," 무릎안의 유리체 ","","2"
"M2353"," 무릎의 만성 불안정, 전십자인대 ","3",""
"M2363"," 무릎인대의 기타 자연파열, 전십자인대 ","1",""
"M2382"," 무릎의 기타 내부장애, 외측반달연골 ","1",""
"M2391"," 무릎의 상세불명의 내부장애, 내측반달연골 ","4","1"
"M2398"," 무릎의 상세불명의 내부장애, 기타 무릎 구조물 ","","1"
"M2406"," 관절안의 유리체, 아래다리 ","1","1"
"M2411"," 기타 관절연골장애, 어깨부분 ","1",""
"M2413"," 기타 관절연골장애, 아래팔 ","1",""
"M2423"," 인대장애, 아래팔 ","1",""
"M2441"," 관절의 재발성 탈구 및 불완전탈구, 어깨부분 ","","1"
"M2451"," 관절의 구축, 어깨부분 ","2","1"
"M2456"," 관절의 구축, 아래다리 ","1",""
"M2457"," 관절의 구축, 발목 및 발 ","1",""
"M2459"," 관절의 구축, 상세불명 부분 ","1",""
"M2461"," 관절의 강직증, 어깨부분 ","4","4"
"M2531"," 관절의 기타 불안정, 어깨부분 ","2","2"
"M2537"," 관절의 기타 불안정, 발목 및 발 ","1","1"
"M2546"," 관절의 삼출액, 아래다리 ","3","1"
"M2551"," 관절통, 어깨부분 ","1",""
"M2555"," 관절통, 골반 부분 및 대퇴 ","3","1"
"M2556"," 관절통, 아래다리 ","1","4"
"M2559"," 관절통, 상세불명 부분 ","4","7"
"M2561"," 달리 분류되지 않은 관절의 경직, 어깨부분 ","2","1"
"M2569"," 달리 분류되지 않은 관절의 경직, 상세불명 부분 ","1",""
"M2578"," 골증식체, 기타 부분 ","","1"
"M2581"," 기타 명시된 관절장애, 어깨부분 ","1",""
"M2582"," 기타 명시된 관절장애, 위팔 ","1",""
"M301"," 폐침범을 동반한 다발동맥염[처그-스트라우스] ","4",""
"M316"," 기타 거대세포동맥염 ","","1"
"M317"," 현미경적 다발혈관염 ","2","3"
"M332"," 다발근염 ","","1"
"M3520"," 신경증상을 동반한 베체트병 ","1",""
"M3521"," 위장증상을 동반한 베체트병 ","3","1"
"M353"," 류마티스성 다발근통 ","4","2"
"M4004"," 체위성 척주후만증, 흉추부 ","","1"
"M4019"," 기타 이차성 척주후만증, 상세불명의 부위 ","","1"
"M4025"," 기타 및 상세불명의 척주후만증, 흉요추부 ","1",""
"M4026"," 기타 및 상세불명의 척주후만증, 요추부 ","","1"
"M4156"," 기타 이차성 척주측만증, 요추부 ","","1"
"M4186"," 기타 형태의 척주측만증, 요추부 ","","1"
"M4196"," 상세불명의 척주측만증, 요추부 ","","1"
"M4312"," 척추전방전위증, 경부 ","","1"
"M4316"," 척추전방전위증, 요추부 ","28","52"
"M4317"," 척추전방전위증, 요천부 ","8","3"
"M4319"," 척추전방전위증, 상세불명의 부위 ","","1"
"M4322"," 척추의 기타 유합, 경부 ","1",""
"M4325"," 척추의 기타 유합, 흉요추부 ","","1"
"M4326"," 척추의 기타 유합, 요추부 ","1","2"
"M4329"," 척추의 기타 유합, 상세불명의 부위 ","3",""
"M456"," 강직척추염, 요추부 ","","1"
"M459"," 강직척추염, 상세불명의 부위 ","2",""
"M4602"," 척추성 골부착부병증, 경부 ","1",""
"M4635"," 추간판의 (화농성) 감염, 흉요추부 ","","1"
"M4646"," 상세불명의 추간판염, 요추부 ","","1"
"M4652"," 기타 감염성 척추병증, 경부 ","","1"
"M4654"," 기타 감염성 척추병증, 흉추부 ","1",""
"M4655"," 기타 감염성 척추병증, 흉요추부 ","2",""
"M4656"," 기타 감염성 척추병증, 요추부 ","4","8"
"M4686"," 기타 명시된 염증성 척추병증, 요추부 ","","1"
"M4712"," 척수병증을 동반한 기타 척추증, 경부 ","1","2"
"M4714"," 척수병증을 동반한 기타 척추증, 흉추부 ","","1"
"M4716"," 척수병증을 동반한 기타 척추증, 요추부 ","","1"
"M4719"," 척수병증을 동반한 기타 척추증, 상세불명의 부위 ","1",""
"M4726"," 신경뿌리병증을 동반한 기타 척추증, 요추부 ","1",""
"M478"," 기타 척추증 ","1",""
"M4782"," 기타 척추증, 경부 ","3","1"
"M4786"," 기타 척추증, 요추부 ","9","2"
"M4787"," 기타 척추증, 요천부 ","","1"
"M4789"," 기타 척추증, 상세불명의 부위 ","2","1"
"M4800"," 척추협착, 척추의 여러 부위 ","3",""
"M4802"," 척추협착, 경부 ","57","34"
"M4803"," 척추협착, 경흉추부 ","1",""
"M4804"," 척추협착, 흉추부 ","1","2"
"M4805"," 척추협착, 흉요추부 ","1","1"
"M4806"," 척추협착, 요추부 ","334","264"
"M4807"," 척추협착, 요천부 ","9","6"
"M4808"," 척추협착, 천추 및 천미추부 ","","1"
"M4809"," 척추협착, 상세불명의 부위 ","5","1"
"M4812"," 강직성 과다골화증[포레스티어], 경부 ","","1"
"M4816"," 강직성 과다골화증[포레스티어], 요추부 ","","1"
"M4850"," 달리 분류되지 않은 허탈척추, 척추의 여러 부위 ","","1"
"M4852"," 달리 분류되지 않은 허탈척추, 경부 ","1","3"
"M4854"," 달리 분류되지 않은 허탈척추, 흉추부 ","9","16"
"M4855"," 달리 분류되지 않은 허탈척추, 흉요추부 ","5","7"
"M4856"," 달리 분류되지 않은 허탈척추, 요추부 ","42","50"
"M4859"," 달리 분류되지 않은 허탈척추, 상세불명의 부위 ","1",""
"M4882"," 기타 명시된 척추병증, 경부 ","5","3"
"M4886"," 기타 명시된 척추병증, 요추부 ","","1"
"M4889"," 기타 명시된 척추병증, 상세불명의 부위 ","3",""
"M4906"," 척추의 결핵(A1800†), 요추부 ","1","1"
"M495"," 달리 분류된 질환에서의 허탈척추 ","","1"
"M4954"," 달리 분류된 질환에서의 허탈척추, 흉추부 ","1","3"
"M4956"," 달리 분류된 질환에서의 허탈척추, 요추부 ","1","1"
"M500"," 척수병증을 동반한 경추간판장애(G992*) ","9","13"
"M501"," 신경뿌리병증을 동반한 경추간판장애 ","23","4"
"M502"," 기타 경추간판전위 ","13","6"
"M509"," 상세불명의 경추간판장애 ","3","5"
"M510"," 척수병증을 동반한 요추 및 기타 추간판장애(G992*) ","9","4"
"M511"," 신경뿌리병증을 동반한 요추 및 기타 추간판장애(G55.1*) ","37","23"
"M512"," 기타 명시된 추간판전위 ","86","77"
"M513"," 기타 명시된 추간판변성 ","","1"
"M518"," 기타 명시된 추간판장애 ","","1"
"M519"," 상세불명의 추간판장애 ","1","3"
"M5302"," 경추두개증후군, 경부 ","1",""
"M5322"," 척추불안정, 경부 ","1","1"
"M5326"," 척추불안정, 요추부 ","13","11"
"M5338"," 달리 분류되지 않은 천미추장애, 천추 및 천미추부 ","","1"
"M5383"," 기타 명시된 등병증, 경흉추부 ","","1"
"M5412"," 신경뿌리병증, 경부 ","2",""
"M5416"," 신경뿌리병증, 요추부 ","6","11"
"M5417"," 신경뿌리병증, 요천부 ","3","4"
"M5418"," 신경뿌리병증, 천추 및 천미추부 ","2","1"
"M5419"," 신경뿌리병증, 상세불명의 부위 ","1",""
"M5422"," 경추통, 경부 ","2",""
"M5429"," 경추통, 상세불명의 부위 ","1",""
"M5450"," 요통, 척추의 여러 부위 ","1",""
"M5456"," 요통, 요추부 ","8","7"
"M5457"," 요통, 요천부 ","1",""
"M5458"," 요통, 천추 및 천미추부 ","1",""
"M5459"," 요통, 상세불명의 부위 ","7","6"
"M6005"," 감염성 근염, 골반 부분 및 대퇴 ","3",""
"M6008"," 감염성 근염, 기타 부분 ","5","4"
"M6009"," 감염성 근염, 상세불명 부분 ","1",""
"M6015"," 간질성 근염, 골반 부분 및 대퇴 ","1",""
"M6028"," 달리 분류되지 않은 연조직의 이물육아종, 기타 부분 ","","1"
"M6085"," 기타 근염, 골반 부분 및 대퇴 ","","1"
"M6096"," 상세불명의 근염, 아래다리 ","1",""
"M6191"," 근육의 상세불명의 석회화 및 골화, 어깨부분 ","1",""
"M6196"," 근육의 상세불명의 석회화 및 골화, 아래다리 ","1",""
"M6199"," 근육의 상세불명의 석회화 및 골화, 상세불명 부분 ","","1"
"M6268"," 근육긴장, 기타 부분 ","1",""
"M6286"," 근육의 기타 명시된 장애, 아래다리 ","1",""
"M6288"," 근육의 기타 명시된 장애, 기타 부분 ","2","1"
"M6289"," 근육의 기타 명시된 장애, 상세불명 부분 ","8","12"
"M6514"," 기타 감염성 (힘줄)윤활막염, 손 ","1",""
"M6521"," 석회성 힘줄염, 어깨부분 ","1","1"
"M6523"," 석회성 힘줄염, 아래팔 ","","1"
"M6534"," 방아쇠손가락, 손 ","15","26"
"M6585"," 기타 윤활막염 및 힘줄윤활막염, 골반 부분 및 대퇴 ","","1"
"M6586"," 기타 윤활막염 및 힘줄윤활막염, 아래다리 ","3",""
"M6592"," 상세불명의 윤활막염 및 힘줄윤활막염, 위팔 ","","1"
"M6596"," 상세불명의 윤활막염 및 힘줄윤활막염, 아래다리 ","1",""
"M6597"," 상세불명의 윤활막염 및 힘줄윤활막염, 발목 및 발 ","1","1"
"M6634"," 굴근힘줄의 자연파열, 손 ","","1"
"M6743"," 결절종, 아래팔 ","","4"
"M6744"," 결절종, 손 ","3","1"
"M6746"," 결절종, 아래다리 ","2",""
"M6747"," 결절종, 발목 및 발 ","1","1"
"M6748"," 결절종, 기타 부분 ","","1"
"M6749"," 결절종, 상세불명 부분 ","","1"
"M6794"," 윤활막 및 힘줄의 상세불명 장애, 손 ","1",""
"M6796"," 윤활막 및 힘줄의 상세불명 장애, 아래다리 ","","1"
"M702"," 주두윤활낭염 ","2","1"
"M703"," 팔꿈치의 기타 윤활낭염 ","1","1"
"M704"," 무릎뼈앞윤활낭염 ","1","1"
"M707"," 고관절의 기타 윤활낭염 ","2",""
"M7081"," 사용, 과용 및 압박에 관련된 기타 연조직장애, 어깨부분 ","1",""
"M7117"," 기타 감염성 윤활낭염, 발목 및 발 ","","1"
"M712"," 오금의 윤활막낭[베이커] ","","6"
"M7138"," 기타 윤활낭낭, 기타 부분 ","","1"
"M7155"," 달리 분류되지 않은 기타 윤활낭염, 골반 부분 및 대퇴 ","1",""
"M7157"," 달리 분류되지 않은 기타 윤활낭염, 발목 및 발 ","1",""
"M7158"," 달리 분류되지 않은 기타 윤활낭염, 기타 부분 ","2",""
"M7159"," 달리 분류되지 않은 기타 윤활낭염, 상세불명 부분 ","1",""
"M7188"," 기타 명시된 윤활낭병증, 기타 부분 ","1",""
"M720"," 손바닥근막성 섬유종증(뒤퓌트랑) ","12","10"
"M7266"," 괴사성 근막염, 아래다리 ","1",""
"M7267"," 괴사성 근막염, 발목 및 발 ","2","3"
"M7268"," 괴사성 근막염, 기타 부분 ","","2"
"M7269"," 괴사성 근막염, 상세불명 부분 ","","3"
"M72900"," 근막염 NOS, 여러 부위 ","2","2"
"M72910"," 근막염 NOS, 어깨부분 ","1",""
"M72970"," 근막염 NOS, 발목 및 발 ","","1"
"M72990"," 근막염 NOS, 상세불명 부분 ","1",""
"M750"," 어깨의 유착성 관절낭염 ","18","7"
"M751"," 회전근개증후군 ","142","194"
"M753"," 어깨의 석회성 힘줄염 ","3","3"
"M754"," 어깨의 충격증후군 ","5","2"
"M755"," 어깨의 윤활낭염 ","","1"
"M758"," 기타 어깨병변 ","2",""
"M767"," 비골힘줄염 ","1",""
"M7687"," 발을 제외한 다리의 기타 골부착부병증, 발목 및 발 ","4","1"
"M770"," 내측상과염 ","","1"
"M771"," 외측상과염 ","1","5"
"M775"," 발의 기타 골부착부병증 ","","1"
"M7791"," 상세불명의 골부착부병증, 어깨부분 ","1",""
"M791"," 근통 ","1",""
"M79100"," 근근막통증후군, 여러 부위 ","17","5"
"M79108"," 기타 근통, 여러 부위 ","","1"
"M79110"," 근근막통증후군, 어깨부분 ","2","1"
"M79150"," 근근막통증후군, 골반 부분 및 대퇴 ","1",""
"M79190"," 근근막통증후군, 상세불명 부분 ","3",""
"M79198"," 기타 근통, 상세불명 부분 ","","1"
"M7920"," 상세불명의 신경통 및 신경염, 여러 부위 ","","10"
"M7929"," 상세불명의 신경통 및 신경염, 상세불명 부분 ","1",""
"M7939"," 상세불명의 지방층염, 상세불명 부분 ","","1"
"M7954"," 연조직내의 잔류이물, 손 ","","1"
"M7956"," 연조직내의 잔류이물, 아래다리 ","1",""
"M7958"," 연조직내의 잔류이물, 기타 부분 ","2",""
"M7963"," 사지의 통증, 아래팔 ","","1"
"M7964"," 사지의 통증, 손 ","1",""
"M7966"," 사지의 통증, 아래다리 ","2","1"
"M7967"," 사지의 통증, 발목 및 발 ","1",""
"M7978"," 섬유근통, 기타 부분 ","1",""
"M7979"," 섬유근통, 상세불명 부분 ","","1"
"M8050"," 병적 골절을 동반한 특발성 골다공증, 여러 부위 ","","1"
"M8085"," 병적 골절을 동반한 기타 골다공증, 골반 부분 및 대퇴 ","1","1"
"M8088"," 병적 골절을 동반한 기타 골다공증, 기타 부분 ","5","5"
"M8089"," 병적 골절을 동반한 기타 골다공증, 상세불명 부분 ","1","1"
"M8095"," 병적 골절을 동반한 상세불명의 골다공증, 골반 부분 및 대퇴 ","","1"
"M8108"," 폐경후골다공증, 기타 부분 ","","2"
"M8109"," 폐경후골다공증, 상세불명 부분 ","","1"
"M8145"," 약물유발 골다공증, 골반 부분 및 대퇴 ","1",""
"M8150"," 특발성 골다공증, 여러 부위 ","1",""
"M8159"," 특발성 골다공증, 상세불명 부분 ","1",""
"M8180"," 기타 골다공증, 여러 부위 ","3","1"
"M8181"," 기타 골다공증, 어깨부분 ","1",""
"M8184"," 기타 골다공증, 손 ","","1"
"M8185"," 기타 골다공증, 골반 부분 및 대퇴 ","16","29"
"M8188"," 기타 골다공증, 기타 부분 ","16","36"
"M8189"," 기타 골다공증, 상세불명 부분 ","2","4"
"M8190"," 상세불명의 골다공증, 여러 부위 ","","1"
"M8192"," 상세불명의 골다공증, 위팔 ","","1"
"M8193"," 상세불명의 골다공증, 아래팔 ","","1"
"M8194"," 상세불명의 골다공증, 손 ","1",""
"M8195"," 상세불명의 골다공증, 골반 부분 및 대퇴 ","1",""
"M8197"," 상세불명의 골다공증, 발목 및 발 ","","1"
"M8198"," 상세불명의 골다공증, 기타 부분 ","8","3"
"M8199"," 상세불명의 골다공증, 상세불명 부분 ","17","48"
"M8396"," 상세불명의 성인골연화증, 아래다리 ","1",""
"M8401"," 골절의 부정유합, 어깨부분 ","1","2"
"M8406"," 골절의 부정유합, 아래다리 ","1",""
"M8407"," 골절의 부정유합, 발목 및 발 ","1",""
"M8409"," 골절의 부정유합, 상세불명 부분 ","2",""
"M8412"," 골절불유합(가관절증), 위팔 ","1","3"
"M8413"," 골절불유합(가관절증), 아래팔 ","1",""
"M8414"," 골절불유합(가관절증), 손 ","1",""
"M8415"," 골절불유합(가관절증), 골반 부분 및 대퇴 ","1","10"
"M8445"," 달리 분류되지 않은 병적 골절, 골반 부분 및 대퇴 ","","1"
"M8449"," 달리 분류되지 않은 병적 골절, 상세불명 부분 ","1",""
"M8592"," 골밀도 및 구조의 상세불명 장애, 위팔 ","","1"
"M8606"," 급성 혈행성 골수염, 아래다리 ","1","1"
"M8607"," 급성 혈행성 골수염, 발목 및 발 ","","1"
"M8615"," 기타 급성 골수염, 골반 부분 및 대퇴 ","1",""
"M8634"," 만성 다초점 골수염, 손 ","1",""
"M8636"," 만성 다초점 골수염, 아래다리 ","","3"
"M8637"," 만성 다초점 골수염, 발목 및 발 ","2","1"
"M8639"," 만성 다초점 골수염, 상세불명 부분 ","","1"
"M8666"," 기타 만성 골수염, 아래다리 ","1",""
"M8668"," 기타 만성 골수염, 기타 부분 ","1","1"
"M8669"," 기타 만성 골수염, 상세불명 부분 ","1",""
"M8687"," 기타 골수염, 발목 및 발 ","1",""
"M8688"," 기타 골수염, 기타 부분 ","1",""
"M8689"," 기타 골수염, 상세불명 부분 ","1",""
"M8695"," 상세불명의 골수염, 골반 부분 및 대퇴 ","4","2"
"M8697"," 상세불명의 골수염, 발목 및 발 ","4","2"
"M8698"," 상세불명의 골수염, 기타 부분 ","2","1"
"M8699"," 상세불명의 골수염, 상세불명 부분 ","1","1"
"M8725"," 이전의 외상에 의한 골괴사, 골반 부분 및 대퇴 ","1",""
"M8728"," 이전의 외상에 의한 골괴사, 기타 부분 ","1",""
"M8734"," 기타 이차성 골괴사, 손 ","","1"
"M8795"," 상세불명의 골괴사, 골반 부분 및 대퇴 ","8","11"
"M8798"," 상세불명의 골괴사, 기타 부분 ","","1"
"M8900"," 복합부위통증증후군 I형, 여러 부위 ","1",""
"M8902"," 복합부위통증증후군 I형, 위팔 ","","1"
"M8903"," 복합부위통증증후군 I형, 아래팔 ","","1"
"M8904"," 복합부위통증증후군 I형, 손 ","","1"
"M8906"," 복합부위통증증후군 I형, 아래다리 ","3","1"
"M8907"," 복합부위통증증후군 I형, 발목 및 발 ","1",""
"M8908"," 복합부위통증증후군 I형, 기타 부분 ","4",""
"M8909"," 복합부위통증증후군 I형, 상세불명 부분 ","6","7"
"M8938"," 뼈의 비대, 기타 부분 ","1",""
"M9073"," 신생물질환에서의 뼈의 골절(C00-D48†), 아래팔 ","1",""
"M9075"," 신생물질환에서의 뼈의 골절(C00-D48†), 골반 부분 및 대퇴 ","3","1"
"M9078"," 신생물질환에서의 뼈의 골절(C00-D48†), 기타 부분 ","3",""
