"상병코드","상병명","국비","사비","계"
"S72040","Fracture of subcapital section of femur, closed","1","5","6"
"S72060","Fracture of base of neck of femur, closed","0","4","4"
"S72080","Fracture of other parts of neck of femur, closed","6","11","17"
"S72090","Fracture of neck of femur, part unspecified, closed","4","11","15"
"S72120","Fracture of interochanteric dection of femur, closed","7","25","32"
"S72190","Fracture of trochanteric section of femur, unspecified, closed","0","1","1"
"S7220","Subtrochanteric fracture of femur, closed","0","4","4"
"S7230","Fracture of shaft of femur, closed","0","1","1"
"S72440","Supracondylar fracture of femur, closed","0","1","1"
"S72450","Intercondyle fracture of femur, closed","1","0","1"
"S72490","Fracture of lower end of femur, part unspecified, closed","1","1","2"
"S7290","Fracture of femur,part unspecified, closed","1","1","2"
"S7319","Sprain and strain of unspecified site of hip","0","3","3"
"S7610","Injury of quadriceps muscle and tendon, laceration","1","0","1"
"S7640","Injury of other and unspecified muscles and tendons at thigh level, laceration","0","1","1"
"S7648","Injury of other and unspecified muscles and tendons at thigh level, other and unspecified injury","1","0","1"
"S800","Contusion of knee","1","0","1"
"S801","Contusion of other and unspecified parts of lower leg","0","1","1"
"S8200","Fracture of patella, closed","2","5","7"
"S82120","Fracture of upper end of tibia with fracture of fibula(any part), closed","0","1","1"
"S82180","Other fracture of upper end of tibia, closed","3","0","3"
"S82280","Other fracture of shaft of tibia, closed","1","3","4"
"S82320","Fracture of lower end of tibia with fracture of fibula(any part), closed","2","0","2"
"S82321","Fracture of lower end of tibia with fracture of fibula(any part), open","0","1","1"
"S82380","Other fracture of lower end of tibia, closed","1","1","2"
"S82490","Fracture of fibula, part unspecified, closed","4","7","11"
"S8250","Fracture of medial malleolus, closed","0","2","2"
"S8260","Fracture of lateral malleolus, closed","3","1","4"
"S82820","Bimalleolar fracture, ankle, closed","0","5","5"
"S82830","Trimalleolar fracture, ankle, closed","0","2","2"
"S8320","Tear of medial meniscus","3","3","6"
"S8321","Tear of lateral meniscus","3","3","6"
"S8329","Tear of meniscus, unspecified","1","0","1"
"S8341","Sprain and strain of medial collateral ligament","0","1","1"
"S8353","Rupture of posterior cruciate ligament","2","0","2"
"S836","Sprain and strain of other and unspecified parts of knee","0","3","3"
"S837","Injury to multiple structures of knee","3","2","5"
"S8698","Injury of unspecified muscles and tendons at lower leg level, other and unspecified injury","0","1","1"
"S899","Unspecified injury of lower leg","0","1","1"
"S901","Contusion of toe(s) without damage to nail","1","0","1"
"S912","Open wound of toe(s) with damage to nail","0","1","1"
"S9200","Fracture of calcaneus, closed","11","4","15"
"S92280","Fracture of other part of tarsal bone, closed","0","1","1"
"S9230","Fracture of metatarsal bone, closed","2","2","4"
"S9240","Fracture of great toe, closed","0","2","2"
"S9250","Fracture of other toe, closed","2","0","2"
"S9290","Fracture of foot, unspecified, closed","0","1","1"
"S932","Rupture of ligaments at ankle and foot level","0","4","4"
"S9338","Dislocation of other part of foot","0","2","2"
"S9342","Sprain and strain of tibiofibular (ligament)","0","2","2"
"S9349","Sprain and strain of ankle, part unspecified","3","3","6"
"S936","Sprain and strain of other and unspecified parts of foot","0","1","1"
"S9698","Injury of unspecified muscle tendon at ankle and foot level, other and unspecified injury","1","0","1"
"T009","Multiple superficial injuries, unspecified","4","5","9"
"T07","Unspecified multiple injuries","1","0","1"
"T080","Fracture of spine, level unspecified, closed","1","0","1"
"T093","Injury of spinal cord, level unspecified","3","0","3"
"T094","Injury of unspecified nerve, spinal nerve root and plexus of trunk","0","1","1"
"T130","Superficial injury of lower limb, level unspecified","0","1","1"
"T135","Injury of unspecified muscle and tendon of lower limb, level unspecified","1","0","1"
"T140","Superficial injury of unspecified body region","1","2","3"
"T141","Open wound of unspecified body region","1","4","5"
"T1421","Fracture of unspecified body region, open","1","0","1"
"T143","Dislocation, sprain and strain of unspecified body region","0","3","3"
"T181","Foreign body in oesophagus","1","0","1"
"T189","Foreign body in alimentary tract, part unspecified","2","0","2"
"T198","Foreign body in other and multiple parts of genitourinary tract","1","0","1"
"T212","Burn of second degree of trunk","1","0","1"
"T2339","Burn of third degree of wrist and hand, unspecified site","0","1","1"
"T2429","Burn of second degree of hip and lower limb, except ankle and foot, unspecified site","0","1","1"
"T252","Burn of second degree of ankle and foot","3","0","3"
"T256","Corrosion of second degree of ankle and foot","1","0","1"
"T273","Burn of respiratory tract, part unspecified","0","1","1"
"T300","Burn of unspecified body region, unspecified degree","1","1","2"
"T427","Poisoning by antiepileptic and sedative-hypnotis drugs, unspecified","1","0","1"
"T6031","Toxic effects of other herbicides","1","0","1"
"T622","Toxic effects of other ingested (parts of) plant(s)","0","2","2"
"T634","Toxic effects of venom of other arthropods","1","0","1"
"T659","Toxic effect of unspecified substance","0","2","2"
"T782","Anaphylactic-shock, unspecified","1","0","1"
"T793","Post-traumatic wound infection, NEC","2","3","5"
"T810","Haemorrhage and haematoma complicating a procedure, NEC","1","1","2"
"T814","Infection following a procedure, NEC","9","2","11"
"T840","Mechanical complication of internal joint prosthesis","4","2","6"
"T844","Mechanical complication of other internal orthopaedic devices, implants and grafts","1","0","1"
"T845","Infection and inflammatory reaction due to internal joint prosthesis","6","2","8"
"T849","Unspecified complication of internal orthopaedic prosthetic devices, implants and grafts","1","0","1"
"T859","Unspecified complication of internal prosthetic device, implant and graft","1","0","1"
"T873","Neuroma of amputation stump","1","0","1"
"T876","Other and unspecified complications of amputation stump","1","0","1"
"T931","Sequelae of fracture of femur","1","0","1"
"U8280","Resistance to carbapenem","1","1","2"
"W459","Foreign body or object entering through skin, unspecified place","1","0","1"
"Z491","Extracorporeal dialysis","65","18","83"
"Z889","Personal history of allergy to unspecified drugs, medicaments and biological substances","0","1","1"
"Z950","Presence of electric cardiac devices","0","1","1"
"Z952","Presence of prosthetic heart valve","4","0","4"
"Z954","Presence of other heart-valve replacement","2","0","2"
"Z9663","Presence of hip joint implants","1","0","1"
