"상병코드","상병명","국비","사비"
"V435","교통사고에서 승용차, 픽업트럭 또는 밴과 충돌로 다친 승용차 운전자","","2"
"V436","교통사고에서 승용차, 픽업트럭 또는 밴과 충돌로 다친 승용차 승객","1",""
"V445","교통사고에서 대형화물차 또는 버스와의 충돌로 다친 승용차 운전자","","1"
"V471","비교통사고에서 고정 또는 정지된 물체와의 충돌로 다친 승용차 승객","","1"
"V475","교통사고에서 고정 또는 정지된 물체와의 충돌로 다친 승용차 운전자","1",""
"V476","교통사고에서 고정 또는 정지된 물체와의 충돌로 다친 승용차 승객","","1"
"V482","비교통사고에서 비충돌 운수사고에서 다친 승용차 차량밖의 사람","","1"
"V498","기타 명시된 운수사고에서 다친 [모든] 승용차 탑승자","1","1"
"V593","상세불명의 비교통사고에서 다친 [모든] 픽업트럭 또는 밴 탑승자","1",""
"V781","비교통사고에서 비충돌 운수사고로 다친 버스 승객","1",""
"V793","상세불명의 비교통사고에서 다친 [모든] 버스 탑승자","","2"
"V830","교통사고에서 다친 특수산업용 차량의 운전자","1",""
"V849","비교통사고에서 다친 상세불명의 특수농업용 차량 탑승자","1","1"
"V899","상세불명의 차량사고에서 다친 사람","2",""
"W004","얼음 또는 눈에 의한 동일 면상에서의 낙상, 도로 및 고속도로","1",""
"W010","미끄러짐, 걸림 및 헛디딤에 의한 동일 면상에서의 낙상, 주택","4","16"
"W011","미끄러짐, 걸림 및 헛디딤에 의한 동일 면상에서의 낙상, 집단 거주시설","","2"
"W014","미끄러짐, 걸림 및 헛디딤에 의한 동일 면상에서의 낙상, 도로 및 고속도로","6","5"
"W016","미끄러짐, 걸림 및 헛디딤에 의한 동일 면상에서의 낙상, 산업 및 건설지역","","1"
"W017","미끄러짐, 걸림 및 헛디딤에 의한 동일 면상에서의 낙상, 농장","2","3"
"W018","미끄러짐, 걸림 및 헛디딤에 의한 동일 면상에서의 낙상, 기타 명시된 장소","4","5"
"W019","미끄러짐, 걸림 및 헛디딤에 의한 동일 면상에서의 낙상, 상세불명 장소","13","19"
"W029","스케이트, 스키, 롤러-스케이트, 또는 스케이트보드에 의한 낙상, 상세불명 장소","","1"
"W049","타인에 의한 운반이나 지지를 받는 동안 낙상, 상세불명 장소","","1"
"W050","휠체어가 관여된 낙상, 주택","","1"
"W059","휠체어가 관여된 낙상, 상세불명 장소","","1"
"W060","침대가 관여된 낙상, 주택","3","1"
"W061","침대가 관여된 낙상, 집단거주시설","1",""
"W062","침대가 관여된 낙상, 학교, 기타 시설 및 공공행정 구역","1",""
"W070","의자가 관여된 낙상, 주택","","2"
"W075","의자가 관여된 낙상, 상업 및 서비스 구역","1",""
"W079","의자가 관여된 낙상, 상세불명 장소","1","2"
"W100","계단에서의 낙상, 주택","1","2"
"W109","계단에서의 낙상, 상세불명 장소","4","10"
"W110","사다리에서의 낙상, 주택","1",""
"W118","사다리에서의 낙상, 기타 명시된 장소","","1"
"W119","사다리에서의 낙상, 상세불명 장소","1","1"
"W149","나무에서의 낙상, 상세불명 장소","","1"
"W178","기타 한면에서 다른 면으로 넘어짐, 기타 명시된 장소","","1"
"W179","기타 한면에서 다른 면으로 넘어짐, 상세불명 장소","2","1"
"W180","동일면상에서 기타 넘어짐, 주택","14","19"
"W181","동일면상에서 기타 넘어짐, 집단거주시설","","3"
"W184","동일면상에서 기타 넘어짐, 도로 및 고속도로","3","2"
"W187","동일면상에서 기타 넘어짐, 농장","1",""
"W188","동일면상에서 기타 넘어짐, 기타 명시된 장소","4","2"
"W189","동일면상에서 기타 넘어짐, 상세불명 장소","12","20"
"W190","상세불명의 낙상, 주택","","1"
"W199","상세불명의 낙상, 상세불명 장소","2",""
"W206","던져진, 쏘아진 또는 떨어지는 물체에 의한 타격, 산업 및 건설지역","","1"
"W209","던져진, 쏘아진 또는 떨어지는 물체에 의한 타격, 상세불명 장소","2",""
"W220","다른 물체에 의한 타격, 주택","","1"
"W2600","나이프, 장도 및 단도와 접촉, 주택","1",""
"W2609","나이프, 장도 및 단도와 접촉, 상세불명 장소","1",""
"W2687","달리 분류되지 않은 기타 날카로운 물체와 접촉, 농장","","1"
"W277","무동력 손공구와 접촉, 농장","1",""
"W299","기타 동력손공구 및 가정용 기계류와의 접촉, 상세불명 장소","","2"
"W509","타인에 의해 맞음, 부딪힘, 차임, 비틀림, 물림 또는 찰과 , 상세불명 장소","1",""
"W518","타인과 부딪힘 또는 받힘, 기타 명시된 장소","1",""
"W649","기타 및 상세불명의 생물성 기계적 힘에 노출, 상세불명 장소","","1"
"W792","기도폐색의 원인이 된 음식물의 흡입 및 섭취, 학교, 기타 시설 및 공공행정 구역","","1"
"W799","기도폐색의 원인이 된 음식물의 흡입 및 섭취, 상세불명 장소","1",""
"X169","뜨거운 난방장치, 방열기 및 파이프와 접촉, 상세불명 장소","1",""
"X500","과잉노력 및 격심한 또는 반복적 운동, 주택","1","5"
"X503","과잉노력 및 격심한 또는 반복적 운동, 운동 및 경기장","1",""
"X507","과잉노력 및 격심한 또는 반복적 운동, 농장","","2"
"X508","과잉노력 및 격심한 또는 반복적 운동, 기타 명시된 장소","1",""
"X509","과잉노력 및 격심한 또는 반복적 운동, 상세불명 장소","10","4"
"X5909","골절을 초래하는 상세불명의 요인에 노출, 상세불명 장소","8","11"
"X5990","기타 및 상세불명의 손상을 초래하는 상세불명의 요인에 노출, 주택","","1"
"X5999","기타 및 상세불명의 손상을 초래하는 상세불명의 요인에 노출, 상세불명 장소","2",""
"X801","높은 곳에서 뛰어내림에 의한 의도적 자해, 집단거주시설","","1"
"X832","기타 명시된 수단에 의한 의도적 자해, 학교, 기타 시설 및 공공행정 구역","1",""
"Y045","완력에 의한 가해, 상업 및 서비스 구역","","1"
"Y262","의도 미확인의 연기, 불 및 불꽃에 노출, 학교, 기타 시설 및 공공행정 구역","1",""
"Y441","치료용으로 사용시 유해작용을 나타내는 비타민 B12, 엽산 및 기타 항거대적모구성 빈혈제제","1",""
"Y604","내시경검사 도중에 생긴 비의도적 절단, 천자, 천공 또는 출혈","","1"
"Y617","카테터 또는 패킹 제거 도중에 체내에 불의로 남겨진 이물","1",""
"Y838","처치 당시에는 재난에 대한 언급이 없었으나 환자의 이상반응 또는 이후 합병증의 원인이 된 기타 외과적 처치","9","1"
"Y839","처치 당시에는 재난에 대한 언급이 없었으나 환자의 이상반응 또는 이후 합병증의 원인이 된 상세불명의 외과적 처치","1",""
"Z000","일반적 의학검사","3","1"
"Z038","기타 의심되는 질환 및 병태의 관찰","2","3"
"Z048","기타 명시된 이유의 검사 및 관찰","1",""
"Z080","악성 신생물에 대한 수술후 추적검사","9","6"
"Z088","악성 신생물에 대한 기타 치료후 추적검사","2",""
"Z090","기타 병태에 대한 수술후 추적검사","1",""
"Z094","골절치료후 추적검사","3","2"
"Z099","기타 병태에 대한 상세불명의 치료후 추적검사","","1"
"Z115","기타 바이러스질환에 대한 특수선별검사","12","5"
"Z459","상세불명의 이식장치의 조정 및 관리를 위하여 보건서비스와 접하고 있는 사람","1",""
"Z470","골절판 및 기타 내부고정장치의 제거를 포함한 추적치료를 위하여 보건서비스와 접하고 있는 사람","14","15"
"Z4780","관절치환술에 따른 후치료를 위하여 보건서비스와 접하고 있는 사람","2","1"
"Z4788","기타 명시된 정형외과적 추적치료를 위하여 보건서비스와 접하고 있는 사람","4",""
"Z501","기타 물리요법를 위하여 보건서비스와 접하고 있는 사람","4","2"
"Z508","기타 재활처치를 포함한 치료를 위하여 보건서비스와 접하고 있는 사람","48","14"
"Z509","상세불명의 재활처치를 포함한 치료를 위하여 보건서비스와 접하고 있는 사람","3",""
"Z511","신생물에 대한 화학요법기간를 위하여 보건서비스와 접하고 있는 사람","42","24"
"Z515","완화의료를 위하여 보건서비스와 접하고 있는 사람","34","102"
"Z530","금기증 때문에 수행되지 못한 처치를 위하여 보건서비스와 접하고 있는 사람","14","7"
"Z532","기타 및 상세불명의 이유로 인한 환자의 의사결정 때문에 수행되지 못한 처치를 위하여 보건서비스와 접하고 있는 사람","2","2"
"Z538","기타 이유로 실행되지 못한 처치를 위하여 보건서비스와 접하고 있는 사람","1",""
"Z539","상세불명의 이유로 실행되지 못한 처치를 위하여 보건서비스와 접하고 있는 사람","3",""
"Z544","골절치료후 회복기","1",""
"Z850","소화기관의 악성 신생물의 개인력","10",""
"Z851","기관, 기관지 및 폐의 악성 신생물의 개인력","1",""
"Z903","위 일부의 후천성 결여","3","1"
"Z904","소화관의 기타 부분의 후천성 결여","2",""
"Z931","위조루상태","2",""
"Z944","간이식상태","1","1"
"Z951","대동맥관상동맥우회로이식편의 존재","2",""
"Z955","관상동맥혈관성형 삽입물 및 이식편의 존재","9","1"
"Z961","안구내렌즈의 존재","13","9"
"Z9888","기타 명시된 수술후 상태","1","6"
"U071","바이러스가 확인된 코로나바이러스 질환 2019[바이러스가 확인된 코로나-19]","","169"
"U072","바이러스가 확인되지 않은 코로나바이러스 질환 2019[바이러스가 확인되지 않은 코로나-19]","","4"
"U234","중풍후유증(中風後遺證)","4",""
"U8280","카바페넴계내성","","1"
"U99","재발한 악성 신생물","1","2"
