"상병코드"," 상병명 ","국비","사비"
"K719"," 상세불명의 독성간질환 ","2","1"
"K7200"," 혼수를 동반하지 않은 급성 및 아급성 간부전 ","1","2"
"K7290"," 혼수를 동반하지 않은 상세불명의 간부전 ","23","7"
"K7291"," 혼수를 동반한 상세불명의 간부전 ","1","4"
"K738"," 달리 분류되지 않은 기타 만성 간염 ","7",""
"K739"," 상세불명의 만성 간염 ","16","4"
"K740"," 간섬유증 ","1",""
"K7419"," 간경화증,상세불명 ","3","2"
"K7439"," 원발성 담즙성 경변증,상세불명 ","1",""
"K7449"," 이차성 담즙성 간경변증,상세불명 ","1",""
"K7459"," 상세불명의 담즙성 간경변증,상세불명 ","1",""
"K7463"," 간의 기타 및 상세불명의 경변증, 대상성 ","83","17"
"K7464"," 간의 기타 및 상세불명의 경변증, 비대상성 ","40","13"
"K7469"," 간의 기타 및 상세불명의 경변증,상세불명 ","35","21"
"K750"," 간의 농양 ","14","11"
"K754"," 자가면역성 간염 ","1","2"
"K758"," 기타 명시된 염증성 간질환 ","1",""
"K759"," 상세불명의 염증성 간질환 ","","2"
"K760"," 달리 분류되지 않은 지방(변화성)간 ","5","6"
"K761"," 간의 만성 수동울혈 ","5","2"
"K763"," 간의 경색증 ","2",""
"K766"," 문맥고혈압 ","","3"
"K767"," 간신증후군 ","1",""
"K7681"," 간의 단순낭 ","1","7"
"K7688"," 기타 명시된 간질환 ","4","2"
"K769"," 상세불명의 간질환 ","1","2"
"K8000"," 폐색의 언급이 없는 급성 담낭염을 동반한 담낭의 결석 ","25","37"
"K8001"," 폐색을 동반한 급성 담낭염을 동반한 담낭의 결석 ","4","1"
"K8010"," 폐색의 언급이 없는 기타 담낭염을 동반한 담낭의 결석 ","57","74"
"K8011"," 폐색을 동반한 기타 담낭염을 동반한 담낭의 결석 ","1","2"
"K802"," 담낭염이 없는 담낭의 결석 ","","1"
"K8020"," 폐색의 언급이 없는 담낭염이 없는 담낭의 결석 ","4","6"
"K8030"," 폐색의 언급이 없는 담관염을 동반한 담관 결석 ","11","5"
"K8031"," 폐색을 동반한 담관염을 동반한 담관 결석 ","1","1"
"K8040"," 폐색의 언급이 없는 담낭염을 동반한 담관결석 ","6","4"
"K8041"," 폐색을 동반한 담낭염을 동반한 담관결석 ","","2"
"K8050"," 폐색의 언급이 없는 담관염 또는 담낭염이 없는 담관결석 ","15","17"
"K810"," 급성 담낭염 ","35","22"
"K811"," 만성 담낭염 ","20","28"
"K818"," 기타 담낭염 ","2","1"
"K819"," 상세불명의 담낭염 ","1","1"
"K820"," 담낭의 폐색 ","","1"
"K822"," 담낭의 천공 ","5","3"
"K823"," 담낭의 누공 ","1",""
"K824"," 담낭의 콜레스테롤증 ","8","18"
"K8280"," 담낭 또는 담낭관의 폴립 ","4","12"
"K8288"," 담낭관 또는 담낭의 기타 명시된 질환 ","12","16"
"K830"," 담관염 ","33","14"
"K831"," 담관의 폐색 ","10","7"
"K833"," 담관의 누공 ","2",""
"K835"," 담도낭 ","","1"
"K838"," 담도의 기타 명시된 질환 ","1","1"
"K8509"," 특발성 급성 췌장염, 상세불명 ","1",""
"K8519"," 담도 급성 췌장염, 상세불명 ","","1"
"K8589"," 기타 급성 췌장염, 상세불명 ","2",""
"K8590"," 상세불명의 급성 췌장염, 경도 ","1",""
"K8599"," 상세불명의 급성 췌장염, 상세불명 ","8","3"
"K861"," 기타 만성 췌장염 ","3","2"
"K862"," 췌장의 낭 ","","1"
"K863"," 췌장의 가성낭 ","","1"
"K868"," 췌장의 기타 명시된 질환 ","1",""
"K911"," 위수술후증후군 ","4","1"
"K912"," 달리 분류되지 않은 수술후 흡수장애 ","1","2"
"K913"," 수술후 장폐색 ","38","16"
"K914"," 결장조루 및 장조루 기능부전 ","","1"
"K918"," 달리 분류되지 않은 소화계통의 기타 처치후 장애 ","36","21"
"K920"," 토혈 ","3","2"
"K921"," 흑색변 ","10","9"
"K922"," 상세불명의 위장출혈 ","49","20"
"K928"," 소화계통의 기타 명시된 질환 ","1",""
"K929"," 소화계통의 상세불명의 질환 ","","1"
"L0102"," 수포성 농가진 ","1",""
"L0200"," 얼굴의 피부농양 ","2",""
"L0201"," 얼굴의 종기 ","1","1"
"L0210"," 목의 피부농양 ","1","1"
"L0211"," 목의 종기 ","","1"
"L0220"," 몸통의 피부농양 ","3","5"
"L0221"," 몸통의 종기 ","2","1"
"L0230"," 둔부의 피부농양 ","3","2"
"L0231"," 둔부의 종기 ","1",""
"L0240"," 사지의 피부농양 ","5","5"
"L0241"," 사지의 종기 ","","1"
"L0281"," 기타 부위의 종기 ","6","3"
"L0290"," 상세불명의 피부농양 ","1","1"
"L0300"," 손가락의 연조직염 ","3","2"
"L0301"," 발가락의 연조직염 ","1","2"
"L0310"," 팔의 연조직염 ","7","9"
"L0311"," 다리의 연조직염 ","34","28"
"L032"," 얼굴의 연조직염 ","1",""
"L0331"," 복벽의 연조직염 ","2",""
"L0334"," 등[둔부를 제외한 모든 부분]의 연조직염 ","1",""
"L0338"," 몸통의 기타 및 상세불명 연조직염 ","1",""
"L038"," 기타 부위의 연조직염 ","3",""
"L039"," 상세불명의 연조직염 ","1",""
"L040"," 얼굴, 머리 및 목의 급성 림프절염 ","1",""
"L089"," 피부 및 피하조직의 상세불명의 국소감염 ","3","1"
"L120"," 수포성 유사천포창 ","1","2"
"L209"," 상세불명의 아토피성 피부염 ","3","2"
"L210"," 두피지루 ","8","1"
"L218"," 기타 지루피부염 ","1",""
"L219"," 상세불명의 지루피부염 ","21","4"
"L22"," 기저귀[냅킨]피부염 ","6","6"
"L230"," 금속에 의한 알레르기성 접촉피부염 ","","1"
"L231"," 접착제에 의한 알레르기성 접촉피부염 ","4","2"
"L233"," 피부에 묻은 약물에 의한 알레르기성 접촉피부염 ","1",""
"L238"," 기타 요인에 의한 알레르기성 접촉피부염 ","2",""
"L239"," 상세불명 원인의 알레르기성 접촉피부염 ","8","5"
"L248"," 기타 요인에 의한 자극물접촉피부염 ","1","1"
"L249"," 상세불명 원인의 자극물접촉피부염 ","4","10"
"L251"," 피부에 묻은 약물에 의한 상세불명의 접촉피부염 ","1","1"
"L258"," 기타 물질에 의한 상세불명의 접촉피부염 ","3","4"
"L259"," 상세불명 원인의 상세불명의 접촉피부염 ","9","21"
"L26"," 탈락피부염 ","3",""
"L270"," 약물 및 약제에 의한 전신피부발진 ","16","15"
"L271"," 약물 및 약제에 의한 국소피부발진 ","7","8"
"L280"," 만성 단순태선 ","5","1"
"L281"," 결절성 가려움발진 ","5","2"
"L282"," 기타 가려움발진 ","5","8"
"L298"," 기타 가려움 ","10","2"
"L299"," 상세불명의 가려움 ","18","13"
"L300"," 동전모양피부염 ","1",""
"L301"," 발한이상[한포(汗疱)] ","1",""
"L302"," 피부자가민감화 ","1","1"
"L308"," 기타 명시된 피부염 ","3","1"
"L309"," 상세불명의 피부염 ","24","23"
"L4008"," 기타 및 상세불명의 보통건선 ","","1"
"L401"," 전신농포건선 ","1",""
"L404"," 물방울건선 ","1","1"
"L409"," 상세불명의 건선 ","2","2"
"L500"," 알레르기성 두드러기 ","1",""
"L503"," 피부묘기성 두드러기 ","","1"
"L509"," 상세불명의 두드러기 ","19","18"
"L511"," 수포성 다형홍반 ","2","1"
"L531"," 원심성 고리홍반 ","1",""
"L538"," 기타 명시된 홍반성 병태 ","2","1"
"L539"," 상세불명의 홍반성 병태 ","3","2"
"L563"," 일광두드러기 ","","1"
"L568"," 자외선에 의한 기타 명시된 급성 피부변화 ","1",""
"L570"," 광선각화증 ","3","2"
"L575"," 광선육아종 ","","1"
"L578"," 기타 비이온화방사선 만성 노출에 의한 피부변화 ","1",""
"L600"," 내향성 손발톱 ","7","5"
"L601"," 손발톱박리 ","1",""
"L602"," 손발톱만곡증 ","","1"
"L603"," 손발톱디스트로피 ","1",""
"L608"," 기타 손발톱장애 ","1","1"
"L639"," 상세불명의 원형 탈모증 ","","1"
"L659"," 상세불명의 비흉터성 모발손실 ","2",""
"L662"," 탈모성 모낭염 ","2",""
"L720"," 표피낭 ","14","11"
"L729"," 피부 및 피하조직의 상세불명의 모낭낭 ","","2"
"L7329"," 상세불명 화농성 한선염 ","1",""
"L738"," 기타 명시된 모낭장애 ","1",""
"L739"," 상세불명의 모낭장애 ","1",""
"L801"," 몸통의 백반증  ","","1"
"L810"," 염증후과다색소침착 ","1","1"
"L814"," 기타 멜라닌과다색소침착 ","","2"
"L816"," 멜라닌형성이 감소된 기타 장애 ","1",""
"L817"," 색소성 자반피부병 ","","1"
"L82"," 지루각화증 ","12","3"
"L84"," 티눈 및 굳은살 ","4","9"
"L851"," 후천성 손발바닥각화증[각피증] ","2","3"
"L853"," 피부건조증 ","62","39"
"L858"," 기타 명시된 표피의 비후 ","1","2"
"L871"," 반응성 천공콜라젠증 ","1",""
"L890"," 욕창궤양 및 압박부위 제1단계 ","15","5"
"L891"," 욕창궤양 및 압박부위 제2단계 ","96","69"
"L892"," 욕창궤양 및 압박부위 제3단계 ","104","62"
"L893"," 욕창궤양 및 압박부위 제4단계 ","40","19"
"L899"," 상세불명의 욕창궤양 및 압박부위 ","11","6"
"L905"," 피부의 흉터 병태 및 섬유증 ","","5"
"L910"," 비대성 흉터 ","3","1"
"L920"," 고리육아종 ","2",""
"L929"," 피부 및 피하조직의 상세불명의 육아종성 장애 ","2","2"
"L942"," 피부석회증 ","","2"
"L959"," 상세불명의 피부에 한정된 혈관염 ","1",""
"L97"," 달리 분류되지 않은 다리의 궤양 ","2",""
"L980"," 화농성 육아종 ","","1"
"L981"," 인공피부염 ","2",""
"L984"," 달리 분류되지 않은 피부의 만성 궤양 ","2","4"
"L988"," 피부 및 피하조직의 기타 명시된 장애 ","5","7"
"L989"," 피부 및 피하조직의 상세불명 장애 ","3","1"
"L990"," 피부의 아밀로이드증(E85.-†) ","1",""
"M0087"," 기타 명시된 세균성 병원체에 의한 관절염 및 다발관절염, 발목 및 발 ","1",""
"M0091"," 상세불명의 화농성 관절염, 어깨부분 ","2","3"
"M0092"," 상세불명의 화농성 관절염, 위팔 ","","2"
"M0093"," 상세불명의 화농성 관절염, 아래팔 ","","1"
"M0094"," 상세불명의 화농성 관절염, 손 ","1",""
"M0095"," 상세불명의 화농성 관절염, 골반 부분 및 대퇴 ","1","1"
"M0096"," 상세불명의 화농성 관절염, 아래다리 ","5","6"
"M0097"," 상세불명의 화농성 관절염, 발목 및 발 ","","4"
"M0098"," 상세불명의 화농성 관절염, 기타 부분 ","","1"
"M0293"," 상세불명의 반응성 관절병증, 아래팔 ","","1"
"M051"," 류마티스폐질환(J99.0*) ","1","2"
"M0529"," 류마티스혈관염, 상세불명 부분 ","","1"
"M05809"," 상세불명 기타 혈청검사양성 류마티스관절염, 여러 부위 ","","1"
"M05849"," 상세불명 기타 혈청검사양성 류마티스관절염, 손 ","","4"
"M05879"," 상세불명 기타 혈청검사양성 류마티스관절염, 발목 및 발 ","","4"
"M05901"," 중등도 상세불명의 혈청검사양성 류마티스관절염, 여러 부위 ","","2"
"M05939"," 상세불명 상세불명의 혈청검사양성 류마티스관절염, 아래팔 ","1",""
"M05949"," 상세불명 상세불명의 혈청검사양성 류마티스관절염, 손 ","1",""
"M05959"," 상세불명 상세불명의 혈청검사양성 류마티스관절염, 골반 부분 및 대퇴 ","","1"
"M05969"," 상세불명 상세불명의 혈청검사양성 류마티스관절염, 아래다리 ","1",""
"M05979"," 상세불명 상세불명의 혈청검사양성 류마티스관절염, 발목 및 발 ","1","1"
"M0599"," 상세불명의 혈청검사양성 류마티스관절염, 상세불명 부분 ","","1"
"M05999"," 상세불명 상세불명의 혈청검사양성 류마티스관절염, 상세불명 부분 ","","1"
"M0603"," 혈청검사음성 류마티스관절염, 아래팔 ","1",""
"M0609"," 혈청검사음성 류마티스관절염, 상세불명 부분 ","","1"
"M0610"," 성인발병 스틸병, 여러 부위 ","","2"
"M0616"," 성인발병 스틸병, 아래다리 ","","2"
"M06919"," 상세불명 상세불명의 류마티스관절염, 어깨부분 ","","1"
"M06929"," 상세불명 상세불명의 류마티스관절염, 위팔 ","1",""
"M06939"," 상세불명 상세불명의 류마티스관절염, 아래팔 ","1",""
"M06949"," 상세불명 상세불명의 류마티스관절염, 손 ","","1"
"M06969"," 상세불명 상세불명의 류마티스관절염, 아래다리 ","1","3"
"M06989"," 상세불명 상세불명의 류마티스관절염, 기타 부분 ","1",""
"M06999"," 상세불명 상세불명의 류마티스관절염, 상세불명 부분 ","1","4"
"M1002"," 특발성 통풍, 위팔 ","","1"
"M1003"," 특발성 통풍, 아래팔 ","","1"
"M1006"," 특발성 통풍, 아래다리 ","3","2"
"M1008"," 특발성 통풍, 기타 부분 ","1",""
"M1009"," 특발성 통풍, 상세불명 부분 ","1",""
"M109"," 상세불명의 통풍 ","","1"
"M1090"," 상세불명의 통풍, 여러 부위 ","1",""
"M1094"," 상세불명의 통풍, 손 ","","1"
"M1096"," 상세불명의 통풍, 아래다리 ","7","5"
"M1097"," 상세불명의 통풍, 발목 및 발 ","13","6"
"M1099"," 상세불명의 통풍, 상세불명 부분 ","1","5"
"M1226"," (착색) 융모결절성 윤활막염, 아래다리 ","1","1"
"M1234"," 재발성 류마티즘, 손 ","","1"
"M1236"," 재발성 류마티즘, 아래다리 ","","1"
"M1237"," 재발성 류마티즘, 발목 및 발 ","","1"
"M1281"," 달리 분류되지 않은 기타 명시된 관절병증, 어깨부분 ","1","3"
"M1318"," 달리 분류되지 않은 단일관절염, 기타 부분 ","","1"
"M1384"," 기타 명시된 관절염, 손 ","","1"
"M1386"," 기타 명시된 관절염, 아래다리 ","","1"
"M1391"," 상세불명의 관절염, 어깨부분 ","","1"
"M1393"," 상세불명의 관절염, 아래팔 ","1",""
"M1394"," 상세불명의 관절염, 손 ","","1"
"M1395"," 상세불명의 관절염, 골반 부분 및 대퇴 ","","1"
"M1396"," 상세불명의 관절염, 아래다리 ","","2"
"M1397"," 상세불명의 관절염, 발목 및 발 ","1",""
"M1398"," 상세불명의 관절염, 기타 부분 ","","1"
"M1399"," 상세불명의 관절염, 상세불명 부분 ","1",""
"M146"," 신경병성 관절병증 ","","1"
"M151"," (관절병증을 동반한) 헤베르덴결절 ","","1"
"M158"," 기타 다발관절증 ","1",""
"M160"," 양쪽 원발성 고관절증 ","1",""
"M161"," 기타 원발성 고관절증 ","3","6"
"M165"," 기타 외상후 고관절증 ","1",""
"M167"," 기타 이차성 고관절증 ","","2"
"M169"," 상세불명의 고관절증 ","3","2"
"M170"," 양쪽 원발성 무릎관절증 ","28","194"
"M171"," 기타 원발성 무릎관절증 ","77","167"
"M173"," 기타 외상후 무릎관절증 ","1",""
"M175"," 기타 이차성 무릎관절증 ","1",""
"M179"," 상세불명의 무릎관절증 ","1","5"
"M183"," 제1수근중수관절의 기타 외상후 관절증 ","","1"
"M1901"," 기타 관절의 원발성 관절증, 어깨부분 ","4","2"
"M1902"," 기타 관절의 원발성 관절증, 위팔 ","1","1"
"M1903"," 기타 관절의 원발성 관절증, 아래팔 ","1",""
"M1904"," 기타 관절의 원발성 관절증, 손 ","3",""
"M1907"," 기타 관절의 원발성 관절증, 발목 및 발 ","4",""
"M1911"," 기타 관절의 외상후 관절증, 어깨부분 ","2","4"
"M1917"," 기타 관절의 외상후 관절증, 발목 및 발 ","6",""
"M1982"," 기타 명시된 관절증, 위팔 ","","1"
"M1991"," 상세불명의 관절증, 어깨부분 ","","2"
"M1992"," 상세불명의 관절증, 위팔 ","","2"
"M1993"," 상세불명의 관절증, 아래팔 ","2",""
"M1994"," 상세불명의 관절증, 손 ","7","1"
"M1996"," 상세불명의 관절증, 아래다리 ","1","2"
"M1997"," 상세불명의 관절증, 발목 및 발 ","9","9"
"M1999"," 상세불명의 관절증, 상세불명 부분 ","1","1"
"M2000"," 망치손가락 ","1",""
"M2008"," 손가락의 기타 변형 ","1",""
"M201"," 외반무지(후천성) ","11","27"
"M203"," 무지의 기타 변형(후천성) ","1",""
"M204"," 기타 망치발가락(후천성) ","1","4"
"M205"," 발가락의 기타 변형(후천성) ","1","1"
"M2107"," 달리 분류되지 않은 외반변형, 발목 및 발 ","2","2"
"M2117"," 달리 분류되지 않은 내반변형, 발목 및 발 ","4","5"
"M2137"," 손처짐 또는 발처짐(후천성), 발목 및 발 ","","1"
"M2186"," 사지의 기타 명시된 후천변형, 아래다리 ","1","1"
"M2321"," 오래된 찢김 또는 손상으로 인한 반달연골의 장애, 내측반달연골 ","16","30"
"M2322"," 오래된 찢김 또는 손상으로 인한 반달연골의 장애, 외측반달연골 ","4","6"
"M2332"," 기타 반달연골장애, 외측반달연골 ","","1"
"M234"," 무릎안의 유리체 ","1","1"
"M2353"," 무릎의 만성 불안정, 전십자인대 ","1",""
"M2381"," 무릎의 기타 내부장애, 내측반달연골 ","","1"
"M2383"," 무릎의 기타 내부장애, 전십자인대 ","1",""
"M2384"," 무릎의 기타 내부장애, 후십자인대 ","","1"
"M2399"," 무릎의 상세불명의 내부장애, 상세불명의 연골 또는 인대 ","1",""
"M2401"," 관절안의 유리체, 어깨부분 ","","3"
"M2406"," 관절안의 유리체, 아래다리 ","1",""
"M2411"," 기타 관절연골장애, 어깨부분 ","1",""
"M2416"," 기타 관절연골장애, 아래다리 ","1",""
"M2421"," 인대장애, 어깨부분 ","2",""
"M2427"," 인대장애, 발목 및 발 ","1",""
"M2428"," 인대장애, 기타 부분 ","9","9"
"M2441"," 관절의 재발성 탈구 및 불완전탈구, 어깨부분 ","4","1"
"M2444"," 관절의 재발성 탈구 및 불완전탈구, 손 ","","1"
"M2446"," 관절의 재발성 탈구 및 불완전탈구, 아래다리 ","","1"
"M2457"," 관절의 구축, 발목 및 발 ","1",""
"M2462"," 관절의 강직증, 위팔 ","","1"
"M2466"," 관절의 강직증, 아래다리 ","1",""
"M2527"," 동요관절, 발목 및 발 ","","1"
"M2532"," 관절의 기타 불안정, 위팔 ","1",""
"M2537"," 관절의 기타 불안정, 발목 및 발 ","","2"
"M2546"," 관절의 삼출액, 아래다리 ","1",""
"M2551"," 관절통, 어깨부분 ","2",""
"M2552"," 관절통, 위팔 ","","1"
"M2555"," 관절통, 골반 부분 및 대퇴 ","1",""
"M2556"," 관절통, 아래다리 ","1",""
"M2557"," 관절통, 발목 및 발 ","1","1"
"M2559"," 관절통, 상세불명 부분 ","2","1"
"M2561"," 달리 분류되지 않은 관절의 경직, 어깨부분 ","2",""
"M2572"," 골증식체, 위팔 ","","1"
"M2577"," 골증식체, 발목 및 발 ","2","1"
"M2581"," 기타 명시된 관절장애, 어깨부분 ","1",""
"M2587"," 기타 명시된 관절장애, 발목 및 발 ","","1"
"M311"," 혈전성 미세혈관병증 ","","1"
"M318"," 기타 명시된 괴사성 혈관병증 ","4",""
"M321"," 기관 또는 계통 침범을 동반한 전신홍반루푸스 ","1","1"
"M331"," 기타 피부근염 ","","1"
"M332"," 다발근염 ","4",""
"M348"," 기타 형태의 전신경화증 ","","1"
"M349"," 상세불명의 전신경화증 ","1",""
"M350"," 건조증후군[쉐그렌] ","1",""
"M3529"," 상세불명의 베체트병 ","2",""
"M353"," 류마티스성 다발근통 ","1","1"
"M4014"," 기타 이차성 척주후만증, 흉추부 ","","1"
"M4022"," 기타 및 상세불명의 척주후만증, 경부 ","1","1"
"M4026"," 기타 및 상세불명의 척주후만증, 요추부 ","1",""
"M4196"," 상세불명의 척주측만증, 요추부 ","1","2"
"M4306"," 척추분리증, 요추부 ","4","4"
"M4309"," 척추분리증, 상세불명의 부위 ","","1"
"M4312"," 척추전방전위증, 경부 ","","4"
"M4314"," 척추전방전위증, 흉추부 ","1",""
"M4316"," 척추전방전위증, 요추부 ","21","50"
"M4317"," 척추전방전위증, 요천부 ","7","9"
"M4318"," 척추전방전위증, 천추 및 천미추부 ","","1"
"M4319"," 척추전방전위증, 상세불명의 부위 ","","2"
"M4617"," 달리 분류되지 않은 천장골염, 요천부 ","1",""
"M4629"," 척추의 골수염, 상세불명의 부위 ","1","2"
"M4650"," 기타 감염성 척추병증, 척추의 여러 부위 ","","1"
"M4656"," 기타 감염성 척추병증, 요추부 ","8","7"
"M4657"," 기타 감염성 척추병증, 요천부 ","3",""
"M4659"," 기타 감염성 척추병증, 상세불명의 부위 ","1",""
"M4686"," 기타 명시된 염증성 척추병증, 요추부 ","","1"
"M4687"," 기타 명시된 염증성 척추병증, 요천부 ","","1"
"M4712"," 척수병증을 동반한 기타 척추증, 경부 ","1","1"
"M4714"," 척수병증을 동반한 기타 척추증, 흉추부 ","","1"
"M4716"," 척수병증을 동반한 기타 척추증, 요추부 ","1",""
"M4782"," 기타 척추증, 경부 ","1",""
"M4786"," 기타 척추증, 요추부 ","15","14"
"M4789"," 기타 척추증, 상세불명의 부위 ","1","2"
"M4796"," 상세불명의 척추증, 요추부 ","1","2"
"M4797"," 상세불명의 척추증, 요천부 ","1",""
"M4799"," 상세불명의 척추증, 상세불명의 부위 ","1",""
"M4800"," 척추협착, 척추의 여러 부위 ","","2"
"M4802"," 척추협착, 경부 ","23","15"
"M4803"," 척추협착, 경흉추부 ","2",""
"M4804"," 척추협착, 흉추부 ","1",""
"M4805"," 척추협착, 흉요추부 ","1",""
"M4806"," 척추협착, 요추부 ","205","223"
"M4807"," 척추협착, 요천부 ","32","24"
"M4808"," 척추협착, 천추 및 천미추부 ","1",""
"M4809"," 척추협착, 상세불명의 부위 ","6","1"
"M4812"," 강직성 과다골화증[포레스티어], 경부 ","2","1"
"M4822"," 키스척추, 경부 ","","1"
"M4834"," 외상성 척추병증, 흉추부 ","1",""
"M4836"," 외상성 척추병증, 요추부 ","4","1"
"M4854"," 달리 분류되지 않은 허탈척추, 흉추부 ","13","8"
"M4855"," 달리 분류되지 않은 허탈척추, 흉요추부 ","1","7"
"M4856"," 달리 분류되지 않은 허탈척추, 요추부 ","21","39"
"M4857"," 달리 분류되지 않은 허탈척추, 요천부 ","1","3"
"M4858"," 달리 분류되지 않은 허탈척추, 천추 및 천미추부 ","1","1"
"M4859"," 달리 분류되지 않은 허탈척추, 상세불명의 부위 ","1","2"
"M4882"," 기타 명시된 척추병증, 경부 ","3","1"
"M4950"," 달리 분류된 질환에서의 허탈척추, 척추의 여러 부위 ","1",""
"M4952"," 달리 분류된 질환에서의 허탈척추, 경부 ","1","2"
"M4954"," 달리 분류된 질환에서의 허탈척추, 흉추부 ","6","1"
"M4955"," 달리 분류된 질환에서의 허탈척추, 흉요추부 ","1",""
"M4956"," 달리 분류된 질환에서의 허탈척추, 요추부 ","4","4"
"M4958"," 달리 분류된 질환에서의 허탈척추, 천추 및 천미추부 ","","1"
"M500"," 척수병증을 동반한 경추간판장애(G99.2*) ","4","7"
"M501"," 신경뿌리병증을 동반한 경추간판장애 ","4","2"
"M502"," 기타 경추간판전위 ","14","7"
"M503"," 기타 경추간판변성 ","1","1"
"M510"," 척수병증을 동반한 요추 및 기타 추간판장애(G99.2*) ","1",""
"M511"," 신경뿌리병증을 동반한 요추 및 기타 추간판장애(G55.1*) ","19","13"
"M512"," 기타 명시된 추간판전위 ","82","74"
"M513"," 기타 명시된 추간판변성 ","2",""
"M514"," 쉬몰결절 ","1",""
"M5322"," 척추불안정, 경부 ","1","2"
"M5326"," 척추불안정, 요추부 ","4","2"
"M5338"," 달리 분류되지 않은 천미추장애, 천추 및 천미추부 ","","1"
"M5386"," 기타 명시된 등병증, 요추부 ","1",""
"M5387"," 기타 명시된 등병증, 요천부 ","1",""
"M5412"," 신경뿌리병증, 경부 ","4","1"
"M5413"," 신경뿌리병증, 경흉추부 ","1","1"
"M5415"," 신경뿌리병증, 흉요추부 ","1",""
"M5416"," 신경뿌리병증, 요추부 ","6","3"
"M5417"," 신경뿌리병증, 요천부 ","8","7"
"M5418"," 신경뿌리병증, 천추 및 천미추부 ","","1"
"M5419"," 신경뿌리병증, 상세불명의 부위 ","1","1"
"M5456"," 요통, 요추부 ","2",""
"M5459"," 요통, 상세불명의 부위 ","","2"
"M6001"," 감염성 근염, 어깨부분 ","","1"
"M6005"," 감염성 근염, 골반 부분 및 대퇴 ","1","1"
"M6007"," 감염성 근염, 발목 및 발 ","","1"
"M6008"," 감염성 근염, 기타 부분 ","","4"
"M6009"," 감염성 근염, 상세불명 부분 ","","1"
"M6016"," 간질성 근염, 아래다리 ","","1"
"M6028"," 달리 분류되지 않은 연조직의 이물육아종, 기타 부분 ","1",""
"M6095"," 상세불명의 근염, 골반 부분 및 대퇴 ","1",""
"M6098"," 상세불명의 근염, 기타 부분 ","","1"
"M6196"," 근육의 상세불명의 석회화 및 골화, 아래다리 ","1",""
"M6256"," 달리 분류되지 않은 근육 소모 및 위축, 아래다리 ","1",""
"M6261"," 근육긴장, 어깨부분 ","","1"
"M6288"," 근육의 기타 명시된 장애, 기타 부분 ","2","1"
"M6289"," 근육의 기타 명시된 장애, 상세불명 부분 ","4","3"
"M6513"," 기타 감염성 (힘줄)윤활막염, 아래팔 ","1",""
"M6523"," 석회성 힘줄염, 아래팔 ","1",""
"M6528"," 석회성 힘줄염, 기타 부분 ","","1"
"M6534"," 방아쇠손가락, 손 ","","4"
"M654"," 요골붓돌기힘줄윤활막염[드퀘르벵] ","1",""
"M6586"," 기타 윤활막염 및 힘줄윤활막염, 아래다리 ","1",""
"M6591"," 상세불명의 윤활막염 및 힘줄윤활막염, 어깨부분 ","","1"
"M6593"," 상세불명의 윤활막염 및 힘줄윤활막염, 아래팔 ","1",""
"M6594"," 상세불명의 윤활막염 및 힘줄윤활막염, 손 ","1",""
"M6595"," 상세불명의 윤활막염 및 힘줄윤활막염, 골반 부분 및 대퇴 ","1",""
"M6596"," 상세불명의 윤활막염 및 힘줄윤활막염, 아래다리 ","2","3"
"M6597"," 상세불명의 윤활막염 및 힘줄윤활막염, 발목 및 발 ","","2"
"M6743"," 결절종, 아래팔 ","1",""
"M6746"," 결절종, 아래다리 ","","2"
"M6747"," 결절종, 발목 및 발 ","","1"
"M6748"," 결절종, 기타 부분 ","","1"
"M6786"," 윤활막 및 힘줄의 기타 명시된 장애, 아래다리 ","","2"
"M6788"," 윤활막 및 힘줄의 기타 명시된 장애, 기타 부분 ","1",""
"M702"," 주두윤활낭염 ","2","3"
"M704"," 무릎뼈앞윤활낭염 ","1","1"
"M707"," 고관절의 기타 윤활낭염 ","1","1"
"M7117"," 기타 감염성 윤활낭염, 발목 및 발 ","","1"
"M712"," 오금의 윤활막낭[베이커] ","2","9"
"M7136"," 기타 윤활낭낭, 아래다리 ","1",""
"M7137"," 기타 윤활낭낭, 발목 및 발 ","","1"
"M7156"," 달리 분류되지 않은 기타 윤활낭염, 아래다리 ","1",""
"M7157"," 달리 분류되지 않은 기타 윤활낭염, 발목 및 발 ","4","2"
"M7193"," 상세불명의 윤활낭병증, 아래팔 ","","1"
"M722"," 발바닥근막성 섬유종증 ","2",""
"M7246"," 거짓육종성 섬유종증, 아래다리 ","1",""
"M7265"," 괴사성 근막염, 골반 부분 및 대퇴 ","1",""
"M7266"," 괴사성 근막염, 아래다리 ","1",""
"M7267"," 괴사성 근막염, 발목 및 발 ","1","2"
"M7268"," 괴사성 근막염, 기타 부분 ","1",""
"M72900"," 근막염 NOS, 여러 부위 ","3",""
"M72970"," 근막염 NOS, 발목 및 발 ","","1"
"M750"," 어깨의 유착성 관절낭염 ","6","2"
"M751"," 회전근개증후군 ","124","149"
"M753"," 어깨의 석회성 힘줄염 ","5","4"
"M754"," 어깨의 충격증후군 ","","2"
"M755"," 어깨의 윤활낭염 ","7","7"
"M758"," 기타 어깨병변 ","2",""
"M7635"," 장경골띠증후군, 골반 부분 및 대퇴 ","1",""
"M766"," 아킬레스힘줄염 ","","2"
"M7687"," 발을 제외한 다리의 기타 골부착부병증, 발목 및 발 ","2","1"
"M771"," 외측상과염 ","","1"
