상병코드,상병명,국비,사비 
W222,"다른 물체에 의한 타격, 학교, 기타 시설 및 공공행정 구역",1,1
W229,"다른 물체에 의한 타격, 상세불명 장소",1,1
W238,"물체 속이나 사이에 붙잡힘, 으깨짐, 뭉개짐 또는 끼임, 기타 명시된 장소",0,1
W2689,"달리 분류되지 않은 기타 날카로운 물체와 접촉, 상세불명 장소",1,0
W2699,"상세불명의 날카로운 물체와 접촉, 상세불명 장소",1,0
W270,"무동력 손공구와 접촉, 주택",1,0
W546,"개에 물림 또는 부딪힘, 산업 및 건설지역",0,2
W559,"기타 포유동물에 의한 물림 또는 부딪힘, 상세불명 장소",1,0
W642,"기타 및 상세불명의 생물성 기계적 힘에 노출, 학교, 기타 시설 및 공공행정 구역",0,1
W649,"기타 및 상세불명의 생물성 기계적 힘에 노출, 상세불명 장소",1,0
X089,"기타 명시된 연기, 불 및 불꽃에 노출, 상세불명 장소",0,1
X119,"뜨거운 수돗물과 접촉, 상세불명 장소",1,0
X410,"달리 분류되지 않은 항뇌전증제, 진정제-수면제, 항파킨슨제, 정신작용약물에 의한 불의의 중독 및 노출, 주택",0,1
X500,"과잉노력 및 격심한 또는 반복적 운동, 주택",0,1
X507,"과잉노력 및 격심한 또는 반복적 운동, 농장",1,0
X508,"과잉노력 및 격심한 또는 반복적 운동, 기타 명시된 장소",2,0
X509,"과잉노력 및 격심한 또는 반복적 운동, 상세불명 장소",7,7
X580,"기타 명시된 요인에 노출, 주택",1,0
X589,"기타 명시된 요인에 노출, 상세불명 장소",1,0
X5901,"골절을 초래하는 상세불명의 요인에 노출, 집단거주시설",0,1
X5902,"골절을 초래하는 상세불명의 요인에 노출, 학교, 기타 시설 및 공공행정 구역",1,0
X5909,"골절을 초래하는 상세불명의 요인에 노출, 상세불명 장소",19,35
X5992,"기타 및 상세불명의 손상을 초래하는 상세불명의 요인에 노출, 학교, 기타 시설 및 공공행정 구역",0,1
X5999,"기타 및 상세불명의 손상을 초래하는 상세불명의 요인에 노출, 상세불명 장소",13,7
X640,"기타 및 상세불명의 약물, 약제 및 생물학적 물질에 의한 자의의 중독 및 노출, 주택",0,1
Y401,치료용으로 사용시 유해작용을 나타내는 세팔로스포린 및 기타 베타락탐 항생제,0,1
Y433,치료용으로 사용시 유해작용을 나타내는 기타 항암제,0,1
Y529,치료용으로 사용시 유해작용을 나타내는 주로 심혈관계통에 영향을 주는 기타 및 상세불명의 약물,1,0
Y575,치료용으로 사용시 유해작용을 나타내는 X-선 대조물질,0,2
Y578,치료용으로 사용시 유해작용을 나타내는 기타 약물 및 약제,0,1
Y579,치료용으로 사용시 유해작용을 나타내는 상세불명의 약물 또는 약제,0,1
Y590,치료용으로 사용시 유해작용을 나타내는 바이러스백신,0,1
Y600,"외과적 수술 도중에 생긴 비의도적 절단, 천자, 천공 또는 출혈",0,1
Y604,"내시경검사 도중에 생긴 비의도적 절단, 천자, 천공 또는 출혈",1,8
Y608,"기타 외과적 및 내과적 치료 도중에 생긴 비의도적 절단, 천자, 천공 또는 출혈",1,0
Y831,처치 당시에는 재난에 대한 언급이 없었으나 환자의 이상반응 또는 이후 합병증의 원인이 된 인공 내부장치 이식의 외과적 수술,14,8
Y832,"처치 당시에는 재난에 대한 언급이 없었으나 환자의 이상반응 또는 이후 합병증의 원인이 된 연결, 우회로 또는 이식의 외과적 수술",1,1
Y835,처치 당시에는 재난에 대한 언급이 없었으나 환자의 이상반응 또는 이후 합병증의 원인이 된 사지의 절단,4,0
Y836,처치 당시에는 재난에 대한 언급이 없었으나 환자의 이상반응 또는 이후 합병증의 원인이 된 기타 기관의 (부분)(전체)절제,0,2
Y838,처치 당시에는 재난에 대한 언급이 없었으나 환자의 이상반응 또는 이후 합병증의 원인이 된 기타 외과적 처치,6,2
Y839,처치 당시에는 재난에 대한 언급이 없었으나 환자의 이상반응 또는 이후 합병증의 원인이 된 상세불명의 외과적 처치,1,0
Y848,처치 당시에는 재난에 대한 언급이 없었으나 환자의 이상반응 또는 이후 합병증의 원인이 된 기타 의학적 처치,1,1
Y850,자동차사고의 후유증,0,3
Z031,"의심되는 악성 신생물에 대한 관찰, 배제된",37,30
Z035,"기타 의심되는 심혈관질환의 관찰, 배제된",0,1
Z038,"기타 의심되는 질환 및 병태의 관찰, 배제된",144,9
Z080,악성 신생물에 대한 수술후 추적검사,1,0
Z115,기타 바이러스질환에 대한 특수선별검사,96,6
Z208,기타 전염성 질환에 접촉 및 노출,48,3
Z209,상세불명의 전염성 질환에 접촉 및 노출,2,0
Z223,기타 명시된 세균성 질환의 보균자,2,0
Z290,격리,140,98
Z470,골절판 및 기타 내부고정장치의 제거를 포함한 추적치료를 위하여 보건서비스와 접하고 있는 사람,20,22
Z4780,관절치환술에 따른 후치료를 위하여 보건서비스와 접하고 있는 사람,7,5
Z4788,기타 명시된 정형외과적 추적치료를 위하여 보건서비스와 접하고 있는 사람,11,13
Z488,기타 명시된 외과적 추적치료를 위하여 보건서비스와 접하고 있는 사람,6,29
Z509,상세불명의 재활처치를 포함한 치료를 위하여 보건서비스와 접하고 있는 사람,82,21
Z515,완화의료를 위하여 보건서비스와 접하고 있는 사람,51,186
Z532,기타 및 상세불명의 이유로 인한 환자의 의사결정 때문에 수행되지 못한 처치를 위하여 보건서비스와 접하고 있는 사람,1,2
Z538,기타 이유로 실행되지 못한 처치를 위하여 보건서비스와 접하고 있는 사람,12,12
Z540,수술후 회복기,14,0
Z544,골절치료후 회복기,0,2
Z548,기타 치료후 회복기,1,0
Z753,보건시설을 이용하지 못하거나 갈 수 없는 문제,16,0
Z850,소화기관의 악성 신생물의 개인력,13,5
Z851,"기관, 기관지 및 폐의 악성 신생물의 개인력",0,1
Z901,유방의 후천성 결여,0,2
Z902,폐[일부]의 후천성 결여,3,4
Z903,위 일부의 후천성 결여,6,2
Z904,소화관의 기타 부분의 후천성 결여,0,5
Z907,생식기관의 후천성 결여,2,2
Z933,결장조루상태,1,0
Z944,간이식상태,0,2
Z950,심장전자장치의 존재,2,3
Z952,인공심장판막의 존재,6,0
Z955,관상동맥혈관성형 삽입물 및 이식편의 존재,26,55
Z961,안구내렌즈의 존재,117,79
Z9663,고관절삽입물의 존재,3,3
Z9664,무릎관절삽입물의 존재,0,12
Z988,기타 명시된 수술후 상태,0,2
