"상병코드","상병명","국비","사비"
"A1590","세균학적 및 조직학적으로 확인된 공동이 있는 상세불명의 호흡기결핵","","1"
"A1520","조직학적으로 확인된 공동이 있는 폐결핵","","1"
"A099","상세불명 기원의 위장염 및 결장염","20","21"
"A090","감염성 기원의 기타 및 상세불명의 위장염 및 결장염","2","6"
"A084","상세불명의 바이러스성 장감염","1","2"
"A0838","기타 바이러스장염","1",""
"A052","클로스트리듐 퍼프린젠스[클로스트리듐 웰치]에 의한 식중독","1",""
"A049","상세불명의 세균성 장감염","","1"
"A048","기타 명시된 세균성 장감염","2","1"
"A047","클로스트리듐 디피실리에 의한 장결장염","7","10"
