"상병코드"," 상병명 ","국비","사비"
"H3580"," 망막부종 ","39","37"
"H3588"," 기타 명시된 망막장애 ","9","11"
"H359"," 상세불명의 망막장애 ","","1"
"H360"," 당뇨병성 망막병증(4단위 및 5단위 숫자 .30, .31, .32, .33에 해당되는 E10-E14+) ","179","87"
"H400"," 녹내장 의심 ","3","4"
"H4012"," 수정체의 거짓낙설을 동반한 수정체낭성 녹내장 ","","1"
"H4019"," 상세불명의 원발성 개방우각녹내장 ","1","5"
"H4020"," 급성 폐쇄우각녹내장 ","1","1"
"H4021"," 만성 폐쇄우각녹내장 ","1",""
"H4029"," 상세불명의 원발성 폐쇄우각녹내장 ","","3"
"H405"," 기타 눈장애에 따른 이차성 녹내장 ","7","2"
"H408"," 기타 녹내장 ","1",""
"H409"," 상세불명의 녹내장 ","157","150"
"H430"," 유리체탈출 ","","1"
"H431"," 유리체출혈 ","31","7"
"H4338"," 기타 유리체혼탁 ","8","3"
"H4388"," 유리체의 기타 장애 ","47","37"
"H440"," 화농성 안내염 ","4","2"
"H441"," 기타 안내염 ","1","1"
"H442"," 퇴행성 근시 ","","1"
"H447"," 잔류(오래된) 안구내이물, 비자기성 ","1",""
"H458"," 달리 분류된 질환에서의 유리체 및 안구의 기타 장애 ","","1"
"H46"," 시신경염 ","","2"
"H470"," 달리 분류되지 않은 시신경의 장애 ","","3"
"H490"," 제3뇌[동안]신경마비 ","4",""
"H492"," 제6뇌[외전]신경마비 ","1",""
"H498"," 기타 마비성 사시 ","2",""
"H500"," 수렴공동사시 ","","1"
"H501"," 분산공동사시 ","","2"
"H5020"," 상사시 ","1",""
"H5032"," 간헐성 외사시 ","1",""
"H5051"," 외사위 ","","1"
"H509"," 상세불명의 사시 ","","1"
"H521"," 근시 ","","1"
"H523"," 부동시 및 부등상시 ","1",""
"H531"," 자각적 시각장애 ","2",""
"H532"," 복시(複視) ","3",""
"H534"," 시야결손 ","1","2"
"H538"," 기타 시각장애 ","","1"
"H539"," 상세불명의 시각장애 ","2",""
"H540"," 양안실명 ","1",""
"H542"," 양안의 중등도 시력장애 ","1",""
"H544"," 단안실명 ","4",""
"H549"," 상세불명의 시력장애(양안의) ","","1"
"H570"," 동공기능의 이상 ","3","2"
"H571"," 눈통증 ","3",""
"H588"," 달리 분류된 질환에서의 눈 및 눈부속기의 기타 장애 ","1",""
"H598"," 눈 및 눈부속기의 기타 처치후 장애 ","13","21"
"H601"," 외이의 연조직염 ","1",""
"H602"," 악성 외이도염 ","3","1"
"H604"," 외이의 진주종 ","2","1"
"H6080"," 만성 외이도염 NOS ","","1"
"H609"," 상세불명의 외이도염 ","5","5"
"H6100"," 외이의 급성 연골막염 ","1",""
"H6109"," 외이의 상세불명 연골막염 ","","1"
"H6111"," 귓바퀴의 혈종 ","2",""
"H6118"," 귓바퀴의 기타 비감염성 장애 ","1",""
"H612"," 귀지떡 ","6","6"
"H6188"," 외이의 기타 명시된 장애 ","1","2"
"H622"," 진균증에서의 외이도염 ","2",""
"H65180"," 기타 급성 비화농성 중이염, 한쪽 또는 상세불명 ","1",""
"H6520"," 만성 장액성 중이염, 한쪽 또는 상세불명 ","1",""
"H6590"," 상세불명의 비화농성 중이염, 한쪽 또는 상세불명 ","3","5"
"H6610"," 만성 이관고실의 화농성 중이염, 한쪽 또는 상세불명 ","13","22"
"H6611"," 만성 이관고실의 화농성 중이염, 양쪽 ","1",""
"H6630"," 기타 만성 화농성 중이염, 한쪽 또는 상세불명 ","1","1"
"H6631"," 기타 만성 화농성 중이염, 양쪽 ","1",""
"H6690"," 상세불명의 중이염, 한쪽 또는 상세불명 ","38","27"
"H6691"," 상세불명의 중이염, 양쪽 ","8","3"
"H690"," 개방성 귀인두관 ","1",""
"H711"," 중이의 후천성 진주종 ","4","4"
"H720"," 고막의 중심천공 ","12","7"
"H729"," 고막의 상세불명 천공 ","30","29"
"H738"," 고막의 기타 명시된 장애 ","5",""
"H748"," 중이 및 유돌의 기타 명시된 장애 ","1",""
"H749"," 중이 및 유돌의 상세불명 장애 ","1",""
"H810"," 메니에르병 ","6","1"
"H811"," 양성 발작성 현기증 ","5","15"
"H812"," 전정신경세포염 ","4","2"
"H8130"," 기타 이성 현기증 ","1","1"
"H8138"," 기타 말초성 현기증 ","","3"
"H814"," 중추기원의 현기증 ","1",""
"H819"," 전정기능의 상세불명 장애 ","3",""
"H830"," 미로염 ","","4"
"H903"," 양쪽 감각신경성 청력소실 ","52","30"
"H904"," 한쪽 감각신경성 청력소실, 반대편 청력은 정상 ","10","1"
"H905"," 상세불명의 감각신경성 청력소실 ","1","3"
"H906"," 전음성 및 감각신경성이 혼합된 양쪽 청력소실 ","4","4"
"H907"," 전음성 및 감각신경성이 혼합된 한쪽 청력소실, 반대편 청력은 정상 ","5","2"
"H9110"," 노년난청, 한쪽 ","1",""
"H9111"," 노년난청, 양쪽 ","3","1"
"H9119"," 노년난청, 상세불명 쪽 ","","1"
"H9120"," 돌발성 특발성 청력소실, 한쪽 ","21","15"
"H9121"," 돌발성 특발성 청력소실, 양쪽 ","1","2"
"H9129"," 돌발성 특발성 청력소실, 상세불명 쪽 ","","1"
"H9181"," 기타 명시된 청력소실, 양쪽 ","","1"
"H9190"," 상세불명의 청력소실, 한쪽 ","","1"
"H9191"," 상세불명의 청력소실, 양쪽 ","1","2"
"H9199"," 상세불명의 청력소실, 상세불명 쪽 ","1",""
"H920"," 귀통증 ","2","1"
"H921"," 귓물 ","1",""
"H9309"," 상세불명의 귀의 퇴행성 및 혈관성 장애 ","1",""
"H931"," 이명 ","11","3"
"H932"," 기타 청각의 이상 ","4","3"
"H938"," 귀의 기타 명시된 장애 ","","1"
"H940"," 달리 분류된 감염성 및 기생충성 질환에서의 청신경염 ","1","1"
"H950"," 유돌절제후공동의 재발성 진주종 ","2","3"
"H958"," 귀 및 유돌의 기타 처치후 장애 ","1",""
"I050"," 승모판협착 ","","3"
"I052"," 기능부전이 있는 승모판협착 ","","1"
"I058"," 기타 승모판질환 ","","1"
"I060"," 류마티스성 대동맥판협착 ","","1"
"I071"," 삼첨판기능부전 ","6","6"
"I080"," 승모판 및 대동맥판의 장애 ","3","2"
"I081"," 승모판 및 삼첨판의 장애 ","","1"
"I082"," 대동맥판 및 삼첨판의 장애 ","","1"
"I101"," 악성 고혈압 ","","2"
"I109"," 기타 및 상세불명의 원발성 고혈압 ","5095","4558"
"I120"," 신부전을 동반한 고혈압성 신장병 ","2","2"
"I1520"," 부신종양에 의한 고알도스테론증 ","1",""
"I1528"," 기타 내분비장애에 따른 이차성 고혈압 ","","1"
"I159"," 상세불명의 이차성 고혈압 ","","1"
"I200"," 불안정협심증 ","27","13"
"I201"," 연축의 기재가 있는 협심증 ","3","7"
"I2080"," 비정형협심증 ","1",""
"I2088"," 기타 형태의 협심증 ","27","14"
"I209"," 상세불명의 협심증 ","114","65"
"I210"," 전벽의 급성 전층심근경색증 ","2","1"
"I211"," 하벽의 급성 전층심근경색증 ","","2"
"I213"," 상세불명 부위의 급성 전층심근경색증 ","1","1"
"I214"," 급성 심내막하심근경색증 ","31","25"
"I219"," 상세불명의 급성 심근경색증 ","9","11"
"I240"," 심근경색증을 유발하지 않은 관상동맥혈전증 ","1",""
"I241"," 드레슬러증후군 ","1",""
"I249"," 상세불명의 급성 허혈심장병 ","2",""
"I250"," 죽상경화성 심혈관질환으로 기술된 것 ","4","1"
"I251"," 죽상경화성 심장병 ","265","141"
"I252"," 오래된 심근경색증 ","5",""
"I253"," 심장의 동맥류 ","1","1"
"I254"," 관상동맥류 및 박리 ","","2"
"I255"," 허혈심근병증 ","15","2"
"I256"," 무증상성 심근허혈 ","3","1"
"I259"," 상세불명의 만성 허혈심장병 ","52","24"
"I269"," 급성 폐심장증에 대한 언급이 없는 폐색전증 ","33","22"
"I270"," 원발성 폐동맥고혈압 ","3","2"
"I272"," 기타 이차성 폐동맥고혈압 ","17","20"
"I279"," 상세불명의 폐성 심장병 ","2","1"
"I300"," 급성 비특이성 특발성 심장막염 ","1",""
"I309"," 상세불명의 급성 심장막염 ","2","1"
"I310"," 만성 유착성 심장막염 ","1","1"
"I311"," 만성 협착성 심장막염 ","2","1"
"I313"," 심낭삼출액(비염증성) ","26","14"
"I319"," 심장막의 상세불명의 질환 ","1",""
"I330"," 급성 및 아급성 감염성 심내막염 ","12","7"
"I340"," 승모판기능부전 ","7","6"
"I341"," 승모판탈출 ","1","2"
"I350"," 대동맥판협착 ","40","44"
"I351"," 대동맥판기능부전 ","8","4"
"I352"," 기능부전을 동반한 대동맥판협착 ","2","1"
"I358"," 기타 대동맥판장애 ","3","1"
"I361"," 비류마티스성 삼첨판기능부전 ","2","3"
"I409"," 상세불명의 급성 심근염 ","1","1"
"I420"," 확장성 심근병증 ","3","3"
"I4220"," 비폐색성 비대성 심근병증 ","1",""
"I4221"," 심첨부 비대성 심근병증 ","3",""
"I427"," 약물 및 기타 외부요인에 의한 심근병증 ","2",""
"I4280"," 부정맥 유발성 심실 심근병증 ","1",""
"I4288"," 기타 심근병증 ","10","11"
"I429"," 상세불명의 심근병증 ","1","1"
"I431"," 대사질환에서의 심근병증 ","2","2"
"I440"," 방실차단, 1도 ","3","1"
"I441"," 방실차단, 2도 ","1","6"
"I442"," 완전방실차단 ","18","7"
"I443"," 기타 및 상세불명의 심방실차단 ","","1"
"I447"," 상세불명의 좌각차단 ","1",""
"I451"," 기타 및 상세불명의 우각차단 ","2",""
"I456"," 조기흥분증후군 ","","1"
"I460"," 인공소생에 성공한 심장정지 ","1","3"
"I469"," 상세불명의 심장정지 ","1",""
"I471"," 상심실성 빈맥 ","12","18"
"I472"," 심실성 빈맥  ","11","6"
"I480"," 발작성 심방세동 ","28","38"
"I481"," 지속성 심방세동 ","29","30"
"I482"," 만성 심방세동 ","1","1"
"I483"," 전형적 심방조동 ","16","11"
"I484"," 비전형심방조동 ","2",""
"I489"," 상세불명의 심방세동 및 심방조동 ","3","1"
"I4890"," 상세불명의 심방세동 ","209","215"
"I4891"," 상세불명의 심장조동 ","14","5"
"I490"," 심실세동 및 조동 ","3","2"
"I491"," 심방조기탈분극 ","","1"
"I493"," 심실조기탈분극 ","2","5"
"I495"," 동기능부전증후군 ","15","14"
"I4988"," 기타 심장부정맥 ","1",""
"I499"," 상세불명의 심장부정맥 ","10","17"
"I5003"," 우심부전 ","2",""
"I5004"," 수축기능부전을 동반한 울혈성 심부전 ","48","36"
"I5005"," 수축기능이 정상인 울혈성 심부전 ","4","3"
"I5008"," 기타 및 상세불명의 울혈성 심부전 ","36","42"
"I501"," 좌심실부전 ","86","87"
"I509"," 상세불명의 심부전 ","10","13"
"I513"," 달리 분류되지 않은 심장내혈전증 ","1",""
"I517"," 심장비대 ","5","8"
"I602"," 전교통동맥에서 기원한 거미막하출혈 ","","2"
"I604"," 뇌기저동맥에서 기원한 거미막하출혈 ","","1"
"I606"," 기타 두개내동맥의 거미막하출혈 ","1",""
"I607"," 상세불명의 두개내동맥의 거미막하출혈 ","","1"
"I609"," 상세불명의 거미막하출혈 ","","6"
"I610"," 대뇌반구 피질하의 뇌내출혈 ","1","2"
"I611"," 대뇌반구 피질의 뇌내출혈 ","3","2"
"I612"," 상세불명 대뇌반구의 뇌내출혈 ","1","2"
"I613"," 뇌간의 뇌내출혈 ","4",""
"I614"," 소뇌의 뇌내출혈 ","2","3"
"I615"," 뇌실내 뇌내출혈 ","5","9"
"I618"," 기타 뇌내출혈 ","1",""
"I619"," 상세불명의 뇌내출혈 ","","5"
"I620"," 비외상성 경막하출혈 ","12","6"
"I629"," 상세불명의 두개내출혈(비외상성) ","4","6"
"I6318"," 기타 뇌전동맥의 색전증에 의한 뇌경색증 ","3",""
"I6322"," 경동맥의 상세불명 폐쇄 또는 협착에 의한 뇌경색증 ","3",""
"I6329"," 상세불명의 뇌전동맥의 상세불명 폐쇄 또는 협착에 의한 뇌경색증 ","1",""
"I6330"," 중대뇌동맥의 혈전증에 의한 뇌경색증 ","1","1"
"I6332"," 후대뇌동맥의 혈전증에 의한 뇌경색증 ","","1"
"I6349"," 상세불명의 대뇌동맥의 색전증에 의한 뇌경색증 ","2","2"
"I6350"," 중대뇌동맥의 상세불명 폐쇄 또는 협착에 의한 뇌경색증 ","7","6"
"I6352"," 후대뇌동맥의 상세불명 폐쇄 또는 협착에 의한 뇌경색증 ","","3"
"I638"," 기타 뇌경색증 ","7","5"
"I639"," 상세불명의 뇌경색증 ","182","157"
"I650"," 척추동맥의 폐쇄 및 협착 ","69","22"
"I651"," 뇌기저동맥의 폐쇄 및 협착 ","12","3"
"I652"," 경동맥의 폐쇄 및 협착 ","310","130"
"I658"," 기타 뇌전동맥의 폐쇄 및 협착 ","","1"
"I659"," 상세불명 뇌전동맥의 폐쇄 및 협착 ","","1"
"I660"," 중대뇌동맥의 폐쇄 및 협착 ","21","20"
"I661"," 전대뇌동맥의 폐쇄 및 협착 ","1","3"
"I662"," 후대뇌동맥의 폐쇄 및 협착 ","2",""
"I668"," 기타 대뇌동맥의 폐쇄 및 협착 ","","1"
"I669"," 상세불명 대뇌동맥의 폐쇄 및 협착 ","1",""
"I671"," 파열되지 않은 대뇌동맥류 ","113","209"
"I672"," 대뇌죽상경화증 ","1",""
"I674"," 고혈압성 뇌병증 ","","2"
"I675"," 모야모야병 ","","5"
"I678"," 기타 명시된 뇌혈관질환 ","2","1"
"I679"," 상세불명의 뇌혈관질환 ","1","1"
"I690"," 지주막하출혈의 후유증 ","1","2"
"I691"," 뇌내출혈의 후유증 ","20","8"
"I692"," 기타 비외상성 두개내출혈의 후유증 ","6","2"
"I693"," 뇌경색증의 후유증 ","215","80"
"I694"," 출혈 또는 경색증으로 명시되지 않은 뇌졸중의 후유증 ","20","13"
"I7000"," 괴저를 동반하지 않은 대동맥의 죽상경화증 ","3",""
"I7022"," 간헐성 파행을 동반한 사지동맥의 죽상경화증 ","53","14"
"I7023"," 휴식통을 동반한 사지동맥의 죽상경화증 ","2","2"
"I7024"," 궤양을 동반한 사지동맥의 죽상경화증 ","5","2"
"I7025"," 괴저를 동반한 사지동맥의 죽상경화증 ","11","1"
"I7029"," 사지동맥의 상세불명 죽상경화증 ","48","24"
"I70820"," 괴저를 동반하지 않은 내장동맥의 죽상경화증 ","1",""
"I70830"," 괴저를 동반하지 않은 쇄골하동맥의 죽상경화증 ","2",""
"I70880"," 괴저를 동반하지 않은 기타 동맥의 죽상경화증 ","1",""
"I70920"," 괴저를 동반하지 않은 전신죽상경화증 ","1","3"
"I7101"," 복부대동맥박리 ","5","4"
"I7102"," 흉복부대동맥박리 ","","1"
"I7104"," 흉부대동맥박리, 하행부위 ","2","3"
"I7105"," 상세불명의 흉부대동맥박리 ","","1"
"I7111"," 파열된 흉부대동맥동맥류, 하행부위 ","1",""
"I7120"," 파열에 대한 언급이 없는 흉부대동맥동맥류, 상행부위 ","5","6"
"I7121"," 파열에 대한 언급이 없는 흉부대동맥동맥류, 하행부위 ","6","3"
"I7129"," 파열에 대한 언급이 없는 상세불명의 흉부대동맥동맥류 ","5",""
"I714"," 파열에 대한 언급이 없는 복부대동맥동맥류 ","35","39"
"I716"," 파열에 대한 언급이 없는 흉복부대동맥동맥류 ","2",""
"I719"," 파열에 대한 언급이 없는 상세불명 부위의 대동맥동맥류 ","","1"
"I720"," 경동맥의 동맥류 및 박리 ","13","22"
"I723"," 장골동맥의 동맥류 및 박리 ","12","7"
"I7241"," 무릎위 동맥류 및 박리 ","1",""
"I726"," 척추동맥의 동맥류 및 박리 ","2",""
"I7280"," 내장동맥의 동맥류 및 박리 ","2",""
"I729"," 상세불명 부위의 동맥류 및 박리 ","","1"
"I731"," 폐색혈전혈관염[버거병] ","2",""
"I738"," 기타 명시된 말초혈관질환 ","2",""
"I739"," 상세불명의 말초혈관병 ","1",""
"I740"," 복부대동맥의 색전증 및 혈전증 ","3","2"
"I7430"," 무릎아래 색전증 및 혈전증 ","","1"
"I7431"," 무릎위 색전증 및 혈전증 ","","1"
"I749"," 상세불명 동맥의 색전증 및 혈전증 ","","1"
"I770"," 후천성 동정맥루 ","2",""
"I771"," 동맥의 협착 ","12","2"
"I776"," 상세불명의 동맥염 ","1","3"
"I7782"," 하지를 침범한 말초동맥폐쇄질환 ","4","3"
"I7789"," 동맥 및 세동맥의 기타 명시된 장애 ","2","2"
"I781"," 모반, 비신생물성 ","2",""
"I788"," 기타 모세혈관질환 ","1",""
"I791"," 달리 분류된 질환에서의 대동맥염 ","1",""
"I792"," 달리 분류된 질환에서의 말초맥관병증 ","19","4"
"I801"," 대퇴정맥의 정맥염 및 혈전정맥염 ","2","5"
"I802"," 하지의 기타 심부혈관의 정맥염 및 혈전정맥염 ","7","11"
"I808"," 기타 부위의 정맥염 및 혈전정맥염 ","","2"
"I809"," 상세불명 부위의 정맥염 및 혈전정맥염 ","1","1"
"I81"," 문맥혈전증 ","6","1"
"I820"," 버드-키아리증후군 ","1",""
"I828"," 기타 명시된 정맥의 색전증 및 혈전증 ","","1"
"I829"," 상세불명 정맥의 색전증 및 혈전증 ","","1"
"I830"," 궤양을 동반한 하지의 정맥류 ","1",""
"I839"," 궤양 또는 염증이 없는 하지의 정맥류 ","67","89"
"I850"," 출혈이 있는 식도정맥류 ","1",""
"I859"," 출혈이 없는 식도정맥류 ","8","8"
"I861"," 음낭정맥류 ","1","1"
"I864"," 위정맥류 ","1",""
"I8649"," 출혈이 없는 위정맥류 ","7","7"
"I868"," 기타 명시된 부위의 정맥류 ","1",""
"I871"," 정맥의 압박 ","2","1"
"I872"," 정맥기능부전(만성)(말초성) ","3","9"
"I878"," 정맥의 기타 명시된 장애 ","1",""
"I889"," 상세불명의 비특이성 림프절염 ","1","1"
"I898"," 기타 명시된 림프관 및 림프절의 비감염성 장애 ","2","1"
"I951"," 기립성 저혈압 ","21","8"
"I952"," 약물에 의한 저혈압 ","3",""
"I958"," 기타 저혈압 ","","2"
"I959"," 상세불명의 저혈압 ","4","10"
"I970"," 심장절개후증후군 ","1",""
"I971"," 심장수술후의 기타 기능장애 ","1","4"
"I978"," 달리 분류되지 않은 순환계통의 기타 처치후 장애 ","8","1"
"I982"," 달리 분류된 질환에서의 출혈을 동반하지 않은 식도정맥류 ","35","16"
"I983"," 달리 분류된 질환에서의 출혈을 동반한 식도정맥류 ","3",""
"I99"," 순환계통의 기타 및 상세불명의 장애 ","","1"
"J0190"," 재발성으로 명시되어 있지 않은 상세불명의 급성 부비동염 ","","1"
"J028"," 기타 명시된 병원체에 의한 급성 인두염 ","","1"
"J029"," 상세불명의 급성 인두염 ","2","2"
"J0390"," 재발성으로 명시되어 있지 않은 상세불명의 급성 편도염 ","1","1"
"J040"," 급성 후두염 ","3","1"
"J0510"," 폐색을 동반하지 않은 급성 후두개염 ","2",""
"J060"," 급성 후두인두염 ","","1"
"J069"," 상세불명의 급성 상기도감염 ","","1"
"J1288"," 기타 바이러스폐렴 ","13","1241"
"J13"," 폐렴연쇄알균에 의한 폐렴 ","","1"
"J14"," 인플루엔자균에 의한 폐렴 ","","1"
"J150"," 폐렴막대균에 의한 폐렴 ","52","40"
"J151"," 슈도모나스에 의한 폐렴 ","39","23"
"J152"," 포도알균에 의한 폐렴 ","73","44"
"J153"," 연쇄알균B군에 의한 폐렴 ","1",""
"J154"," 기타 연쇄알균에 의한 폐렴 ","1","1"
"J155"," 대장균에 의한 폐렴 ","20","9"
"J156"," 그람음성균에 의한 기타 폐렴 ","37","26"
"J158"," 기타 세균성 폐렴 ","11","5"
"J159"," 상세불명의 세균성 폐렴 ","3",""
"J171"," 달리 분류된 바이러스질환에서의 폐렴 ","1",""
"J172"," 진균증에서의 폐렴 ","5","3"
"J180"," 상세불명의 기관지폐렴 ","16","18"
"J189"," 상세불명의 폐렴 ","197","194"
"J205"," 호흡기세포융합바이러스에 의한 급성 기관지염 ","","1"
"J2088"," 기타 명시된 병원체에 의한 급성 기관지염 ","","2"
"J209"," 상세불명의 급성 기관지염 ","1","7"
"J2188"," 기타 명시된 병원체에 의한 급성 세기관지염 ","","6"
"J219"," 상세불명의 급성 세기관지염 ","2","14"
"J22"," 상세불명의 급성 하기도감염 ","","2"
"J300"," 혈관운동성 비염 ","6","2"
"J301"," 화분에 의한 알레르기비염 ","","1"
"J302"," 기타 계절성 알레르기비염 ","","1"
"J303"," 기타 알레르기비염 ","","2"
"J304"," 상세불명의 알레르기비염 ","5","8"
"J310"," 만성 비염 ","7","5"
"J320"," 만성 상악동염 ","25","13"
"J321"," 만성 전두동염 ","1",""
"J322"," 만성 사골동염 ","1",""
"J324"," 만성 범부비동염 ","8","12"
"J328"," 기타 만성 부비동염 ","19","31"
"J329"," 상세불명의 만성 부비동염 ","8","4"
"J330"," 비강의 폴립 ","10","19"
"J338"," 부비동의 기타 폴립 ","4","6"
"J341"," 코 및 비동의 낭 및 점액류 ","1","4"
"J342"," 편위된 비중격 ","41","42"
"J343"," 코선반의 비대 ","3","1"
"J348"," 코 및 비동의 기타 명시된 장애 ","3","4"
"J350"," 만성 편도염 ","1",""
"J351"," 편도의 비대 ","3",""
"J353"," 아데노이드의 비대를 동반한 편도의 비대 ","","1"
"J358"," 편도 및 아데노이드의 기타 만성 질환 ","6","1"
"J36"," 편도주위농양 ","1","1"
"J370"," 만성 후두염 ","7","4"
"J3800"," 성대 및 후두의 마비, 한쪽 ","6","4"
"J3801"," 성대 및 후두의 마비, 양쪽 ","6","2"
"J3809"," 성대 및 후두의 마비, 상세불명 쪽 ","","1"
"J3810"," 성대의 폴립 ","3",""
"J382"," 성대의 소결절 ","3","4"
"J383"," 성대의 기타 질환 ","23","14"
"J387"," 후두의 기타 질환 ","19","15"
"J390"," 인두뒤 및 인두옆 농양 ","","2"
"J392"," 인두의 기타 질환 ","7","1"
"J393"," 상세불명 부위의 상기도과민반응 ","","1"
"J398"," 상기도의 기타 명시된 질환 ","3","2"
"J40"," 급성인지 만성인지 명시되지 않은 기관지염 ","2","4"
"J42"," 상세불명의 만성 기관지염 ","5","3"
"J431"," 범소엽성 폐기종 ","","1"
"J439"," 상세불명의 폐기종 ","35","31"
"J4400"," 급성 하기도감염을 동반한 만성 폐쇄성 폐질환, 경도 ","2",""
"J4401"," 급성 하기도감염을 동반한 만성 폐쇄성 폐질환, 중등도 ","16","7"
"J4402"," 급성 하기도감염을 동반한 만성 폐쇄성 폐질환, 중증 ","13","6"
"J4409"," 급성 하기도감염을 동반한 만성 폐쇄성 폐질환, 상세불명 ","5","7"
"J4410"," 급성 악화를 동반한 상세불명의 만성 폐쇄성 폐질환, 경도 ","2",""
"J4411"," 급성 악화를 동반한 상세불명의 만성 폐쇄성 폐질환, 중등도 ","1","4"
"J4412"," 급성 악화를 동반한 상세불명의 만성 폐쇄성 폐질환, 중증 ","2","4"
"J4419"," 급성 악화를 동반한 상세불명의 만성 폐쇄성 폐질환, 상세불명 ","8","4"
"J4480"," 기타 명시된 만성 폐쇄성 폐질환, 경도 ","10","8"
"J4481"," 기타 명시된 만성 폐쇄성 폐질환, 중등도 ","59","27"
"J4482"," 기타 명시된 만성 폐쇄성 폐질환, 중증 ","35","11"
"J4489"," 기타 명시된 만성 폐쇄성 폐질환, 상세불명 ","5","9"
"J4490"," 상세불명의 만성 폐쇄성 폐질환, 경도 ","29","8"
"J4491"," 상세불명의 만성 폐쇄성 폐질환, 중등도 ","104","57"
"J4492"," 상세불명의 만성 폐쇄성 폐질환, 중증 ","44","26"
"J4499"," 상세불명의 만성 폐쇄성 폐질환, 상세불명 ","28","28"
"J45"," 천식 ","1",""
"J4500"," 기침(이)형천식 ","1","1"
"J4509"," 상세불명의 주로 알레르기성 천식 ","","2"
"J459"," 상세불명의 천식 ","184","111"
"J47"," 기관지확장증 ","9","13"
"J60"," 탄광부진폐증 ","6","2"
"J61"," 석면 및 기타 광섬유에 의한 진폐증 ","","2"
"J64"," 상세불명의 진폐증 ","3","2"
"J680"," 화학물질, 가스, 훈증기 및 물김에 의한 기관지염 및 폐렴 ","","1"
"J690"," 음식 또는 구토물에 의한 폐렴 ","123","80"
"J700"," 방사선에 의한 급성 폐증상 ","6","1"
"J701"," 방사선에 의한 만성 및 기타 폐증상 ","1",""
"J704"," 상세불명의 약물유발 간질성 폐장애 ","3","2"
"J708"," 기타 명시된 외부요인에 의한 호흡기병태 ","1",""
"J80"," 성인호흡곤란증후군 ","7","4"
"J81"," 폐부종 ","21","17"
"J820"," 호산구성 기관지염 ","1",""
"J828"," 기타 폐호산구증가 ","1",""
"J841"," 섬유증을 동반한 기타 간질성 폐질환 ","33","23"
"J848"," 기타 명시된 간질성 폐질환 ","1",""
"J849"," 상세불명의 간질성 폐질환 ","10","12"
"J850"," 폐의 괴저 및 괴사 ","1",""
"J851"," 폐렴을 동반한 폐의 농양 ","2","1"
"J852"," 폐렴을 동반하지 않은 폐의 농양 ","4","2"
"J860"," 누공이 있는 농흉 ","4","3"
"J869"," 누공이 없는 농흉 ","21","5"
"J90"," 달리 분류되지 않은 흉막삼출액 ","168","164"
"J930"," 자발성 긴장기흉 ","1","1"
"J931"," 기타 자발성 기흉 ","1","6"
"J938"," 기타 기흉 ","1","2"
"J939"," 상세불명의 기흉 ","25","26"
"J941"," 섬유흉(纖維胸) ","6","3"
"J942"," 혈흉 ","1","1"
"J948"," 기타 명시된 흉막병태 ","7","4"
"J949"," 상세불명의 흉막병태 ","1",""
"J950"," 기관절개 기능부전 ","1","2"
"J955"," 처치후 성문하협착 ","1",""
"J958"," 기타 처치후 호흡장애 ","10","7"
"J9600"," 급성 호흡부전, I형[저산소성] ","9","8"
"J9601"," 급성 호흡부전, II형[고탄산성] ","5","2"
"J9609"," 급성 호흡부전, 상세불명형 ","25","34"
"J9610"," 만성 호흡부전, I형[저산소성] ","3",""
"J9611"," 만성 호흡부전, II형[고탄산성] ","5","5"
"J9619"," 만성 호흡부전, 상세불명형 ","9","6"
"J9690"," 상세불명의 호흡부전, I형[저산소성] ","","2"
"J9691"," 상세불명의 호흡부전, II형[고탄산성] ","3",""
"J9699"," 상세불명의 호흡부전, 상세불명형 ","5","5"
"J9808"," 기관지의 기타 명시된 질환 ","","1"
"J9810"," 무기폐 ","17","15"
"J982"," 간질성 폐기종 ","4",""
"J9840"," 고립성 폐결절 ","62","44"
"J9848"," 폐의 기타 장애 ","10","14"
"J985"," 달리 분류되지 않은 종격의 질환 ","1","2"
"J988"," 기타 명시된 호흡장애 ","1",""
"J991"," 기타 미만성 결합조직장애에서의 호흡장애 ","","1"
"J998"," 달리 분류된 기타 질환에서의 호흡장애 ","3","1"
"K0044"," 절렬(切裂) ","1",""
"K0118"," 과잉매복치 ","","1"
"K025"," 치수노출이 있는 우식 ","2",""
"K028"," 기타 치아우식 ","3","4"
"K029"," 상세불명의 치아우식 ","18","13"
"K0308"," 치아의 기타 명시된 생리적 마모 ","1",""
"K0318"," 치아의 기타 명시된 마모 ","2",""
"K0319"," 치아의 상세불명 마모 ","3","1"
"K036"," 치아의 침착물[증식유착] ","1","1"
"K0409"," 상세불명의 치수염 ","1",""
"K041"," 치수의 괴사 ","1",""
"K0460"," 상악동으로 연결된 동 ","1",""
"K0469"," 상세불명의 동이 있는 근단주위농양 ","","1"
"K047"," 동이 없는 근단주위농양 ","2","1"
"K0489"," 상세불명의 치아뿌리낭 ","1",""
"K0500"," 급성 연쇄알균치은구내염 ","1",""
"K0509"," 상세불명의 급성 치은염 ","","1"
"K0519"," 상세불명의 만성 치은염 ","3","2"
"K0522"," 급성 치관주위염 ","1",""
"K0529"," 상세불명의 급성 치주염 ","1",""
"K0532"," 만성 치관주위염 ","2",""
"K0538"," 기타 명시된 만성 치주염 ","2","1"
"K0539"," 상세불명의 만성 치주염 ","10","9"
"K055"," 기타 치주질환 ","2","1"
"K0609"," 상세불명의 치은퇴축 ","1",""
