"상병코드","상병명","국비","사비"
"X208","독액성 뱀 및 도마뱀과 접촉, 기타 명시된 장소","","2"
"X327","일광에 노출, 농장","","1"
"X500","과잉노력 및 격심한 또는 반복적 운동, 주택","1","4"
"X502","과잉노력 및 격심한 또는 반복적 운동, 학교, 기타 시설 및 공공행정 구역","","1"
"X509","과잉노력 및 격심한 또는 반복적 운동, 상세불명 장소","6","9"
"X584","기타 명시된 요인에 노출, 도로 및 고속도로","","1"
"X5909","골절을 초래하는 상세불명의 요인에 노출, 상세불명 장소","18","17"
"X5999","기타 및 상세불명의 손상을 초래하는 상세불명의 요인에 노출, 상세불명 장소","6","5"
"X999","예리한 물체에 의한 가해, 상세불명 장소","","1"
"Y441","치료용으로 사용시 유해작용을 나타내는 비타민 B12, 엽산 및 기타 항거대적모구성 빈혈제제","1",""
"Y835","처치 당시에는 재난에 대한 언급이 없었으나 환자의 이상반응 또는 이후 합병증의 원인이 된 사지의 절단","1",""
"Y838","처치 당시에는 재난에 대한 언급이 없었으나 환자의 이상반응 또는 이후 합병증의 원인이 된 기타 외과적 처치","4","2"
"Z000","일반적 의학검사","1","1"
"Z080","악성 신생물에 대한 수술후 추적검사","11","6"
"Z088","악성 신생물에 대한 기타 치료후 추적검사","","1"
"Z089","악성 신생물에 대한 상세불명의 치료후 추적검사","1",""
"Z090","기타 병태에 대한 수술후 추적검사","","1"
"Z094","골절치료후 추적검사","1",""
"Z470","골절판 및 기타 내부고정장치의 제거를 포함한 추적치료를 위하여 보건서비스와 접하고 있는 사람","14","13"
"Z4780","관절치환술에 따른 후치료를 위하여 보건서비스와 접하고 있는 사람","","1"
"Z4788","기타 명시된 정형외과적 추적치료를 위하여 보건서비스와 접하고 있는 사람","1","2"
"Z480","외과적 드레싱 및 봉합에 대한 관리를 위하여 보건서비스와 접하고 있는 사람","","1"
"Z501","기타 물리요법을 위하여 보건서비스와 접하고 있는 사람","1",""
"Z508","기타 재활처치를 포함한 치료를 위하여 보건서비스와 접하고 있는 사람","64","15"
"Z509","상세불명의 재활처치를 포함한 치료를 위하여 보건서비스와 접하고 있는 사람","2",""
"Z511","신생물에 대한 화학요법기간을 위하여 보건서비스와 접하고 있는 사람","23","19"
"Z515","완화의료를 위하여 보건서비스와 접하고 있는 사람","37","148"
"Z519","상세불명의 의료를 위하여 보건서비스와 접하고 있는 사람","1",""
"Z526","간기증자","","1"
"Z530","금기증 때문에 수행되지 못한 처치를 위하여 보건서비스와 접하고 있는 사람","9","6"
"Z532","기타 및 상세불명의 이유로 인한 환자의 의사결정 때문에 수행되지 못한 처치를 위하여 보건서비스와 접하고 있는 사람","5","7"
"Z538","기타 이유로 실행되지 못한 처치를 위하여 보건서비스와 접하고 있는 사람","23","12"
"Z540","수술후 회복기","3","1"
"Z544","골절치료후 회복기","","2"
"Z716","담배남용상담을 위해 보건서비스와 접하고 있는 사람","","10"
"Z850","소화기관의 악성 신생물의 개인력","4","3"
"Z858","기타 기관 또는 계통의 악성 신생물의 개인력","","1"
"Z903","위 일부의 후천성 결여","2","1"
"Z904","소화관의 기타 부분의 후천성 결여","1","1"
"Z931","위조루상태","1",""
"Z933","결장조루상태","1",""
"Z951","대동맥관상동맥우회로이식편의 존재","26","4"
"Z952","인공심장판막의 존재","2",""
"Z955","관상동맥혈관성형 삽입물 및 이식편의 존재","48","7"
"Z961","안구내렌즈의 존재","41","28"
"Z988","기타 명시된 수술후 상태","5","6"
"U071","바이러스가 확인된 코로나바이러스 질환 2019 [바이러스가 확인된 코로나-19]","132","569"
"U072","바이러스가 확인되지 않은 코로나바이러스 질환 2019 [바이러스가 확인되지 않은 코로나-19]","1","3"
"U089","상세불명의 코로나-19의 개인력","18","12"
"U099","상세불명의 코로나-19 이후 병태","1","2"
"U8280","카바페넴계내성","3",""
"U99","재발한 악성 신생물","5","14"
