"병원","분류","명칭","코드","구분","비용","최저비용","최고비용","치료재료대포함여부","약제비포함여부","특이사항"
"중앙","","편측가철성국소의치, 비귀금속","","JP0029G","600000","","","","",""
"중앙","","포스트관, 귀금속","","JP0020G/JP0021G","","230000","260000","","",""
"중앙","","포스트관, 그래스화이버","","JP0023G","220000","","","","",""
"중앙","","포스트관, 파라 포스트","","JP0022G","180000","","","","",""
"중앙","","COOLIEF*TRANSDISCAL*COOLED RADIOFREQUENCY KIT","BF0200JH","","1958000","","","","",""
"중앙","","3M COBAN SELF-ADHERENT WRAP","BK7101EA","","","571","2968","규격별 실?","",""
"중앙","","3M NO STING BARRIER FILM","BL3004EA","","6820","","","","",""
"중앙","","3M SOFT CLOTH WITH LINER","BM5101LX","","463","","","","",""
"중앙","","ABEL EPIDURAL CATHETER","BJ4801GZ","","509976","","","","",""
"중앙","","ALLOSPINE(LAMINAR SPACER)","BTB01013","","450000","","","","",""
"중앙","","AMS spectra Concealable","","","","660000","2640000","1차 &2차 ?","",""
"중앙","","ARM SLING","","","799","","","","",""
"중앙","","ASAN-ZINEU BALLOON CATHETER","BJ4801NX","","792000","","","","",""
"중앙","","ATEC(PROBE & VACCUM SET)","BM0001MT","5080100050","450000","","","","",""
"중앙","","Artificial testis/Alliedbiomedical","","","440000","","","","",""
"중앙","","BAGUERA C","BF0003GZ","","4224000","","","","",""
"중앙","","BIOVISION","BJ4804XU","","700000","","","","",""
"중앙","","BioXclude 10*25","","","180000","","","","",""
"중앙","","Biovision","BJ4804XU","","700000","","","","",""
"중앙","","CAST SHOES","","","3333","","","","",""
"중앙","","CEB IDEAL COHESIVE","BK7101IK","","13547","","","","",""
"중앙","","CONVACARE PROTECTIVE BARRIER WIPES","BL3001BQ","","33415","","","","",""
"중앙","","CRUTCH WOODEN(With Gum Arm and Hand Cover)","","","9139","","","","",""
"중앙","","CTS FDB bone 0.25cc","","","","53000","64630","규격별 실?","",""
"중앙","고주파 정맥내막 폐쇄요법용","Closure plus Cathet","BJ4301DU","4011200045","880000","","","X","X",""
"중앙","","Cowell BMP 0.25cc","","","","88000","198000","규격별 실?","",""
"중앙","","DBX PUTTY","BC0101AT","","","277749","772200","","",""
"중앙","","EDEN EPIDURAL CATHETER","BJ4801GV","","419990","","","","",""
"중앙","","ELBOW HINGE","","","","19000","38500","규격별 실?","",""
"중앙","","Episol","BJ4803GZ","","638624","","","","",""
"중앙","","F-18 FP-CIT","629600010","5330100002","320000","","","","",""
"중앙","","Fascia Lata","","","360000","","","","",""
"중앙","","HISTOACRYL 1050060","BB3001BP","","50710","","","","",""
"중앙","","ICB block (5*10*10)","","","266792","","","","",""
"중앙","","K-D CLAMP","BC1301PE","","138000","","","","",""
"중앙","","KNEE HINGE","","","","20600","50000","규격별 실?","",""
"중앙","","MBCP 0.5g","","","68621","","","","",""
"중앙","","MEDPOR CRANIAL PRODUCT","BC7005BW","","2400000","","","","",""
"중앙","","MEDPOR SHEET","BC7001BW","","","706500","850000","규격별 실?","",""
"중앙","","MOBI-C","BF0002GZ","","3400000","","","","",""
"중앙","","Mesh L/U shape bending mesh","","","134300","","","","",""
"중앙","","Mesh single/double mesh","","","","56100","81600","형태별 실?","",""
"중앙","","NASAL IMPLANT","","","21000","","","","",""
"중앙","","OPTICROSS CORONARY IMAGING CATHETER","BJ4503BM","5410400018","1090400","","","","",""
"중앙","","PRO ROOT MTA","BL7601NM","","35510","","","","",""
"중앙","","SECUEX","","","417","","","","",""
"중앙","","ST REED","BJ4801RA","","489832","","","","",""
"중앙","","SUREDERM","BTS01314","","220000","55000","","","",""
"중앙","","Screw ①wide head screw","","","25500","","","","",""
"중앙","","Screw ②Tenting screw","","","32300","","","","",""
"중앙","","SonoVue inj(소노뷰,Echo)","","5419900057","83814","","","","",""
"중앙","","SonoVue inj(소노뷰주)","","5090100046","83814","","","","",""
"중앙","","TUTOPLAST SPONGIOSA MICROCHIP 0.5cc","","","","118702","213662","","",""
"중앙","","Titanium Micro Mesh(cytoflex)","","","130000","","","","",""
"중앙","","Trabecular Metal Femoral Cone Augment","BE4303DL","","1940000","","","","",""
"중앙","","Tutoplast pericardium(15*15)","","","","145167","183878","규격별 실?","",""
"중앙","","VIZISHOT","BM0004LV","4013100003","230000","","","","",""
"중앙","","YES C DISC Catheter","BF0202SH","","1597688","","","","",""
"중앙","","YES DISC Catheter","BF0201SH","","1597688","","","","",""
"중앙","","costal cartilage","","","1150000","","","","",""
"중앙","","mega-derm","BTS01019","","","89559","109461","","",""
"중앙","","보형물 AMS700 PENILE PROSTHESIS(3/PIECE)","","","6256062","","","","",""
"중앙","","소나조이드/Sonazoid","646300211","5090100055","134536","","","","",""
"중앙","","스카클리닉","BM5001ED","","","28500","52250","규격별 실?","",""
"중앙","","엘라반멸균반창고","","","383","","","","",""
"중앙","","의료용 실리콘 인조유방","BM3011AU","","","330000","480000","규격별 실?","",""
"중앙","","임플란트/GORE-TEX,TR6Y,TR6T(TITANIUM)","","","336568","","","","",""
"중앙","","임플란트/GORE-regenerative membrane TR9W(TITANIUM)","","","360000","","","","",""
"중앙","","지뉴 에프 풍선 카테터","BJ4802NX","","220000","","","","",""
"중앙","","텐드라메피텔","BM2001JQ","","","6270","20900","규격별 실?","",""
"중앙","","답토신주 350mg","677100711","MDAPTO","63000","","","","",""
"중앙","","페라미플루주15ml","643604611","MPERAMIFLU","14207","","","","",""
"중앙","","스텐드로주","648501751","MSTANDRO","12038","","","","",""
"중앙","","스텐드로주","648501751","MSTANDOUT","","","","","",""
"중앙","","오페브연질캡슐100mg","653501570","DNINTEDA10","24975","","","","",""
"중앙","","수란트라크림1%","655700331","DSOOLANCR","33795","","","","",""
"중앙","","크레온캡슐25000","644206290","DCREON25","408","","","","",""
"중앙","","싸이크람주사 1g","644301920","MCTX1","2012","","","","",""
"중앙","","중외심정지액1호","644912300","MCPS","10288","","","","",""
"중앙","","Bisacodyl 5mg","653801170","DDULCO","18","","","","",""
"중앙","","브리디온주","655501751","MBRID2","92754","","","","",""
"중앙","","메트빅스크림","655700140","DMETVIX","173239","","","","",""
"중앙","","성광칼라민로오션","","DCALAM","9","","","","",""
"중앙","","멕시틸캅셀100mg","","DMEXIT","296","","","","",""
"중앙","","Baclofen 0.05㎎/1ml","","MBACLO50","5180","","","","",""
"중앙","","Baclofen 10mg/5ml","","MBACLO","154000","","","","",""
"중앙","","ZNSO4(국전)","","DZNSO4","9","","","","",""
"중앙","","Baby pow (100g)","","DBABYP","5500","","","","",""
"중앙","예방접종료","가다실 9 프리필드시린지(자궁경부암 백신)","655501930","MGDS9","180000","","","","",""
"중앙","예방접종료","가다실주 백신","655500021","MGDS","120000","","","","",""
"중앙","예방접종료","경피용 건조 B.C.G 백신 12mg","686500010","MBCGP","40000","","","","",""
"중앙","","시알롱기정10mg","671806730","DTADA10","5011","","","","",""
"중앙","","시알롱기정10mg","671806730","DCIAL1","","","","","",""
"중앙","예방접종료","녹십자-세포배양일본뇌염백신주 0.7㎖","643605000","MJBEC","40000","","","","",""
"중앙","예방접종료","녹십자-세포배양일본뇌염백신주","643605041","MJBEC04","30000","","","","",""
"중앙","예방접종료","녹십자티디백신프리필드시린지주(파상풍백신)_(0.5mL)","643605311","MTD","30000","","","","",""
"중앙","","듀악겔(Duacgel)","650002460","DDUACG","","","","","",""
"중앙","","디페린겔(15g)","655700040","DDFRG15","","","","","",""
"중앙","","디페린겔(30g)","655700040","DDFRG30","","","","","",""
"중앙","","레비트라정 10mg","641100030","DLEVIT10","","","","","",""
"중앙","","레비트라정 20mg","641100040","DLEVIT20","","","","","",""
"중앙","","레비트라정 5mg","641100050","DLEVIT5","","","","","",""
"중앙","예방접종료","로타릭스 프리필드 백신","650002870","DROTA","70000","","","","",""
"중앙","예방접종료","로타텍액","655500030","DROTAV","80000","","","","",""
"중앙","예방접종료","멘비오 백신[(수막구균 A,C,W135,Y)","650003080","MMENVEO","130000","","","","",""
"중앙","","멜라논크림(23g)","642501690","DMLNC","","","","","",""
"중앙","","무수에탄올주(바이알)","645100651","MEOH1","17364","","","","",""
"중앙","","바네포연고 20g/tub","645101440","DPOBA","1800","","","","",""
"중앙","예방접종료","수두박스주(수두생바이러스백신)","643601160","MBIKEN","30000","","","","",""
"중앙","","바셀린100g","648300980","DVASE100","561","","","","",""
"중앙","예방접종료","보령플루Ⅷ테트라백신주(인플루엔자분할백신)","670501031","MFLU4-A","30000","","","X","X",""
"중앙","예방접종료","박씨그리프테트라주(6개월이상 소아 4가백신)(","665900221","MFLU4","30000","","","","",""
"중앙","예방접종료","보령A형간염백신프리필드시린지주(A형간염백신)","670502321","MHAV1","70000","","","","",""
"중앙","예방접종료","박타프리필드시린지(소아용 A형간염백신)","655501730","MHAV","30000","","","","",""
"중앙","","Bactigras(박티그라)","681800010","3012000035","1980","","","","",""
"중앙","","베스타제당의정","642502030","DBST","38","","","","",""
"중앙","","후라베린큐시럽","642902550","DBERBS","","","","","",""
"중앙","","후시메드연고","643600830","DFCDO","4820","","","","",""
"중앙","","삐콤정","642100700","DBC","16","","","","",""
"중앙","예방접종료","보령디티에이피백신주","670500610","MPDT05","30000","","","","",""
"중앙","예방접종료","부스트릭스프리필드시린지 백신","650001960","MADAC","40000","","","","",""
"중앙","","부롬정5밀리그람","651901200","DBPD5","57","","","","",""
"중앙","예방접종료","서바릭스프리필드시린지백신(자궁경부암)","650001880","MSVR","80000","","","","",""
"중앙","","서카딘서방정2mg(멜라토닌)","646802660","DMELATONIN","601","","","","",""
"중앙","","스티바에이크림0.025% 25g/tube","650002650","DTRE2.5","22325","","","","",""
"중앙","","스티바에이크림0.05%(25g/tub)","650002570","DTRE5","22800","","","","",""
"중앙","","시알롱기정20mg","671806740","DTADA20","3247","","","","",""
"중앙","","시알롱기정20mg","671806740","DCIAL2","","","","","",""
"중앙","","시알리스정 5mg","671806720","DTADA5","4335","","","","",""
"중앙","","시알롱기정5mg","671806720","DCIAL","","","","","",""
"중앙","예방접종료","신플로릭스(폐렴구균소아백신)프리필드시린지","650002410","MSYNFLORIX","70000","","","","",""
"중앙","예방접정료","씨디.제박스(일본뇌염생바이러스백신)","666700010","MJEVAX05","50000","","","","",""
"중앙","","아보다트연질캡슐0.5mg","641703790","DDUTA05","","","","","",""
"중앙","","아바스틴주 100mg/4ml(유리체강내 주입용)","645000361","MBEVAC","166000","","","","",""
"중앙","","아젤리아크림 10g/tube","674900100","DAZEL","1550","","","","",""
"중앙","","액티피드정","643900900","DACT","22","","","","",""
"중앙","","액상하이랙스주","654802040","MHLASE-L","10843","","","","",""
"중앙","","야즈정(28정/set)","641104750","DYAZ","","","","","",""
"중앙","","에스젠질크림 15g/tube","649802480","DESGEN","1425","","","","",""
"중앙","","엠빅스에스구강붕해필름100mg","644703870","DMVIXS10","","","","","",""
"중앙","","엠빅스에스구강붕해필름50mg","644703730","DMVIXS","","","","","",""
"중앙","","엠빅스정 100mg","644701810","DMVIX","","","","","",""
"중앙","","엠빅스정 50mg","644701820","DMVIX5","","","","","",""
"중앙","예방접종료","엠엠알II 백신/홍역볼거리풍진","655500270","MMMR2","30000","","","","",""
"중앙","","예나스테론주","659600291","MTESTOE","5477","","","","",""
"중앙","","오메크린크림 30g/Tube","641605991","DOMECLEAN","7167","","","","",""
"중앙","","유락신연고 50g/tube","643601400","DTAMI","550","","","","",""
"중앙","예방접종료","유박스비주(성인 B형간염백신)","668900920","MHBV","40000","","","","",""
"중앙","예방접종료","유히브주(뇌수막염백신)","668901890","MHPIB","30000","","","","",""
"중앙","","이소바이드액　500ml/bottle","652602860","DISOS","44500","","","","",""
"중앙","","미가펜캡슐","670100470","DMYDR","64","","","","",""
"중앙","","일양실데나필정100mg","641704360","DSILDE100","3120","","","","",""
"중앙","","일양실데나필정50mg","641704350","DSILDE50","1613","","","","",""
"중앙","","일양실데나필정100mg","641704360","DVIA100","","","","","",""
"중앙","","일양실데나필정50mg","641704350","DVIA","","","","","",""
"중앙","","자이데나정 100mg","642503020","DZYDE1","","","","","",""
"중앙","","자이데나정100mg","642503020","DUDE100","5120","","","","",""
"중앙","","자이데나정 200mg","642503030","DZYDE2","","","","","",""
"중앙","","자이데나정200mg","642503030","DUDE200","2639","","","","",""
"중앙","","제니칼캅셀120mg","645000380","DXENI","","","","","",""
"중앙","","제피드정200밀리그램","644913330","DZEP2","","","","","",""
"중앙","","제피드정 100mg","644913320","DZEP1","","","","","",""
"중앙","예방접종료","스카이조스터주(대상포진생바이러스백신)","56400041","MZOSTA","140000","","","","",""
"중앙","","주블리아외용액(에피나코나졸)","642507391","DEFINAIL","23984","","","","",""
"중앙","예방접종료","지씨플루PFS(3가백신_6개월~36개월 미만)","643603620","MFLU25","25000","","","","",""
"중앙","예방접종료","지씨플루프리필드시린지주(3가독감백신)","643603630","MFLU05","25000","","","","",""
"중앙","","챔픽스정 0.5mg","648900910","DCHAMP05","","","","","",""
"중앙","","챔픽스정 1mg","648900920","DCHAMP1","","","","","",""
"중앙","","카버젝트주사20mcg","648901021","MCVJ2","","","","","",""
"중앙","","카버젝트주사20mcg","648901021","MALP20","15109","","","","",""
"중앙","","코네티비나겔_30g/tube","684400040","DCONNETTI","27732","","","","",""
"중앙","예방접종료","코박스폴리오PF주(프리필드시린지)(소아마비백신)","647400280","MIMOPV","30000","","","","",""
"중앙","","타스나정500mg","662501680","DBIVONT","19","","","","",""
"중앙","예방접종료","테트락심주(DTP&소아마비 백신)","665900120","MTETRA","50000","","","","",""
"중앙","","트리루마크림(15g)","671701610","DLUMA","","","","","",""
"중앙","","트롬보젝주1%10mg/ml(2ml)","676800010","MTROMBO1","23000","","","","",""
"중앙","","트롬보젝주3%30mg/ml(2ml)","676800020","MTROMBO3","25000","","","","",""
"중앙","","페리오클린치과용연고","666500030","DMC-DO","17389","","","","",""
"중앙","예방접종료","펜탁심주 백신(DTP,소아마비,뇌수막염 백신)","665900210","MPENTAXIM","70000","","","","",""
"중앙","","피엠에스니스타틴시럽 1ml","659600560","DNYSTAS","89","","","","",""
"중앙","","푸레파인연고 (28g/tube)","642905941","DPREPAO","3613","","","X","X",""
"중앙","예방접종료","프로디악스-23 프리필드시린지(폐렴구균백신)","655501940","MPNEUMO","50000","","","","",""
"중앙","","프로페시아정1mg","655500630","DPECIA","","","","","",""
"중앙","","프릴리지정30mg","646901090","DPRLG3","","","","","",""
"중앙","","프릴리지정60mg","646901100","DPRLG6","","","","","",""
"중앙","","프록토세딜연고 (15g)","652101560","DPROO","1005","","","","",""
"중앙","예방접종료","프리베나13주 0.5ml(소아용 폐렴구균백신)","648902270","MPVENAR13","90000","","","","",""
"중앙","예방접종료","프리베나주13 백신0.5ml(성인용 폐렴구균백신)","648902270","MPVENAR-A","90000","","","","",""
"중앙","","프로게스테론데포예나팜","651700060","MHPROG","1209","","","","",""
"중앙","","플로실헤모스태틱매트릭스","646601401","DFLOS","299144","","","","",""
"중앙","","파자임-95mg이중정","642202290","DPZM","31","","","","",""
"중앙","","하이알라제주","670602610","MHLASE","1397","","","","",""
"중앙","","하이드라섹산30mg","644206370","DHIDRAS30","","","","","",""
"중앙","예방접종료","헤파뮨주(소아 B형간염백신)","668900910","MHBVC","20000","","","","",""
"중앙","","헤파빅 백신 200IU(1cc)","643601900","MHBIG","33438","","","","",""
"중앙","진단서","개인택시면허용건강진단서(인성검사포함)","","AW401800","20000","","","","",""
"중앙","진단서","건강진단서","PDZ010001(심평원 코드)","AW400101","20000","","","","",""
"중앙","국민연금 장애심사용진단서","국민연금장애심사용 진단서","PDZ100000(심평원 코드)","AQA00101","6000","","","","",""
"중앙","진단서","근로능력평가용진단서","PDZ010002(심평원 코드)","AQA02801","10000","","","","",""
"중앙","소견서(노인장기요양보험)","노인장기요양보험 의사소견서","","AQA00200","37590","","","","",""
"중앙","소견서(노인장기요양보험)","노인장기요양보험(5등급예상 치매진단)의사소견서","","AQA00202","52840","","","","",""
"중앙","소견서(노인장기요양보험)","방문간호지시서(1회당)-노인장기요양보험관련","","AQA00201","19990","","","","",""
"중앙","병무용진단서","병무용진단서","PDZ080000(심평원 코드)","AQA00301","20000","","","","",""
"중앙","소견서(검진소견서)","보장구검진소견서","","AQA00400","10000","","","","",""
"중앙","사망진단서","사망진단서","PDZ030000(심평원 코드)","AQA00501","10000","","","","",""
"중앙","사산(사태)증명서","사산(사태)증명서","PDZ050000(심평원 코드)","AQA00701","2000","","","","",""
"중앙","시체검안서","사체부검료","","AQA00901","20000","","","","",""
"중앙","상해진단서","상해 진단서(3주미만)","PDZ020001(심평원 코드)","AQA01001","50000","","","","",""
"중앙","상해진단서","상해 진단서(3주이상)","PDZ020002(심평원 코드)","AQA01003","100000","","","","",""
"중앙","감정서","성별감정서","","AQA01101","10000","","","","",""
"중앙","확인서","수술확인서","","AQA03001","10000","","","","",""
"중앙","시체검안서","시체검안서","PDZ040000(심평원 코드)","AQA00801","30000","","","","",""
"중앙","감정서","신체감정료(과목당)","","AQA01200","150000","","","","",""
"중앙","채용신체검사","신체검사용 약물(마약)검사/6종","","L3208A","36000","","","","",""
"중앙","감정서","연령감정서","","AQA01401","20000","","","","",""
"중앙","감정서","연령감정서 치과용","","AQA01402","150000","","","","",""
"중앙","영문진단서","영문 등 외국어 일반진단서","PDE010001(심평원 코드)","AQA02201","15000","","","","",""
"중앙","출생증명서","영문 등 외국어 출생증명서","PDZ060000(심평원 코드)","AQA02503","4500","","","","",""
"중앙","신체검사서","영문, 중문신체검사서","","AW400400","35000","","","","",""
"중앙","사망진단서","영문사망진단서","","AQA00503","15000","","","","",""
"중앙","소견서(일반소견서)","영문일반소견서(보험회사 제출용)","","AQA01503","15000","","","","",""
"중앙","소견서(일반소견서)","일반소견서(보험회사 제출용)","","AQA01501","10000","","","","",""
"중앙","진단서","일반진단서","PDZ010001(심평원 코드)","AQA01601","10000","","","","",""
"중앙","확인서","입퇴원확인서","PDZ090002(심평원 코드)","AQA01701","3000","","","","",""
"중앙","신체검사서","자동차운전면허신체검사(1종보통,2종)","","AW400501","4000","","","","",""
"중앙","신체검사서","자동차운전면허신체검사(특수,대형)","","AW400500","5000","","","","",""
"중앙","장애인증명서","장애인증명서","PDZ170000(심평원 코드)","AQA01901","1000","","","","",""
"중앙","장애진단서","장애진단서","PDZ070003(심평원 코드)","AQA02001","100000","","","","",""
"중앙","장애진단서","장애진단서(간단)","","AQA02002","15000","","","","",""
"중앙","장애 정도 심사용 진단서","장애진단서(신체적 장애)","PDZ070001(심평원 코드)","AQA01301","15000","","","","",""
"중앙","장애 정도 심사용 진단서","장애진단서(정신적 장애)","PDZ070002(심평원 코드)","AQA01304","40000","","","","",""
"중앙","감정서","정신감정서","","AQA02101","100000","","","","",""
"중앙","제증명서 사본","제증명료 사본","PDZ160000(심평원 코드)","AQW01200","1000","","","","",""
"중앙","진료기록사본","진료기록사본(1~5부 매당)","PDZ110101(심평원 코드)","AQB00101","1000","","","","",""
"중앙","진료기록사본","진료기록사본(6매이상,매당)","PDZ110102(심평원 코드)","AQB00102","100","","","","",""
"중앙","진료기록영상","진료기록영상(CD)-PACS영상(COPY)","PDZ110004(심평원 코드)","AQF00101","5000","","","","",""
"중앙","진료기록영상","진료기록영상(CD)-내시경PACS영상(COPY)","PDZ110004(심평원 코드)","AQF00201","5000","","","","",""
"중앙","진료기록영상","진료기록영상(CD)-심혈관PACS영상(COPY)","PDZ110004(심평원 코드)","AQF00401","5000","","","","",""
"중앙","진료기록영상","진료기록영상(CD)-핵의학PACS영상(COPY)","PDZ110004(심평원 코드)","AQF00501","5000","","","","",""
"중앙","확인서","진료확인서","PDZ090007(심평원 코드)","AQA02401","3000","","","","",""
"중앙","채용신체검사서","채용신체검사서(공무원)","PDZ010003(심평원 코드)","AW400601","40000","","","","",""
"중앙","채용신체검사서","채용신체검사서(다면인성검사)","","AW400604","42000","","","","",""
"중앙","채용신체검사서","채용신체검사서(일반)","PDZ010004(심평원 코드)","AW400602","30000","","","","",""
"중앙","진단서","총포및도검소지허가신체검사","","AW401900","10000","","","","",""
"중앙","출생증명서","출생증명서","PDZ060000(심평원 코드)","AQA02501","3000","","","","",""
"중앙","확인서","통원확인서[병명 기재]","PDZ090004(심평원 코드)","AQA02602","3000","","","","",""
"중앙","확인서","통원확인서[병명 미기재]","PDZ090004(심평원 코드)","AQA02601","1000","","","","",""
"중앙","향후진료비추정서","향후 진료비추정서(천만원미만)","PDZ140001(심평원 코드)","AQA02301","50000","","","","",""
"중앙","향후진료비추정서","향후 진료비추정서(천만원이상)","PDZ140002(심평원 코드)","AQA02303","100000","","","","",""
"중앙","","DNCB도포치료 [대]","HZDE02601","HZDE02601","10000","","","","",""
"중앙","","Z성형술 [대]","HZPS05301","HZPS05301","500000","","","","",""
"중앙","","Z성형술 [소]","HZPS05303","HZPS05303","100000","","","","",""
"중앙","","Z성형술 [중]","HZPS05302","HZPS05302","200000","","","","",""
"중앙","","고환삽입술","HZUR00200","HZUR00200","500000","","","","",""
"중앙","","구순열의일차비성형술 [대]","HZPS00101","HZPS00101","300000","","","","",""
"중앙","","구순열의일차비성형술 [소]","HZPS00103","HZPS00103","100000","","","","",""
"중앙","","구순열의일차비성형술 [중]","HZPS00102","HZPS00102","200000","","","","",""
"중앙","","구축반흔의비수술적처치","HZPS00200","HZPS00200","20000","","","","",""
"중앙","","굴곡음경교정 수술 Penile Curvature Correction","HZUR00300","HZUR00300","1000000","","","","",""
"중앙","","근막이식술 [대]","HZPS00301","HZPS00301","300000","","","","",""
"중앙","","근막이식술 [소]","HZPS00303","HZPS00303","100000","","","","",""
"중앙","","근막이식술 [중]","HZPS00302","HZPS00302","200000","","","","",""
"중앙","","기미,주근깨,점 제거술 [대]","HZDE00101","HZDE00101","30000","","","","",""
"중앙","","기미,주근깨,점 제거술 [소]","HZDE00103","HZDE00103","10000","","","","",""
"중앙","","기타구강에관한수술 [대]","HZPS00401","HZPS00401","400000","","","","",""
"중앙","","기타구강에관한수술 [소]","HZPS00403","HZPS00403","100000","","","","",""
"중앙","","기타구강에관한수술 [중]","HZPS00402","HZPS00402","200000","","","","",""
"중앙","","기타구순에관한성형술 [대]","HZPS00501","HZPS00501","500000","","","","",""
"중앙","","기타구순에관한성형술 [소]","HZPS00502","HZPS00502","300000","","","","",""
"중앙","","기타보형물삽입술 [대]","HZPS00601","HZPS00601","500000","","","","",""
"중앙","","기타보형물삽입술 [소]","HZPS00603","HZPS00603","100000","","","","",""
"중앙","","기타보형물삽입술 [중]","HZPS00602","HZPS00602","300000","","","","",""
"중앙","","기타보형물제거술 [대]","HZPS00701","HZPS00701","500000","","","","",""
"중앙","","기타보형물제거술 [소1]","HZPS00703","HZPS00703","200000","","","","",""
"중앙","","기타보형물제거술 [소2]","HZPS00704","HZPS00704","100000","","","","",""
"중앙","","기타보형물제거술 [중]","HZPS00702","HZPS00702","300000","","","","",""
"중앙","","기타비외벽에대한성형술 [대]","HZPS00801","HZPS00801","600000","","","","",""
"중앙","","기타비외벽에대한성형술 [소]","HZPS00802","HZPS00802","300000","","","","",""
"중앙","","기타사지에대한지방조직성형술 [대]","HZPS00901","HZPS00901","900000","","","","",""
"중앙","","기타사지에대한지방조직성형술 [소]","HZPS00903","HZPS00903","300000","","","","",""
"중앙","","기타사지에대한지방조직성형술 [중]","HZPS00902","HZPS00902","600000","","","","",""
"중앙","","기타상악성형술 [대]","HZPS01001","HZPS01001","2000000","","","","",""
"중앙","","기타상악성형술 [소]","HZPS01003","HZPS01003","500000","","","","",""
"중앙","","기타상악성형술 [중]","HZPS01002","HZPS01002","1000000","","","","",""
"중앙","","기타선천성수지기형 [대]","HZPS01101","HZPS01101","500000","","","","",""
"중앙","","기타선천성수지기형 [소]","HZPS01102","HZPS01102","300000","","","","",""
"중앙","","기타수지에대한수술 [대]","HZPS01201","HZPS01201","500000","","","","",""
"중앙","","기타수지에대한수술 [소]","HZPS01203","HZPS01203","100000","","","","",""
"중앙","","기타수지에대한수술 [중]","HZPS01202","HZPS01202","300000","","","","",""
"중앙","","기타안검수술 [대]","HZPS01301","HZPS01301","500000","","","","",""
"중앙","","기타안검수술 [소]","HZPS01302","HZPS01302","300000","","","","",""
"중앙","","기타안면골성형술 [대]","HZPS01401","HZPS01401","1000000","","","","",""
"중앙","","기타안면골성형술 [소1]","HZPS01403","HZPS01403","500000","","","","",""
"중앙","","기타안면골성형술 [소2]","HZPS01404","HZPS01404","300000","","","","",""
"중앙","","기타안면골성형술 [중]","HZPS01402","HZPS01402","700000","","","","",""
"중앙","","기타외이에대한수술 [대]","HZPS01501","HZPS01501","400000","","","","",""
"중앙","","기타외이에대한수술 [소]","HZPS01503","HZPS01503","200000","","","","",""
"중앙","","기타외이에대한수술 [중]","HZPS01502","HZPS01502","300000","","","","",""
"중앙","","기타이하선에관한수술 [대]","HZPS01601","HZPS01601","550000","","","","",""
"중앙","","기타이하선에관한수술 [소]","HZPS01602","HZPS01602","450000","","","","",""
"중앙","","기타인상보형물제작술 [대]","HZPS01701","HZPS01701","100000","","","","",""
"중앙","","기타인상보형물제작술 [소]","HZPS01703","HZPS01703","20000","","","","",""
"중앙","","기타인상보형물제작술 [중]","HZPS01702","HZPS01702","50000","","","","",""
"중앙","","난관결찰술","HZOG00100","HZOG00100","300000","","","","",""
"중앙","","냉동치료 [대]","HZDE00201","HZDE00201","50000","","","","",""
"중앙","","냉동치료 [소]","HZDE00202","HZDE00202","20000","","","","",""
"중앙","","담요(귀가용)","BZ00004","BZ00004","20000","","","","",""
"중앙","","대퇴성형술 [대]","HZPS01801","HZPS01801","500000","","","","",""
"중앙","","대퇴성형술 [소]","HZPS01802","HZPS01802","300000","","","","",""
"중앙","","레이저치료 [Tiny]","HZPS01904","HZPS01904","10000","","","","",""
"중앙","","메조테라피 [비만, 1회당]","HZFM00100","HZFM00100","14000","","","","",""
"중앙","","모반절제술 [대]","HZPS02001","HZPS02001","400000","","","","",""
"중앙","","모반절제술 [소]","HZPS02003","HZPS02003","100000","","","","",""
"중앙","","미레나 삽입술","HZOG00200","HZOG00200","90000","","","","",""
"중앙","","박피술 [대]","HZPS02201","HZPS02201","500000","","","","",""
"중앙","","박피술 [레이저] IPL [얼굴전체]","HZDE00501","HZDE00501","300000","","","","",""
"중앙","","박피술 [레이저] IPL [이마제외 얼굴전체]","HZDE00502","HZDE00502","200000","","","","",""
"중앙","","박피술 [레이저] IPL [코주변만]","HZDE00503","HZDE00503","100000","","","","",""
"중앙","","박피술 [레이저] IPL-회당","HZDE01700","HZDE01700","50000","","","","",""
"중앙","","박피술 [소]","HZPS02203","HZPS02203","100000","","","","",""
"중앙","","박피술 [중]","HZPS02202","HZPS02202","300000","","","","",""
"중앙","","박피술 [화학] [대]","HZDE01901","HZDE01901","100000","","","","",""
"중앙","","박피술 [화학] [소]","HZDE01903","HZDE01903","30000","","","","",""
"중앙","","박피술 [화학] [중]","HZDE01902","HZDE01902","50000","","","","",""
"중앙","","박피술-안면전체 [대]","HZPS02301","HZPS02301","1200000","","","","",""
"중앙","","박피술-안면전체 [소]","HZPS02303","HZPS02303","600000","","","","",""
"중앙","","박피술-안면전체 [중]","HZPS02302","HZPS02302","900000","","","","",""
"중앙","","반시트(귀가용)","BZ00003","BZ00003","9920","","","","",""
"중앙","","반흔절제술 [대]","HZPS02401","HZPS02401","500000","","","","",""
"중앙","","반흔절제술 [소]","HZPS02403","HZPS02403","100000","","","","",""
"중앙","","반흔절제술 [중]","HZPS02402","HZPS02402","300000","","","","",""
"중앙","","병변내주사 Bleomycin ,A","HZDE02001","HZDE02001","10000","","","","",""
"중앙","","병변내주사 Bleomycin ,B","HZDE02002","HZDE02002","20000","","","","",""
"중앙","","병변내주입요법,A","HZDE02101","HZDE02101","5000","","","","",""
