"월","진료과","퇴원결과","주상병코드","주상병명","건수"
"2023-04","신장내과","치료안함","N02","재발성 및 지속성 혈뇨","1"
"2023-04","신장내과","치료안함","N18","만성 신장병","2"
"2023-04","혈액종양내과","호전","C84","성숙T/NK-세포림프종","1"
"2023-04","혈액종양내과","호전","A09","감염성 및 상세불명 기원의 기타 위장염 및 결장염","1"
"2023-04","호흡기알레르기내과","치료안함","C34","기관지 및 폐의 악성 신생물","9"
"2023-04","안과","호전","H25","노년백내장","122"
"2023-04","정형외과","호전","M20","손가락 및 발가락의 후천변형","2"
"2023-04","정형외과","호전","M75","어깨병변","24"
"2023-04","정형외과","불변(호전안됨)","M17","무릎관절증","3"
"2023-04","정형외과","호전","M43","기타 변형성 등병증","2"
"2023-04","호스피스완화의료센터","48시간 전 사망","Z51","기타 의학적 관리를 위하여 보건서비스와 접하고 있는 사람","13"
"2023-04","재활의학과","호전","R26","보행과 이동의 이상","10"
"2023-04","소화기내과","호전","K72","달리 분류되지 않은 간부전","3"
"2023-04","소화기내과","호전","D50","철결핍빈혈","2"
"2023-04","외과","호전","D17","양성 지방종성 신생물","3"
"2023-04","소화기내과","호전","K55","장의 혈관장애","3"
"2023-04","외과","호전","I83","하지의 정맥류","10"
"2023-04","소화기내과","호전","D01","기타 및 상세불명의 소화기관의 제자리암종","2"
"2023-04","혈액종양내과","호전","C22","간 및 간내 담관의 악성 신생물","1"
"2023-04","신경과","치료안함","M48","기타 척추병증","1"
"2023-04","비뇨의학과","호전","S37","비뇨 및 골반 기관의 손상","1"
"2023-04","소화기내과","호전","C16","위의 악성 신생물","3"
"2023-04","심장혈관흉부외과","치료안함","I20","협심증","1"
"2023-04","신경외과","치료안함","S22","늑골, 흉골 및 흉추의 골절","1"
"2023-04","가정의학과","호전","E11","2형 당뇨병","2"
"2023-04","신경외과","호전","M80","병적 골절을 동반한 골다공증","1"
"2023-04","산부인과","호전","N87","자궁경부의 이형성","1"
"2023-04","이비인후과","호전","K13","입술 및 구강점막의 기타 질환","2"
"2023-04","신경과","호전","G40","뇌전증","1"
"2023-04","내분비내과","불변(호전안됨)","E83","무기질대사장애","1"
"2023-04","호흡기알레르기내과","가망없는 퇴원","I50","심부전","1"
"2023-04","소화기내과","치료안함","K57","장의 게실병","1"
"2023-04","외과","호전","D46","골수형성이상증후군","1"
"2023-04","소화기내과","호전","K57","장의 게실병","2"
"2023-04","정신건강의학과","호전","F03","상세불명의 치매","2"
"2023-04","외과","호전","B48","달리 분류되지 않은 기타 진균증","1"
"2023-04","외과","호전","K81","담낭염","3"
"2023-04","순환기내과","호전","I42","심근병증","2"
"2023-04","신경외과","호전","M43","기타 변형성 등병증","2"
"2023-04","정형외과","불변(호전안됨)","M43","기타 변형성 등병증","1"
"2023-04","외과","48시간 전 사망","K43","복벽탈장","1"
"2023-04","소화기내과","호전","I26","폐색전증","1"
"2023-04","신경과","치료안함","G91","수두증","1"
"2023-04","이비인후과","호전","G51","안면신경장애","2"
"2023-04","호흡기알레르기내과","치료안함","R91","폐의 진단영상검사상 이상소견","1"
"2023-04","비뇨의학과","호전","D41","비뇨기관의 행동양식 불명 또는 미상의 신생물","2"
"2023-04","심장혈관흉부외과","호전","Q23","대동맥판 및 승모판의 선천기형","2"
"2023-04","소화기내과","호전","C25","췌장의 악성 신생물","1"
"2023-04","산부인과","치료안함","N87","자궁경부의 이형성","1"
"2023-04","입원전담의학과","호전","N18","만성 신장병","1"
"2023-04","외과","불변(호전안됨)","C34","기관지 및 폐의 악성 신생물","1"
"2023-04","순환기내과","호전","I30","급성 심장막염","1"
"2023-04","감염내과","호전","J69","고체 및 액체에 의한 폐렴","1"
"2023-04","혈액종양내과","경쾌","C34","기관지 및 폐의 악성 신생물","2"
"2023-04","안과","불변(호전안됨)","H40","녹내장","2"
"2023-04","심장혈관흉부외과","호전","I48","심방세동 및 조동","1"
"2023-04","혈액종양내과","호전","I95","저혈압","1"
"2023-04","호흡기알레르기내과","호전","A41","기타 패혈증","1"
"2023-04","통증클리닉","호전","Z45","이식장치의 조정 및 관리를 위하여 보건서비스와 접하고 있는 사람","1"
"2023-04","호스피스완화의료센터","48시간 전 사망","C12","이상동(梨狀洞)의 악성 신생물","1"
"2023-04","호흡기알레르기내과","호전","A15","세균학적 및 조직학적으로 확인된 호흡기결핵","1"
"2023-04","신경과","치료안함","M54","등통증","1"
"2023-04","재활의학과","호전","S06","두개내손상","1"
"2023-04","순환기내과","호전","D50","철결핍빈혈","1"
"2023-05","순환기내과","호전","I21","급성 심근경색증","8"
"2023-05","신경과","호전","G20","파킨슨병","2"
"2023-05","감염내과","경쾌","A09","감염성 및 상세불명 기원의 기타 위장염 및 결장염","1"
"2023-05","신경과","치료안함","Z04","기타 이유의 검사 및 관찰","26"
"2023-05","정형외과","호전","S46","어깨 및 위팔 부위의 근육 및 힘줄의 손상","3"
"2023-05","정형외과","호전","M71","기타 윤활낭병증","1"
"2023-05","정형외과","호전","S72","대퇴골의 골절","8"
"2023-05","비뇨의학과","호전","C61","전립선의 악성 신생물","22"
"2023-05","입원전담의학과","호전","J69","고체 및 액체에 의한 폐렴","1"
"2023-05","순환기내과","호전","I25","만성 허혈심장병","29"
"2023-05","내분비내과","호전","E11","2형 당뇨병","13"
"2023-05","소화기내과","호전","K80","담석증","6"
"2023-05","비뇨의학과","치료안함","N40","전립선증식증","5"
"2023-05","소화기내과","호전","K31","위 및 십이지장의 기타 질환","1"
"2023-05","소화기내과","호전","K70","알코올성 간질환","2"
"2023-05","혈액종양내과","호전","N10","급성 세뇨관-간질신장염","1"
"2023-05","호흡기알레르기내과","호전","J44","기타 만성 폐쇄성 폐질환","5"
"2023-05","호흡기알레르기내과","48시간 전 사망","J15","달리 분류되지 않은 세균성 폐렴","2"
"2023-05","정형외과","호전","D17","양성 지방종성 신생물","1"
"2023-05","소화기내과","호전","K56","탈장이 없는 마비성 장폐색증 및 장폐색","2"
"2023-05","호흡기알레르기내과","호전","J18","상세불명 병원체의 폐렴","12"
"2023-05","호흡기알레르기내과","가망없는 퇴원","A41","기타 패혈증","1"
"2023-05","호스피스완화의료센터","호전","C18","결장의 악성 신생물","1"
"2023-05","호스피스완화의료센터","경쾌","C34","기관지 및 폐의 악성 신생물","1"
"2023-05","정형외과","호전","S92","발목을 제외한 발의 골절","1"
"2023-05","외과","호전","D01","기타 및 상세불명의 소화기관의 제자리암종","1"
"2023-05","혈액종양내과","호전","K71","독성간질환","1"
"2023-05","산부인과","호전","Z51","기타 의학적 관리를 위하여 보건서비스와 접하고 있는 사람","1"
"2023-05","비뇨의학과","호전","N31","달리 분류되지 않은 방광의 신경근육기능장애","1"
"2023-05","가정의학과","호전","R55","실신 및 허탈","1"
"2023-05","소화기내과","호전","K75","기타 염증성 간질환","1"
"2023-05","순환기내과","호전","Z45","이식장치의 조정 및 관리를 위하여 보건서비스와 접하고 있는 사람","1"
"2023-05","안과","불변(호전안됨)","H40","녹내장","1"
"2023-05","비뇨의학과","호전","C65","신우의 악성 신생물","2"
"2023-05","심장혈관흉부외과","호전","I26","폐색전증","1"
"2023-05","신장내과","호전","M62","근육의 기타 장애","1"
"2023-05","신경외과","48시간 전 사망","S06","두개내손상","1"
"2023-05","소화기내과","48시간 전 사망","R57","달리 분류되지 않은 쇼크","1"
"2023-05","안과","호전","H33","망막박리 및 망막열공","1"
"2023-05","외과","불변(호전안됨)","K80","담석증","2"
"2023-05","통증클리닉","호전","G97","달리 분류되지 않은 신경계통의 처치후 장애","1"
"2023-05","심장혈관흉부외과","호전","I50","심부전","1"
"2023-05","외과","호전","C78","호흡 및 소화기관의 이차성 악성 신생물","1"
"2023-05","순환기내과","호전","J18","상세불명 병원체의 폐렴","1"
"2023-05","감염내과","호전","N39","비뇨계통의 기타 장애","1"
"2023-05","혈액종양내과","호전","K12","구내염 및 관련 병변","1"
"2023-05","순환기내과","호전","A04","기타 세균성 장감염","1"
"2023-05","호흡기알레르기내과","호전","J85","폐 및 종격의 농양","1"
"2023-05","소화기내과","호전","I85","식도정맥류","1"
"2023-05","호흡기알레르기내과","호전","A16","세균학적으로나 조직학적으로 확인되지 않은 호흡기결핵","1"
"2023-05","비뇨의학과","호전","K91","달리 분류되지 않은 소화계통의 처치후 장애","1"
"2023-05","혈액종양내과","호전","C61","전립선의 악성 신생물","1"
"2023-06","외과","불변(호전안됨)","I83","하지의 정맥류","1"
"2023-06","혈액종양내과","호전","J69","고체 및 액체에 의한 폐렴","1"
"2023-06","호흡기알레르기내과","호전","J96","달리 분류되지 않은 호흡부전","2"
"2023-06","비뇨의학과","호전","C61","전립선의 악성 신생물","24"
"2023-06","소화기내과","호전","K92","소화계통의 기타 질환","2"
"2023-06","감염내과","호전","J18","상세불명 병원체의 폐렴","4"
"2023-06","혈액종양내과","치료안함","C34","기관지 및 폐의 악성 신생물","4"
"2023-06","비뇨의학과","호전","C64","신우를 제외한 신장의 악성 신생물","3"
"2023-06","소화기내과","48시간 전 사망","C83","비소포성 림프종","1"
"2023-06","안과","호전","S01","머리의 열린상처","1"
"2023-06","입원전담의학과","호전","E22","뇌하수체의 기능항진","1"
"2023-06","호스피스완화의료센터","호전","Z51","기타 의학적 관리를 위하여 보건서비스와 접하고 있는 사람","3"
"2023-06","심장혈관흉부외과","호전","T84","내부 정형외과적 인공삽입장치, 삽입물 및 이식편의 합병증","1"
"2023-06","심장혈관흉부외과","호전","C34","기관지 및 폐의 악성 신생물","5"
"2023-06","신경과","호전","E11","2형 당뇨병","1"
"2023-06","정신건강의학과","호전","F20","조현병","8"
"2023-06","신경외과","치료안함","I72","기타 동맥류 및 박리","5"
"2023-06","비뇨의학과","치료안함","N40","전립선증식증","3"
"2023-06","신경외과","치료안함","M51","기타 추간판장애","2"
"2023-06","이비인후과","호전","H66","화농성 및 상세불명의 중이염","4"
"2023-06","소화기내과","치료안함","C16","위의 악성 신생물","2"
"2023-06","안과","불변(호전안됨)","H25","노년백내장","1"
"2023-06","입원전담의학과","48시간 전 사망","K70","알코올성 간질환","1"
"2023-06","순환기내과","호전","N13","폐색성 및 역류성 요로병증","1"
"2023-06","신장내과","호전","Z49","투석을 포함한 치료를 위하여 보건서비스와 접하고 있는 사람","1"
"2023-06","산부인과","호전","N87","자궁경부의 이형성","2"
"2023-06","혈액종양내과","48시간 전 사망","C92","골수성 백혈병","2"
"2023-06","재활의학과","호전","G82","하반신마비 및 사지마비","2"
"2023-06","소화기내과","호전","K51","궤양성 대장염","1"
"2023-06","호흡기알레르기내과","진단만실시","C34","기관지 및 폐의 악성 신생물","1"
"2023-06","신경외과","호전","S22","늑골, 흉골 및 흉추의 골절","1"
"2023-06","심장혈관흉부외과","48시간 전 사망","T82","심장 및 혈관 인공삽입장치, 삽입물 및 이식편의 합병증","2"
"2023-06","감염내과","호전","N10","급성 세뇨관-간질신장염","1"
"2023-06","신경외과","치료안함","C79","기타 및 상세불명 부위의 이차성 악성 신생물","1"
"2023-06","입원전담의학과","호전","K56","탈장이 없는 마비성 장폐색증 및 장폐색","1"
"2023-06","이비인후과","호전","C73","갑상선의 악성 신생물","2"
"2023-06","소화기내과","호전","K59","기타 기능성 장장애","2"
"2023-06","혈액종양내과","호전","C20","직장의 악성 신생물","1"
"2023-06","안과","호전","H33","망막박리 및 망막열공","3"
"2023-06","외과","치료안함","C16","위의 악성 신생물","2"
"2023-06","가정의학과","48시간 전 사망","C22","간 및 간내 담관의 악성 신생물","1"
"2023-06","외과","호전","D12","결장, 직장, 항문 및 항문관의 양성 신생물 ","2"
"2023-06","순환기내과","호전","G30","알츠하이머병","1"
"2023-06","비뇨의학과","불변(호전안됨)","N40","전립선증식증","1"
"2023-06","정형외과","호전","M51","기타 추간판장애","3"
"2023-06","소화기내과","호전","T81","달리 분류되지 않은 처치의 합병증","1"
"2023-06","혈액종양내과","48시간 전 사망","C61","전립선의 악성 신생물","1"
"2023-06","소화기내과","치료안함","K30","기능성 소화불량","1"
"2023-06","혈액종양내과","경쾌","C22","간 및 간내 담관의 악성 신생물","1"
"2023-06","정형외과","호전","M86","골수염","1"
"2023-06","내분비내과","치료안함","D35","기타 및 상세불명의 내분비선의 양성 신생물","1"
"2023-06","혈액종양내과","치료안함","R91","폐의 진단영상검사상 이상소견","1"
"2023-06","신경과","호전","I95","저혈압","1"
"2023-06","신장내과","호전","N15","기타 신세뇨관-간질질환","1"
"2023-06","비뇨의학과","호전","N20","신장 및 요관의 결석","2"
"2023-07","외과","호전","C18","결장의 악성 신생물","9"
"2023-07","호스피스완화의료센터","가망없는 퇴원","Z51","기타 의학적 관리를 위하여 보건서비스와 접하고 있는 사람","2"
"2023-07","순환기내과","호전","I70","죽상경화증","7"
"2023-07","혈액종양내과","호전","Z51","기타 의학적 관리를 위하여 보건서비스와 접하고 있는 사람","55"
"2023-07","순환기내과","호전","I21","급성 심근경색증","7"
"2023-07","이비인후과","호전","H66","화농성 및 상세불명의 중이염","3"
"2023-07","신장내과","호전","N17","급성 신부전","12"
"2023-07","신경과","호전","I95","저혈압","1"
"2023-07","산부인과","치료안함","R19","소화계통 및 복부의 기타 증상 및 징후","1"
"2023-07","피부과","호전","C44","기타 피부의 악성 신생물","1"
"2023-07","호흡기알레르기내과","치료안함","J98","기타 호흡장애","7"
"2023-07","신경외과","치료안함","I65","뇌경색증을 유발하지 않은 뇌전동맥의 폐쇄 및 협착","10"
"2023-07","신경외과","호전","M51","기타 추간판장애","8"
"2023-07","입원전담의학과","호전","J86","농흉","1"
"2023-07","신경과","치료안함","I63","뇌경색증","2"
"2023-07","정형외과","호전","S92","발목을 제외한 발의 골절","2"
"2023-07","호흡기알레르기내과","호전","J98","기타 호흡장애","2"
"2023-07","호흡기알레르기내과","48시간 전 사망","R57","달리 분류되지 않은 쇼크","1"
"2023-07","소화기내과","호전","N39","비뇨계통의 기타 장애","2"
"2023-07","이비인후과","호전","A18","기타 기관의 결핵","1"
"2023-07","신장내과","호전","N39","비뇨계통의 기타 장애","3"
"2023-07","소화기내과","호전","K71","독성간질환","1"
"2023-07","이비인후과","호전","J05","급성 폐색성 후두염[크룹] 및 후두개염","1"
"2023-07","순환기내과","호전","I80","정맥염 및 혈전정맥염","1"
"2023-07","정형외과","치료안함","C79","기타 및 상세불명 부위의 이차성 악성 신생물","1"
"2023-07","혈액종양내과","48시간 전 사망","C32","후두의 악성 신생물","1"
"2023-07","호흡기알레르기내과","호전","A19","좁쌀결핵","1"
"2023-07","호스피스완화의료센터","48시간 전 사망","C18","결장의 악성 신생물","1"
"2023-07","안과","호전","H27","수정체의 기타 장애","1"
"2023-07","정형외과","호전","S72","대퇴골의 골절","4"
"2023-07","정신건강의학과","호전","G47","수면장애","1"
"2023-07","소화기내과","호전","K31","위 및 십이지장의 기타 질환","1"
"2023-07","신경외과","호전","H49","마비성 사시","1"
"2023-07","비뇨의학과","불변(호전안됨)","C61","전립선의 악성 신생물","1"
"2023-07","비뇨의학과","48시간 전 사망","N30","방광염","1"
"2023-07","입원전담의학과","호전","C16","위의 악성 신생물","1"
"2023-07","외과","호전","C20","직장의 악성 신생물","1"
"2023-07","신장내과","진단만실시","N17","급성 신부전","1"
"2023-07","외과","호전","K59","기타 기능성 장장애","1"
"2023-07","순환기내과","48시간 전 사망","I25","만성 허혈심장병","1"
"2023-07","혈액종양내과","48시간 전 사망","C79","기타 및 상세불명 부위의 이차성 악성 신생물","1"
"2023-07","이비인후과","호전","R42","어지럼증 및 어지럼","1"
"2023-07","정형외과","호전","I21","급성 심근경색증","1"
"2023-07","호흡기알레르기내과","가망없는 퇴원","J69","고체 및 액체에 의한 폐렴","1"
"2023-07","호흡기알레르기내과","호전","J44","기타 만성 폐쇄성 폐질환","1"
"2023-07","외과","호전","C24","담도의 기타 및 상세불명 부분의 악성 신생물","1"
"2023-07","감염내과","호전","J90","달리 분류되지 않은 흉막삼출액","1"
"2023-07","호스피스완화의료센터","48시간 전 사망","C67","방광의 악성 신생물","1"
"2023-07","순환기내과","호전","I47","발작성 빈맥","1"
"2023-07","비뇨의학과","호전","D41","비뇨기관의 행동양식 불명 또는 미상의 신생물","1"
"2023-08","외과","호전","K55","장의 혈관장애","2"
"2023-08","순환기내과","호전","I20","협심증","14"
"2023-08","신경외과","호전","M51","기타 추간판장애","10"
"2023-08","안과","호전","H25","노년백내장","117"
"2023-08","정형외과","호전","L03","연조직염","1"
"2023-08","혈액종양내과","호전","D68","기타 응고결함","1"
"2023-08","신경과","호전","I63","뇌경색증","29"
"2023-08","비뇨의학과","호전","C66","요관의 악성 신생물","3"
"2023-08","입원전담의학과","호전","T78","달리 분류되지 않은 유해작용","1"
"2023-08","입원전담의학과","호전","M60","근염","1"
"2023-08","소화기내과","치료안함","K57","장의 게실병","1"
"2023-08","혈액종양내과","호전","C88","악성 면역증식성 질환","1"
"2023-08","안과","호전","H33","망막박리 및 망막열공","3"
"2023-08","안과","호전","H02","눈꺼풀의 기타 장애","2"
"2023-08","정형외과","호전","M71","기타 윤활낭병증","1"
"2023-08","정형외과","불변(호전안됨)","M48","기타 척추병증","4"
"2023-08","비뇨의학과","치료안함","C22","간 및 간내 담관의 악성 신생물","1"
"2023-08","심장혈관흉부외과","호전","I48","심방세동 및 조동","1"
"2023-08","소화기내과","호전","K92","소화계통의 기타 질환","3"
"2023-08","호흡기알레르기내과","호전","J84","기타 간질성 폐질환","2"
"2023-08","신경과","호전","G30","알츠하이머병","1"
"2023-08","신경외과","치료안함","M51","기타 추간판장애","3"
"2023-08","심장혈관흉부외과","불변(호전안됨)","I08","다발판막질환","1"
"2023-08","소화기내과","호전","K26","십이지장궤양","1"
"2023-08","안과","호전","H43","유리체의 장애","3"
"2023-08","정형외과","호전","M16","고관절증","1"
"2023-08","치과","호전","K05","치은염 및 치주질환","1"
"2023-08","소화기내과","호전","D13","기타 및 부위불명의 소화계통의 양성 신생물","3"
"2023-08","정형외과","호전","M84","골연속성의 장애","1"
"2023-08","심장혈관흉부외과","호전","I65","뇌경색증을 유발하지 않은 뇌전동맥의 폐쇄 및 협착","2"
"2023-08","내분비내과","치료안함","E16","췌장내분비의 기타 장애","1"
"2023-08","신장내과","불변(호전안됨)","N28","달리 분류되지 않은 신장 및 요관의 기타 장애","1"
"2023-08","신경과","호전","F05","알코올 및 기타 정신활성물질에 의하여 유발된 것이 아닌 섬망","1"
"2023-08","정형외과","호전","S92","발목을 제외한 발의 골절","2"
"2023-08","호흡기알레르기내과","호전","U07","U07의 응급사용","1"
"2023-08","호스피스완화의료센터","48시간 전 사망","C18","결장의 악성 신생물","1"
"2023-08","순환기내과","48시간 전 사망","I26","폐색전증","1"
"2023-08","소화기내과","호전","K81","담낭염","1"
"2023-08","호흡기알레르기내과","호전","J18","상세불명 병원체의 폐렴","4"
"2023-08","감염내과","호전","K75","기타 염증성 간질환","1"
"2023-08","심장혈관흉부외과","불변(호전안됨)","I25","만성 허혈심장병","1"
"2023-08","소화기내과","호전","K80","담석증","4"
"2023-08","피부과","호전","C44","기타 피부의 악성 신생물","1"
"2023-08","재활의학과","호전","M51","기타 추간판장애","1"
"2023-08","비뇨의학과","불변(호전안됨)","N40","전립선증식증","1"
"2023-08","산부인과","호전","N73","기타 여성골반염증질환","1"
"2023-08","재활의학과","호전","I63","뇌경색증","3"
"2023-08","입원전담의학과","호전","N17","급성 신부전","3"
"2023-08","이비인후과","호전","H91","기타 청력소실","1"
"2023-08","이비인후과","호전","C73","갑상선의 악성 신생물","2"
"2023-08","소화기내과","호전","K75","기타 염증성 간질환","1"
"2023-08","혈액종양내과","48시간 전 사망","C22","간 및 간내 담관의 악성 신생물","1"
"2023-08","심장혈관흉부외과","불변(호전안됨)","I20","협심증","1"
"2023-08","심장혈관흉부외과","호전","I77","동맥 및 세동맥의 기타 장애","1"
"2023-08","신경외과","치료안함","I60","거미막하출혈","1"
"2023-08","신경외과","호전","G95","척수의 기타 질환","1"
"2023-08","산부인과","치료안함","D06","자궁경부의 제자리암종","1"
"2023-09","심장혈관흉부외과","치료안함","J98","기타 호흡장애","9"
"2023-09","순환기내과","경쾌","I21","급성 심근경색증","1"
"2023-09","순환기내과","호전","I48","심방세동 및 조동","15"
"2023-09","혈액종양내과","호전","C25","췌장의 악성 신생물","2"
"2023-09","신경외과","호전","M51","기타 추간판장애","12"
"2023-09","재활의학과","호전","M51","기타 추간판장애","2"
"2023-09","비뇨의학과","호전","N40","전립선증식증","11"
"2023-09","비뇨의학과","호전","C64","신우를 제외한 신장의 악성 신생물","3"
"2023-09","외과","호전","K80","담석증","17"
"2023-09","호흡기알레르기내과","호전","A15","세균학적 및 조직학적으로 확인된 호흡기결핵","2"
"2023-09","입원전담의학과","48시간 전 사망","J69","고체 및 액체에 의한 폐렴","1"
"2023-09","통증클리닉","호전","N18","만성 신장병","1"
"2023-09","외과","호전","N18","만성 신장병","6"
"2023-09","소화기내과","호전","K25","위궤양","2"
"2023-09","혈액종양내과","불변(호전안됨)","R90","중추신경계통의 진단영상검사상 이상소견","1"
"2023-09","신경외과","호전","I69","뇌혈관질환의 후유증","1"
"2023-09","산부인과","호전","N83","난소, 난관 및 넓은인대의 비염증성 장애","1"
"2023-09","재활의학과","호전","J96","달리 분류되지 않은 호흡부전","2"
"2023-09","이비인후과","치료안함","J34","코 및 비동의 기타 장애","1"
"2023-09","감염내과","호전","U07","U07의 응급사용","6"
"2023-09","이비인후과","호전","C32","후두의 악성 신생물","1"
"2023-09","혈액종양내과","치료안함","C22","간 및 간내 담관의 악성 신생물","1"
"2023-09","신경외과","치료안함","I65","뇌경색증을 유발하지 않은 뇌전동맥의 폐쇄 및 협착","9"
"2023-09","입원전담의학과","호전","T85","기타 내부 인공삽입장치, 삽입물 및 이식편의 합병증","1"
"2023-09","순환기내과","호전","I21","급성 심근경색증","8"
"2023-09","정형외과","경쾌","L03","연조직염","1"
"2023-09","심장혈관흉부외과","경쾌","T82","심장 및 혈관 인공삽입장치, 삽입물 및 이식편의 합병증","1"
"2023-09","외과","호전","K76","간의 기타 질환","1"
"2023-09","혈액종양내과","치료안함","R93","기타 신체구조의 진단영상검사상 이상소견","1"
"2023-09","호흡기알레르기내과","치료안함","C34","기관지 및 폐의 악성 신생물","6"
"2023-09","비뇨의학과","치료안함","C61","전립선의 악성 신생물","2"
"2023-09","순환기내과","호전","R55","실신 및 허탈","1"
"2023-09","감염내과","가망없는 퇴원","U07","U07의 응급사용","1"
"2023-09","소화기내과","48시간 전 사망","K65","복막염","1"
"2023-09","이비인후과","호전","E04","기타 비독성 고이터","2"
"2023-09","입원전담의학과","호전","Z54","회복기","1"
"2023-09","심장혈관흉부외과","가망없는 퇴원","M72","섬유모세포장애","1"
"2023-09","이비인후과","호전","G51","안면신경장애","1"
"2023-09","안과","호전","H04","눈물계통의 장애","1"
"2023-09","정신건강의학과","경쾌","F31","양극성 정동장애","1"
"2023-09","외과","호전","K42","배꼽탈장","1"
"2023-09","혈액종양내과","치료안함","C18","결장의 악성 신생물","2"
"2023-09","정형외과","호전","S76","엉덩이 및 대퇴 부위의 근육 및 힘줄의 손상","1"
"2023-09","호스피스완화의료센터","48시간 전 사망","C53","자궁경부의 악성 신생물","1"
"2023-09","소화기내과","호전","K31","위 및 십이지장의 기타 질환","2"
"2023-09","소화기내과","호전","T18","소화관속의 이물","1"
"2023-09","신경과","치료안함","R41","인지기능 및 자각에 관련된 기타 증상 및 징후","1"
"2023-09","호흡기알레르기내과","호전","E27","부신의 기타 장애","1"
"2023-09","심장혈관흉부외과","불변(호전안됨)","J98","기타 호흡장애","1"
"2023-09","소화기내과","호전","T14","상세불명의 신체부위의 손상","1"
"2023-09","소화기내과","호전","A04","기타 세균성 장감염","2"
"2023-09","소화기내과","치료안함","D12","결장, 직장, 항문 및 항문관의 양성 신생물 ","1"
"2023-09","감염내과","48시간 전 사망","J15","달리 분류되지 않은 세균성 폐렴","1"
"2023-09","혈액종양내과","치료안함","C16","위의 악성 신생물","1"
"2023-09","정형외과","불변(호전안됨)","M20","손가락 및 발가락의 후천변형","1"
"2023-09","혈액종양내과","48시간 전 사망","A41","기타 패혈증","1"
"2023-09","외과","호전","T81","달리 분류되지 않은 처치의 합병증","1"
"2023-09","순환기내과","호전","E11","2형 당뇨병","1"
"2023-09","감염내과","호전","N10","급성 세뇨관-간질신장염","1"
"2023-09","비뇨의학과","호전","N30","방광염","1"
"2023-09","이비인후과","호전","D11","주침샘의 양성 신생물","1"
"2023-09","정형외과","호전","M47","척추증","1"
"2023-10","정형외과","호전","E11","2형 당뇨병","5"
"2023-10","비뇨의학과","호전","C61","전립선의 악성 신생물","17"
"2023-10","소화기내과","호전","K80","담석증","13"
"2023-10","소화기내과","호전","K85","급성 췌장염","1"
"2023-10","소화기내과","호전","K75","기타 염증성 간질환","2"
"2023-10","안과","호전","H16","각막염","1"
"2023-10","신경외과","호전","M51","기타 추간판장애","4"
"2023-10","심장혈관흉부외과","호전","I20","협심증","4"
"2023-10","이비인후과","호전","G51","안면신경장애","1"
"2023-10","외과","호전","I83","하지의 정맥류","10"
"2023-10","혈액종양내과","호전","C22","간 및 간내 담관의 악성 신생물","2"
"2023-10","안과","호전","H25","노년백내장","99"
"2023-10","비뇨의학과","호전","N40","전립선증식증","9"
"2023-10","감염내과","호전","J69","고체 및 액체에 의한 폐렴","2"
"2023-10","신경외과","치료안함","M96","달리 분류되지 않은 처치후 근골격장애","1"
"2023-10","산부인과","호전","N84","여성생식관의 폴립","2"
"2023-10","정형외과","호전","M75","어깨병변","14"
"2023-10","입원전담의학과","48시간 전 사망","J15","달리 분류되지 않은 세균성 폐렴","2"
"2023-10","소화기내과","호전","K52","기타 비감염성 위장염 및 결장염","1"
"2023-10","소화기내과","불변(호전안됨)","C22","간 및 간내 담관의 악성 신생물","1"
"2023-10","순환기내과","가망없는 퇴원","N17","급성 신부전","1"
"2023-10","외과","호전","D37","구강 및 소화기관의 행동양식 불명 또는 미상의 신생물","1"
"2023-10","정형외과","호전","S90","발목 및 발의 표재성 손상","1"
"2023-10","순환기내과","경쾌","I50","심부전","1"
"2023-10","혈액종양내과","치료안함","C22","간 및 간내 담관의 악성 신생물","1"
"2023-10","신경과","치료안함","G21","이차성 파킨슨증","1"
"2023-10","소화기내과","48시간 전 사망","N17","급성 신부전","1"
"2023-10","혈액종양내과","호전","A41","기타 패혈증","1"
"2023-10","산부인과","치료안함","D25","자궁의 평활근종","1"
"2023-10","안과","호전","H33","망막박리 및 망막열공","2"
"2023-10","정형외과","호전","S80","아래다리의 표재성 손상","1"
"2023-10","정형외과","호전","M16","고관절증","1"
"2023-10","신경외과","호전","G91","수두증","3"
"2023-10","혈액종양내과","48시간 전 사망","C18","결장의 악성 신생물","1"
"2023-10","정신건강의학과","호전","F34","지속성 기분[정동]장애","1"
"2023-10","감염내과","진단만실시","U07","U07의 응급사용","1"
"2023-10","치과","호전","K10","턱의 기타 질환","1"
"2023-10","혈액종양내과","호전","J18","상세불명 병원체의 폐렴","1"
"2023-10","입원전담의학과","호전","J85","폐 및 종격의 농양","1"
"2023-10","외과","호전","K60","항문 및 직장부의 열창 및 누공","1"
"2023-10","혈액종양내과","48시간 전 사망","E27","부신의 기타 장애","1"
"2023-10","정형외과","호전","L03","연조직염","2"
"2023-10","외과","호전","Z43","인공개구에 대한 관리를 위하여 보건서비스와 접하고 있는 사람","2"
"2023-10","소화기내과","호전","D01","기타 및 상세불명의 소화기관의 제자리암종","1"
"2023-10","호흡기알레르기내과","호전","U07","U07의 응급사용","2"
"2023-10","신경과","치료안함","I63","뇌경색증","1"
"2023-10","순환기내과","호전","I34","비류마티스성 승모판장애","1"
"2023-10","혈액종양내과","호전","C84","성숙T/NK-세포림프종","1"
"2023-10","정형외과","호전","S76","엉덩이 및 대퇴 부위의 근육 및 힘줄의 손상","1"
