월,퇴원과,퇴원결과,건수,지역,년도,주상병코드,주상병명
12,외과,치료안함,2.82,중앙,2022,,
12,외과,호전,64.88,중앙,2022,,
12,이비인후과,경쾌,0.56,중앙,2022,,
12,이비인후과,불변(호전안됨),0.56,중앙,2022,,
12,이비인후과,치료안함,1.13,중앙,2022,,
12,이비인후과,호전,30.46,중앙,2022,,
12,입원전담의학과,48시간 전 사망,1.69,중앙,2022,,
12,입원전담의학과,경쾌,1.13,중앙,2022,,
12,입원전담의학과,호전,20.31,중앙,2022,,
12,재활의학과,호전,23.13,중앙,2022,,
12,정신건강의학과,경쾌,0.56,중앙,2022,,
12,정신건강의학과,호전,6.77,중앙,2022,,
12,정형외과,48시간 전 사망,0.56,중앙,2022,,
12,정형외과,불변(호전안됨),1.69,중앙,2022,,
12,정형외과,치료안함,0.56,중앙,2022,,
12,정형외과,호전,91.39,중앙,2022,,
12,치과,호전,3.38,중앙,2022,,
12,피부과,호전,0.56,중앙,2022,,
12,혈액종양내과,48시간 전 사망,7.33,중앙,2022,,
12,혈액종양내과,가망없는 퇴원,1.13,중앙,2022,,
12,혈액종양내과,경쾌,1.69,중앙,2022,,
12,혈액종양내과,치료안함,5.64,중앙,2022,,
12,혈액종양내과,호전,54.72,중앙,2022,,
12,호스피스완화의료센터,48시간 전 사망,10.72,중앙,2022,,
12,호스피스완화의료센터,가망없는 퇴원,0.56,중앙,2022,,
12,호스피스완화의료센터,경쾌,0.56,중앙,2022,,
12,호스피스완화의료센터,호전,3.95,중앙,2022,,
12,호흡기내과,48시간 전 사망,9.59,중앙,2022,,
12,호흡기내과,가망없는 퇴원,1.13,중앙,2022,,
12,호흡기내과,경쾌,1.13,중앙,2022,,
12,호흡기내과,치료안함,6.21,중앙,2022,,
12,호흡기내과,호전,18.05,중앙,2022,,
12,흉부외과,48시간 전 사망,0.56,중앙,2022,,
12,흉부외과,경쾌,0.56,중앙,2022,,
12,흉부외과,치료안함,7.33,중앙,2022,,
12,흉부외과,호전,25.39,중앙,2022,,
1,호스피스완화의료센터,48시간 전 사망,1.69,중앙,2023,C34,기관지 및 폐의 악성 신생물
1,순환기내과,48시간 전 사망,0.56,중앙,2023,S06,두개내손상
1,신장내과,호전,0.56,중앙,2023,N10,급성 세뇨관-간질신장염
1,호흡기알레르기내과,호전,3.95,중앙,2023,J18,상세불명 병원체의 폐렴
1,신경외과,치료안함,2.82,중앙,2023,I65,뇌경색증을 유발하지 않은 뇌전동맥의 폐쇄 및 협착
1,입원전담의학과,호전,1.13,중앙,2023,N39,비뇨계통의 기타 장애
1,순환기내과,호전,0.56,중앙,2023,C00,입술의 악성 신생물
1,안과,호전,5.08,중앙,2023,H35,기타 망막장애
1,비뇨의학과,치료안함,2.26,중앙,2023,C61,전립선의 악성 신생물
1,비뇨의학과,호전,0.56,중앙,2023,Z43,인공개구에 대한 관리를 위하여 보건서비스와 접하고 있는 사람
1,심장혈관흉부외과,호전,2.26,중앙,2023,I25,만성 허혈심장병
1,안과,불변(호전안됨),1.69,중앙,2023,H25,노년백내장
1,이비인후과,호전,1.13,중앙,2023,C73,갑상선의 악성 신생물
1,외과,호전,1.13,중앙,2023,K57,장의 게실병
1,소화기내과,호전,1.13,중앙,2023,K85,급성 췌장염
1,혈액종양내과,호전,0.56,중앙,2023,D59,후천성 용혈성 빈혈
1,호흡기알레르기내과,48시간 전 사망,1.69,중앙,2023,J96,달리 분류되지 않은 호흡부전
1,신경과,호전,1.13,중앙,2023,H49,마비성 사시
1,신경외과,호전,2.82,중앙,2023,I67,기타 뇌혈관질환
1,정형외과,호전,1.69,중앙,2023,S32,요추 및 골반의 골절
1,소화기내과,호전,0.56,중앙,2023,C17,소장의 악성 신생물
1,이비인후과,호전,1.13,중앙,2023,J35,편도 및 아데노이드의 만성 질환
1,호흡기알레르기내과,호전,0.56,중앙,2023,J12,달리 분류되지 않은 바이러스폐렴
1,외과,호전,0.56,중앙,2023,R91,폐의 진단영상검사상 이상소견
1,소화기내과,호전,0.56,중앙,2023,K63,장의 기타 질환
1,소화기내과,호전,0.56,중앙,2023,R10,복부 및 골반 통증
1,혈액종양내과,48시간 전 사망,0.56,중앙,2023,D61,기타 무형성빈혈
1,치과,호전,1.13,중앙,2023,Z48,기타 외과적 추적치료를 위하여 보건서비스와 접하고 있는 사람
1,외과,호전,0.56,중앙,2023,C78,호흡 및 소화기관의 이차성 악성 신생물
1,신경과,경쾌,0.56,중앙,2023,G11,유전성 운동실조
1,신경과,호전,0.56,중앙,2023,R25,이상불수의운동
1,혈액종양내과,호전,0.56,중앙,2023,C25,췌장의 악성 신생물
1,외과,호전,0.56,중앙,2023,K45,기타 복부탈장
1,소화기내과,호전,0.56,중앙,2023,K52,기타 비감염성 위장염 및 결장염
1,입원전담의학과,호전,0.56,중앙,2023,E87,"수분, 전해질 및 산-염기균형의 기타 장애"
1,입원전담의학과,호전,0.56,중앙,2023,J40,급성인지 만성인지 명시되지 않은 기관지염
1,호흡기알레르기내과,치료안함,0.56,중앙,2023,J98,기타 호흡장애
1,신경외과,48시간 전 사망,0.56,중앙,2023,I61,뇌내출혈
1,순환기내과,호전,0.56,중앙,2023,I83,하지의 정맥류
1,순환기내과,호전,0.56,중앙,2023,T82,"심장 및 혈관 인공삽입장치, 삽입물 및 이식편의 합병증"
1,소화기내과,호전,0.56,중앙,2023,K80,담석증
1,신장내과,경쾌,0.56,중앙,2023,I77,동맥 및 세동맥의 기타 장애
1,혈액종양내과,호전,1.13,중앙,2023,C30,비강 및 중이의 악성 신생물
1,외과,호전,1.13,중앙,2023,C23,담낭의 악성 신생물
1,심장혈관흉부외과,호전,0.56,중앙,2023,I48,심방세동 및 조동
1,이비인후과,호전,0.56,중앙,2023,C77,림프절의 이차성 및 상세불명의 악성 신생물
1,정형외과,호전,0.56,중앙,2023,M89,뼈의 기타 장애
1,혈액종양내과,경쾌,0.56,중앙,2023,D68,기타 응고결함
1,재활의학과,호전,0.56,중앙,2023,J96,달리 분류되지 않은 호흡부전
1,심장혈관흉부외과,불변(호전안됨),0.56,중앙,2023,I65,뇌경색증을 유발하지 않은 뇌전동맥의 폐쇄 및 협착
1,이비인후과,치료안함,0.56,중앙,2023,C82,소포성 림프종
1,입원전담의학과,48시간 전 사망,0.56,중앙,2023,J69,고체 및 액체에 의한 폐렴
1,입원전담의학과,호전,0.56,중앙,2023,N10,급성 세뇨관-간질신장염
2,가정의학과,호전,0.56,중앙,2023,N41,전립선의 염증성 질환
2,순환기내과,호전,16.36,중앙,2023,I25,만성 허혈심장병
2,호흡기알레르기내과,치료안함,3.38,중앙,2023,J98,기타 호흡장애
2,비뇨의학과,치료안함,1.69,중앙,2023,C61,전립선의 악성 신생물
2,가정의학과,치료안함,0.56,중앙,2023,Z03,"의심되는 질병 및 병태를 위한 의학적 관찰 및 평가, 배제된"
2,외과,호전,3.38,중앙,2023,K35,급성 충수염
2,소화기내과,치료안함,0.56,중앙,2023,Q45,소화계통의 기타 선천기형
2,혈액종양내과,치료안함,0.56,중앙,2023,C37,흉선의 악성 신생물
2,호흡기알레르기내과,치료안함,5.08,중앙,2023,C34,기관지 및 폐의 악성 신생물
2,정형외과,호전,1.13,중앙,2023,M46,기타 염증성 척추병증
2,재활의학과,호전,0.56,중앙,2023,G23,기저핵의 기타 퇴행성 질환
2,순환기내과,호전,1.13,중앙,2023,I83,하지의 정맥류
2,소화기내과,치료안함,0.56,중앙,2023,D13,기타 및 부위불명의 소화계통의 양성 신생물
2,신장내과,호전,2.26,중앙,2023,N17,급성 신부전
2,재활의학과,호전,8.46,중앙,2023,G81,편마비
2,신경외과,호전,2.82,중앙,2023,M51,기타 추간판장애
2,소화기내과,호전,2.26,중앙,2023,K29,위염 및 십이지장염
2,심장혈관흉부외과,48시간 전 사망,0.56,중앙,2023,I71,대동맥동맥류 및 박리
2,외과,호전,3.38,중앙,2023,K91,달리 분류되지 않은 소화계통의 처치후 장애
2,외과,호전,1.69,중앙,2023,D01,기타 및 상세불명의 소화기관의 제자리암종
2,혈액종양내과,치료안함,0.56,중앙,2023,C34,기관지 및 폐의 악성 신생물
2,신경과,치료안함,0.56,중앙,2023,H49,마비성 사시
2,신경과,호전,0.56,중앙,2023,G30,알츠하이머병
2,신경외과,호전,0.56,중앙,2023,M47,척추증
2,이비인후과,호전,0.56,중앙,2023,K11,침샘의 질환
2,외과,경쾌,0.56,중앙,2023,T81,달리 분류되지 않은 처치의 합병증
2,소화기내과,호전,0.56,중앙,2023,K62,항문 및 직장의 기타 질환
2,정형외과,불변(호전안됨),2.26,중앙,2023,M17,무릎관절증
2,이비인후과,호전,2.82,중앙,2023,H65,비화농성 중이염
2,혈액종양내과,호전,1.13,중앙,2023,C16,위의 악성 신생물
2,호흡기알레르기내과,호전,0.56,중앙,2023,B44,아스페르길루스증
2,이비인후과,호전,0.56,중앙,2023,C32,후두의 악성 신생물
2,이비인후과,호전,0.56,중앙,2023,C77,림프절의 이차성 및 상세불명의 악성 신생물
2,혈액종양내과,호전,0.56,중앙,2023,M46,기타 염증성 척추병증
2,비뇨의학과,호전,1.13,중앙,2023,N35,요도협착
2,심장혈관흉부외과,치료안함,1.13,중앙,2023,C34,기관지 및 폐의 악성 신생물
2,순환기내과,가망없는 퇴원,0.56,중앙,2023,I21,급성 심근경색증
2,외과,호전,1.13,중앙,2023,K62,항문 및 직장의 기타 질환
2,외과,치료안함,0.56,중앙,2023,R93,기타 신체구조의 진단영상검사상 이상소견
2,입원전담의학과,호전,0.56,중앙,2023,I95,저혈압
2,이비인후과,치료안함,0.56,중앙,2023,C05,구개의 악성 신생물
2,소화기내과,호전,0.56,중앙,2023,D00,"구강, 식도 및 위의 제자리암종"
2,혈액종양내과,호전,0.56,중앙,2023,J90,달리 분류되지 않은 흉막삼출액
2,호흡기알레르기내과,48시간 전 사망,0.56,중앙,2023,I26,폐색전증
2,정신건강의학과,호전,0.56,중앙,2023,F06,"뇌손상, 뇌기능이상 및 신체질환에 의한 기타 정신장애"
2,신경외과,호전,1.13,중앙,2023,Z45,이식장치의 조정 및 관리를 위하여 보건서비스와 접하고 있는 사람
2,산부인과,호전,0.56,중앙,2023,N85,자궁경부를 제외한 자궁의 기타 비염증성 장애
2,비뇨의학과,호전,1.13,중앙,2023,Z46,기타 장치의 부착 및 조정를 위하여 보건서비스와 접하고 있는 사람
2,혈액종양내과,48시간 전 사망,0.56,중앙,2023,C67,방광의 악성 신생물
2,재활의학과,호전,0.56,중앙,2023,M17,무릎관절증
2,입원전담의학과,48시간 전 사망,0.56,중앙,2023,T42,"항뇌전증제, 진정제-수면제 및 항파킨슨제에 의한 중독"
2,비뇨의학과,호전,1.13,중앙,2023,C64,신우를 제외한 신장의 악성 신생물
2,이비인후과,호전,0.56,중앙,2023,L72,피부 및 피하조직의 모낭낭
2,외과,호전,0.56,중앙,2023,C79,기타 및 상세불명 부위의 이차성 악성 신생물
2,정형외과,호전,0.56,중앙,2023,S46,어깨 및 위팔 부위의 근육 및 힘줄의 손상
2,이비인후과,호전,0.56,중앙,2023,L02,"피부의 농양, 종기 및 큰종기"
2,신경과,호전,0.56,중앙,2023,R42,어지럼증 및 어지럼
2,입원전담의학과,호전,0.56,중앙,2023,S72,대퇴골의 골절
2,정형외과,불변(호전안됨),0.56,중앙,2023,S86,아래다리 부위의 근육 및 힘줄의 손상
2,외과,호전,0.56,중앙,2023,K60,항문 및 직장부의 열창 및 누공
2,소화기내과,불변(호전안됨),0.56,중앙,2023,D64,기타 빈혈
2,정형외과,호전,0.56,중앙,2023,M43,기타 변형성 등병증
2,혈액종양내과,호전,0.56,중앙,2023,C22,간 및 간내 담관의 악성 신생물
2,신경과,호전,0.56,중앙,2023,I95,저혈압
2,재활의학과,호전,0.56,중앙,2023,S72,대퇴골의 골절
2,심장혈관흉부외과,48시간 전 사망,0.56,중앙,2023,T82,"심장 및 혈관 인공삽입장치, 삽입물 및 이식편의 합병증"
3,정형외과,호전,6.21,중앙,2023,S32,요추 및 골반의 골절
3,혈액종양내과,호전,19.18,중앙,2023,Z51,기타 의학적 관리를 위하여 보건서비스와 접하고 있는 사람
3,정형외과,호전,5.08,중앙,2023,M96,달리 분류되지 않은 처치후 근골격장애
3,비뇨의학과,치료안함,0.56,중앙,2023,C78,호흡 및 소화기관의 이차성 악성 신생물
3,이비인후과,호전,3.95,중앙,2023,H65,비화농성 중이염
3,이비인후과,호전,3.38,중앙,2023,H91,기타 청력소실
3,외과,호전,7.33,중앙,2023,K80,담석증
3,신장내과,치료안함,0.56,중앙,2023,N39,비뇨계통의 기타 장애
3,신경과,진단만실시,0.56,중앙,2023,Z04,기타 이유의 검사 및 관찰
3,심장혈관흉부외과,호전,3.38,중앙,2023,I70,죽상경화증
3,외과,호전,7.33,중앙,2023,I83,하지의 정맥류
3,순환기내과,호전,1.13,중앙,2023,I47,발작성 빈맥
3,비뇨의학과,치료안함,2.26,중앙,2023,C61,전립선의 악성 신생물
3,혈액종양내과,가망없는 퇴원,1.13,중앙,2023,C34,기관지 및 폐의 악성 신생물
3,신장내과,호전,0.56,중앙,2023,I63,뇌경색증
3,신장내과,호전,6.21,중앙,2023,N18,만성 신장병
3,신경과,호전,1.13,중앙,2023,M48,기타 척추병증
3,안과,호전,0.56,중앙,2023,H05,안와의 장애
3,산부인과,호전,1.69,중앙,2023,N39,비뇨계통의 기타 장애
3,가정의학과,호전,0.56,중앙,2023,C61,전립선의 악성 신생물
3,정신건강의학과,호전,1.13,중앙,2023,F31,양극성 정동장애
3,심장혈관흉부외과,48시간 전 사망,0.56,중앙,2023,I25,만성 허혈심장병
3,호스피스완화의료센터,호전,0.56,중앙,2023,C34,기관지 및 폐의 악성 신생물
3,소화기내과,호전,1.13,중앙,2023,K92,소화계통의 기타 질환
3,신장내과,호전,2.26,중앙,2023,N39,비뇨계통의 기타 장애
3,가정의학과,호전,0.56,중앙,2023,S32,요추 및 골반의 골절
3,호흡기알레르기내과,치료안함,0.56,중앙,2023,R04,기도출혈
3,호흡기알레르기내과,가망없는 퇴원,0.56,중앙,2023,A31,기타 형태의 마이코박테리아에 의한 감염
3,정신건강의학과,호전,1.13,중앙,2023,F03,상세불명의 치매
3,산부인과,호전,0.56,중앙,2023,N99,달리 분류되지 않은 비뇨생식계통의 처치후 장애
3,입원전담의학과,호전,1.13,중앙,2023,E87,"수분, 전해질 및 산-염기균형의 기타 장애"
3,피부과,호전,0.56,중앙,2023,B02,대상포진
3,가정의학과,호전,0.56,중앙,2023,E11,2형 당뇨병
3,신장내과,호전,0.56,중앙,2023,D69,자반 및 기타 출혈성 병태
3,입원전담의학과,호전,1.13,중앙,2023,E11,2형 당뇨병
3,순환기내과,48시간 전 사망,1.13,중앙,2023,I50,심부전
3,혈액종양내과,호전,0.56,중앙,2023,B37,칸디다증
3,정형외과,호전,0.56,중앙,2023,M70,"사용, 과용 및 압박에 관련된 연조직장애"
3,비뇨의학과,호전,0.56,중앙,2023,T81,달리 분류되지 않은 처치의 합병증
3,정형외과,호전,0.56,중앙,2023,S82,발목을 포함한 아래다리의 골절
3,정형외과,호전,0.56,중앙,2023,L02,"피부의 농양, 종기 및 큰종기"
3,이비인후과,호전,0.56,중앙,2023,E04,기타 비독성 고이터
3,호흡기알레르기내과,가망없는 퇴원,0.56,중앙,2023,A41,기타 패혈증
3,입원전담의학과,호전,0.56,중앙,2023,L03,연조직염
3,심장혈관흉부외과,불변(호전안됨),0.56,중앙,2023,J98,기타 호흡장애
3,외과,호전,0.56,중앙,2023,D01,기타 및 상세불명의 소화기관의 제자리암종
3,류마티스내과,호전,0.56,중앙,2023,M79,달리 분류되지 않은 기타 연조직장애
3,입원전담의학과,호전,0.56,중앙,2023,J21,급성 세기관지염
4,혈액종양내과,호전,0.56,중앙,2023,C18,결장의 악성 신생물
4,혈액종양내과,호전,0.56,중앙,2023,K92,소화계통의 기타 질환
4,호흡기알레르기내과,호전,0.56,중앙,2023,J21,급성 세기관지염
4,외과,호전,11.85,중앙,2023,K40,사타구니탈장
4,정형외과,호전,6.77,중앙,2023,M96,달리 분류되지 않은 처치후 근골격장애
4,비뇨의학과,호전,2.82,중앙,2023,Z46,기타 장치의 부착 및 조정를 위하여 보건서비스와 접하고 있는 사람
4,혈액종양내과,불변(호전안됨),0.56,중앙,2023,C34,기관지 및 폐의 악성 신생물
4,이비인후과,호전,1.13,중앙,2023,J34,코 및 비동의 기타 장애
4,신경외과,치료안함,3.38,중앙,2023,I67,기타 뇌혈관질환
4,이비인후과,호전,1.13,중앙,2023,R42,어지럼증 및 어지럼
4,이비인후과,호전,0.56,중앙,2023,D16,골 및 관절연골의 양성 신생물
4,가정의학과,호전,0.56,중앙,2023,E87,"수분, 전해질 및 산-염기균형의 기타 장애"
4,외과,불변(호전안됨),0.56,중앙,2023,K80,담석증
4,호스피스완화의료센터,48시간 전 사망,0.56,중앙,2023,C34,기관지 및 폐의 악성 신생물
4,정형외과,호전,1.13,중앙,2023,S52,아래팔의 골절
4,비뇨의학과,호전,2.82,중앙,2023,N20,신장 및 요관의 결석
4,심장혈관흉부외과,치료안함,1.13,중앙,2023,I70,죽상경화증
4,이비인후과,호전,1.13,중앙,2023,D10,입 및 인두의 양성 신생물
4,신경외과,호전,3.38,중앙,2023,I65,뇌경색증을 유발하지 않은 뇌전동맥의 폐쇄 및 협착
4,입원전담의학과,호전,1.13,중앙,2023,J40,급성인지 만성인지 명시되지 않은 기관지염
4,호흡기알레르기내과,치료안함,1.13,중앙,2023,J98,기타 호흡장애
4,심장혈관흉부외과,48시간 전 사망,0.56,중앙,2023,T82,"심장 및 혈관 인공삽입장치, 삽입물 및 이식편의 합병증"
4,신장내과,호전,7.33,중앙,2023,N17,급성 신부전
4,혈액종양내과,치료안함,1.69,중앙,2023,C78,호흡 및 소화기관의 이차성 악성 신생물
4,정형외과,호전,0.56,중앙,2023,G90,자율신경계통의 장애
4,순환기내과,치료안함,0.56,중앙,2023,I21,급성 심근경색증
4,신경과,호전,0.56,중앙,2023,G91,수두증
4,안과,호전,2.26,중앙,2023,T85,"기타 내부 인공삽입장치, 삽입물 및 이식편의 합병증"
4,심장혈관흉부외과,치료안함,2.82,중앙,2023,C34,기관지 및 폐의 악성 신생물
4,혈액종양내과,호전,0.56,중앙,2023,T80,"주입, 수혈 및 치료용 주사에 따른 합병증"
4,순환기내과,48시간 전 사망,0.56,중앙,2023,I31,심장막의 기타 질환
4,감염내과,호전,0.56,중앙,2023,J11,바이러스가 확인되지 않은 인플루엔자
4,신경외과,호전,4.51,중앙,2023,M51,기타 추간판장애
4,혈액종양내과,호전,0.56,중앙,2023,J70,기타 외부요인에 의한 호흡기병태
4,비뇨의학과,호전,1.69,중앙,2023,N30,방광염
4,순환기내과,호전,0.56,중앙,2023,J45,천식
4,소화기내과,48시간 전 사망,0.56,중앙,2023,K74,간의 섬유증 및 경변증
4,이비인후과,치료안함,0.56,중앙,2023,I89,림프관 및 림프절의 기타 비감염성 장애
4,비뇨의학과,호전,1.13,중앙,2023,C64,신우를 제외한 신장의 악성 신생물
4,심장혈관흉부외과,경쾌,0.56,중앙,2023,I70,죽상경화증
4,신경외과,호전,0.56,중앙,2023,I72,기타 동맥류 및 박리
4,소화기내과,호전,3.95,중앙,2023,K92,소화계통의 기타 질환
4,외과,호전,0.56,중앙,2023,R10,복부 및 골반 통증
4,혈액종양내과,호전,0.56,중앙,2023,K71,독성간질환
4,안과,호전,0.56,중앙,2023,H21,홍채 및 섬모체의 기타 장애
4,입원전담의학과,48시간 전 사망,0.56,중앙,2023,J69,고체 및 액체에 의한 폐렴
4,소화기내과,호전,0.56,중앙,2023,K85,급성 췌장염
4,신장내과,48시간 전 사망,0.56,중앙,2023,J18,상세불명 병원체의 폐렴
4,이비인후과,호전,0.56,중앙,2023,J03,급성 편도염
4,내분비내과,치료안함,0.56,중앙,2023,D35,기타 및 상세불명의 내분비선의 양성 신생물
4,입원전담의학과,호전,1.13,중앙,2023,N39,비뇨계통의 기타 장애
4,입원전담의학과,진단만실시,0.56,중앙,2023,K75,기타 염증성 간질환
4,감염내과,호전,0.56,중앙,2023,L73,기타 모낭장애
4,신경과,호전,0.56,중앙,2023,G21,이차성 파킨슨증
4,신경외과,호전,0.56,중앙,2023,I62,기타 비외상성 두개내출혈
4,정신건강의학과,호전,0.56,중앙,2023,F25,조현정동장애
4,정형외과,호전,0.56,중앙,2023,M86,골수염
5,외과,호전,9.03,중앙,2023,K80,담석증
5,비뇨의학과,호전,6.21,중앙,2023,D09,기타 및 상세불명 부위의 제자리암종
5,정형외과,호전,0.56,중앙,2023,S86,아래다리 부위의 근육 및 힘줄의 손상
5,이비인후과,호전,1.13,중앙,2023,T81,달리 분류되지 않은 처치의 합병증
5,가정의학과,호전,0.56,중앙,2023,A09,감염성 및 상세불명 기원의 기타 위장염 및 결장염
5,외과,호전,4.51,중앙,2023,N18,만성 신장병
5,가정의학과,치료안함,0.56,중앙,2023,E11,2형 당뇨병
5,외과,호전,0.56,중앙,2023,K55,장의 혈관장애
5,혈액종양내과,치료안함,0.56,중앙,2023,C61,전립선의 악성 신생물
5,정형외과,불변(호전안됨),1.69,중앙,2023,M75,어깨병변
5,순환기내과,치료안함,1.13,중앙,2023,I35,비류마티스성 대동맥판장애
5,소화기내과,호전,0.56,중앙,2023,K72,달리 분류되지 않은 간부전
5,혈액종양내과,치료안함,3.38,중앙,2023,C34,기관지 및 폐의 악성 신생물
5,비뇨의학과,호전,0.56,중앙,2023,R31,상세불명의 혈뇨
5,비뇨의학과,호전,0.56,중앙,2023,C79,기타 및 상세불명 부위의 이차성 악성 신생물
5,가정의학과,48시간 전 사망,0.56,중앙,2023,Z51,기타 의학적 관리를 위하여 보건서비스와 접하고 있는 사람
5,정형외과,호전,3.95,중앙,2023,M23,무릎의 내부장애
5,외과,호전,1.13,중앙,2023,K85,급성 췌장염
5,소화기내과,불변(호전안됨),0.56,중앙,2023,K21,위-식도역류병
5,산부인과,호전,0.56,중앙,2023,N70,난관염 및 난소염
5,재활의학과,호전,5.64,중앙,2023,Z50,재활처치를 포함한 치료를 위하여 보건서비스와 접하고 있는 사람
5,재활의학과,호전,0.56,중앙,2023,M51,기타 추간판장애
5,외과,호전,0.56,중앙,2023,C50,유방의 악성 신생물
5,신장내과,48시간 전 사망,1.69,중앙,2023,N17,급성 신부전
5,정형외과,호전,0.56,중앙,2023,G56,팔의 단일신경병증
5,재활의학과,호전,0.56,중앙,2023,S72,대퇴골의 골절
5,입원전담의학과,호전,0.56,중앙,2023,J15,달리 분류되지 않은 세균성 폐렴
5,순환기내과,48시간 전 사망,0.56,중앙,2023,I50,심부전
5,신경과,치료안함,0.56,중앙,2023,R25,이상불수의운동
5,정형외과,호전,2.82,중앙,2023,M48,기타 척추병증
5,외과,호전,1.69,중앙,2023,K91,달리 분류되지 않은 소화계통의 처치후 장애
5,외과,호전,1.13,중앙,2023,K57,장의 게실병
5,산부인과,호전,0.56,중앙,2023,C53,자궁경부의 악성 신생물
5,안과,불변(호전안됨),0.56,중앙,2023,H25,노년백내장
5,호흡기알레르기내과,호전,0.56,중앙,2023,U07,U07의 응급사용
5,정형외과,호전,0.56,중앙,2023,T87,재부착 및 절단에 특이한 합병증
5,소화기내과,호전,1.13,중앙,2023,K86,췌장의 기타 질환
5,혈액종양내과,치료안함,0.56,중앙,2023,C64,신우를 제외한 신장의 악성 신생물
5,혈액종양내과,불변(호전안됨),0.56,중앙,2023,R91,폐의 진단영상검사상 이상소견
5,신경외과,호전,0.56,중앙,2023,I63,뇌경색증
5,순환기내과,치료안함,0.56,중앙,2023,Q24,심장의 기타 선천기형
5,감염내과,호전,0.56,중앙,2023,J18,상세불명 병원체의 폐렴
5,신경과,치료안함,0.56,중앙,2023,I63,뇌경색증
5,산부인과,호전,0.56,중앙,2023,N84,여성생식관의 폴립
5,소화기내과,호전,0.56,중앙,2023,K63,장의 기타 질환
5,입원전담의학과,48시간 전 사망,0.56,중앙,2023,A41,기타 패혈증
5,호흡기알레르기내과,호전,0.56,중앙,2023,N18,만성 신장병
5,호흡기알레르기내과,치료안함,0.56,중앙,2023,J84,기타 간질성 폐질환
5,신경과,치료안함,0.56,중앙,2023,H49,마비성 사시
5,호스피스완화의료센터,48시간 전 사망,0.56,중앙,2023,C22,간 및 간내 담관의 악성 신생물
5,호흡기알레르기내과,호전,1.13,중앙,2023,J15,달리 분류되지 않은 세균성 폐렴
5,외과,호전,0.56,중앙,2023,L72,피부 및 피하조직의 모낭낭
5,소화기내과,호전,0.56,중앙,2023,D00,"구강, 식도 및 위의 제자리암종"
6,이비인후과,호전,0.56,중앙,2023,H60,외이염
6,신경과,치료안함,19.18,중앙,2023,Z04,기타 이유의 검사 및 관찰
6,신경외과,치료안함,9.03,중앙,2023,I67,기타 뇌혈관질환
6,산부인과,호전,1.13,중앙,2023,Z51,기타 의학적 관리를 위하여 보건서비스와 접하고 있는 사람
6,비뇨의학과,불변(호전안됨),0.56,중앙,2023,C67,방광의 악성 신생물
6,외과,호전,11.85,중앙,2023,K40,사타구니탈장
6,순환기내과,호전,9.03,중앙,2023,I50,심부전
6,신경외과,호전,3.38,중앙,2023,I67,기타 뇌혈관질환
6,입원전담의학과,48시간 전 사망,0.56,중앙,2023,J12,달리 분류되지 않은 바이러스폐렴
6,소화기내과,호전,0.56,중앙,2023,D37,구강 및 소화기관의 행동양식 불명 또는 미상의 신생물
6,호흡기알레르기내과,48시간 전 사망,1.13,중앙,2023,J96,달리 분류되지 않은 호흡부전
6,신경외과,호전,0.56,중앙,2023,I63,뇌경색증
6,비뇨의학과,호전,5.64,중앙,2023,D09,기타 및 상세불명 부위의 제자리암종
6,안과,호전,1.69,중앙,2023,T85,"기타 내부 인공삽입장치, 삽입물 및 이식편의 합병증"
6,신경외과,48시간 전 사망,0.56,중앙,2023,I60,거미막하출혈
6,산부인과,호전,0.56,중앙,2023,N70,난관염 및 난소염
6,비뇨의학과,불변(호전안됨),0.56,중앙,2023,N32,방광의 기타 장애
6,입원전담의학과,호전,0.56,중앙,2023,K57,장의 게실병
6,이비인후과,호전,0.56,중앙,2023,H65,비화농성 중이염
6,호스피스완화의료센터,호전,0.56,중앙,2023,C15,식도의 악성 신생물
6,소화기내과,호전,0.56,중앙,2023,K31,위 및 십이지장의 기타 질환
6,신경과,호전,1.13,중앙,2023,Z04,기타 이유의 검사 및 관찰
6,신경외과,호전,0.56,중앙,2023,D18,모든 부위의 혈관종 및 림프관종
6,안과,호전,7.90,중앙,2023,H35,기타 망막장애
6,재활의학과,호전,1.13,중앙,2023,I63,뇌경색증
6,이비인후과,호전,5.08,중앙,2023,J32,만성 부비동염
6,신경외과,호전,0.56,중앙,2023,R53,병감 및 피로
6,정형외과,호전,0.56,중앙,2023,M19,기타 관절증
6,소화기내과,호전,0.56,중앙,2023,K75,기타 염증성 간질환
6,정형외과,호전,0.56,중앙,2023,S83,"무릎의 관절 및 인대의 탈구, 염좌 및 긴장"
6,이비인후과,호전,1.69,중앙,2023,M95,근골격계통 및 결합조직의 기타 후천성 변형
6,외과,호전,0.56,중앙,2023,C50,유방의 악성 신생물
6,소화기내과,호전,5.08,중앙,2023,C16,위의 악성 신생물
6,혈액종양내과,48시간 전 사망,0.56,중앙,2023,C83,비소포성 림프종
6,순환기내과,치료안함,0.56,중앙,2023,R07,목구멍 및 가슴의 통증
6,외과,호전,2.26,중앙,2023,K35,급성 충수염
6,호스피스완화의료센터,가망없는 퇴원,0.56,중앙,2023,Z51,기타 의학적 관리를 위하여 보건서비스와 접하고 있는 사람
6,호스피스완화의료센터,48시간 전 사망,1.69,중앙,2023,C34,기관지 및 폐의 악성 신생물
6,순환기내과,호전,1.69,중앙,2023,I49,기타 심장부정맥
