진료과,순위,상명코드,상병명,건수,지역,년도,코드그룹,국비비율
일반내과,8,R07,인후 및 흉곽의 동통,1827.087912087912,대구,2020,R07,0.6043956043956044
일반내과,9,E78,지질단백질대사장애 및 기타 지질증,2016.1458333333333,대구,2020,E78,0.7291666666666666
일반내과,10,I48,심방세동 및 조동,1536.845744680851,대구,2020,I48,0.6542553191489362
일반내과,11,J44,기타 만성 폐쇄성 폐질환,1710.4175824175825,대구,2020,J44,0.8351648351648352
일반내과,12,R05,기침,0.0,대구,2020,R05,0.0
일반내과,13,A09,감염성 및 상세불명 기원의 기타 위장염 및 대장염,886.9736842105262,대구,2020,A09,0.5921052631578947
일반내과,14,J42,상세불명의 만성 기관지염,1085.090909090909,대구,2020,J42,0.7272727272727273
일반내과,15,E10,인슐린-의존 당뇨병,1419.0666666666666,대구,2020,E10,0.9666666666666667
일반내과,16,D13,기타 및 부위불명의 소화계통의 양성 신생물,867.3170731707318,대구,2020,D13,0.6829268292682927
일반내과,17,J18,상세불명 병원체의 폐렴,762.9230769230769,대구,2020,J18,0.6263736263736264
일반내과,18,B18,만성 바이러스간염,430.125,대구,2020,B18,0.375
일반내과,19,T97,출처가 주로 비의약품인 물질의 독성효과의 후유증,1140.0,대구,2020,T97,1.0
일반내과,20,J40,급성인지 만성인지 명시되지 않은 기관지염,942.5,대구,2020,J40,0.8333333333333334
마취통증의학과,1,M48,기타 척추병증,646.7012987012987,대구,2020,M48,0.7662337662337663
마취통증의학과,2,M51,기타 추간판장애,530.5157232704403,대구,2020,M51,0.8050314465408805
마취통증의학과,3,S43,"팔이음뼈의 관절 및 인대의 탈구, 염좌 및 긴장",285.0,대구,2020,S43,1.0
마취통증의학과,4,M50,목뼈원판 장애,192.27272727272728,대구,2020,M50,0.8181818181818182
마취통증의학과,5,M54,배통,231.0,대구,2020,M54,1.0
마취통증의학과,6,M17,윤충증,58.026315789473685,대구,2020,M17,0.39473684210526316
마취통증의학과,7,M75,어깨병변,74.30555555555556,대구,2020,M75,0.6944444444444444
마취통증의학과,8,M79,달리 분류되지 않은 기타 연조직장애,44.44444444444444,대구,2020,M79,0.8888888888888888
마취통증의학과,9,G44,기타 두통증후군,12.333333333333332,대구,2020,G44,0.3333333333333333
마취통증의학과,10,M77,기타 골부착부병증,0.0,대구,2020,M77,0.0
마취통증의학과,11,G53,달리 분류된 질환에서의 뇌신경장애,0.0,대구,2020,G53,0.0
마취통증의학과,12,B02,대상포진,3.0,대구,2020,B02,0.5
마취통증의학과,13,E14,상세불명의 당뇨병,1.2857142857142858,대구,2020,E14,0.6428571428571429
마취통증의학과,14,G56,팔의 단일신경병증,0.8333333333333334,대구,2020,G56,0.4166666666666667
마취통증의학과,15,M96,달리 분류되지 않은 처치후 근육골격 장애,0.75,대구,2020,M96,0.75
비뇨의학과,1,N40,전립선증식증,23248.555984555984,대구,2020,N40,0.6640926640926641
비뇨의학과,2,C61,전립선의 악성 신생물,3492.394230769231,대구,2020,C61,0.7403846153846154
비뇨의학과,3,N31,달리 분류되지 않은 방광의 신경근육기능장애,895.5333333333333,대구,2020,N31,0.4666666666666667
비뇨의학과,4,N39,비뇨기계통의 기타 장애,739.433628318584,대구,2020,N39,0.584070796460177
비뇨의학과,5,C67,방광의 악성 신생물,688.258064516129,대구,2020,C67,0.6774193548387096
비뇨의학과,6,R31,상세불명의 혈뇨,510.85714285714283,대구,2020,R31,0.8571428571428571
비뇨의학과,7,N20,콩팥(신장)및 요관의 결석,202.0,대구,2020,N20,0.5
비뇨의학과,8,N35,요도협착,209.29999999999998,대구,2020,N35,0.7
비뇨의학과,9,N30,방광염,150.8181818181818,대구,2020,N30,0.6363636363636364
비뇨의학과,10,N32,방광의 기타 장애,125.14285714285714,대구,2020,N32,0.5714285714285714
비뇨의학과,11,N45,고환염 및 부고환염,29.833333333333332,대구,2020,N45,0.16666666666666666
비뇨의학과,12,N28,달리 분류되지 않은 콩팥(신장)및 요관의 기타 장애,54.0,대구,2020,N28,0.4
비뇨의학과,13,C64,콩팥깔때기를  제외한 콩팥(신장)의 악성 신생물,59.5,대구,2020,C64,0.5
비뇨의학과,14,N43,음낭수종 및 정액류,115.0,대구,2020,N43,1.0
비뇨의학과,15,N21,하부요로의 결석,72.66666666666666,대구,2020,N21,0.6666666666666666
비뇨의학과,16,N48,음경의 기타 장애,40.5,대구,2020,N48,0.5
비뇨의학과,17,N13,폐쇄성 및 역류성 요로병증,,대구,2020,N13,
비뇨의학과,18,R35,다뇨증,0.0,대구,2020,R35,0.0
비뇨의학과,19,N10,급성 세뇨관-사이질성 신염,7.166666666666666,대구,2020,N10,0.16666666666666666
비뇨의학과,20,D17,양성 지방종성 신생물,23.428571428571427,대구,2020,D17,0.5714285714285714
산부인과,1,M81,병적골절이 없는 골다공증,1336.4571428571428,대구,2020,M81,0.6857142857142857
산부인과,2,N95,폐경기 및 기타 폐경기전후 장애,,대구,2020,N95,
산부인과,3,E11,인슐린-비의존 당뇨병,183.96728016359918,대구,2020,E11,0.7075664621676891
산부인과,4,N64,유방의 기타 장애,,대구,2020,N64,
산부인과,5,I10,본태성(일차성)고혈압,122.35802469135803,대구,2020,I10,0.654320987654321
산부인과,6,I20,협심증,108.99207606973059,대구,2020,I20,0.7955625990491284
산부인과,7,Z26,기타 단일 감염성 질환에 대한 예방접종의 필요,,대구,2020,Z26,
산부인과,8,N30,방광염,42.63636363636363,대구,2020,N30,0.6363636363636364
산부인과,9,D25,자궁의 평활근종,,대구,2020,D25,
산부인과,10,N71,자궁목을 제외한 자궁의 염증성 질환,0.0,대구,2020,N71,0.0
산부인과,11,Z01,호소증상 또는 보고된 진단명이 없는 사람의 기타 특수 검사 및 조사,,대구,2020,Z01,
산부인과,12,N83,난소. 난관 및 광 인대의 비염증성 장애,,대구,2020,N83,
산부인과,13,Z10,한정된 소인구집단에 대한 정례적인 일반 건강점검,,대구,2020,Z10,
산부인과,14,N32,방광의 기타 장애,13.142857142857142,대구,2020,N32,0.5714285714285714
산부인과,15,E78,지질단백질대사장애 및 기타 지질증,15.3125,대구,2020,E78,0.7291666666666666
산부인과,16,N31,달리 분류되지 않은 방광의 신경근육기능장애,9.8,대구,2020,N31,0.4666666666666667
산부인과,17,N76,질 및 외음부의 기타 염증,,대구,2020,N76,
산부인과,18,N94,여성생식기관 및 월경주기와 관련된 통증 및 기타 병태,,대구,2020,N94,
산부인과,19,I70,죽상경화증,9.777777777777777,대구,2020,I70,0.8888888888888888
산부인과,20,E03,기타 갑상선기능저하증,5.333333333333333,대구,2020,E03,0.6666666666666666
소아청소년과,1,Z26,기타 단일 감염성 질환에 대한 예방접종의 필요,,대구,2020,Z26,
소아청소년과,2,E30,달리 분류되지 않은 사춘기의 장애,,대구,2020,E30,
소아청소년과,3,J30,혈관운동성 및 앨러지성 비염,80.25,대구,2020,J30,0.75
소아청소년과,4,J20,급성 기관지염,49.71428571428571,대구,2020,J20,0.5714285714285714
소아청소년과,5,J00,급성 코인두염[감기],,대구,2020,J00,
소아청소년과,6,K76,간의 기타 질환,26.352941176470587,대구,2020,K76,0.8235294117647058
소아청소년과,7,A09,감염성 및 상세불명 기원의 기타 위장염 및 대장염,11.842105263157894,대구,2020,A09,0.5921052631578947
소아청소년과,8,D50,철결핍성 빈혈,8.878048780487806,대구,2020,D50,0.6829268292682927
소아청소년과,9,E66,비만,,대구,2020,E66,
소아청소년과,10,L20,질병이환 및 사망의 외인,,대구,2020,L20,
소아청소년과,11,K59,기타 기능적 창자 장애,7.051282051282052,대구,2020,K59,0.6410256410256411
소아청소년과,12,N32,방광의 기타 장애,3.4285714285714284,대구,2020,N32,0.5714285714285714
소아청소년과,13,J02,급성 인두염,6.0,대구,2020,J02,1.0
소아청소년과,14,J45,천식,3.5,대구,2020,J45,0.5833333333333334
소아청소년과,15,K29,위염 및 십이지장염,4.6229508196721305,대구,2020,K29,0.7704918032786885
소아청소년과,16,J32,만성 부비동염,3.0,대구,2020,J32,0.6
소아청소년과,17,I88,비특정 림프절염,4.0,대구,2020,I88,1.0
소아청소년과,18,R50,원인 미상의 열,3.1578947368421053,대구,2020,R50,0.7894736842105263
소아청소년과,19,J11,바이러스가 확인되지 않은 인플루엔자,,대구,2020,J11,
소아청소년과,20,I67,기타 대뇌혈관 질환,2.6666666666666665,대구,2020,I67,0.6666666666666666
순환기내과,1,I20,협심증,1447.1283676703645,대구,2020,I20,0.7955625990491284
순환기내과,2,I10,본태성(일차성)고혈압,1131.9753086419753,대구,2020,I10,0.654320987654321
순환기내과,3,I48,심방세동 및 조동,500.50531914893617,대구,2020,I48,0.6542553191489362
순환기내과,4,E11,인슐린-비의존 당뇨병,316.98977505112475,대구,2020,E11,0.7075664621676891
순환기내과,5,I50,심장기능상실(심부전),127.19587628865979,대구,2020,I50,0.6391752577319587
순환기내과,6,R07,인후 및 흉곽의 동통,100.93406593406593,대구,2020,R07,0.6043956043956044
순환기내과,7,I25,만성 허혈심장병,97.7560975609756,대구,2020,I25,0.5853658536585366
순환기내과,8,I70,죽상경화증,121.77777777777777,대구,2020,I70,0.8888888888888888
순환기내과,9,E78,지질단백질대사장애 및 기타 지질증,94.0625,대구,2020,E78,0.7291666666666666
순환기내과,10,I49,기타 심장성 부정맥,91.32075471698114,대구,2020,I49,0.7547169811320755
순환기내과,11,I71,대동맥류 및 박리,57.75,대구,2020,I71,0.75
순환기내과,12,I21,급성 심근경색증,42.96774193548387,대구,2020,I21,0.5806451612903226
순환기내과,13,I73,기타 말초혈관질환,50.43478260869565,대구,2020,I73,0.8695652173913043
순환기내과,14,I35,비류마티스성 대동맥판장애,36.666666666666664,대구,2020,I35,0.6666666666666666
순환기내과,15,J44,기타 만성 폐쇄성 폐질환,40.92307692307693,대구,2020,J44,0.8351648351648352
순환기내과,16,R00,심장박동의 이상,20.0,대구,2020,R00,0.4444444444444444
순환기내과,17,I42,심장근육병증,18.870967741935484,대구,2020,I42,0.4838709677419355
순환기내과,18,I47,발작성 빠른맥,19.923076923076923,대구,2020,I47,0.5384615384615384
순환기내과,19,Z00,호소증상 및 보고된 진단명이 없는 사람의 일반적 검사 및 조사,,대구,2020,Z00,
순환기내과,20,I44,심방실 차단 및 좌각 차단,22.0,대구,2020,I44,0.6666666666666666
신경과,1,I63,뇌경색증,5575.316455696203,대구,2020,I63,0.6329113924050633
신경과,2,F00,알츠하이머병에서의 치매(G30.-+),2242.842105263158,대구,2020,F00,0.6842105263157895
신경과,3,R41,인지기능 및 자각에 관한 기타 증상 및 징후,,대구,2020,R41,
신경과,4,R51,두통,1320.6666666666665,대구,2020,R51,0.6666666666666666
신경과,5,R42,현기 및 어지러움,1102.4,대구,2020,R42,0.8
신경과,6,I65,대뇌경색증을 유발하지 않은 뇌전동맥의 폐색 및 협착,988.6153846153846,대구,2020,I65,0.9230769230769231
신경과,7,G20,파킨슨병,682.5,대구,2020,G20,0.8125
신경과,8,G25,기타 추체외로 및 운동 장애,501.3333333333333,대구,2020,G25,0.6666666666666666
신경과,9,G63,달리 분류된 질환에서의 다발신경병증,551.2,대구,2020,G63,0.8
신경과,10,R25,이상적 불수의적 운동,564.0,대구,2020,R25,1.0
신경과,11,G45,일과성 대뇌허혈발작 및 관련 증후군,248.5,대구,2020,G45,0.5
신경과,12,R44,일반적 감각 및 지각에 관한 기타 증상 및 징후,0.0,대구,2020,R44,0.0
신경과,13,E14,상세불명의 당뇨병,211.50000000000003,대구,2020,E14,0.6428571428571429
신경과,14,F03,상세불명의 치매,122.4,대구,2020,F03,0.4
신경과,15,G62,기타 다발신경병증,271.0,대구,2020,G62,1.0
신경과,16,G40,뇌전증,265.0,대구,2020,G40,1.0
신경과,17,H81,전정기능의 장애,110.14285714285714,대구,2020,H81,0.42857142857142855
신경과,18,G56,팔의 단일신경병증,89.16666666666667,대구,2020,G56,0.4166666666666667
신경과,19,T97,출처가 주로 비의약품인 물질의 독성효과의 후유증,206.0,대구,2020,T97,1.0
신경과,20,F51,비기질적 수면 장애,94.5,대구,2020,F51,0.5
신경외과,1,M48,기타 척추병증,5552.896103896104,대구,2020,M48,0.7662337662337663
신경외과,2,M51,기타 추간판장애,3493.0314465408806,대구,2020,M51,0.8050314465408805
신경외과,3,S33,"허리뼈 및 골반의 관절 및 인대의 탈구, 염좌 및 긴장",1394.3999999999999,대구,2020,S33,0.6
신경외과,4,M54,배통,2261.0,대구,2020,M54,1.0
신경외과,5,S32,허리뼈 및 골반의 골절,421.125,대구,2020,S32,0.375
신경외과,6,M50,목뼈원판 장애,811.6363636363637,대구,2020,M50,0.8181818181818182
신경외과,7,I63,뇌경색증,484.17721518987344,대구,2020,I63,0.6329113924050633
신경외과,8,S13,"목부위의 관절 및 인대의 탈구, 염좌 및 긴장",0.0,대구,2020,S13,0.0
신경외과,9,M43,기타 변형성 배병증,509.1764705882353,대구,2020,M43,0.9411764705882353
신경외과,10,I69,대뇌혈관 질환의 후유증,446.4,대구,2020,I69,0.8857142857142857
신경외과,11,M96,달리 분류되지 않은 처치후 근육골격 장애,297.75,대구,2020,M96,0.75
신경외과,12,S22,늑골. 흉골 및 흉추골의 골절,200.39393939393938,대구,2020,S22,0.5151515151515151
신경외과,13,S06,머리내 손상,264.52000000000004,대구,2020,S06,0.68
신경외과,14,R51,두통,216.66666666666666,대구,2020,R51,0.6666666666666666
신경외과,15,I67,기타 대뇌혈관 질환,170.0,대구,2020,I67,0.6666666666666666
신경외과,16,R42,현기 및 어지러움,179.20000000000002,대구,2020,R42,0.8
신경외과,17,I61,뇌내출혈,111.0,대구,2020,I61,0.5
신경외과,18,G62,기타 다발신경병증,150.0,대구,2020,G62,1.0
신경외과,19,G83,기타 마비증후군,149.0,대구,2020,G83,1.0
신경외과,20,D35,기타 및 상세불명의 내분비선의 양성 신생물,106.0,대구,2020,D35,1.0
안과,1,H25,노인성 백내장,6127.148148148149,대구,2020,H25,0.7037037037037037
안과,2,H04,눈물기관의 장애,2659.166666666667,대구,2020,H04,0.8333333333333334
안과,3,H40,녹내장,2594.938775510204,대구,2020,H40,0.9795918367346939
안과,4,H36,달리 분류된 질환에서의 망막장애,1118.090909090909,대구,2020,H36,0.6363636363636364
안과,5,H35,기타 망막장애,1288.8000000000002,대구,2020,H35,0.8
안과,6,H19,달리 분류된 질환에서의 공막 및 각막의 장애,,대구,2020,H19,
안과,7,H26,기타 백내장,332.66666666666663,대구,2020,H26,0.6666666666666666
안과,8,H02,안검의 기타 장애,431.0,대구,2020,H02,1.0
안과,9,T97,출처가 주로 비의약품인 물질의 독성효과의 후유증,323.0,대구,2020,T97,1.0
안과,10,H34,망막혈관폐쇄,156.5,대구,2020,H34,0.5
안과,11,Z96,기타 기능적 삽입물의 존재,211.4357142857143,대구,2020,Z96,0.7071428571428572
안과,12,H43,초자체의 장애,169.0909090909091,대구,2020,H43,0.9090909090909091
안과,13,H11,결막의 기타 장애,104.375,대구,2020,H11,0.625
안과,14,H10,결막염,,대구,2020,H10,
안과,15,H16,각막염,,대구,2020,H16,
안과,16,H52,굴절 및 조절의 장애,,대구,2020,H52,
안과,17,H33,망막박리 및 망막이단(離斷),64.0,대구,2020,H33,1.0
안과,18,H00,맥립종 및 콩다래끼,0.0,대구,2020,H00,0.0
안과,19,H05,안와의 장애,,대구,2020,H05,
안과,20,H27,수정체의 기타 장애,55.0,대구,2020,H27,1.0
외과,1,K80,담석증,515.8620689655172,대구,2020,K80,0.632183908045977
외과,2,K64,치핵 및 항문주위정맥혈전증,462.2727272727273,대구,2020,K64,0.8181818181818182
외과,3,I83,하지의 정맥류,253.2,대구,2020,I83,0.6
외과,4,K29,위염 및 십이지장염,285.08196721311475,대구,2020,K29,0.7704918032786885
외과,5,I70,죽상경화증,288.88888888888886,대구,2020,I70,0.8888888888888888
외과,6,K40,서혜헤르니아,164.09302325581396,대구,2020,K40,0.5581395348837209
외과,7,L72,피부 및 피하조직의 모낭성 낭,165.0,대구,2020,L72,0.625
외과,8,C16,위의 악성 신생물,89.06521739130434,대구,2020,C16,0.3695652173913043
외과,9,K82,쓸개(담낭)의 기타 질환,115.55555555555556,대구,2020,K82,0.5555555555555556
외과,10,D13,기타 및 부위불명의 소화계통의 양성 신생물,135.90243902439025,대구,2020,D13,0.6829268292682927
외과,11,S22,늑골. 흉골 및 흉추골의 골절,101.48484848484848,대구,2020,S22,0.5151515151515151
외과,12,L02,"피부의 농양, 종기 및 큰종기",134.3076923076923,대구,2020,L02,0.6923076923076923
외과,13,L89,욕창성 및 압박부위 궤양,123.57142857142857,대구,2020,L89,0.7142857142857143
외과,14,S20,흉부의 표재성 손상,,대구,2020,S20,
외과,15,C18,결장의 악성 신생물,27.923076923076923,대구,2020,C18,0.23076923076923078
외과,16,I87,정맥의 기타 장애,96.0,대구,2020,I87,0.8
외과,17,N62,유방의 비대,114.0,대구,2020,N62,1.0
외과,18,D17,양성 지방종성 신생물,58.857142857142854,대구,2020,D17,0.5714285714285714
외과,19,I77,동맥 및 소동맥의 기타장애,101.0,대구,2020,I77,1.0
외과,20,K59,기타 기능적 창자 장애,64.1025641025641,대구,2020,K59,0.6410256410256411
응급의학과,1,R52,달리 분류되지 않은 통증,1614.5,대구,2020,R52,0.5
응급의학과,2,M79,달리 분류되지 않은 기타 연조직장애,2037.3333333333333,대구,2020,M79,0.8888888888888888
응급의학과,3,M25,달리 분류되지 않은 기타 관절장애,1504.6363636363637,대구,2020,M25,0.8181818181818182
응급의학과,4,T14,상세불명의 신체부위의 손상,81.5,대구,2020,T14,0.25
응급의학과,5,A09,감염성 및 상세불명 기원의 기타 위장염 및 대장염,184.73684210526315,대구,2020,A09,0.5921052631578947
응급의학과,6,K29,위염 및 십이지장염,175.67213114754097,대구,2020,K29,0.7704918032786885
응급의학과,7,L50,두드러기,173.0,대구,2020,L50,1.0
응급의학과,8,R53,병감 및 피로,107.06382978723404,대구,2020,R53,0.7872340425531915
응급의학과,9,R42,현기 및 어지러움,105.60000000000001,대구,2020,R42,0.8
응급의학과,10,J18,상세불명 병원체의 폐렴,82.05494505494505,대구,2020,J18,0.6263736263736264
응급의학과,11,R51,두통,76.66666666666666,대구,2020,R51,0.6666666666666666
응급의학과,12,S01,머리의 열린상처,75.33333333333333,대구,2020,S01,0.6666666666666666
응급의학과,13,R10,복부 및 골반통증,48.42857142857142,대구,2020,R10,0.42857142857142855
응급의학과,14,J00,급성 코인두염[감기],,대구,2020,J00,
응급의학과,15,M48,기타 척추병증,78.92207792207793,대구,2020,M48,0.7662337662337663
응급의학과,16,M54,배통,100.0,대구,2020,M54,1.0
응급의학과,17,K59,기타 기능적 창자 장애,62.820512820512825,대구,2020,K59,0.6410256410256411
응급의학과,18,R07,인후 및 흉곽의 동통,57.417582417582416,대구,2020,R07,0.6043956043956044
응급의학과,19,M50,목뼈원판 장애,74.45454545454545,대구,2020,M50,0.8181818181818182
응급의학과,20,M51,기타 추간판장애,70.84276729559748,대구,2020,M51,0.8050314465408805
이비인후과,1,H93,달리 분류되지 않은 귀의 기타 장애,,대구,2020,H93,
이비인후과,2,J30,혈관운동성 및 앨러지성 비염,1466.25,대구,2020,J30,0.75
이비인후과,3,J38,달리 분류되지 않은 성대및 후두의 질환,0.0,대구,2020,J38,0.0
이비인후과,4,J34,코 및 코옆굴의 기타 장애,1806.0,대구,2020,J34,1.0
이비인후과,5,H90,전음성 및 감각신경성 청력소실,397.3333333333333,대구,2020,H90,0.3333333333333333
이비인후과,6,J37,만성후두염 및 후두기관염,,대구,2020,J37,
이비인후과,7,R42,현기 및 어지러움,300.0,대구,2020,R42,0.8
이비인후과,8,J33,코폴립,136.4,대구,2020,J33,0.4
이비인후과,9,J32,만성 부비동염,181.79999999999998,대구,2020,J32,0.6
이비인후과,10,H60,외이염,,대구,2020,H60,
이비인후과,11,H66,화농성 및 상세불명의 중이염,247.0,대구,2020,H66,1.0
이비인후과,12,H61,외이의 기타장애,,대구,2020,H61,
이비인후과,13,K12,입안염 및 관련 병터,234.0,대구,2020,K12,1.0
이비인후과,14,R07,인후 및 흉곽의 동통,116.64835164835164,대구,2020,R07,0.6043956043956044
이비인후과,15,K14,혀의 질환,189.0,대구,2020,K14,1.0
이비인후과,16,J31,만성비염. 비인두염 및 인두염,,대구,2020,J31,
이비인후과,17,H65,비화농성 중이염,,대구,2020,H65,
이비인후과,18,J04,급성 후두염 및 기관염,,대구,2020,J04,
이비인후과,19,R04,호흡기도 출혈,132.0,대구,2020,R04,1.0
이비인후과,20,R05,기침,0.0,대구,2020,R05,0.0
일반검진,1,Z00,호소증상 및 보고된 진단명이 없는 사람의 일반적 검사 및 조사,,대구,2020,Z00,
일반검진,2,K29,위염 및 십이지장염,125.59016393442623,대구,2020,K29,0.7704918032786885
일반검진,3,K21,위-식도역류병,17.857142857142858,대구,2020,K21,0.7142857142857143
일반검진,4,K26,십이지장궤양,5.833333333333334,대구,2020,K26,0.8333333333333334
일반검진,5,K25,위궤양,3.194444444444444,대구,2020,K25,0.6388888888888888
일반검진,6,K31,위 및 십이지장의 기타 질환,2.25,대구,2020,K31,0.75
일반검진,7,Z26,기타 단일 감염성 질환에 대한 예방접종의 필요,,대구,2020,Z26,
일반검진,8,R10,복부 및 골반통증,0.8571428571428571,대구,2020,R10,0.42857142857142855
일반검진,9,K27,상세불명 부위의 소화성 궤양,1.0,대구,2020,K27,0.5
일반검진,10,Z03,의심되는 질병 및 병태를 의학적 관찰 및 평가,0.9041095890410958,대구,2020,Z03,0.4520547945205479
재활의학과,1,M51,기타 추간판장애,3903.5974842767296,대구,2020,M51,0.8050314465408805
재활의학과,2,M48,기타 척추병증,2584.506493506494,대구,2020,M48,0.7662337662337663
재활의학과,3,G62,기타 다발신경병증,1907.0,대구,2020,G62,1.0
재활의학과,4,M50,목뼈원판 장애,1206.0,대구,2020,M50,0.8181818181818182
재활의학과,5,M54,배통,1057.0,대구,2020,M54,1.0
재활의학과,6,G81,편마비,904.2857142857142,대구,2020,G81,0.8571428571428571
재활의학과,7,M47,척추증,801.0,대구,2020,M47,1.0
재활의학과,8,M75,어깨병변,499.30555555555554,대구,2020,M75,0.6944444444444444
재활의학과,9,G60,유전성 및 특발성 신경병증,686.0,대구,2020,G60,1.0
재활의학과,10,M79,달리 분류되지 않은 기타 연조직장애,582.2222222222222,대구,2020,M79,0.8888888888888888
재활의학과,11,G82,하반신마비 및 사지마비,478.6363636363637,대구,2020,G82,0.8181818181818182
재활의학과,12,I63,뇌경색증,320.253164556962,대구,2020,I63,0.6329113924050633
재활의학과,13,T97,출처가 주로 비의약품인 물질의 독성효과의 후유증,325.0,대구,2020,T97,1.0
재활의학과,14,M24,기타 특정 관절장애,229.5,대구,2020,M24,0.75
재활의학과,15,M72,섬유모세포장애,201.60000000000002,대구,2020,M72,0.8
재활의학과,16,G64,말초신경계통의 기타 장애,,대구,2020,G64,
재활의학과,17,R26,보행과 이동의 이상,230.0,대구,2020,R26,1.0
재활의학과,18,G56,팔의 단일신경병증,91.66666666666667,대구,2020,G56,0.4166666666666667
재활의학과,19,G20,파킨슨병,156.8125,대구,2020,G20,0.8125
재활의학과,20,M17,윤충증,71.05263157894737,대구,2020,M17,0.39473684210526316
정신건강의학과,1,F32,우울증 에피소드,2885.108108108108,대구,2020,F32,0.7837837837837838
정신건강의학과,2,G47,수면장애,1085.5555555555557,대구,2020,G47,0.5555555555555556
정신건강의학과,3,F41,기타 불안장애,1106.3636363636363,대구,2020,F41,0.9090909090909091
정신건강의학과,4,F00,알츠하이머병에서의 치매(G30.-+),706.7894736842105,대구,2020,F00,0.6842105263157895
정신건강의학과,5,F51,비기질적 수면 장애,440.0,대구,2020,F51,0.5
정신건강의학과,6,R41,인지기능 및 자각에 관한 기타 증상 및 징후,,대구,2020,R41,
정신건강의학과,7,F03,상세불명의 치매,114.4,대구,2020,F03,0.4
정신건강의학과,8,F43,심한 스트레스에 대한 반응 및 적응장애,,대구,2020,F43,
정신건강의학과,9,F10,알콜사용에 의한 정신및 행동장애,237.0,대구,2020,F10,1.0
정신건강의학과,10,F31,양극성 정동장애,,대구,2020,F31,
정신건강의학과,11,F20,조현병,0.0,대구,2020,F20,0.0
정신건강의학과,12,F45,신체형장애,175.0,대구,2020,F45,1.0
정신건강의학과,13,F40,공포성 불안장애,98.0,대구,2020,F40,1.0
정신건강의학과,14,F07,뇌질환. 뇌손상 및 기능이상에 의한 인격 및 행동 장애,,대구,2020,F07,
정신건강의학과,15,F05,알콜 및 기타 정신활성물질에 의하여 유발된 것이 아닌 섬망,32.85714285714286,대구,2020,F05,0.35714285714285715
정신건강의학과,16,F34,지속성 기분[정동]장애,,대구,2020,F34,
정신건강의학과,17,F29,상세불명의 비기질적 정신병,68.0,대구,2020,F29,1.0
정신건강의학과,18,F22,지속성 망상장애,,대구,2020,F22,
정신건강의학과,19,F06,뇌손상. 뇌기능 이상 및 신체질환에 의한 기타 정신 장애,,대구,2020,F06,
정신건강의학과,20,F60,특정 인격장애,,대구,2020,F60,
정형외과,1,M17,윤충증,2230.2631578947367,대구,2020,M17,0.39473684210526316
정형외과,2,M13,추 락,2895.0,대구,2020,M13,0.6
정형외과,3,M75,어깨병변,2846.527777777778,대구,2020,M75,0.6944444444444444
정형외과,4,M10,활막 및 건 장애,587.25,대구,2020,M10,0.5625
정형외과,5,M81,병적골절이 없는 골다공증,648.0,대구,2020,M81,0.6857142857142857
정형외과,6,M48,기타 척추병증,610.6883116883117,대구,2020,M48,0.7662337662337663
정형외과,7,S43,"팔이음뼈의 관절 및 인대의 탈구, 염좌 및 긴장",540.0,대구,2020,S43,1.0
정형외과,8,S83,무릎의 관절 및 인대의 탈구. 염좌 및 긴장,169.0,대구,2020,S83,0.3333333333333333
정형외과,9,M65,활막염 및 건초염,319.9,대구,2020,M65,0.7
정형외과,10,S72,대퇴골의 골절,182.4390243902439,대구,2020,S72,0.4146341463414634
정형외과,11,S82,발목을 포함한 아래다리의 골절,178.2,대구,2020,S82,0.44
정형외과,12,M20,외인의 기타 및 상세불명의 영향,179.20833333333331,대구,2020,M20,0.4583333333333333
정형외과,13,M19,"연기, 불 및 화염에 노출",263.1818181818182,대구,2020,M19,0.6818181818181818
정형외과,14,R52,달리 분류되지 않은 통증,185.0,대구,2020,R52,0.5
정형외과,15,M25,달리 분류되지 않은 기타 관절장애,300.2727272727273,대구,2020,M25,0.8181818181818182
정형외과,16,S52,아래팔의 골절,91.0,대구,2020,S52,0.25
정형외과,17,M77,기타 골부착부병증,0.0,대구,2020,M77,0.0
정형외과,18,S92,발목을 제외한 발의 골절,145.35,대구,2020,S92,0.45
정형외과,19,G56,팔의 단일신경병증,132.08333333333334,대구,2020,G56,0.4166666666666667
정형외과,20,L03,혈액 및 조혈기관의 질환과 면역기전을 침범한 특정 장애,237.6315789473684,대구,2020,L03,0.7894736842105263
종합검진,1,Z00,호소증상 및 보고된 진단명이 없는 사람의 일반적 검사 및 조사,,대구,2020,Z00,
종합검진,2,C22,간 및 간내담관의 악성 신생물,1.096774193548387,대구,2020,C22,0.5483870967741935
종합검진,3,K29,위염 및 십이지장염,0.7704918032786885,대구,2020,K29,0.7704918032786885
치과,1,K08,치아 및 지지구조의 기타 장애,,대구,2020,K08,
치과,2,K05,치은염(잇몸염)및 치주 질환,6626.0,대구,2020,K05,1.0
치과,3,K04,치수 및 치근단주위조직의 질환,0.0,대구,2020,K04,0.0
치과,4,K02,치아우식증,3005.0,대구,2020,K02,1.0
치과,5,K03,치아경조직의 기타 질환,,대구,2020,K03,
치과,6,S02,머리뼈 및 얼굴뼈의 골절,554.0,대구,2020,S02,1.0
치과,7,K07,치아얼굴이상[부정교합포함],,대구,2020,K07,
치과,8,K12,입안염 및 관련 병터,53.0,대구,2020,K12,1.0
